Hybridization REF	TCGA-BH-A18R-11A-42R-A12D-07
LRRC58	-1.2452
RNF17	0.7935
NEIL3	-4.802
FAM137A	-0.5875
SKP2	-2.16525
PARVA	1.72908333333333
PKLR	2.686
RNF34	-0.835875
A3GALT2	-0.02725
C12orf50	0.3255
SUNC1	-0.54275
FAM102B	-1.0785
CCT2	-1.15525
LRRC37A2	-0.6
ARF4	0.169
SIKE	-0.86025
C8orf48	1.58983333333333
MBTPS1	-0.0221428571428572
GPSN2	-0.704
NCF2	2.1825
SLC12A6	-0.516833333333333
MRPL48	-0.15375
HMGN3	0.8615
LRRC62	1.7125
PAX9	0.1605
FAM55A	-0.00849999999999999
C20orf42	-1.24783333333333
SCML2	-1.0445
BCL9	1.13025
FAM40A	-1.185
C9orf41	-1.29566666666667
ZNF774	-0.23
LETM1	-2.61375
PLXNB1	-0.728333333333333
NIPSNAP1	-2.12625
USP10	-1.29725
F9	-0.5815
LIPE	5.882
CNGB3	0.673
C12orf52	1.050375
PI4K2A	-1.471625
MED8	-0.4215
STAT4	1.133
FGD4	-0.4545
RNF145	0.104833333333333
WDR32	-1.6422
CLDN2	1.208
TCEAL8	1.02675
ZMYND8	-1.7677
PDXK	-0.67803125
GATAD2A	-1.7145
PTGES3	-0.4545
CCM2	-1.748
TAP1	-1.210625
ZNF670	-0.165
ETS2	0.622142857142857
C6orf166	-0.0796666666666666
PRMT2	0.254
OR4B1	1.785
INTS8	-0.683
CCDC102A	-1.24475
CCDC83	-1.48033333333333
ITGA1	-0.2972
EPHA5	-1.398
FAM24B	-0.864333333333333
TSGA10	0.55125
HAL	-1.467
MYOT	2.0525
SPACA3	3.20375
BCL2L2	0.595
CUGBP2	1.36866666666667
CCNB3	0.22525
RNF113B	-0.66875
MERTK	1.36025
BAG1	0.196
VPS36	0.6475
ORMDL3	1.6825
C1orf190	1.123
ZNF625	-0.2015
CORO2B	0.141
ALOX15	0.72
CST1	-0.87
NUPR1	2.817
CCL7	0.403666666666667
SMCR5	2.03
DSC2	0.699
RBMS2	0.22775
GRIK4	0.92
TRIM65	-0.6655
TMPRSS6	-0.0597857142857143
TP53INP2	-1.01825
GLB1L	-0.0578333333333333
LOC388284	0.450833333333333
PUS1	-1.95764285714286
BCL9L	-0.133
OLFM1	-0.49925
RET	-0.854375
MASTL	-4.35233333333333
ALX3	1.26225
IL1RL1	0.5502
ZNF765	-0.3006
C14orf138	-0.1085
SNX10	-1.22533333333333
TAC4	-0.147
C1orf64	1.65525
POGK	-0.626625
MAPK9	-0.669
ZNF366	1.01275
C8orf79	1.6395
CLDN7	0.30725
OR5AT1	0.332
TRIM37	-2.18125
LRRC25	0.79075
GRHL2	2.4738
TEKT3	0.468
LASS5	-0.111666666666667
ABCC4	-2.66681818181818
DLG3	-0.32575
VGLL1	1.836625
ZFP36L2	0.522166666666667
MFRP	2.26466666666667
KIAA1799	1.36575
FLJ44379	-0.167
PCNX	-0.07475
ANXA9	-0.077
CYP4V2	0.8639
PIK3C2A	-0.44325
SRR	0.3025
NOL3	-1.38375
IFITM2	0.522
ARNTL2	-1.79525
ZNF595	1.97275
NLRP13	-0.281
ASPH	-0.30975
CPA2	-1.0365
PVRIG	-1.4455
LEPR	2.31616666666667
C16orf42	-1.99166666666667
SH3BGRL	3.11975
FAM77D	-1.2338
FNDC7	0.0975
C9orf6	0.516666666666667
NOTCH2NL	0.111166666666667
PGBD1	-0.853333333333333
SYNGR2	-1.5305
PITPNA	-1.070625
PRPF4B	-0.5819
SLC43A3	-1.86835714285714
NRBP1	-0.73225
SLC25A22	0.0854999999999999
ILK	-0.24675
SLC22A8	1.03866666666667
MRPS7	-0.065
PITX2	0.5745
FABP3	-0.267875
OR1L1	-0.267
LOC728215	1.08225
BLID	-0.412
KIAA1217	3.73776470588235
TFPT	-0.85275
AP4B1	-1.37275
VBP1	-0.57425
OR1K1	0.7035
MORC3	1.34275
BHMT2	1.0555
C3orf10	0.81775
FZD7	2.837
WFDC10A	1.625
PMS2CL	-0.852375
CCDC32	0.560833333333333
FA2H	-1.71475
ALG13	-0.229
TTLL7	-0.6092
SPOCK3	0.6955
SLC13A2	-0.4755
AIM1	0.89225
GPRC6A	0.041
EGR2	6.83
MED11	0.7505
WWC1	0.072
SH3GL3	-1.50075
RIF1	-1.48271428571429
PRLH	2.624
VLDLR	0.4995
DBT	-0.3712
C21orf63	0.25325
CGGBP1	-0.553
KRTAP12-2	1.0065
TADA3L	-1.133625
ZBTB16	4.77125
PDGFB	1.084125
RFX1	0.1735
UQCRB	0.8447
LOC133874	1.068
HPS3	-1.723
LGALS3BP	0.5517
DKFZP564O0823	3.04478571428571
MRFAP1L1	0.58325
HOXA10	-0.9185
NGB	-0.498
KIF21A	-1.449
IFLTD1	0.222
LZTS1	-0.225125
ARHGEF3	0.46375
RHBDL3	0.9915
CSNK1G2	-1.44741666666667
ChGn	-0.2215
KIAA1244	0.232166666666667
GABRB2	0.2535
MGC72080	0.628
CD27	3.9695
EGLN1	-1.4878
PEX13	0.03175
RWDD3	0.73325
RNF12	-1.30433333333333
GRIN2B	0.1415
ADAMTS14	0.951125
DYDC2	-0.3698
ATP6AP1	-0.8876
NR1H2	0.223
PDK2	0.41425
C3orf17	-0.015
SLC38A2	0.499785714285714
SLC25A29	-0.841
C15orf29	0.618375
ADAM9	-1.39816666666667
TMUB2	-1.099125
GPR176	-0.86425
AGK	-0.582125
MCCD1	1.03075
NDUFA4	-0.22425
TMEM146	1.9075
DUSP1	4.554
UNQ6975	-1.115
EMX2OS	5.532
INSM2	0.29875
LUZP4	0.48425
SETD6	-0.7865
P2RY2	0.72975
SLC45A2	-0.201
RABGAP1	-0.483833333333333
UBXD5	0.019375
GPRC5A	-3.1982
PAK3	2.4395
LOC63920	0.00425
TGFBR1	-0.754
KRTAP6-3	1.5145
SFMBT2	0.0962499999999999
CDC42	-0.0788749999999999
C11orf35	2.536
TTLL2	0.562666666666667
UACA	1.07558333333333
CD97	-1.5871
SETD5	-0.57525
NINJ2	-0.9035
PTER	-0.547333333333333
POMGNT1	-1.78625
KRTAP4-2	1.3
ECGF1	0.013375
HRB	-0.486818181818182
ATP1B2	0.7713
LOC400506	-1.24075
COL4A3BP	0.10575
C6orf97	-0.44125
GRHPR	-0.400375
TAS2R1	0.043
SEMA7A	-2.882
EDF1	0.50475
ODF2L	-0.558888888888889
PCID2	-0.395166666666667
GTF2H4	-0.8745
ZCCHC3	0.40975
CGB2	2.141
NEUROD1	0.71925
C20orf75	0.1825
RP5-1054A22.3	0.669166666666667
IFNA5	0.959
ZNF134	0.60825
MGC119295	0.5042
ZSWIM6	-0.60425
SMEK1	-0.508
PCGF2	-0.216625
C1orf102	2.274
CYP2A13	1.989
KCNH6	-0.7249
MDM1	0.1354
ALDH7A1	0.292333333333333
C9orf75	-1.10075
VDAC3	-0.374375
OR51T1	0.1685
EIF3F	-0.225333333333333
KCNJ10	-0.4205
LENG8	3.7005
EDEM2	-0.41075
CCNJL	-0.7075
DHX37	-2.443
CRYGN	0.0085
AATF	-1.624125
ZNF630	1.047625
E2F5	-1.065
WFDC13	0.214666666666667
FTSJ3	-1.9625
C4orf33	0.54075
LHFPL4	-1.19075
C19orf56	0.27625
SMAD4	0.23175
AFM	0.4084
G0S2	5.433
FCHSD2	-0.4063
RRP1B	-1.2481
EEF1B2	0.310833333333333
STAT6	1.18516666666667
ZNF195	0.03825
GNL1	-1.42583333333333
ZNRF2	0.194166666666667
PER3	0.136125
ASB16	1.989
C10orf10	1.761
ADCY8	-2.52283333333333
C9orf58	-0.0453333333333333
ARMC10	-0.5895
PSG1	0.359
DHX34	2.75525
VARS2	-0.99975
NFIC	-1.2075
ITPR2	0.87525
AGXT2	1.872
OR6K3	0.6345
H2AFZ	-1.17191666666667
MLLT3	0.709
COX4I2	1.20175
CCNT2	1.02575
PLK4	-3.3385
NUMBL	2.6485
MED16	-1.478
PLEKHQ1	0.045
GOSR1	0.341055555555556
BTG4	1.107
RPL30	1.58666666666667
IGSF5	0.2475
IGFL2	-1.18333333333333
ELMOD2	0.4685
SHC3	-1.4865
HAVCR1	-0.228
DYNC2H1	0.524125
RNF5	-0.0189999999999999
C2orf7	-1.62325
NLF1	1.3815
KLHL25	1.65575
LRP10	-0.0685
KRI1	-2.091
PUS7L	-0.5785
MGMT	0.8465
HOXD1	-0.47
CSH1	2.0204
ATG16L2	-1.859
FLJ44635	1.069
CHODL	1.464
EXOSC8	-0.62325
SLC28A1	1.78875
MYO7B	-0.7944
SEH1L	-1.3076
MTNR1A	1.10033333333333
TSPAN5	0.503166666666667
CDC45L	-4.6205
AMIGO1	-0.1965
ATAD3A	-2.830625
OSGIN2	-0.214833333333333
PDIK1L	0.3745
DARC	2.6765
PIPSL	-0.4345
SHMT1	-0.31825
CRISP3	1.4395
POPDC2	2.09616666666667
ZRANB2	-0.419333333333333
FBXL8	-0.83025
TRIP13	-3.46209090909091
EIF5AL1	-0.8915
POU5F1P3	-4.04466666666667
IL6	0.815833333333333
CXorf38	-1.32683333333333
IFNA16	1.4525
FBXL2	0.458833333333333
BRD1	1.21125
STATH	0.13575
FBXO44	-0.713333333333333
MCCC2	-1.417
CDC2	-2.8718
C5orf23	0.717
IVD	-1.76816666666667
C10orf122	-2.699
MSL3L1	-0.6556
MVP	2.047
EPOR	-0.4367
ZMYM1	-0.4855
BCL7C	-0.6375
PSTPIP2	0.4279
LYPD1	-3.501875
OR8G5	0.65
ZP3	-0.122833333333333
BCAS4	-0.55925
EDG6	1.50175
ISY1	-1.137
PRAMEF2	0.271
CUL1	-0.3095
RNF213	-1.3098
CCRK	-0.04275
DHX9	-0.762875
C13orf29	-0.644
NCKAP1	1.63
MRPL43	0.302
XPR1	-0.24275
PKN2	-0.0263
PODNL1	-0.379
ZNF333	0.507125
DALRD3	-0.9845
OPN1SW	0.853
BTBD6	-0.0665
C11orf82	-2.914
OR5P3	0.9365
DUSP11	0.08325
L1CAM	-0.1892
NEK11	0.646
OR7E91P	2.661
CNTN3	2.1199
CREB3L2	-0.38025
ZBTB37	-0.6165
KIAA1324L	0.766
NDUFB10	0.0436666666666667
NUDT2	0.222
GTPBP8	-1.14875
CACNA1D	-0.015
PRKAA2	-1.368
PRDM8	0.285
MGC16075	-0.585333333333333
KRT14	3.55264285714286
PP8961	0.608375
MRPL18	-0.38925
ABCG2	-0.98325
PACRG	2.78875
BBS2	0.8895
KREMEN2	-3.395
FBXO21	0.46825
HNRPUL1	0.137166666666667
GRB10	-0.12725
CLSTN1	1.34825
LMAN2	-1.5442
C17orf61	-0.91675
NIPSNAP3A	1.22975
INSIG2	-0.529
PCDHB7	1.25483333333333
STXBP2	-1.089375
CMAH	1.881
SEMA5B	-1.24925
ZNF155	0.588166666666667
COQ6	-0.320166666666667
PRPF4	-1.06875
TSPAN15	0.2449
VN1R5	0.31775
LATS2	0.382
SELK	0.86525
PGK2	-0.725
MS4A1	1.376625
TYW3	-0.1668
KRTAP5-1	4.1875
RCCD1	-1.72333333333333
BTN1A1	0.778
DDX28	-0.794
TMEM65	-0.336625
LOC92345	0.112
TTC31	-0.208
WDR46	-1.33166666666667
CHP2	0.817333333333333
LSP1	1.500125
ZNF542	0.76675
EXOSC1	-0.2565
ARHGAP18	0.153166666666667
LRRTM4	-0.11875
MAOB	3.76233333333333
CACNB4	-1.04225
MGC33846	0.895
RANBP3L	2.208875
ATP5L	0.232875
ONECUT1	-2.311
NUDT9	0.62725
TMEM149	-0.3885
STX17	0.8905
IGSF10	0.84875
TMPRSS9	-0.084
BMPR2	0.147666666666667
ALLC	1.139
KLF7	-0.338875
GCC1	-0.2259
TIMM9	0.3505
CDO1	5.1565
MGC10701	-0.452833333333333
IFI6	-0.243833333333333
FRMD8	-0.5035
MGAT2	-0.078
WBP5	1.22333333333333
CNIH2	0.231
KIAA0907	-1.7277
KCNH8	0.673
CTSG	2.63525
GRIK1	3.62233333333333
CUL5	0.205875
FRMD1	3.062
OR9A4	0.5985
SYT6	-1.00475
FOXD4L2	-0.15325
ANAPC2	-1.23483333333333
OPN5	0.3525
TAF13	-1.84025
LYG2	0.019
GGNBP1	-0.2865
C11orf40	0.427
OTX2	-0.052
REG4	0.3134
EIF5	0.2914375
PALB2	-1.002
SEPSECS	-0.2655
RNASE3	-0.4335
TRIM49	1.3215
POLR2K	0.5218
GPR42	0.5235
C8B	-0.82325
SASS6	-0.9775
PREB	-1.6255
OR3A3	0.696
TUBA8	-0.734125
IGLV2-14	3.04575
STIL	-3.27375
ANKFN1	1.18316666666667
NME7	-0.2705
HOXC12	-0.538333333333333
UBE2C	-3.188375
FHOD1	-2.125375
CDK2AP1	0.935166666666666
OR6K2	-0.1695
DHPS	-1.5
RPL5	1.44575
TRGV5	2.3495
LOC541472	0.36175
HCCS	-0.7907
DENND1B	-0.737
LHX3	0.2145
OR5D16	0.473
CXorf57	-0.00979999999999999
IRF2BP1	0.04425
NDST2	-0.443666666666667
LCE3D	0.8525
BOLL	1.77157142857143
SYT3	1.32075
PIH1D2	-0.20075
C20orf7	-0.412333333333333
IL1R2	-0.0441666666666666
SLAMF9	0.8235
PPME1	-1.959
PIK3CA	0.41875
TRAPPC1	0.392
COLEC10	-0.77925
SLC9A6	-0.721166666666667
PDDC1	-0.805416666666667
CCDC53	1.1305
GK3P	-0.586
DAZL	-1.47225
BRI3	-0.48025
SDK1	-0.0695
CYP2C18	2.56725
IFI44L	2.8335
RPL3L	0.276
FUT9	0.301333333333333
KIFC2	1.22366666666667
PMP2	0.433625
SLC4A9	0.559
PLAG1	0.510333333333333
MYCBP2	0.641666666666667
OR4E2	0.9795
CCDC65	1.6105
C16orf82	-0.198625
ENTPD4	-1.12957142857143
BRP44L	1.158625
PMP22CD	-0.047
TMCO4	0.244333333333333
KCNN1	1.29433333333333
WDR35	-1.6115
CCDC80	2.682125
C3orf31	-0.28875
SLC7A9	-0.789
TMEM190	-1.0895
DBC1	-1.10616666666667
FADS3	-1.0705
PDZD8	-1.69
GRM5	0.776875
AZGP1	4.9092
PEX3	1.0175
MED1	-0.747928571428571
ATG4C	-0.199
HNRPH3	0.083125
FAM109B	0.3955
C4orf17	1.0395
CA10	4.36625
OPRD1	0.351
CCL16	-0.55575
SACM1L	-0.317
CST6	2.3785
CD63	1.6571875
LGI1	-0.723
ZNF784	-0.40575
CRYBB1	-3.2525
CX3CL1	3.04275
TOP2A	-4.876125
GYPB	-1.657
GADD45GIP1	-1.40325
FEN1	-3.254
IGF1R	-0.24175
WDR72	-1.817
PURG	0.3442
DEFB126	2.01733333333333
PKD1L1	0.693333333333333
CAV1	1.543
GNPDA2	1.5717
DGAT2	2.25375
NLGN1	-1.46975
STRBP	-1.333125
HPRT1	-1.71483333333333
FANCI	-3.865875
PSMA7	-0.602125
DBF4B	0.1625
TTF1	-0.76225
RAD54L	-3.93625
ELOF1	-0.79125
PLAGL2	-1.615
ZNF256	0.42125
HMGCL	-0.55975
MSI2	-1.273
RPESP	-0.5215
C11orf60	1.2735
ABCD1	-0.8185
ACAA1	-0.572
SPARCL1	6.89978571428571
IL6ST	-1.2713
ZNF319	-0.27825
TMEM109	-0.2237
FAM90A1	-0.909166666666667
IL22RA1	-1.6965
ATP4B	0.3115
TEC	-1.5858
C7orf30	-0.38975
TXNDC2	-0.72
ABCB4	-0.07225
KIAA1191	0.71475
C9orf38	2.6455
SFTPB	0.554857142857143
CNTNAP2	-1.74209090909091
FRK	-0.3295
TBX19	0.614333333333333
CHD4	-1.315
C6orf26	-2.763
MOSC2	2.579
IKBKE	-1.65925
HIF1A	-1.3
LOC595101	-1.051
RELA	-0.336166666666667
TMEM16B	-0.156666666666667
ABHD12B	-1.888
TSEN34	-1.36025
KIF18A	-4.267
TXNDC9	-0.265833333333333
SPATA2L	1.5325
SEMA4G	-0.813
C21orf91	-0.782625
MATN1	0.9675
KCNIP4	0.5815
TUSC1	0.951375
OR4C15	0.46925
ARMCX6	0.179166666666667
WBSCR27	-0.879333333333333
OR52I2	1.4465
KIAA1604	-0.22125
DYNC1I1	-0.30875
PPP4C	-1.31275
SLC47A2	0.00966666666666664
TREH	1.450125
CD48	1.898
ST14	-0.827166666666667
PKN1	-1.9365
SPON2	1.2435
XBP1	0.84025
SFRS12	-0.232
EFCAB6	-0.0995
SELT	-0.35925
SLC39A2	0.5685
ERF	-1.78033333333333
ARL3	0.751125
SURF6	-1.3832
MLLT10	-0.875666666666666
FLJ11171	0.626333333333333
TDGF1	-2.636
ERCC6	-1.121
EIF2AK4	0.00462499999999996
BAZ1A	-0.5105
LRRN3	1.85883333333333
TMC3	0.257
EFTUD1	-0.303
PTPRO	-0.420166666666667
CLEC12A	0.543125
ACBD4	0.282
ZDHHC14	-0.790125
OTUD7B	-1.80233333333333
ACTB	0.3151875
MSRA	1.291375
LCE5A	-0.8085
IFI35	-0.315
BSCL2	-1.29766666666667
ANKRD12	0.877083333333333
CFHR2	1.471
RGAG1	-0.158833333333333
HSFY1	0.137
SLC30A5	-0.0953636363636364
IMPG1	-0.049
GPR109A	0.61
ZNF185	0.012
IYD	0.43925
NPCDR1	0.352
SERPINA13	1.285
HMGCLL1	0.926
NEUROG1	2.72233333333333
UBQLN1	-0.3976
LIN37	0.48325
SOCS2	0.363125
DSCR4	-1.250125
XKR6	-2.46875
GPR142	0.505
KRTAP13-3	0.934
CCDC15	-0.841166666666667
MOS	1.77
CD1E	-1.104
OFCC1	-0.373
FAM83D	-5.0205
SRFBP1	-0.00200000000000001
C9orf96	-0.266
DHDH	-2.3605
CCDC90A	-0.5445
RABL3	0.01535
CD320	-2.291
ANGEL2	-0.292583333333333
MRPL21	-0.26525
SMG6	-0.2315
INSR	1.7825625
FLJ14816	0.5
GLRB	0.4155
C9orf89	-0.10575
CIZ1	-0.942625
URG4	-1.944
LRDD	-2.55783333333333
CBY1	0.0701666666666667
NFX1	-0.31475
MTERFD2	0.363642857142857
C19orf23	1.035
PGC	-1.878
IER3IP1	-0.3156
RASAL2	-1.437
C1orf89	-1.06025
SYNJ1	-0.498125
NFKBIE	-1.87575
FLJ40125	0.0473333333333333
TCEB2	-0.9176
NOG	2.0585
POLR2J2	2.04866666666667
HLA-B	0.90775
PCDHA1	0.2095
PPP2R2B	0.22825
ARHGEF17	0.231666666666667
TCF7L2	0.806785714285714
CHD5	-0.183333333333333
ZNF431	-0.217625
TBC1D25	-1.187
ZNF800	-2.39125
SCUBE2	2.07054545454545
MYCBP	0.322
GPX5	1.036
C6orf129	-1.06083333333333
QSER1	-1.203
ULK2	2.499
PIGO	-1.32666666666667
NRCAM	-2.70116666666667
SLC35E3	-0.676625
CSRP2	0.55775
HYPE	-0.45725
MAPK15	2.88
MGC14327	-1.1065
TIMM13	-0.514833333333333
ZNF462	0.10775
GBA3	0.9445
TEX13A	2.005
MCM6	-1.32477777777778
MTRF1	-0.70325
ABCA7	-2.89025
EIF4A2	0.887
ZC3H10	1.6627
RPGR	1.17733333333333
C20orf94	-1.2975
RP1L1	-0.037
GPR125	-0.16075
USP22	-0.835
OR1L4	0.6125
MLZE	0.6165
FLJ32065	0.34675
PTCD1	-1.48425
CRTAC1	1.85866666666667
BXDC2	-1.32125
C18orf1	1.193
FAM107A	2.05264285714286
EFNA3	-1.54325
P18SRP	-0.530333333333333
CAMKK2	-0.348083333333333
KIAA0649	-1.49225
NES	-0.736
HS6ST3	-1.0705
PON2	-0.30825
TCP11L2	1.1455
CLEC4A	1.31775
PRR12	-0.1985
MLXIPL	0.531
C2orf50	0.768
ZNF28	0.01425
ENC1	-1.24216666666667
MAP2K1	-0.704125
FKSG2	1.2475
KIAA0430	1.81475
PTP4A1	-0.798222222222222
GPR156	1.263
GTF3C6	0.0095
UBR2	-0.3514
LOC388272	-0.72675
MAK	-0.535666666666667
ACOT4	0.325
STC2	0.316166666666667
PIGW	-0.931875
SAE1	-1.796375
COL6A1	0.838727272727273
OAZ1	-0.981
STMN4	1.26083333333333
EDG3	1.116
SGCE	2.02716666666667
IL11	-2.98483333333333
PRSS8	0.65325
YIPF5	0.619916666666667
WNT4	1.699125
CSN2	-0.153833333333333
TCF7	-2.59875
TDO2	-1.14525
SAMD9	-0.4290625
S100A7A	-0.0724999999999999
MMRN1	5.11183333333333
GKAP1	1.5025
AKR1C3	1.333125
RNF19A	0.13375
GMDS	-1.8995
YKT6	-2.057
SPARC	2.1101
C12orf31	-0.2875
UBE2V2	-0.889333333333333
FBXL18	-1.70616666666667
KIAA0460	0.1475
ADAM22	-1.21585714285714
SERPINC1	-4.19125
KCTD21	0.649
MYOHD1	-2.68
ZNF37A	-0.7395
GTF3C1	-1.93616666666667
CTSZ	0.3625
PRNPIP	-1.549375
DRD1IP	1.722
NR1I2	-1.74033333333333
ZNF266	0.1886
SPAG4L	0.0885
COX4NB	-1.10725
SAPS1	-0.305166666666667
APOA1	-3.599
TATDN1	0.563333333333333
C10orf82	0.55825
KPNB1	-2.6745
FOXO3	0.16625
CRYBB2	-1.092
ZBTB5	-0.506833333333333
SLC25A38	-0.976
DCTN2	-0.212833333333333
IFT20	0.40675
CTHRC1	0.04725
C1orf31	-1.70225
UHRF1	-2.75
GPC6	-0.69975
C10orf54	3.3075
MCF2L2	-0.0176
WNT9B	0.984375
OLA1	-0.339875
FAM120B	-0.99725
TTLL10	0.516
CYorf15A	-3.87733333333333
RELN	0.1231
SCN2B	1.70316666666667
MFHAS1	-0.823
NKX3-2	-1.73583333333333
RASGRF2	-0.285
SSBP1	-0.441333333333333
KPNA6	-1.03892857142857
LOC389118	0.0045
HS3ST4	1.506625
SUPT7L	-0.6945
FLJ32658	-0.31175
IGFBPL1	0.4415
KIAA1641	-1.2027
SHKBP1	-1.3475
CSF1R	5.626
NAGK	0.20275
MYL2	0.4365
HIST1H4C	-2.12433333333333
TOMM7	0.9395
ADAMTSL3	1.6613
TNFSF14	-0.64425
PRRT2	-2.233
VTA1	0.113875
AOAH	1.45516666666667
CRISPLD2	2.95930769230769
PNN	0.2867
TA-NFKBH	-0.084
ESPN	-1.10125
RBM43	0.136
KIAA1267	0.24125
DDX3X	1.12227777777778
KIAA1576	-4.05775
PLXDC1	2.89933333333333
FLJ25801	-3.33625
HNRNPL	-1.36
RUNDC3A	1.25116666666667
CASP12	1.3195
SH2D5	-0.2615
RPL26L1	-0.8915
OR51A7	1.09975
HDC	3.6365
C2orf16	0.9185
SYTL3	1.102875
GOLGA4	1.12875
NOTCH1	-1.55666666666667
ATPAF2	-0.82825
ECD	-0.03575
SSX5	3.61183333333333
SNAP91	2.03
OCA2	-1.0835
PNPO	-1.263
DAPK1	-1.23433333333333
PINX1	-1.11066666666667
SELENBP1	0.944875
NEK3	-0.1345
TMED4	-0.640285714285714
SSTR4	0.4715
FOSL1	-1.9655
CD40LG	0.043
CES1	1.73108333333333
DCI	-1.40216666666667
B3GAT3	-1.1895
STK17B	-0.3655
CNTN6	3.03875
CYP3A4	1.21766666666667
MBOAT2	-0.749857142857143
PISD	-0.601
USP1	-0.3735
PYDC1	-0.821
CENPM	-1.463875
SAR1B	0.339
TTC7B	0.268625
DP58	-0.672
GPC1	-1.63
RBL1	-1.657625
TMEM137	-2.8745
TOB1	1.2295
TCEAL1	1.69683333333333
CENPF	-4.80936363636364
C6	4.4665
PRSS1	-2.6955
PPIL6	0.7844
C6orf124	1.6255
ODZ4	-0.574666666666667
SNCB	1.846
NDUFB9	-0.195375
CNOT6L	-0.804833333333333
S100A9	-0.0756666666666667
TRIM50	-0.987
KCTD1	-0.2557
WDR63	0.527
SPEF2	1.70725
RNGTT	-1.63683333333333
CXorf22	0.5265
KCNK16	1.866
CEP250	-2.204
ATPBD1B	-0.3135
KCNJ2	3.87325
MT1B	-1.1475
ZNF684	0.0685
SLC4A1	-0.06425
PDHA1	0.0565
ZNF492	0.48225
TKT	-1.14675
BYSL	-1.896375
RNF38	-0.624714285714286
AHDC1	-0.8555
KLHL2	1.4925
CMTM8	0.2935
DMP1	-0.633
HERPUD2	-0.341625
CRTAM	2.33983333333333
ZNF572	0.25225
TMEM16J	-0.232
HSD17B2	-1.13225
UBE2G1	-0.202625
AHSA2	-1.00075
PELI2	2.154
TPX2	-4.8945
ATP9B	0.165666666666667
DAZAP1	-1.4425
HMGCS2	4.2155
C17orf38	2.616
B9D1	-0.94625
NKX2-5	1.301
KIAA1276	0.13425
LILRB2	2.2425
CSTF1	-0.545333333333333
BTN2A1	-0.456333333333333
C15orf48	4.75975
IGF2BP3	-4.23075
FAM113B	-0.754333333333333
HRG	1.03528571428571
ZNF131	-0.5545
USP47	0.914214285714286
CCDC88B	-2.144375
HCN1	0.570666666666667
HTN1	-0.178166666666667
SYCP3	-0.908666666666667
C13orf23	-0.7977
PAPOLA	-0.74125
AATK	0.587
MSH3	-0.556666666666667
NDUFAB1	-0.96975
ITLN2	0.2995
BAK1	-1.79816666666667
MRPL45	0.123333333333333
MTNR1B	1.17433333333333
LOC645843	-0.0285000000000001
SPECC1L	-0.86725
PGCP	1.5465
SPN	0.586714285714286
GPR143	-0.305333333333333
ZNF576	-1.27016666666667
TMEM39A	0.1763
ATP5D	-1.05266666666667
MAGEB3	-0.523
RPS5	0.702333333333333
ANP32E	-1.16564285714286
MTMR1	-1.379
YEATS4	0.025
SYNGAP1	0.55575
PCOLCE	-1.29933333333333
MNS1	1.60975
PCYT2	0.0236666666666667
ZNF182	0.63875
LAX1	0.37375
SPPL2B	0.2092
ELOVL5	1.1356
PCDHAC1	0.1545
B4GALNT1	-0.283833333333333
BLOC1S2	0.782875
ZNF673	0.2435
ARHGAP21	0.531333333333333
IRX5	0.89325
LRFN5	1.69916666666667
FAM7A1	-0.2395
RAB19	-0.293
GINS1	-3.76575
ITM2B	3.2504
PAPSS2	0.10075
OR5BF1	2.1605
ACSL3	-0.091125
KIAA1919	-1.24916666666667
GLT8D2	2.902625
UTRN	2.12585714285714
CNN1	3.2385
HISPPD2A	-0.914166666666667
SDAD1	0.13075
SIGLEC9	0.00616666666666665
RPL35	0.638857142857143
C22orf26	0.9335
IMPDH2	-0.018
WDR69	0.00925000000000001
SEC14L5	0.143833333333333
CLTA	-0.0855
RP11-529I10.4	0.04175
GPR37L1	1.8385
OGDH	0.1155
ASB13	-1.00466666666667
ZFP14	1.0245
ZCRB1	0.177833333333333
KPNA3	-2.0345
HSPA1L	0.03725
RHOC	-0.4745
LOC554175	-0.000250000000000014
PPP3CA	2.1782
SLC1A7	0.6467
ZNF529	-0.313333333333333
RBED1	1.84875
DDB2	-1.32475
FLJ11286	-0.0694999999999999
SPATA1	1.6435
MKNK1	-0.187
DYSF	0.875666666666667
ALKBH2	0.04575
NKD1	-2.76216666666667
C1orf174	-0.397
PLEKHO1	-0.995
ASB10	-0.1285
RING1	-0.314166666666667
NPC2	1.301125
AVPR1B	0.1265
YTHDF1	-0.625083333333333
LMAN1L	0.704
GSG2	-4.0735
CEP170	-1.0481
RPS4Y2	-4.658
MSH6	-1.2765
HECTD2	0.685666666666667
ZNF556	-3.9285
PLEKHC1	1.2153
AIRE	0.329833333333333
BCL2L10	0.831
LMOD3	0.98375
ZBTB8	-0.551
FOXA2	-2.128
SLCO2A1	1.577125
C3orf46	-0.453
PRDM16	0.435666666666667
TMEM98	0.6935
FRMD5	-2.532
PDE6C	0.211
C1orf216	-1.10383333333333
EP400	-1.58907692307692
PTK2	-0.627833333333333
RNF217	-0.85675
NDUFA8	-0.274
ZFAT1	0.38925
LAMP3	0.184666666666667
GLTSCR2	-0.0783749999999999
NPW	-2.1125
LLGL2	-0.9235
PPM1K	-0.579166666666667
C20orf177	-2.5315
KIR2DL4	0.6509
NFKB2	0.45925
C21orf122	-0.298166666666667
HESX1	-0.93925
GPR114	0.4445
SLC25A35	-0.888333333333333
GNAT1	1.67725
ORAI3	1.763
FAM76B	-0.17775
