Hybridization REF	TCGA-BH-A0DD-11A-23R-A12P-07
C19orf20	-0.018
UBE4A	0.407333333333333
KCNJ14	-1.858
MYST1	0.0231666666666667
MX2	-0.214333333333333
HSP90AA1	-0.0115
SHF	-0.17925
SEL1L	1.0175
NDUFC2	0.808375
CCDC68	1.21475
EIF2C1	-0.09625
FLJ40298	1.31175
C7orf51	1.06775
C7orf13	-0.77825
GPR31	0.661
SIAH1	1.25225
LHX1	-2.583
SH2D4A	0.425875
EIF4B	0.383375
BTF3L4	0.01675
KRT2	-0.42075
GOLGA7	1.277375
MAGEC2	-7.25666666666667
BLOC1S1	0.03225
STX3	-0.974666666666666
FLJ35220	0.090625
NXPH4	-0.6435
MCTS1	-0.67675
C6orf156	1.36175
TGM1	-1.34466666666667
SLC37A4	-1.4725
FAM92B	-0.764
SLC25A25	1.8276
ZC3H13	0.244583333333333
GPX6	1.5705
WDR81	0.61875
THOC3	-1.49716666666667
PHACTR4	-0.920583333333333
ACYP1	-1.3755
ARPC2	0.712
ENG	1.0015
P2RY13	1.75975
GAPVD1	-0.5188
CCNO	-2.4135
C9orf64	0.76725
RXRG	-0.5775
C7orf45	0.164
ZNF140	0.53175
SULT1E1	-0.869
RGPD4	-0.79975
CGB7	0.615
C9orf142	-1.55075
BRD9	-0.1385
tcag7.350	-1.2725
OR2M5	1.1365
OGT	-0.9524
SYT1	-1.53525
ACRV1	0.084
CMPK	1.67025
BHLHB5	4.14266666666667
MARCH2	3.00642857142857
ASXL3	-0.7915
RPIA	0.733
RFXDC1	-0.128333333333333
HIST1H1B	-3.301
ZNF701	0.85675
KCNT2	0.4575
CCDC36	2.443
SLC11A2	-0.704
NBEAL2	-0.534166666666667
RP4-691N24.1	-1.85425
TYROBP	4.83325
PLA2G2F	0.0122857142857143
TCP11	-0.10025
OR4K13	-0.199
C15orf21	-0.51075
OR4F15	0.928
FAM108C1	-1.991
ASAM	0.1785
NPHP4	-0.863833333333333
SFRP5	-0.4765
OR56A3	1.239
EBAG9	0.718666666666667
LOC100101267	-0.81
UROD	0.195833333333333
ARL9	-2.0125
PDE2A	2.31616666666667
TUBB2A	1.22333333333333
RPL36	-1.30916666666667
ASPM	-4.15769230769231
RBCK1	0.162166666666667
AFF2	-0.0778333333333334
STARD6	-0.7558
ZDHHC8	0.2835
EXOD1	-0.221666666666667
PLXNA2	1.91491666666667
ACTL6B	-0.0896
ANKRD41	-0.920666666666667
IL2RA	2.1705
PNRC2	0.7895
DENND2C	0.439
STXBP5L	-1.90633333333333
TBCC	-0.072125
NSF	-1.062
KCNJ1	1.5525
KIF2B	-0.005
KRT73	0.8935
C7orf47	-1.60525
NFASC	0.5015
SFRS15	-0.602
CLCA4	-0.112
ZNF597	0.119
SCGB1D1	3.8925
LONRF3	0.1405
OR2J3	0.825
SMURF1	0.073625
C14orf102	0.665
HNRPDL	0.2264
ANKRD39	-0.50775
BTNL8	1.10225
CSTF2	-1.60675
CABP4	0.292
TMEM95	0.53525
HTR1F	-0.3125
SCPEP1	1.74825
PRSS12	-1.31125
SLC28A2	0.565
INHBA	-2.125
RP11-298P3.3	0.56725
UGDH	-0.458666666666667
SLC36A1	0.27825
PLCB1	-1.61416666666667
SEPP1	2.99933333333333
SRXN1	-0.668
LOXL2	0.33225
SERPINA7	-5.64333333333333
LOC201229	2.1645
CHRNA1	-0.0885
DENR	-1.02583333333333
RARRES2	3.28725
SENP2	-0.037
XPNPEP1	0.40825
PCGF5	0.450105263157895
HIST1H1T	-0.218
CDK5RAP1	-0.03625
PRKG1	0.5895
RASGRP1	-1.5309
CFI	0.154166666666667
KIR2DL3	-0.08
FOXRED2	-2.62676923076923
FABP1	-5.8555
TRIM7	-0.409375
CYP20A1	0.844136363636364
CYTL1	-0.9285
SORBS1	5.38883333333333
PEA15	2.71842857142857
GUCY1A2	1.09633333333333
ZSWIM2	2.1505
PH-4	-0.273875
PACSIN1	-2.31475
LOC152586	-0.6
UMODL1	-1.3035
KREMEN1	0.76625
FLJ35773	-0.126333333333333
RFPL4B	1.463
SNAP23	1.0605
STXBP6	0.499
C6orf115	-0.972
ZBTB33	-0.202666666666667
CHST9	-4.9
MGA	-0.4280625
FAM128B	-0.8574
GPR4	4.33366666666667
KIAA1957	0.919
GSTK1	1.1945
CLCN5	-0.78275
FBXW5	0.47475
FUSIP1	-0.441857142857143
MAG	-1.2535
FLT3	1.08566666666667
STRA8	1.7295
SERPINB4	-3.7505
JMY	-0.272
DLK2	-0.746166666666667
ZNF451	-0.132
HES6	-2.25325
FGF9	0.31775
VNN1	1.43216666666667
SRPK2	-0.3089
ALDH3A1	-1.0045
CDX4	-1.745
SPG21	0.3065
ZNF302	0.5126
DOK3	0.035
GRIN1	-0.4795
OR1A1	0.1116
CALU	-0.495666666666667
ANKFY1	-0.5455
C9orf84	-0.95
CLEC2L	-0.688333333333333
LIMCH1	2.77575
RWDD1	1.06933333333333
VHLL	0.02175
SLC18A2	-1.4385
UPK3A	-1.48333333333333
FIP1L1	-0.41825
LENEP	-0.4605
RHOB	2.7995
RIBC2	-1.9015
GNPNAT1	-1.412875
TBC1D10C	-1.41175
MMAA	2.03125
INTS9	-0.057
HOOK2	2.766125
CCNG1	-0.3105
CCDC144B	-0.585
MTMR7	1.695
NEU4	-3.08583333333333
HADH	2.40125
CCKAR	-0.4035
TMEM173	1.4385
AFAR3	0.21625
PTH2R	1.039625
IFI30	0.30225
GLUL	2.1589
TMEM71	1.19183333333333
C20orf165	-0.98575
BFAR	-0.375875
ZNF14	0.1575
KLHL8	0.732615384615385
PPIL2	-0.182666666666667
CTA-126B4.3	-0.453166666666667
C5orf37	-1.00125
SLC27A4	-0.0283333333333333
KLHL22	0.85925
GJB2	0.1142
HSPBP1	-0.9115
PRKD1	2.023
SOX8	-1.118375
KIAA0195	-0.2695
MICALCL	-1.155
ICAM1	-0.259125
C10orf126	-0.635
SIX4	-1.76885714285714
BCL2L1	-0.6379
CD19	-1.19516666666667
RAPGEF3	3.51133333333333
KIAA0974	-1.57225
MAPK3	0.486833333333333
OR10A3	1.416
MAP2K1IP1	0.7985
STK4	-0.263222222222222
CHIC2	1.0291
DLX5	-0.2916
ZNF367	-1.53566666666667
FBXO41	-1.97175
ADK	0.0535
hCG_1995786	-0.978166666666667
GTPBP10	-0.166125
TGOLN2	0.611625
CTBS	0.0136666666666667
FGD1	-0.19275
ETS1	-0.139166666666667
EDC4	-0.669375
GSTA3	-1.05725
HOXB6	1.39
C9orf131	-0.5935
BCAS1	-2.757
U2AF1L4	0.088
PDHA2	0.184666666666667
SORD	-2.022
SLC25A33	0.401
WDHD1	-2.9705
OR8K5	-0.253
RNASE11	0.54
STAP2	-1.9705
TRIM44	-0.252
CHCHD8	-1.20925
SIDT2	1.69516666666667
OR2B3	1.2635
TRRAP	-1.1625
TRAF1	-0.645833333333333
RYR2	-2.52075
FAM71B	0.4935
SLC45A4	1.4905
TRIM32	0.09225
ATP6V1G1	-0.43025
TRA16	-0.701125
SERHL2	0.2955
PRKY	-0.221333333333333
NPR2	2.052
TAS2R40	-1.991
OR5I1	0.290166666666667
ZFYVE26	0.356833333333333
WFDC11	-0.852
CSH2	-0.66375
OR2T8	-0.046
TBX20	-0.3195
LYPD5	1.13833333333333
STOML2	-0.476666666666667
ALPI	-0.028375
FAT3	-0.86325
ZNF273	-1.0766875
NPSR1	0.033
FLAD1	0.372
RAB5C	-0.397375
TTLL3	-1.225875
KIAA1618	-1.6105
NPPC	-1.1755
ZEB2	3.2867
MRP63	-0.79025
WSCD2	2.621
NEUROD4	0.1455
SNAPAP	0.9865
MTMR2	-0.517470588235294
STK35	-0.666
USP48	-0.557875
NR1H4	-3.21575
RASL10A	-0.23325
SSTR1	-0.11075
C1orf35	-0.74175
APOBEC3C	-0.9145
RUSC2	1.42166666666667
SALL4	-4.29475
ZCCHC8	-0.80875
RAD17	-0.073625
ZNF708	-0.7505
LILRB5	3.176
TEX12	1.15
C9orf79	0.602
ARHGEF1	-0.3585
ABCA4	-0.4282
RNF214	-0.10425
PPAPDC2	0.21775
ARID4A	0.749833333333333
SYCP2	-1.8615
OPRM1	0.33025
RP13-102H20.1	-2.9745
CYP26B1	4.9095
APCDD1	4.77883333333333
PCCA	1.20675
ALS2CR7	0.9845
AQP5	0.3045
YLPM1	-0.067125
PRKAR1B	-1.1897
IL16	1.8888
TCF3	-1.840125
ZSWIM7	1.42125
SERPINE1	-1.8595
BAI2	-0.46075
SMC5	-0.888571428571429
SMN1	-0.325333333333333
SLC13A5	-2.858875
POU2F3	-1.2105
BACH1	-0.443
GMCL1L	-0.548833333333333
PPP2R2D	0.10625
LRRC51	0.479166666666667
EDARADD	0.205
LRRC3	-0.3725
FAM124B	2.7885
C20orf70	-0.038
LOC285735	-1.097
CTBP2	1.0227
ZMYND11	0.962
CDH23	3.39883333333333
OR1N1	0.021
LOC400590	-0.2525
PDK1	-1.781625
LMTK3	-1.335
USHBP1	3.5229375
ZFYVE21	1.65875
hCG_21078	-0.322625
OAF	0.603375
WDR41	0.07
SPINK6	0.75
GDEP	0.469
MEG3	-1.0836
OXSR1	-0.566571428571429
RAD51	-3.8255
RPL13A	0.089
DYRK1A	0.4642
FLJ25791	1.66925
SARDH	-0.7708
RBBP5	-0.378
ORC2L	-1.43825
NCAPH2	-0.385333333333333
RNASET2	-0.876166666666667
WDR79	-1.18833333333333
FLJ39779	-0.6435
C3orf1	0.577
DDX23	-0.406
MGC40574	0.33675
MORC4	1.7555
MYRIP	4.46227272727273
LY6E	-1.438125
SLC39A11	1.0455
ATP12A	-0.3665
AUP1	-0.00825
PIP	4.74725
CORO7	-0.42
PITPNM3	0.3355
ENPP1	0.690333333333333
PPP1R1C	-2.95916666666667
NRBP2	0.922
KCNE2	0.5025
P2RX4	0.42275
CCND2	-0.188285714285714
OR5T3	-1.1275
CUL4A	0.199666666666667
CFB	0.220625
PCP4	-3.03466666666667
HEMGN	-5.195
UBIAD1	-0.8325
CDC42BPB	-0.2071
CYB561D1	-0.233
RIMS2	-1.93142857142857
ZNF488	-0.48225
RNMTL1	0.0395
SART3	-0.4986
CAPN10	-0.829571428571429
CCR5	3.042
APOA1BP	-0.8365
NDUFS5	0.22025
PDLIM3	2.0937
VPS24	1.8833
SCN8A	-1.03975
C1orf67	-2.80666666666667
MRCL3	1.85466666666667
TMEM145	-3.1895
KCTD16	0.2825
RNF149	0.1165
FDXR	-1.799
CDCP1	-1.41716666666667
PAX3	-2.8665
LASS4	0.299
HSD17B8	0.082
YAP1	1.165125
NNT	0.498
SC5DL	0.47925
DKFZp566H0824	-1.9895
KSR2	-0.857
RAD21	-0.362666666666667
ST8SIA2	0.07725
L3MBTL3	1.937625
SNRPB	-2.96575
MGC14425	-0.197
MIF	-2.948625
TAPT1	1.02125
IRF8	2.3404
PRO0132	-1.835
HERV-FRD	-0.0835
ACD	-1.6035
BCL3	0.1115
SPATA13	-2.0625
MRLC2	1.189125
F2RL3	0.287
CFHR3	4.705
DUSP15	-0.560166666666667
TMEM46	-1.07933333333333
SF3B4	-1.5655
MAP7D3	0.61625
STELLAR	0.339
SEMA5A	-0.791
H2BFS	-2.39875
LRRC28	0.509666666666667
MORN2	0.6755
XYLB	-1.82614285714286
WDR21C	0.77925
HIATL1	-1.298375
ADAMTS10	1.10166666666667
WDR55	0.66
MFSD5	0.393166666666667
OR4N2	-1.015
DUSP16	-0.280111111111111
NLGN4Y	0.5575
INHBC	0.736
NUMA1	0.71
DEFB123	0.36075
GIPC1	0.3245
MGC27348	-1.777
FLJ33590	0.321
FZD1	0.6502
MKL1	0.4565
SAA2	4.712
C1orf94	-2.8245
C7orf28B	0.293
TMEM185A	0.85425
ZZZ3	-0.39
C16orf5	-0.299166666666667
GALNAC4S-6ST	-0.14
C1orf186	3.22875
IGFBP4	1.29233333333333
NDUFA10	1.16316666666667
CLIC2	1.94
RNF13	0.3845
GPR103	-1.4835
CD69	-0.3305
MYOZ1	1.74675
IFNB1	0.884
CLNS1A	-0.45125
CXorf45	-0.1815
ZXDB	0.7645
FUNDC2	0.63575
GPA33	-1.74525
C9orf70	1.27525
SLC2A9	-0.52125
LOC126520	-0.9465
MAGEB1	-0.2945
LCE2A	-0.233
C18orf34	5.7795
FMNL2	1.263125
KRT85	0.401
CRYGA	-1.0425
GEM	1.87725
THAP6	-0.3832
ALKBH3	0.790333333333333
TM6SF2	-0.75075
C20orf82	3.97875
RANBP2	0.0808333333333333
LIG3	-1.501
RETSAT	4.15825
OR8S1	-0.1875
CAST	0.77875
TGFBI	0.2673
C15orf37	0.292285714285714
PGM3	-0.093
SLC4A11	-1.84525
FAM123C	-0.6054
TAOK1	0.129
CISH	0.753375
OGDHL	-4.4615
SPINT2	-2.02966666666667
ZNF33A	-0.194
CLDN18	0.4395
RNF128	-2.78125
CCDC71	-0.79375
RASSF6	-1.327
HSPG2	2.029
ATP6V0E1	1.553625
ABHD6	2.407
CD274	1.0545
GCNT1	-0.52575
NT5C1A	0.228
TM4SF5	-4.49625
C21orf58	-2.41966666666667
SUCLA2	1.918
RFTN2	4.4325
SCNM1	-0.36975
SLC9A10	2.3325
FUNDC1	0.00725
SLC35F4	-2.60733333333333
AMD1	-0.94075
COL6A6	3.81175
OR4K2	-1.498
TRIB2	-0.7495
LOC91461	2.307
GHSR	0.897
ATP8B1	-1.00225
C1orf78	1.38466666666667
RNF183	-1.64333333333333
STX4	0.452
TPPP2	-0.340375
MYBPHL	-2.2965
TXNDC6	-0.4357
C9orf47	3.6555
FAM137B	-0.517
FANCB	-3.4075
C11orf9	-2.7445
DPY19L1	-0.723375
VDAC2	-0.343166666666667
VHL	-1.05625
LMBR1	-0.222875
C8orf44	0.271
ZPBP	0.195
FGF23	-0.71825
C21orf67	-0.47875
PCNT	-1.303875
BCKDHB	0.9153
GALNTL5	-1.0665
BET1	0.17925
ARL13A	-2.734
HDAC6	-0.24125
N4BP3	-1.26216666666667
OTOP1	-1.14116666666667
TTC30A	0.976125
CRISP1	-0.077
KRT32	-0.3975
VSTM1	0.4
ZNF622	-0.085
POLR3B	0.2796
DNAJC10	-0.283625
C12orf54	3.36
ADIPOQ	5.31566666666667
RIT2	0.044
CD44	0.0264
ABCA3	0.308
RPS17	-0.59375
FEZF1	1.927
PCDHB15	0.3385
KCNMA1	-1.01659090909091
CCDC116	-2.124
C15orf27	-3.279
NARG2	-0.2015625
ITGA5	-1.16975
MEFV	0.1245
TUT1	-0.3355
LOC541473	-1.04675
NMBR	-0.1975
GLT1D1	-2.72633333333333
ABCB7	-0.03225
PFKP	-2.36290909090909
C9orf91	0.4774
LRRC41	0.161
C1orf85	0.3325
ATP5F1	-0.909125
STOX1	1.507875
GFOD2	0.35825
SLC25A3	0.614125
ZNF646	-0.6464
ZAR1	-0.077
OSTbeta	-2.10775
GALNT3	-1.145
IFT122	-0.273833333333333
LDB3	1.6062
GARNL1	0.208857142857143
HOMEZ	-0.106166666666667
LRRC6	2.95425
ANGPTL5	5.40325
UBAC1	-0.555
DLEU7	0.0173333333333333
RPL19	0.411125
TOP1MT	-1.311
LOC643641	0.144875
MBD3L2	0.3505
NTSR1	-0.4315
WISP2	3.21925
GPSM2	-2.2295
RDH10	1.3843
PRKCG	-0.0659999999999999
HIST1H4J	-1.4155
MON1B	0.042
MLF1IP	-3.20833333333333
ZNF446	-0.33525
COL4A5	-1.2229
SLC26A1	-0.397142857142857
RGN	1.438625
CCNB1	-4.387
C9orf165	0.49325
CCDC28B	-1.24125
CCDC97	0.4325
FGR	3.286375
MSRB3	2.8778
EPN2	-0.0485
COX15	-0.5725
KCNK6	-1.1263
XK	-4.5795
GDA	-3.261625
HEPH	-0.896
THRAP3	-0.1965
MET	-0.3145
PHYHIP	2.354
LYAR	-0.825833333333334
ING3	1.32925
AK7	-1.43475
CCT8L2	-0.0928333333333334
COPS7A	0.638333333333333
WSCD1	0.689
RNF185	1.2935
TNS3	1.30325
KNDC1	-0.7295
RWDD4A	0.858833333333333
MED13L	0.5807
ZFYVE1	0.781375
C7orf44	-0.718
MRPL1	1.1255
STGC3	1.6935
TEAD1	0.1975
RPL7A	-0.101857142857143
ARL6IP1	0.0426
C1orf178	-1.1625
CTAGE5	-0.278416666666667
TMEM184A	-2.4415
SLC25A14	-0.13875
CACNG5	0.431
ATXN10	0.1391
ECH1	1.4623
CCL22	0.02825
CYP2F1	-0.960833333333333
GADL1	-0.5155
TMEM19	-0.0364
RUNX3	-0.58175
EFNB1	1.89733333333333
LIPN	-2.116
ACSM3	-5.0585
SIGLEC8	0.6995
ASCC3L1	-0.6275
NOL8	-0.482375
RELT	-1.86733333333333
Magmas	-1.813
PPP1R15B	0.1823
C11orf2	0.55675
VKORC1	-0.470833333333333
MGC26647	-0.396
TRPM6	1.7997
UGT2B7	-5.0755
FEV	0.503666666666667
FOXK2	-0.703
PDCD5	-0.614666666666667
SLC8A1	2.5126
DGUOK	-1.925
CLDN16	3.1415
GAGE1	-2.0795
RBM17	1.0353
C1QTNF3	2.1425
VGLL3	2.05966666666667
UNQ5830	1.265
CD1A	-2.96466666666667
SCGB1C1	-0.752
SUPT4H1	-0.664625
TRAF5	-0.767
ASAHL	0.834
FAM73A	1.37033333333333
OR6B1	0.4175
WHSC1	-1.47785
GFPT2	0.87875
LOC339809	0.27675
STARD5	-0.204363636363636
SIP1	-0.42925
DNAJC15	0.528
STAU2	0.3575625
FAM98A	0.14475
RAD23B	0.6069375
LRRC33	-0.40375
CHRAC1	-0.3985
C21orf89	0.4825
C19orf43	0.139666666666667
KLK8	-3.307
CCNE1	-2.249125
PKDREJ	0.863666666666667
SSU72	0.03175
C17orf73	0.4655
GPR78	0.0685
WHSC1L1	0.2289
GSTA2	-2.37675
SMUG1	-0.35
UFM1	1.165
AP3M2	-0.415666666666667
USP14	0.1235
FBXL14	1.77466666666667
DSTN	1.12275
SFRS14	-1.7075
FBXO31	0.4045
C12orf40	-1.042
FRS2	0.7355
NR2E3	-1.64875
TUBB2C	-0.616
GMPR	-0.7045
C9orf139	0.524
ING5	-0.534857142857143
LOC730092	0.492833333333333
ORM1	-5.02125
RP11-11C5.2	-0.94225
HSPD1	-1.1409
PIWIL3	0.02325
C5orf13	-1.2792
OR5R1	1.222
LCOR	0.05875
PLEKHA9	1.432
CCDC43	-0.371
ZNF232	-0.42475
SLC6A7	0.368
ADH5	1.2075
SHBG	-1.1325
CROCCL2	-0.9795
PANX3	-0.664
CDIPT	1.1925
SLC16A5	-0.215
TUBB	-0.9609375
TOR3A	-0.3376
PREP	-0.326
ENTPD8	-0.0242142857142857
CHMP1B	0.581
SYT12	-0.856
MYH6	-2.16444444444444
MAP3K13	-0.292666666666667
KLHL30	0.164166666666667
LCMT1	-0.344
EIF1AX	0.04575
FOXD4L1	-0.217
SLC24A5	-1.4345
RNF166	0.0127
TJAP1	-0.057
TMEM156	-0.969
ZNF239	-0.35975
SNX19	0.7995
GKN1	1.205
FCN1	2.7839
C1QL1	-2.2205
ATP11C	0.263428571428571
ZNF35	0.56875
CARD8	1.114375
LIMD1	-1.48033333333333
KIAA0286	-1.476875
XRN2	-0.860833333333333
CD6	-0.915
TOX3	-2.313
ZSCAN4	-0.418
RSRC1	-0.198875
COG1	0.481
PTRF	2.9878
C16orf35	-0.7915
FBXO24	-0.2995
CHST11	-1.06925
THRB	2.1211
MYBPC1	0.91725
RNF39	-0.521
PSMD11	-1.0915
ALAD	1.69
EN1	2.913
SLC9A9	3.28275
GSTM4	0.9507
CDC42BPA	-0.153722222222222
RCSD1	0.517
LUC7L2	-0.8046
SPTBN1	3.5181
LOC146167	1.034
BAT5	0.2127
ZNF452	-1.47842857142857
LSM4	-1.184625
SRP72	-1.00444444444444
SGK269	0.874416666666667
MTX1	0.099
CENTA1	0.094
UNQ9433	-0.205
ATR	0.0425
DDX49	-0.532
PAQR8	-0.377833333333333
C14orf174	-1.13025
GBGT1	0.801
THAP1	0.9035
OR10K1	1.491
RASIP1	0.455666666666667
DPYD	1.1934
DOHH	0.19125
C18orf45	0.26
POF1B	-1.36522222222222
ZNF552	-0.2935
USP32	-1.016375
MED27	-0.751166666666667
C14orf149	1.4415
PRDX4	-0.797833333333333
ABHD12	-0.4951
AGT	-3.7675
SLC22A14	-0.51975
C1orf58	0.732
PILRA	-0.64625
ABCF2	-0.831625
C17orf85	-0.2773
TKTL1	0.34025
FGF1	2.9895
IL6R	0.816833333333333
VPS25	-0.4705
CHRNB2	-1.288375
COL7A1	-3.721
LRRC48	1.128
SPG20	2.32641666666667
COX10	-0.08375
GCA	1.23925
ECEL1	0.0444
GLG1	0.270833333333333
SRD5A2L2	-1.396
MUTYH	-1.19225
ZNF70	-0.564
L2HGDH	-1.29675
GPATCH2	0.2135
ZNF655	0.0545
ZNF227	-0.330833333333333
MCOLN2	-1.435
NQO2	1.49575
KCNQ5	0.35
NEU1	0.135
QRICH1	-0.249
ZBTB20	1.351
RPUSD3	-0.9055
EPGN	-0.47225
TSN	0.2945
SPRY2	0.941
LZTFL1	0.2975
GMFB	0.114
PBEF1	-0.2661
HBG2	-4.82966666666667
TMEM8	-0.692
PALM2-AKAP2	2.33466666666667
NFYA	0.25975
FAM108A1	0.418625
PBLD	2.05475
NRG4	-1.4595
PIGF	-0.42125
PTGER1	0.0835
NOS2A	0.156833333333333
C21orf34	2.99533333333333
C21orf51	0.483666666666667
IL17C	-0.3405
TRMT6	-0.861666666666667
ETV2	0.243
CCDC109A	-0.10575
MYLK2	-2.488
ATP10A	2.0129
DPH4	0.426
C5orf5	0.0598333333333333
KCNA4	4.92016666666667
NMNAT2	3.70966666666667
GLYATL2	-1.087
LSMD1	-0.1075
IL23R	-1.40033333333333
NRF1	0.29075
MUC15	-1.948
PRDM12	-3.61
PAQR4	-1.91921428571429
RBBP6	-1.38125
IFI27	3.467
SKAP2	0.993
TAGAP	2.819
TJP3	-1.1505
C9orf61	0.73175
IDS	0.0302142857142857
PARG	0.30975
LOC131149	0.079
DYRK4	-0.529
MICALL1	-0.48525
GALR2	0.312
GPBP1L1	0.534375
TBX21	5.035
KCNJ6	-1.50366666666667
GGN	-0.5665
CASP5	0.9855
RNF182	-1.884
BRD4	-0.7285
DOK4	-0.207875
SLC46A2	1.06616666666667
SOX9	-1.41441666666667
ZNRD1	-1.20666666666667
PRR6	-1.9645
FAU	-0.1895
DTNB	-0.316833333333333
CARD9	-0.82175
STS-1	-2.07183333333333
SLC4A5	-0.169142857142857
NSBP1	0.284
UGCGL2	-0.751416666666667
POTE15	-2.4445
NOXA1	-1.19625
RP13-347D8.3	1.1265
SAMD10	-0.909666666666667
EP400NL	-1.6425
TCF21	1.5715
AMELX	-0.999
JPH2	1.6226
SLA	1.057375
DLST	-0.492
SEPT12	0.291666666666667
RGS20	-1.372
LXN	0.967666666666667
ZNF419	0.306125
UPK3B	-0.278333333333333
RELL1	2.29175
ESPNL	-1.176
KLHL21	0.943125
PI15	0.166
C2orf61	-0.164
LOC407835	-0.183
RER1	0.345363636363636
ELAVL2	null
MGC26718	-2.571
KLF2	4.41575
TNFAIP8L3	1.7165
TFE3	2.28625
C11orf17	-0.2405
15E1.2	-1.78775
SNRPC	-1.597
DLGAP1	-0.6305
PGLYRP1	0.966714285714286
OVCH2	0.469
IRF7	-0.3063
SET	-2.3134
NAB2	-0.696
LRP5L	-0.731
FAM120A	-0.3306875
ASCL2	-0.8185
SHH	0.094
ATP5H	-0.0613333333333334
THPO	-0.961666666666667
TYRP1	-4.23783333333333
HIST1H3E	-1.0515
EIF2S1	0.177
TNFRSF17	-2.9705
TARSL2	1.97625
NKX2-8	-1.21214285714286
C1orf115	3.74425
LOC56964	0.817
KIAA0841	-1.11175
ISCU	1.5595
TTMA	-0.7035
ZNF414	-0.033
LOC441150	0.4335
RAB15	-2.4055
HBP1	1.96483333333333
TNNT2	-1.2105
CECR5	-1.40075
PHGDH	-1.152375
JRK	-0.2101
XPO4	-0.806
FAM131C	-0.251
ARHGAP25	1.7155
CA9	-4.00877777777778
GPR62	0.7025
TLX1	0.5416
GPS1	0.1135
OR2M2	-0.209
BDP1	-1.24378571428571
FAM70B	-0.21675
RPS29	-0.60925
MKLN1	0.2003
TSPAN19	-2.97775
SLC29A3	0.6421
LGALS4	0.315166666666667
USH2A	1.39725
NF1	-0.1745
APOBEC3A	1.0085
IMPAD1	1.59483333333333
OLR1	-1.07216666666667
NRAP	-4.872
HCFC1R1	-0.152333333333333
TAOK2	0.832166666666667
MCM10	-4.05016666666667
MAP4K3	0.552454545454546
CBS	-3.5145
CLK3	0.4281
PCDHGA5	-0.398
ELF4	-0.259625
FAM71A	0.467
C11orf49	-1.0165
CLIP2	0.03425
BTBD9	0.3989
ZNF524	1.54425
KDELR1	-0.562166666666667
ZNF509	0.57
NCSTN	0.6825
ZNF533	1.48271428571429
PARP4	0.43125
GALNT9	0.282166666666667
NPY	-2.5625
BEGAIN	-2.53133333333333
TMEM77	1.81833333333333
FOXRED1	-0.9365
SLC16A2	2.22683333333333
SLC35B1	-0.84225
GK5	-0.255666666666667
SDCCAG10	0.24825
C4orf20	1.3945
SLC9A2	-1.497
ADD1	0.746571428571428
TAL2	-1.1585
ACLY	-0.52925
DNAJC1	-0.1015
SOST	-1.58575
USP43	-2.9004
CYP4F12	0.897
FKBP5	1.360125
CHCHD5	-0.4868
NUDT22	-1.0525
CCDC85B	-0.46125
OR51G2	0.5415
STRN3	0.9355
TMOD2	1.09
FLI1	2.40825
MAB21L2	-1.22866666666667
DGKQ	-0.04425
VPRBP	0.208333333333333
SCNN1B	0.954
ECHDC3	3.7464
TMEM106C	-1.18475
CSNK2A2	0.2715
RPL39	-1.1688
HERC3	0.742333333333333
ZBTB47	1.79533333333333
ZNF681	-1.05475
PAGE2	-3.567
CLIC5	4.91385714285714
RABAC1	0.88775
ZFHX2	0.04825
YPEL1	0.302166666666667
KIAA0776	1.083
NR1D2	0.80875
DNAJC4	-0.035875
NPNT	1.1887
ZNF677	0.224
ZNF536	-0.9985
MEF2B	-0.0565
PTPN4	-0.151375
CTCFL	-5.8055
STX5	-0.088
CD72	1.44975
VEGFA	-1.85415789473684
XRCC1	-0.7431
MAS1L	0.2685
ELL	0.0667
SETBP1	1.9195
CDH11	0.989333333333333
NDC80	-3.73238461538462
DMBX1	-2.715
NRSN1	-0.121333333333333
BAT2D1	-0.670125
CDS2	0.7825
C1orf212	0.551
SENP3	-0.158
IL1F9	-1.3185
EEF2K	0.48375
COG8	0.70175
CEP72	-2.31675
OR1L8	0.5445
MUS81	-0.899166666666667
PHYH	1.707
GGT6	-0.761
C22orf23	-0.587083333333333
C13orf33	6.558
MAPK8IP2	-0.0885
NELL2	-0.249
POU3F2	-2.2005
ALPK1	1.2465
MRPS18C	0.00225
RPLP2	0.811625
FGF22	-2.002
SPNS1	-0.5165
ZFP1	-0.33875
IL1RAPL1	0.38675
PCSK9	-4.01383333333333
NKX2-1	0.166166666666667
C6orf189	3.99275
SP4	0.025
SLC11A1	0.6812
C21orf25	3.85816666666667
ICAM2	1.943125
SH3GL1	-0.8315
GSK3B	-1.03233333333333
RALB	1.217
PDXP	-1.60766666666667
GNGT1	-3.17071428571429
KIR2DL1	1.09
TNFAIP3	0.65675
C6orf32	-0.2126
CBLN2	-1.65725
PANK3	-0.285875
TAAR9	0.434
WDR82	0.230142857142857
APOM	-3.91675
TRIP10	1.40975
SPATA16	0.328
C1orf135	-4.49525
USP51	-0.67875
TESK1	1.65425
C11orf64	-0.120571428571429
ZNF611	-0.465
PDE6G	-0.3285
HLA-DQA1	3.3165
GCLC	1.54925
SEC61A1	-0.318785714285714
TWSG1	0.22575
ZMYND10	-0.87275
CTDP1	0.41075
ADAMTS6	-1.3182
SLIT1	-1.86725
KRT86	-2.609
KIAA0574	-0.07225
GTPBP2	-0.267
