Hybridization REF	TCGA-E2-A15A-01A-11R-A12D-07
SLC37A3	-0.120142857142857
TPD52L2	-0.287166666666667
UNC5B	1.8615
C12orf12	-0.1544
SDHB	-0.54325
CLRN1	-0.139857142857143
NUDT10	-1.94966666666667
UGT3A1	-0.266375
FBXW8	0.29925
RHOF	0.3195
PTPLAD1	1.393
MYO3B	-1.127
DERA	-0.43725
TPP2	-0.4635
C19orf53	-0.374
GINS3	-0.7255
ST6GALNAC5	1.268
CHSY1	-0.20725
MGC15705	-1.675
GPR83	0.0502
EXT2	0.458
DOLK	0.2635
TUBAL3	1.68375
ACVRL1	1.6479
ABL2	-0.630833333333333
C14orf156	-0.615666666666667
PTPRZ1	-4.315625
DIP2C	0.456
LAMP1	0.954625
RXRA	0.0317
MAP3K5	0.62325
ALKBH1	0.146333333333333
PDLIM7	-0.11175
ARL14	-2.585
SNIP1	0.430333333333333
TIMP3	1.99858333333333
RGS3	-0.315833333333333
SPAG16	1.6574
ABHD4	-0.386
ARHGEF12	0.632583333333333
GLUD2	0.3535
RAC2	-0.7433
UAP1L1	-0.632
SLC18A3	-0.505
YOD1	-0.825333333333333
RALY	-0.02
HMOX2	0.546625
DGKH	0.7595
DBNDD2	2.15433333333333
YIPF4	1.122125
THAP10	0.718
ZNF513	0.4915
HAGHL	0.521
ITGB4	0.0561666666666667
CCDC141	-1.8655
YTHDF3	1.576
C5orf28	0.90825
RPL7L1	-0.08075
TMEM30B	0.996357142857143
ANKRD35	1.5375
DUOXA2	-0.1835
TBC1D5	-0.609875
DFNB59	-0.527
HRH4	0.6175
MYO6	2.4689
DNAJA4	3.0555
RBM24	-0.185
CEACAM20	-0.47125
RBM23	-0.5935
NGFB	0.714
C1orf63	-0.7971
KRTAP7-1	0.203
PERLD1	1.66525
NPB	0.0775
C17orf59	0.4366
HSPBAP1	-0.228
SLC15A4	0.56725
PRTFDC1	-1.22275
OSMR	-1.95564285714286
CYSLTR2	-0.822
C19orf25	-0.2293
KIAA1797	-0.452
NLRP6	1.33
FAM105B	0.7077
SCRN2	-0.416
LRRC58	-0.648
RNF17	0.5126
NEIL3	-1.972
FAM137A	-2.5755
SKP2	-2.612
PARVA	1.44525
PKLR	-1.723
RNF34	0.3855
A3GALT2	0.03725
C12orf50	0.289333333333333
SUNC1	-2.1215
FAM102B	0.712166666666667
CCT2	-0.0685
LRRC37A2	-1.041
ARF4	0.2735
SIKE	0.1405
C8orf48	1.802
MBTPS1	0.181571428571429
GPSN2	-0.0775
NCF2	3.43275
SLC12A6	-0.3715
MRPL48	0.77575
HMGN3	-0.327
LRRC62	-0.43375
PAX9	0.78875
FAM55A	1.298
C20orf42	-3.94583333333333
SCML2	-1.928
BCL9	-0.085
FAM40A	-0.625
C9orf41	-0.402333333333333
ZNF774	0.1265
LETM1	-0.20075
PLXNB1	-0.714
NIPSNAP1	-0.695625
USP10	-0.54725
F9	1.126
LIPE	0.784
CNGB3	-0.386
C12orf52	0.13925
PI4K2A	0.015125
MED8	0.305875
STAT4	1.914
FGD4	0.0453333333333333
RNF145	-1.88966666666667
WDR32	0.8157
CLDN2	-0.125166666666667
TCEAL8	0.74025
ZMYND8	-0.7079
PDXK	-0.36046875
GATAD2A	-0.11725
PTGES3	-0.1305
CCM2	-0.11725
TAP1	1.778375
ZNF670	1.482
ETS2	-1.08592857142857
C6orf166	0.0393333333333333
PRMT2	0.468285714285714
OR4B1	0.407
INTS8	0.478
CCDC102A	-1.0285
CCDC83	-1.86316666666667
ITGA1	0.9996
EPHA5	-2.948
FAM24B	-0.0738333333333333
TSGA10	3.17425
HAL	-1.091
MYOT	-0.7535
SPACA3	0.2285
BCL2L2	-0.694333333333333
CUGBP2	-0.0936666666666667
CCNB3	-0.083
RNF113B	0.1905
MERTK	0.7615
BAG1	-0.0085
VPS36	0.84325
ORMDL3	0.6681
C1orf190	-0.07825
ZNF625	-0.25775
CORO2B	-1.90725
ALOX15	1.336
CST1	4.0215
NUPR1	1.88983333333333
CCL7	1.98825
SMCR5	-2.369
DSC2	1.461
RBMS2	0.30225
GRIK4	3.056
TRIM65	-0.4059
TMPRSS6	1.49507142857143
TP53INP2	-0.35475
GLB1L	0.224166666666667
LOC388284	0.441833333333333
PUS1	-0.64
BCL9L	0.0015
OLFM1	0.786333333333333
RET	3.20125
MASTL	-0.893
ALX3	0.000499999999999987
IL1RL1	0.0223333333333333
ZNF765	-0.3642
C14orf138	-0.29075
SNX10	0.725833333333333
TAC4	0.3905
C1orf64	2.622875
POGK	0.473625
MAPK9	0.84675
ZNF366	2.6
C8orf79	-0.9234
CLDN7	2.228125
OR5AT1	0.525
TRIM37	-1.53325
LRRC25	2.84825
GRHL2	3.4513
TEKT3	0.464
LASS5	0.037
ABCC4	-2.2265
DLG3	1.40825
VGLL1	1.777875
ZFP36L2	-0.131333333333333
MFRP	0.185
KIAA1799	-0.1055
FLJ44379	-0.6055
PCNX	-0.40675
ANXA9	2.247
CYP4V2	0.7347
PIK3C2A	0.977
SRR	0.1705
NOL3	0.54575
IFITM2	1.2065
ARNTL2	-1.768
ZNF595	0.58
NLRP13	-1.438
ASPH	-1.518
CPA2	0.522
PVRIG	-0.4885
LEPR	-1.02333333333333
C16orf42	0.271
SH3BGRL	1.0005
FAM77D	-0.771166666666667
FNDC7	-0.568
C9orf6	-0.0608333333333333
NOTCH2NL	0.839833333333333
PGBD1	-0.142833333333333
SYNGR2	0.929833333333333
PITPNA	6.24999999999966e-05
PRPF4B	-0.1202
SLC43A3	-2.191
NRBP1	0.42925
SLC25A22	0.59375
ILK	0.51225
SLC22A8	0.719
MRPS7	0.2125
PITX2	-1.2195
FABP3	-0.22825
OR1L1	0.525
LOC728215	1.05575
BLID	-2.8715
KIAA1217	2.22717647058824
TFPT	0.89525
AP4B1	-0.62625
VBP1	0.0855
OR1K1	0.4405
MORC3	0.25925
BHMT2	-0.339333333333333
C3orf10	0.530125
FZD7	0.0948333333333333
WFDC10A	-0.127
PMS2CL	-0.2195
CCDC32	0.949666666666667
FA2H	-0.18875
ALG13	0.781
TTLL7	-0.9137
SPOCK3	0.108
SLC13A2	1.089
AIM1	0.724
GPRC6A	-0.539
EGR2	4.68925
MED11	0.22225
WWC1	1.08625
SH3GL3	-3.9495
RIF1	-0.740642857142857
PRLH	0.423
VLDLR	-2.2265
DBT	0.154
C21orf63	0.0115
CGGBP1	-0.961375
KRTAP12-2	-0.2415
TADA3L	-0.518875
ZBTB16	-0.089
PDGFB	1.92275
RFX1	0.098
UQCRB	0.5267
LOC133874	4.2025
HPS3	-1.19775
LGALS3BP	1.331
DKFZP564O0823	2.2325
MRFAP1L1	0.781125
HOXA10	-1.71666666666667
NGB	0.1215
KIF21A	0.414230769230769
IFLTD1	-0.0225
LZTS1	-0.726625
ARHGEF3	0.46925
RHBDL3	-2.552
CSNK1G2	-0.7625
ChGn	-1.674
KIAA1244	2.08683333333333
GABRB2	0.2965
MGC72080	0.2895
CD27	3.407
EGLN1	-1.0393
PEX13	1.55675
RWDD3	-0.25625
RNF12	-0.4445
GRIN2B	0.3315
ADAMTS14	-0.334375
DYDC2	-0.431666666666667
ATP6AP1	1.338
NR1H2	-0.206
PDK2	0.65675
C3orf17	-0.447666666666667
SLC38A2	-0.536
SLC25A29	-0.934
C15orf29	0.693125
ADAM9	1.10975
TMUB2	0.46075
GPR176	0.213
AGK	-0.48
MCCD1	3.651
NDUFA4	0.29175
TMEM146	-0.212333333333333
DUSP1	0.402375
UNQ6975	1.024
EMX2OS	3.81425
INSM2	-0.112
LUZP4	-0.3615
SETD6	0.02075
P2RY2	2.4245
SLC45A2	-1.78
RABGAP1	-0.242
UBXD5	-0.307875
GPRC5A	0.2869
PAK3	-0.0611666666666667
LOC63920	-0.96875
TGFBR1	0.814
KRTAP6-3	0.148
SFMBT2	-0.277
CDC42	0.174875
C11orf35	0.482
TTLL2	-0.51925
UACA	0.632
CD97	-0.9885
SETD5	-0.486375
NINJ2	0.34875
PTER	1.08316666666667
POMGNT1	-0.1075
KRTAP4-2	1.303
ECGF1	2.78825
HRB	0.0451818181818182
ATP1B2	-0.407
LOC400506	0.11175
COL4A3BP	-0.404
C6orf97	1.49575
GRHPR	-0.05125
TAS2R1	0.1845
SEMA7A	-0.1245
EDF1	-0.0035
ODF2L	0.0874444444444444
PCID2	-1.31866666666667
GTF2H4	-0.646
ZCCHC3	-1.378375
CGB2	-0.00566666666666668
NEUROD1	0.961
C20orf75	-0.583
RP5-1054A22.3	1.924
IFNA5	0.902
ZNF134	-0.00883333333333334
MGC119295	-1.1794
ZSWIM6	0.443375
SMEK1	-2.32116666666667
PCGF2	0.20575
C1orf102	2.2005
CYP2A13	1.565
KCNH6	-0.9933
MDM1	0.6619
ALDH7A1	-0.178
C9orf75	0.585
VDAC3	-1.0135
OR51T1	0.5175
EIF3F	-0.546
KCNJ10	-0.09775
LENG8	0.19675
EDEM2	0.4655
CCNJL	-1.91466666666667
DHX37	-0.2645
CRYGN	0.4635
AATF	-0.435625
ZNF630	1.24825
E2F5	0.513
WFDC13	-1.37875
FTSJ3	-0.6785
C4orf33	0.78575
LHFPL4	-2.747
C19orf56	-0.164833333333333
SMAD4	-0.062
AFM	-1.12
G0S2	-1.257
FCHSD2	-0.1545
RRP1B	-0.476
EEF1B2	-0.844333333333333
STAT6	0.189
ZNF195	-0.2935
GNL1	-0.626333333333333
ZNRF2	2.198
PER3	-0.222125
ASB16	0.654
C10orf10	1.44714285714286
ADCY8	-3.41233333333333
C9orf58	0.288666666666667
ARMC10	0.198333333333333
PSG1	-0.8675
DHX34	-0.03575
VARS2	0.41125
NFIC	-0.0965
ITPR2	-0.0685
AGXT2	-0.1478
OR6K3	0.6445
H2AFZ	0.135166666666667
MLLT3	0.160416666666667
COX4I2	2.0115
CCNT2	0.478
PLK4	-0.87025
NUMBL	-0.414166666666667
MED16	-0.5725
PLEKHQ1	1.1675
GOSR1	0.609444444444444
BTG4	0.21575
RPL30	1.0025
IGSF5	-0.26425
IGFL2	2.2085
ELMOD2	1.35866666666667
SHC3	-1.761
HAVCR1	0.345
DYNC2H1	-0.668625
RNF5	0.252
C2orf7	0.20075
NLF1	0.0325
KLHL25	0.50375
LRP10	0.598
KRI1	-1.4255
PUS7L	0.172166666666667
MGMT	1.46225
HOXD1	-0.0155
CSH1	0.1615
ATG16L2	-1.28025
FLJ44635	-0.0605
CHODL	-0.414
EXOSC8	-1.556
SLC28A1	0.02225
MYO7B	-0.879833333333333
SEH1L	-0.0494
MTNR1A	0.228333333333333
TSPAN5	0.413166666666667
CDC45L	-2.69883333333333
AMIGO1	0.3015
ATAD3A	-1.027875
OSGIN2	1.26133333333333
PDIK1L	0.700833333333333
DARC	1.414
PIPSL	0.628
SHMT1	-1.034
CRISP3	0.8895
POPDC2	2.21466666666667
ZRANB2	-1.25783333333333
FBXL8	-0.58575
TRIP13	-0.739363636363636
EIF5AL1	-0.651
POU5F1P3	-4.22266666666667
IL6	-2.261
CXorf38	0.337333333333333
IFNA16	0.3875
FBXL2	1.163
BRD1	0.85225
STATH	0.00275
FBXO44	0.575666666666667
MCCC2	0.99525
CDC2	-0.5734
C5orf23	-0.04225
IVD	0.7295
C10orf122	-1.601
MSL3L1	0.51
MVP	0.1465
EPOR	-1.1873
ZMYM1	-0.423833333333333
BCL7C	0.152833333333333
PSTPIP2	1.1637
LYPD1	-2.80325
OR8G5	0.072
ZP3	-0.557
BCAS4	2.13966666666667
EDG6	2.35775
ISY1	-0.10825
PRAMEF2	-1.23075
CUL1	-0.485125
RNF213	1.4655
CCRK	0.4385
DHX9	-0.184625
C13orf29	-0.07125
NCKAP1	0.649166666666667
MRPL43	0.968857142857143
XPR1	0.59625
PKN2	-0.5733
PODNL1	0.935
ZNF333	-0.191
DALRD3	0.30725
OPN1SW	0.0685
BTBD6	0.2005
C11orf82	-1.3715
OR5P3	-1.0635
DUSP11	0.52075
L1CAM	-0.8717
NEK11	1.66
OR7E91P	0.8155
CNTN3	2.154
CREB3L2	0.748
ZBTB37	0.527
KIAA1324L	0.05425
NDUFB10	0.472
NUDT2	-0.009
GTPBP8	-0.94025
CACNA1D	1.108875
PRKAA2	-1.56583333333333
PRDM8	0.7195
MGC16075	-0.0398333333333334
KRT14	-0.771
PP8961	0.120875
MRPL18	0.37625
ABCG2	-2.70325
PACRG	1.80025
BBS2	0.37775
KREMEN2	0.501
FBXO21	0.96525
HNRPUL1	-0.114916666666667
GRB10	0.00275
CLSTN1	0.368
LMAN2	-0.2519
C17orf61	0.1935
NIPSNAP3A	0.50925
INSIG2	-0.325666666666667
PCDHB7	0.713666666666667
STXBP2	0.683625
CMAH	1.23116666666667
SEMA5B	-0.573
ZNF155	0.092
COQ6	-0.221833333333333
PRPF4	-0.96475
TSPAN15	1.621
VN1R5	0.758
LATS2	0.423
SELK	0.28
PGK2	-0.152
MS4A1	-0.632
TYW3	-1.2448
KRTAP5-1	-0.41
RCCD1	-1.11483333333333
BTN1A1	0.7465
DDX28	-0.02325
TMEM65	0.8185
LOC92345	-0.07875
TTC31	-0.37075
WDR46	-0.355666666666667
CHP2	-2.25016666666667
LSP1	0.590625
ZNF542	0.29925
EXOSC1	0.02225
ARHGAP18	-0.178666666666667
LRRTM4	-0.6295
MAOB	2.24783333333333
CACNB4	-1.159
MGC33846	-0.51425
RANBP3L	0.707142857142857
ATP5L	0.11225
ONECUT1	-3.2675
NUDT9	0.868
TMEM149	1.5125
STX17	0.36025
IGSF10	-3.345
TMPRSS9	0.114
BMPR2	0.85775
ALLC	-0.06725
KLF7	1.37225
GCC1	0.7663
TIMM9	-1.01575
CDO1	-0.337333333333333
MGC10701	-0.672666666666667
IFI6	2.96783333333333
FRMD8	1.62325
MGAT2	0.22325
WBP5	-0.688666666666667
CNIH2	-0.4035
KIAA0907	-1.3871
KCNH8	-1.0505
CTSG	-1.909
GRIK1	-1.75366666666667
CUL5	0.4225
FRMD1	0.304
OR9A4	0.025
SYT6	-2.0505
FOXD4L2	0.1655
ANAPC2	-0.455
OPN5	-0.000999999999999997
TAF13	0.5005
LYG2	-0.93275
GGNBP1	0.731
C11orf40	0.577
OTX2	-1.2975
REG4	-0.9084
EIF5	-0.2426875
PALB2	-0.8505
SEPSECS	0.344
RNASE3	-0.0755
TRIM49	-1.7175
POLR2K	1.4333
GPR42	0.365
C8B	-3.7665
SASS6	-1.14225
PREB	-0.231333333333333
OR3A3	0.3805
TUBA8	0.570875
IGLV2-14	1.10325
STIL	-1.61325
ANKFN1	-1.15083333333333
NME7	-0.36575
HOXC12	1.23075
UBE2C	0.0325
FHOD1	-1.25725
CDK2AP1	0.386833333333333
OR6K2	0.28225
DHPS	-0.519
RPL5	-1.23991666666667
TRGV5	0.9395
LOC541472	0.1815
HCCS	0.4308
DENND1B	1.8225
LHX3	-0.121
OR5D16	0.4565
CXorf57	-2.968
IRF2BP1	0.726
NDST2	0.844166666666667
LCE3D	0.0815
BOLL	0.222625
SYT3	-1.0605
PIH1D2	-0.096
C20orf7	-0.826333333333333
IL1R2	0.317
SLAMF9	0.1745
PPME1	0.6375
PIK3CA	0.63775
TRAPPC1	-0.00487499999999999
COLEC10	-0.888
SLC9A6	-1.32183333333333
PDDC1	0.0435
CCDC53	0.55175
GK3P	-0.9805
DAZL	-1.32366666666667
BRI3	0.04875
SDK1	-0.114625
CYP2C18	0.65575
IFI44L	3.959375
RPL3L	0.294
FUT9	-3.7132
KIFC2	0.634333333333333
PMP2	-1.45814285714286
SLC4A9	-0.0115
PLAG1	-1.24583333333333
MYCBP2	-0.27
OR4E2	-0.3035
CCDC65	0.96375
C16orf82	0.189875
ENTPD4	-0.6525
BRP44L	0.495125
PMP22CD	0.0686666666666667
TMCO4	0.81
KCNN1	-1.3135
WDR35	0.64675
CCDC80	1.272875
C3orf31	-1.18475
SLC7A9	-1.392
TMEM190	-0.80375
DBC1	-1.50983333333333
FADS3	-0.750333333333333
PDZD8	0.1555
GRM5	-0.079
AZGP1	2.8944
PEX3	0.317
MED1	0.209428571428571
ATG4C	-0.960666666666667
HNRPH3	-0.4045
FAM109B	1.98625
C4orf17	0.1055
CA10	0.441
OPRD1	0.285
CCL16	-2.014
SACM1L	-0.0455
CST6	4.5125
CD63	0.865375
LGI1	-1.04625
ZNF784	-0.47525
CRYBB1	-0.8705
CX3CL1	0.5909
TOP2A	-0.988875
GYPB	-4.15316666666667
GADD45GIP1	-0.605
FEN1	-1.07325
IGF1R	0.934375
WDR72	1.73816666666667
PURG	-1.7415
DEFB126	1.064
PKD1L1	3.05766666666667
CAV1	-2.6014
GNPDA2	0.5414
DGAT2	1.25525
NLGN1	-5.40775
STRBP	0.2055
HPRT1	0.122833333333333
FANCI	-1.00575
PSMA7	0.719125
DBF4B	-0.7575
TTF1	-1.14625
RAD54L	-2.057
ELOF1	-0.46825
PLAGL2	0.037125
ZNF256	0.0125
HMGCL	0.08225
MSI2	0.205833333333333
RPESP	-2.5215
C11orf60	0.1045
ABCD1	0.479
ACAA1	-0.364
SPARCL1	4.49007142857143
IL6ST	2.0676
ZNF319	0.73875
TMEM109	0.3404
FAM90A1	1.43033333333333
IL22RA1	-2.525
ATP4B	0.2765
TEC	-0.789
C7orf30	-0.659
TXNDC2	0.518833333333333
ABCB4	-0.6105
KIAA1191	0.5885
C9orf38	0.2535
SFTPB	1.471
CNTNAP2	2.27716666666667
FRK	2.0375
TBX19	0.58
CHD4	-0.391
C6orf26	-2.3325
MOSC2	1.20725
IKBKE	0.079
HIF1A	-1.1145
LOC595101	-0.14
RELA	0.0406666666666667
TMEM16B	0.210166666666667
ABHD12B	-3.547
TSEN34	1.05825
KIF18A	-0.77825
TXNDC9	0.990166666666667
SPATA2L	-0.4765
SEMA4G	-0.801
C21orf91	-0.185875
MATN1	-0.712
KCNIP4	0.3222
TUSC1	1.533625
OR4C15	0.867
ARMCX6	0.179416666666667
WBSCR27	-0.364333333333333
OR52I2	-0.7745
KIAA1604	0.065
DYNC1I1	-1.48
PPP4C	0.455
SLC47A2	-1.589
TREH	0.382625
CD48	2.47083333333333
ST14	1.24433333333333
PKN1	-0.39425
SPON2	2.0465
XBP1	1.92175
SFRS12	-0.341333333333333
EFCAB6	2.4595
SELT	0.78525
SLC39A2	0.3245
ERF	-1.1225
ARL3	1.7975
SURF6	-1.2232
MLLT10	-0.213095238095238
FLJ11171	1.288
TDGF1	-4.42583333333333
ERCC6	-0.059
EIF2AK4	0.873875
BAZ1A	0.921333333333333
LRRN3	-0.5535
TMC3	0.361
EFTUD1	-0.23475
PTPRO	1.10916666666667
CLEC12A	3.173125
ACBD4	0.064625
ZDHHC14	-1.4105
OTUD7B	0.8115
ACTB	0.15725
MSRA	-0.603125
LCE5A	-0.7435
IFI35	1.2505
BSCL2	1.06766666666667
ANKRD12	0.34625
CFHR2	-0.0425
RGAG1	-0.365
HSFY1	0.5265
SLC30A5	-0.0515
IMPG1	-0.747
GPR109A	0.543
ZNF185	1.228
IYD	3.82675
NPCDR1	1.2905
SERPINA13	0.3555
HMGCLL1	1.7065
NEUROG1	-0.0973333333333333
UBQLN1	0.2063125
LIN37	0.65675
SOCS2	-1.7695
DSCR4	-1.6405
XKR6	-2.08525
GPR142	0.8305
KRTAP13-3	-0.377
CCDC15	-0.773
MOS	-0.016
CD1E	-1.4385
OFCC1	2.1538
FAM83D	-0.29925
SRFBP1	0.09325
C9orf96	0.1485
DHDH	-1.36475
CCDC90A	0.0095
RABL3	1.1068
CD320	-1.40433333333333
ANGEL2	0.552666666666667
MRPL21	1.35775
SMG6	0.185
INSR	1.2698125
FLJ14816	-1.1775
GLRB	0.388333333333333
C9orf89	0.94175
CIZ1	-1.173625
URG4	-0.646333333333333
LRDD	-0.418166666666667
CBY1	0.342
NFX1	-0.54875
MTERFD2	0.128357142857143
C19orf23	0.523
PGC	-2.69575
IER3IP1	0.6023
RASAL2	1.18266666666667
C1orf89	-0.33775
SYNJ1	-0.38625
NFKBIE	1.00925
FLJ40125	1.42266666666667
TCEB2	0.4388
NOG	-2.4875
POLR2J2	-0.3925
HLA-B	2.3675
PCDHA1	0.918
PPP2R2B	-0.67725
ARHGEF17	0.540833333333333
TCF7L2	-0.124
CHD5	-0.347166666666667
ZNF431	0.107
TBC1D25	-0.09675
ZNF800	-0.35975
SCUBE2	3.49836363636364
MYCBP	1.35233333333333
GPX5	0.466
C6orf129	1.12133333333333
QSER1	-0.0776666666666666
ULK2	2.051
PIGO	0.529833333333333
NRCAM	0.742071428571428
SLC35E3	0.628375
CSRP2	-1.60875
HYPE	0.17525
MAPK15	0.916833333333333
MGC14327	-0.27875
TIMM13	-0.100166666666667
ZNF462	-2.37825
GBA3	0.4635
TEX13A	0.884
MCM6	-0.462444444444444
MTRF1	0.15925
ABCA7	-1.8
EIF4A2	0.11775
ZC3H10	0.9193
RPGR	0.049
C20orf94	-0.87775
RP1L1	0.36425
GPR125	-0.587857142857143
USP22	-0.342928571428571
OR1L4	0.86975
MLZE	-0.06
FLJ32065	0.0125
PTCD1	0.09475
CRTAC1	0.589666666666667
BXDC2	-0.649
C18orf1	2.30283333333333
FAM107A	0.0227857142857143
EFNA3	0.17
P18SRP	-0.8343
CAMKK2	0.330833333333333
KIAA0649	-1.2505
NES	-1.315
HS6ST3	2.88475
PON2	-0.08425
TCP11L2	-0.485
CLEC4A	2.69325
PRR12	0.1375
MLXIPL	-1.7494
C2orf50	2.645
ZNF28	1.285
ENC1	1.07666666666667
MAP2K1	-0.037625
FKSG2	0.4925
KIAA0430	0.633
PTP4A1	-0.685666666666667
GPR156	0.371
GTF3C6	0.27975
UBR2	0.298
LOC388272	0.0345
MAK	-0.161166666666667
ACOT4	2.78925
STC2	-1.86358333333333
PIGW	-0.025125
SAE1	0.187
COL6A1	0.452409090909091
OAZ1	0.469333333333333
STMN4	0.632166666666667
EDG3	0.511333333333333
SGCE	-1.31866666666667
IL11	-2.11316666666667
PRSS8	2.55975
YIPF5	0.584166666666667
WNT4	3.645625
CSN2	0.151166666666667
TCF7	-2.876375
TDO2	3.61025
SAMD9	0.6640625
S100A7A	1.8655
MMRN1	1.6665
GKAP1	-0.9975
AKR1C3	-1.9005
RNF19A	0.275375
GMDS	0.15625
YKT6	-0.1225
SPARC	1.5968
C12orf31	0.03975
UBE2V2	0.4855
FBXL18	-1.01816666666667
KIAA0460	-0.04775
ADAM22	-0.517857142857143
SERPINC1	-4.4575
KCTD21	0.5725
MYOHD1	-0.82725
ZNF37A	-0.596166666666667
GTF3C1	-0.194833333333333
CTSZ	2.78175
PRNPIP	0.239625
DRD1IP	1.035
NR1I2	-2.67383333333333
ZNF266	-0.296
SPAG4L	0.0355
COX4NB	0.056
SAPS1	0.274333333333333
APOA1	-3.516625
TATDN1	0.600666666666667
C10orf82	2.3065
KPNB1	-1.57675
FOXO3	-0.414
CRYBB2	-1.0415
ZBTB5	-0.75
SLC25A38	-0.2915
DCTN2	-0.301833333333333
IFT20	0.723
CTHRC1	3.0745
C1orf31	-0.1675
UHRF1	1.3245
GPC6	0.07425
C10orf54	1.1525
MCF2L2	-0.0978
WNT9B	0.0745
OLA1	-0.89375
FAM120B	0.35825
TTLL10	0.4635
CYorf15A	-5.085
RELN	-2.945875
SCN2B	0.0454166666666667
MFHAS1	-0.804
NKX3-2	-0.566333333333333
RASGRF2	-0.094
SSBP1	-0.623
KPNA6	-0.114357142857143
LOC389118	-0.061
HS3ST4	-2.08144444444444
SUPT7L	-0.02225
FLJ32658	0.05925
IGFBPL1	-1.2535
KIAA1641	-1.2867
SHKBP1	0.6395
CSF1R	4.0225
NAGK	0.7855
MYL2	0.826
HIST1H4C	-1.5845
TOMM7	-0.14675
ADAMTSL3	1.3607
TNFSF14	-0.353
PRRT2	-1.22325
VTA1	0.604875
AOAH	3.78583333333333
CRISPLD2	1.52135714285714
PNN	-1.1289
TA-NFKBH	-0.1475
ESPN	0.495
RBM43	-0.171
KIAA1267	0.53475
DDX3X	0.509888888888889
KIAA1576	-5.03375
PLXDC1	3.79666666666667
FLJ25801	-4.704
HNRNPL	-0.08875
RUNDC3A	0.589
CASP12	0.688
SH2D5	-1.298125
RPL26L1	-0.2725
OR51A7	-0.2095
HDC	2.7255
C2orf16	-0.0613333333333333
SYTL3	1.748875
GOLGA4	-0.1960625
NOTCH1	-0.956166666666667
ATPAF2	0.0435
ECD	0.41025
SSX5	0.63
SNAP91	-0.21725
OCA2	-5.4335
PNPO	0.415333333333333
DAPK1	-0.256
PINX1	-1.06166666666667
SELENBP1	1.046125
NEK3	-0.0326666666666667
TMED4	0.808285714285714
SSTR4	-0.1315
FOSL1	-2.719
CD40LG	1.5165
CES1	-1.19408333333333
DCI	0.646333333333333
B3GAT3	0.198833333333333
STK17B	-0.0855
CNTN6	-0.4335
CYP3A4	-1.57083333333333
MBOAT2	1.20221428571429
PISD	-0.278625
USP1	-0.7435
PYDC1	1.19666666666667
CENPM	-0.12825
SAR1B	0.756
TTC7B	-0.463875
DP58	-1.169
GPC1	0.02525
RBL1	-0.89225
TMEM137	-1.84366666666667
TOB1	1.41
TCEAL1	1.49716666666667
CENPF	-1.00809090909091
C6	0.536333333333333
PRSS1	-4.1575
PPIL6	0.605333333333333
C6orf124	-0.4905
ODZ4	1.68766666666667
SNCB	-0.206
NDUFB9	1.048
CNOT6L	0.629
S100A9	3.28016666666667
TRIM50	-0.3635
KCTD1	0.5765
WDR63	0.3755
SPEF2	2.560875
RNGTT	0.0143333333333333
CXorf22	0.4615
KCNK16	0.648
CEP250	-0.7135
ATPBD1B	-0.26675
KCNJ2	3.35775
MT1B	-0.517
ZNF684	-0.129
SLC4A1	0.57425
PDHA1	-0.76675
ZNF492	-0.18375
TKT	-1.23825
BYSL	-0.515625
RNF38	0.147
AHDC1	0.49
KLHL2	-0.1075
CMTM8	1.693
DMP1	-1.096
HERPUD2	0.16575
CRTAM	4.59783333333333
ZNF572	1.744
TMEM16J	0.5205
HSD17B2	-4.20075
UBE2G1	0.62225
AHSA2	-1.497
PELI2	-1.1945
TPX2	-0.978
ATP9B	0.89
DAZAP1	-0.268125
HMGCS2	2.13783333333333
C17orf38	0.374
B9D1	-0.431875
NKX2-5	-1.536
KIAA1276	0.297
LILRB2	3.2865
CSTF1	0.134833333333333
BTN2A1	0.180333333333333
C15orf48	5.10325
IGF2BP3	-4.4245
FAM113B	3.0915
HRG	0.303428571428571
ZNF131	-0.3495
USP47	0.842857142857143
CCDC88B	0.285
HCN1	-1.26244444444444
HTN1	-1.80916666666667
SYCP3	-0.73625
C13orf23	0.8022
PAPOLA	-0.4491875
AATK	-0.4389
MSH3	-0.436333333333333
NDUFAB1	-0.066
ITLN2	-1.2275
BAK1	0.770333333333333
MRPL45	0.118666666666667
MTNR1B	-0.00619999999999996
LOC645843	-1.389
SPECC1L	0.101375
PGCP	0.455
SPN	-0.904125
GPR143	3.11616666666667
ZNF576	0.284833333333333
TMEM39A	0.0655
ATP5D	-0.401666666666667
MAGEB3	-2.0535
RPS5	-0.679666666666667
ANP32E	-1.13171428571429
MTMR1	-0.07025
YEATS4	-0.31225
SYNGAP1	-0.143
PCOLCE	-0.715666666666667
MNS1	0.05825
PCYT2	-0.184666666666667
ZNF182	-0.31625
LAX1	1.72675
SPPL2B	-0.412
ELOVL5	0.9974
PCDHAC1	0.3665
B4GALNT1	0.4995
BLOC1S2	1.32875
ZNF673	-0.645
ARHGAP21	-0.1385
IRX5	3.344
LRFN5	-0.278166666666667
FAM7A1	-1.24075
RAB19	1.1365
GINS1	-0.51325
ITM2B	1.4867
PAPSS2	1.83483333333333
OR5BF1	0.856
ACSL3	0.2635
KIAA1919	-0.309666666666667
GLT8D2	2.55075
UTRN	0.551071428571429
CNN1	0.64625
HISPPD2A	0.211333333333333
SDAD1	0.3185
