Hybridization REF	TCGA-BH-A0B5-01A-11R-A12P-07
C6orf97	0.14825
GRHPR	0.615
TAS2R1	0.973
SEMA7A	-1.018
EDF1	0.174
ODF2L	0.966888888888889
PCID2	0.00799999999999998
GTF2H4	-0.472666666666667
ZCCHC3	-0.265
CGB2	0.00516666666666666
NEUROD1	-0.5925
C20orf75	0.234
RP5-1054A22.3	1.69
IFNA5	-0.0225
ZNF134	0.440166666666667
MGC119295	-0.7278
ZSWIM6	-0.054
SMEK1	0.100166666666667
PCGF2	0.60075
C1orf102	2.536
CYP2A13	0.579
KCNH6	0.4554
MDM1	1.5105
ALDH7A1	0.0571666666666667
C9orf75	0.733
VDAC3	-0.089875
OR51T1	0.0855
EIF3F	-0.710166666666667
KCNJ10	-0.434
LENG8	0.323
EDEM2	-0.320583333333333
CCNJL	-0.7045
DHX37	-0.762
CRYGN	0.301
AATF	-0.29025
ZNF630	1.487
E2F5	0.262
WFDC13	-0.21575
FTSJ3	-1.48016666666667
C4orf33	1.23875
LHFPL4	-2.30875
C19orf56	-0.504333333333333
SMAD4	0.486625
AFM	0.172166666666667
G0S2	0.6575
FCHSD2	0.1147
RRP1B	-1.2556
EEF1B2	-0.363166666666667
STAT6	1.514
ZNF195	-0.77025
GNL1	-0.539
ZNRF2	0.8795
PER3	0.765375
ASB16	-0.01475
C10orf10	2.23692857142857
ADCY8	-3.0655
C9orf58	-0.0156666666666667
ARMC10	-0.191833333333333
PSG1	-0.12
DHX34	-0.278
VARS2	-1.127875
NFIC	0.22025
ITPR2	0.982
AGXT2	-0.0643333333333333
OR6K3	0.084
H2AFZ	-0.0171666666666667
MLLT3	0.420333333333333
COX4I2	0.626
CCNT2	0.050625
PLK4	-0.6385
NUMBL	-0.299333333333333
MED16	0.144
PLEKHQ1	1.20725
GOSR1	0.013
BTG4	0.82875
RPL30	0.0246666666666667
IGSF5	0.762
IGFL2	2.1665
ELMOD2	0.98
SHC3	-1.24333333333333
HAVCR1	-1.454
DYNC2H1	0.295125
RNF5	-0.510666666666667
C2orf7	-0.26875
NLF1	-0.161
KLHL25	0.5545
LRP10	0.7451
KRI1	-0.416
PUS7L	0.04
MGMT	1.73425
HOXD1	-0.0981666666666667
CSH1	0.0669
ATG16L2	-0.05575
FLJ44635	1.2345
CHODL	-0.05625
EXOSC8	-0.546
SLC28A1	-0.04075
MYO7B	-0.5085
SEH1L	-0.7958
MTNR1A	0.360666666666667
TSPAN5	-0.21
CDC45L	-2.81233333333333
AMIGO1	0.173
ATAD3A	-1.555125
OSGIN2	0.846833333333333
PDIK1L	1.09566666666667
DARC	1.5725
PIPSL	0.422
SHMT1	-0.65775
CRISP3	-1.138
POPDC2	1.55116666666667
ZRANB2	-0.744
FBXL8	-0.25975
TRIP13	-1.11127272727273
EIF5AL1	-1.457
POU5F1P3	-4.6225
IL6	-0.816833333333333
CXorf38	-0.0568333333333333
IFNA16	0.309
FBXL2	2.06516666666667
BRD1	0.81275
STATH	0.1365
FBXO44	-0.415666666666667
MCCC2	1.17675
CDC2	0.159
C5orf23	1.08675
IVD	0.0881666666666667
C10orf122	-0.80375
MSL3L1	0.266
MVP	0.92
EPOR	0.3402
ZMYM1	-0.4175
BCL7C	0.514166666666667
PSTPIP2	1.0318
LYPD1	-1.747625
OR8G5	-1.9575
ZP3	-0.0568333333333333
BCAS4	0.663666666666667
EDG6	1.49275
ISY1	-0.04575
PRAMEF2	-1.029
CUL1	-0.4275
RNF213	0.3532
CCRK	1.2705
DHX9	0.237875
C13orf29	0.2865
NCKAP1	0.557333333333333
MRPL43	0.836357142857143
XPR1	0.66275
PKN2	-0.2584
PODNL1	0.386
ZNF333	0.99675
DALRD3	1.0825
OPN1SW	0.341
BTBD6	-0.162
C11orf82	-0.906
OR5P3	-0.369
DUSP11	0.2085
L1CAM	-1.4171
NEK11	2.21883333333333
OR7E91P	0.943
CNTN3	2.7309
CREB3L2	-0.6615
ZBTB37	-0.628
KIAA1324L	1.54675
NDUFB10	0.0491666666666667
NUDT2	0.5065
GTPBP8	-0.69775
CACNA1D	2.3415
PRKAA2	-0.0806666666666667
PRDM8	0.198
MGC16075	-0.0548333333333333
KRT14	0.577857142857143
PP8961	-0.123625
MRPL18	-0.385
ABCG2	-2.75675
PACRG	1.28525
BBS2	-0.1025
KREMEN2	1.0595
FBXO21	1.3655
HNRPUL1	0.287083333333333
GRB10	0.04325
CLSTN1	1.073375
LMAN2	0.7106
C17orf61	-1.26475
NIPSNAP3A	1.1585
INSIG2	-0.160666666666667
PCDHB7	-0.0541666666666667
STXBP2	0.3095
CMAH	1.58691666666667
SEMA5B	-0.884
ZNF155	0.1335
COQ6	-0.0101666666666667
PRPF4	-0.884
TSPAN15	3.0045
VN1R5	-0.023
LATS2	-0.05025
SELK	0.37325
PGK2	0.25875
MS4A1	-0.220875
TYW3	-1.0137
KRTAP5-1	0.6335
RCCD1	-2.2165
BTN1A1	0.261
DDX28	-0.6695
TMEM65	0.1045
LOC92345	-0.30225
TTC31	0.31675
WDR46	-1.0695
CHP2	-0.926
LSP1	0.677625
ZNF542	-1.191
EXOSC1	0.33025
ARHGAP18	0.237666666666667
LRRTM4	-0.514166666666667
MAOB	1.21841666666667
CACNB4	-0.44275
MGC33846	-0.2655
RANBP3L	1.62275
ATP5L	-0.261875
ONECUT1	-3.02
NUDT9	1.134
TMEM149	0.644
STX17	0.22575
IGSF10	-2.66
TMPRSS9	0.1055
BMPR2	1.11708333333333
ALLC	0.057
KLF7	1.312125
GCC1	0.3517
TIMM9	-0.863
CDO1	0.906333333333333
MGC10701	-0.223
IFI6	1.61766666666667
FRMD8	0.7415
MGAT2	-0.11325
WBP5	1.46616666666667
CNIH2	0.18025
KIAA0907	-0.254
KCNH8	-0.1495
CTSG	0.49575
GRIK1	-0.223666666666667
CUL5	-0.1225
FRMD1	0.1275
OR9A4	1.194
SYT6	-0.827625
FOXD4L2	0.477
ANAPC2	-0.3465
OPN5	0.4165
TAF13	-0.89475
LYG2	-0.62375
GGNBP1	-0.001
C11orf40	0.6375
OTX2	-1.1
REG4	0.257833333333333
EIF5	-1.188375
PALB2	-0.217
SEPSECS	0.0777
RNASE3	-0.211
TRIM49	-0.6935
POLR2K	0.3325
GPR42	0.0905
C8B	-2.74775
SASS6	-0.158
PREB	-0.333666666666667
OR3A3	0.3335
TUBA8	0.39075
IGLV2-14	-1.0635
STIL	-0.561
ANKFN1	-0.488
NME7	0.3905
HOXC12	-1.2365
UBE2C	-1.094375
FHOD1	-0.968875
CDK2AP1	0.887416666666667
OR6K2	0.03825
DHPS	-0.3885
RPL5	-0.116416666666667
TRGV5	0.76
LOC541472	-0.383285714285714
HCCS	-0.1196
DENND1B	-0.57
LHX3	-0.223
OR5D16	0.5405
CXorf57	-0.7845
IRF2BP1	-0.085
NDST2	0.239666666666667
LCE3D	0.2265
BOLL	0.073
SYT3	-0.3705
PIH1D2	2.28675
C20orf7	-0.339
IL1R2	0.736166666666667
SLAMF9	0.599
PPME1	-1.02975
PIK3CA	-0.2985
TRAPPC1	-0.403875
COLEC10	-0.28975
SLC9A6	-1.22
PDDC1	-0.4605
CCDC53	0.889
GK3P	-0.50025
DAZL	-0.65475
BRI3	-0.25925
SDK1	0.1895
CYP2C18	0.471
IFI44L	3.227125
RPL3L	0.109
FUT9	-1.0438
KIFC2	-0.128166666666667
PMP2	-1.145625
SLC4A9	-0.738
PLAG1	-1.85133333333333
MYCBP2	-0.0858333333333333
OR4E2	0.5695
CCDC65	3.92525
C16orf82	0.02
ENTPD4	0.315625
BRP44L	-0.105125
PMP22CD	-0.11325
TMCO4	0.987666666666667
KCNN1	-0.3215
WDR35	0.33725
CCDC80	2.56625
C3orf31	-0.15425
SLC7A9	-0.27975
TMEM190	3.4435
DBC1	-0.407
FADS3	-0.507166666666667
PDZD8	-0.5335
GRM5	-0.032875
AZGP1	3.0282
PEX3	0.14
MED1	0.0960714285714286
ATG4C	-0.967
HNRPH3	-0.385
FAM109B	1.734
C4orf17	0.08
CA10	-0.3
OPRD1	-0.1845
CCL16	-1.49475
SACM1L	-0.5405
CST6	3.36975
CD63	1.39525
LGI1	-1.42725
ZNF784	-0.13425
CRYBB1	-1.1045
CX3CL1	0.6559
TOP2A	-1.36825
GYPB	-2.08883333333333
GADD45GIP1	-1.41975
FEN1	-0.97
IGF1R	0.0833125
WDR72	-2.623
PURG	-0.677666666666667
DEFB126	0.0825
PKD1L1	0.317666666666667
CAV1	-1.5717
GNPDA2	1.013
DGAT2	0.9055
NLGN1	-3.157
STRBP	0.3465
HPRT1	-0.795166666666667
FANCI	-1.00425
PSMA7	-0.310375
DBF4B	-0.279833333333333
TTF1	-0.3625
RAD54L	-1.5385
ELOF1	-0.11525
PLAGL2	-1.433125
ZNF256	0.84225
HMGCL	0.3685
MSI2	-0.941
RPESP	0.535666666666667
C11orf60	0.74275
ABCD1	-0.5835
ACAA1	0.1452
SPARCL1	4.71792857142857
IL6ST	0.9688
ZNF319	0.3175
TMEM109	0.372
FAM90A1	-1.82633333333333
IL22RA1	-0.875
ATP4B	0.4245
TEC	-0.7635
C7orf30	-0.685
TXNDC2	-0.654333333333333
ABCB4	-0.58425
KIAA1191	0.335
C9orf38	0.4105
SFTPB	0.6255
CNTNAP2	0.280416666666667
FRK	1.508
TBX19	0.13025
CHD4	0.293
C6orf26	-2.8005
MOSC2	0.834
IKBKE	1.493
HIF1A	-1.96683333333333
LOC595101	0.2155
RELA	0.285166666666667
TMEM16B	0.184666666666667
ABHD12B	2.35175
TSEN34	0.39
KIF18A	-1.83425
TXNDC9	0.657
SPATA2L	-0.2055
SEMA4G	-1.483
C21orf91	-1.258625
MATN1	-0.428
KCNIP4	-0.0446666666666666
TUSC1	1.58725
OR4C15	0.24125
ARMCX6	1.10091666666667
WBSCR27	-1.48766666666667
OR52I2	0.742
KIAA1604	-0.2425
DYNC1I1	-1.122125
PPP4C	0.0985
SLC47A2	-1.66583333333333
TREH	0.04175
CD48	2.0325
ST14	1.74783333333333
PKN1	-0.2855
SPON2	3.07825
XBP1	1.91125
SFRS12	0.368833333333333
EFCAB6	1.92375
SELT	-0.02425
SLC39A2	0.2455
ERF	-0.4435
ARL3	0.708375
SURF6	-0.8637
MLLT10	-0.674857142857143
FLJ11171	-0.0776666666666667
TDGF1	-3.82583333333333
ERCC6	-0.056
EIF2AK4	-0.236375
BAZ1A	0.330166666666667
LRRN3	0.418333333333333
TMC3	0.462
EFTUD1	-0.052
PTPRO	1.10916666666667
CLEC12A	1.2335
ACBD4	-0.034625
ZDHHC14	-1.167875
OTUD7B	1.772625
ACTB	1.3016875
MSRA	-0.06625
LCE5A	-0.829
IFI35	1.17725
BSCL2	-0.043
ANKRD12	0.470416666666667
CFHR2	0.289666666666667
RGAG1	0.0943333333333333
HSFY1	-0.2555
SLC30A5	0.105166666666667
IMPG1	1.3615
GPR109A	0.3355
ZNF185	-0.3605
IYD	0.42075
NPCDR1	0.112
SERPINA13	0.6705
HMGCLL1	-1.29575
NEUROG1	0.158
UBQLN1	-0.0090625
LIN37	-0.209
SOCS2	0.480125
DSCR4	-1.112125
XKR6	-0.999
GPR142	0.072
KRTAP13-3	0.4025
CCDC15	-0.137166666666667
MOS	0.216
CD1E	-0.4505
OFCC1	-0.873833333333333
FAM83D	-1.0795
SRFBP1	0.71625
C9orf96	-0.211
DHDH	-1.07525
CCDC90A	-0.7655
RABL3	0.3023
CD320	-2.40066666666667
ANGEL2	0.78875
MRPL21	-0.588
SMG6	-0.303333333333333
INSR	1.5331875
FLJ14816	-0.5175
GLRB	-0.183
C9orf89	0.52075
CIZ1	-0.29125
URG4	0.619166666666667
LRDD	-0.631333333333333
CBY1	0.8595
NFX1	-0.250125
MTERFD2	0.833928571428571
C19orf23	0.2285
PGC	-2.347
IER3IP1	1.1689
RASAL2	0.954
C1orf89	0.1635
SYNJ1	-0.4645
NFKBIE	0.0905
FLJ40125	-0.801166666666667
TCEB2	-0.5204
NOG	-1.1225
POLR2J2	-0.690833333333333
HLA-B	2.72025
PCDHA1	-0.555
PPP2R2B	-0.60375
ARHGEF17	0.453166666666667
TCF7L2	1.05578571428571
CHD5	-0.336166666666667
ZNF431	-0.6225
TBC1D25	0.4375
ZNF800	-1.449
SCUBE2	3.33218181818182
MYCBP	0.841666666666667
GPX5	0.0155
C6orf129	-0.354166666666667
QSER1	-1.03516666666667
ULK2	1.68
PIGO	0.412333333333333
NRCAM	-2.36378571428571
SLC35E3	-0.15325
CSRP2	-0.8485
HYPE	-0.86525
MAPK15	0.339166666666667
MGC14327	-0.09575
TIMM13	-0.646833333333333
ZNF462	-1.14025
GBA3	0.13925
TEX13A	-0.151
MCM6	-0.284555555555556
MTRF1	-0.281375
ABCA7	0.045
EIF4A2	-0.216
ZC3H10	0.5984
RPGR	1.33416666666667
C20orf94	-0.7275
RP1L1	0.274
GPR125	0.19275
USP22	0.277357142857143
OR1L4	0.07375
MLZE	0.039
FLJ32065	0.22625
PTCD1	-0.56825
CRTAC1	0.9395
BXDC2	-0.131
C18orf1	3.1545
FAM107A	0.846142857142857
EFNA3	-0.89775
P18SRP	-0.3873
CAMKK2	0.460916666666667
KIAA0649	-0.00975000000000001
NES	-0.928666666666667
HS6ST3	3.005125
PON2	0.17275
TCP11L2	0.2755
CLEC4A	2.59925
PRR12	-0.1155
MLXIPL	-1.3833
C2orf50	1.9305
ZNF28	1.10475
ENC1	2.30083333333333
MAP2K1	-0.66075
FKSG2	1.3225
KIAA0430	1.10175
PTP4A1	-1.18955555555556
GPR156	0.124
GTF3C6	-0.35625
UBR2	-0.4106
LOC388272	-1.11175
MAK	1.86866666666667
ACOT4	2.40275
STC2	0.514333333333333
PIGW	-0.899125
SAE1	-0.163
COL6A1	1.28127272727273
OAZ1	0.092
STMN4	0.508
EDG3	0.613333333333333
SGCE	0.441833333333333
IL11	-1.13766666666667
PRSS8	2.829875
YIPF5	0.521833333333333
WNT4	1.688375
CSN2	0.201666666666667
TCF7	-2.272375
TDO2	0.369
SAMD9	0.7311875
S100A7A	0.0215
MMRN1	1.816
GKAP1	0.35025
AKR1C3	-1.511375
RNF19A	0.71375
GMDS	-1.23775
YKT6	-0.361375
SPARC	2.3021
C12orf31	0.02725
UBE2V2	-0.442333333333333
FBXL18	-0.934
KIAA0460	1.01225
ADAM22	-1.041
SERPINC1	-4.3085
KCTD21	0.44175
MYOHD1	-1.471
ZNF37A	-0.354
GTF3C1	0.806666666666667
CTSZ	1.85425
PRNPIP	-1.336375
DRD1IP	0.02775
NR1I2	-1.64783333333333
ZNF266	0.396
SPAG4L	0.1215
COX4NB	-0.793
SAPS1	0.467
APOA1	-3.843625
TATDN1	-0.1245
C10orf82	-1.88225
KPNB1	-1.10275
FOXO3	0.69825
CRYBB2	-1.222
ZBTB5	-0.454166666666667
SLC25A38	-0.198
DCTN2	0.494
IFT20	0.515
CTHRC1	3.165
C1orf31	-0.59775
UHRF1	0.2156875
GPC6	-0.514
C10orf54	0.7595
MCF2L2	0.397666666666667
WNT9B	0.07925
OLA1	-0.401875
FAM120B	-0.08175
TTLL10	0.645
CYorf15A	-4.213
RELN	-2.20544444444444
SCN2B	0.796666666666667
MFHAS1	-0.5495
NKX3-2	-1.59566666666667
RASGRF2	-0.609
SSBP1	-0.320666666666667
KPNA6	-0.522428571428571
LOC389118	-0.155
HS3ST4	-1.5085
SUPT7L	-0.05325
FLJ32658	-2.21775
IGFBPL1	-0.05825
KIAA1641	-0.4054
SHKBP1	-0.429
CSF1R	4.64625
NAGK	1.42575
MYL2	0.51425
HIST1H4C	-1.2665
TOMM7	-0.568
ADAMTSL3	1.0452
TNFSF14	-0.426
PRRT2	0.51325
VTA1	-0.54175
AOAH	2.49716666666667
CRISPLD2	2.02614285714286
PNN	-0.4279
TA-NFKBH	-0.23275
ESPN	-0.25925
RBM43	-0.7305
KIAA1267	0.159375
DDX3X	0.335944444444444
KIAA1576	-5.0075
PLXDC1	3.59016666666667
FLJ25801	-4.38625
HNRNPL	0.4065
RUNDC3A	0.232333333333333
CASP12	1.386
SH2D5	-1.121125
RPL26L1	0.2805
OR51A7	0.01275
HDC	4.5515
C2orf16	-0.1445
SYTL3	1.4755
GOLGA4	0.56525
NOTCH1	-0.0586666666666667
ATPAF2	-0.12925
ECD	0.7275
SSX5	-1.612
SNAP91	0.20425
OCA2	-5.03375
PNPO	-0.4075
DAPK1	-0.221833333333333
PINX1	-1.25116666666667
SELENBP1	2.1985
NEK3	0.765
TMED4	-0.0515
SSTR4	-0.343
FOSL1	-2.6374
CD40LG	0.7785
CES1	-0.923416666666667
DCI	-0.631
B3GAT3	-0.414
STK17B	-0.073
CNTN6	-0.576
CYP3A4	-1.68983333333333
MBOAT2	1.74585714285714
PISD	-0.152625
USP1	-0.0425
PYDC1	3.88316666666667
CENPM	-1.464375
SAR1B	0.7235
TTC7B	-0.57225
DP58	0.1975
GPC1	0.85475
RBL1	-1.334875
TMEM137	-2.01733333333333
TOB1	0.915833333333333
TCEAL1	2.3775
CENPF	-0.345818181818182
C6	2.96133333333333
PRSS1	-3.4805
PPIL6	2.0824
C6orf124	-1.3155
ODZ4	0.4325
SNCB	-0.2125
NDUFB9	-0.266375
CNOT6L	0.195
S100A9	0.333166666666667
TRIM50	0.712
KCTD1	2.2259
WDR63	3.0385
SPEF2	3.524125
RNGTT	-1.29316666666667
CXorf22	2.758
KCNK16	0.2875
CEP250	-1.890375
ATPBD1B	-0.77
KCNJ2	3.262
MT1B	-1.7925
ZNF684	-0.257
SLC4A1	0.04275
PDHA1	-0.664
ZNF492	-0.83325
TKT	-2.266
BYSL	-1.00075
RNF38	-0.414125
AHDC1	-0.509
KLHL2	1.6185
CMTM8	2.18825
DMP1	-1.073
HERPUD2	-0.094
CRTAM	3.1165
ZNF572	0.86625
TMEM16J	0.5555
HSD17B2	-3.70975
UBE2G1	-0.621625
AHSA2	-1.1255
PELI2	-0.53
TPX2	-1.203875
ATP9B	1.69166666666667
DAZAP1	-0.12775
HMGCS2	2.20266666666667
C17orf38	0.265
B9D1	-0.174375
NKX2-5	-1.15083333333333
KIAA1276	0.33
LILRB2	3.271
CSTF1	-0.4375
BTN2A1	0.0915
C15orf48	5.023
IGF2BP3	-4.1705
FAM113B	0.154666666666667
HRG	0.042125
ZNF131	0.28575
USP47	0.413357142857143
CCDC88B	-1.013
HCN1	-0.4749
HTN1	-0.995
SYCP3	-0.45475
C13orf23	-0.1743
PAPOLA	-0.14825
AATK	-0.4701
MSH3	-0.407666666666667
NDUFAB1	-0.272
ITLN2	-0.839
BAK1	-0.326166666666667
MRPL45	-0.435666666666667
MTNR1B	0.124833333333333
LOC645843	-0.321
SPECC1L	-0.157375
PGCP	0.89675
SPN	-1.08825
GPR143	1.1605
ZNF576	-0.161666666666667
TMEM39A	0.6014
ATP5D	-1.14766666666667
MAGEB3	-3.366
RPS5	-0.242
ANP32E	-0.242428571428571
MTMR1	0.3735
YEATS4	0.21775
SYNGAP1	-0.13325
PCOLCE	-0.919
MNS1	1.9005
PCYT2	-1.03583333333333
ZNF182	0.4735
LAX1	0.39775
SPPL2B	-0.0787
ELOVL5	0.7808
PCDHAC1	-0.301
B4GALNT1	-1.13183333333333
BLOC1S2	1.121
ZNF673	-0.3077
ARHGAP21	-0.547
IRX5	2.25
LRFN5	0.5355
FAM7A1	-1.13475
RAB19	0.931
GINS1	-1
ITM2B	1.591
PAPSS2	-0.40525
OR5BF1	0.185
ACSL3	-0.03675
KIAA1919	-0.845333333333333
GLT8D2	2.669
UTRN	0.608571428571429
CNN1	1.20025
HISPPD2A	0.881666666666667
SDAD1	-0.429875
SIGLEC9	0.910333333333333
RPL35	-0.774214285714286
C22orf26	0.0985
IMPDH2	-0.5705
WDR69	-1.23825
SEC14L5	-0.316166666666667
CLTA	0.181
RP11-529I10.4	1.38475
GPR37L1	0.037
OGDH	-0.533416666666667
ASB13	-0.158666666666667
ZFP14	0.56675
ZCRB1	0.502833333333333
KPNA3	-0.14025
HSPA1L	1.0735
RHOC	0.40225
LOC554175	-0.255
PPP3CA	0.789
SLC1A7	-0.5179
ZNF529	0.101666666666667
RBED1	0.791
DDB2	-0.84675
FLJ11286	0.969833333333333
SPATA1	0.6485
MKNK1	0.53
DYSF	0.646166666666667
ALKBH2	0.1175
NKD1	-1.90783333333333
C1orf174	-0.25175
PLEKHO1	0.783666666666667
ASB10	0.0445
RING1	-0.555333333333333
NPC2	0.83675
AVPR1B	0.0815
YTHDF1	0.0065
LMAN1L	0.0665
GSG2	-1.806
CEP170	-0.9277
RPS4Y2	-5.21525
MSH6	0.028
HECTD2	1.786
ZNF556	-3.64266666666667
PLEKHC1	-1.1474
AIRE	-0.0838333333333334
BCL2L10	0.19475
LMOD3	-0.252333333333333
ZBTB8	0.6089
FOXA2	-2.8348
SLCO2A1	1.94375
C3orf46	1.131
PRDM16	-0.881833333333333
TMEM98	1.36125
FRMD5	-2.4455
PDE6C	-0.119
C1orf216	-0.179333333333333
EP400	-0.00764285714285713
PTK2	-0.159416666666667
RNF217	-0.0625
NDUFA8	-0.0445
ZFAT1	0.60325
LAMP3	1.73883333333333
GLTSCR2	0.8365
NPW	-1.265
LLGL2	0.338
PPM1K	-0.685166666666667
C20orf177	-0.8345
KIR2DL4	0.4003
NFKB2	0.258
C21orf122	-0.807333333333333
HESX1	-0.28625
GPR114	0.209166666666667
SLC25A35	0.200833333333333
GNAT1	-0.460666666666667
ORAI3	0.36975
FAM76B	-0.051125
TMEM99	0.2113
TRIM29	-0.0811
CDS1	2.554
RHEB	0.4598
C4orf27	0.0225
RAB3A	-0.4885
OTUD6B	-0.51375
GPD1	1.190125
CDH15	-1.51466666666667
NPM1	0.151428571428571
TMEM117	0.54625
PRPS2	0.643166666666667
GCK	-0.2235
ADRA2A	3.92433333333333
TSPYL4	-0.104833333333333
TASP1	0.51225
WDR19	0.656583333333333
C10orf38	-1.2895
PDE4C	-0.428
FYB	0.468
C1orf55	0.240833333333333
PPFIA3	-0.9425
RAD18	0.7065
C12orf44	0.463833333333333
CRYBA4	0.047
HVCN1	0.9285
TAF10	-0.282166666666667
C16orf48	-1.0485
DEPDC5	0.676833333333333
LTBP1	-0.9895
MAPRE1	-0.034125
FGF8	-0.655
C3orf52	2.35875
SENP7	0.599666666666667
LRRK2	1.531
RUNDC2A	0.2455
KIAA0355	0.905333333333333
CPEB1	-1.67575
PPEF2	0.2125
ABI2	0.367666666666667
KIAA0317	-0.003625
ATF1	0.0483333333333333
DYNC1H1	0.49625
DIP	-0.02675
TMEM33	-0.0245555555555555
POLDIP3	-0.152
C7orf24	0.935
GPR171	2.889
CDC6	-2.0845
PLD1	-0.778
ITFG2	-0.00639999999999998
NDUFC1	-0.08375
AKNA	-0.385
NBR1	0.714
PKHD1	0.576125
HPS4	-1.0775
MAFA	-0.20725
ULBP3	-0.2495
DIRC1	-0.8885
IMMT	-0.15575
C22orf13	-0.188333333333333
CEL	0.04525
MARK3	-0.1615
ADAMTS2	0.660916666666667
ARPC3	1.06566666666667
TMEM10	0.0284285714285714
NPHS1	-0.288
BRD8	0.528333333333333
WDR12	-1.3085
IDI2	0.19275
HOXD13	-0.6435
OR8G2	-0.70425
SLAIN1	-2.2625
GABRQ	0.19575
NR2C2	-0.73425
NKTR	-0.6638
TLE2	1.6005
KIAA0892	-0.722
AURKA	-1.833
GPRC5C	-0.278166666666667
TBC1D9B	0.873875
PNPLA6	-0.121833333333333
AP3B1	0.556
NAG	0.308875
C11orf68	-0.7345
AKR7A3	0.94775
AHCYL1	0.47275
COP1	0.379166666666667
RPP14	0.0609166666666667
PCDHB18	-0.03875
CDH24	-0.5575
KRT17	0.0117
LACTB2	-0.60525
DDX24	-0.3053
PHACTR1	-2.07866666666667
SLC35E2	0.27375
LOXL1	1.21275
IQSEC2	0.469
RGSL1	-0.7705
PCDHGC5	0.219
MEGF10	-0.252
PRRX1	0.9365
ASTE1	0.7645
C6orf159	-1.70525
MYOD1	-0.1775
GAA	0.163
ZNF747	0.99025
KLRC1	-1.39275
IL1RL2	-0.0015
GDF9	0.88025
GPR119	0.1295
TRAF2	0.160333333333333
HCK	3.28133333333333
BMP6	-2.723
IL8RA	0.511
FLJ35848	-2.0985
EFHA1	1.38675
CDSN	-0.275666666666667
C14orf54	-0.577333333333333
LSM3	0.384125
ZFP41	0.7105
C9orf126	-1.56416666666667
VIT	-1.2025
SPCS3	-1.894
DEF8	-1.1407
CHAF1A	-0.538333333333333
C1orf165	0.0186666666666667
ZFPM2	1.3305
FTH1	0.43475
SLC35F1	-1.1115
YWHAH	0.4525
C17orf66	0.2845
ADRB1	1.22616666666667
FOXL1	-0.2205
RG9MTD3	-0.245666666666667
UMPS	0.322875
MGC13008	-0.0705
KIAA1161	0.3465
CCDC77	-1.057
C12orf65	-0.4547
COG4	-0.9515
RCP9	-0.890833333333333
RP4-692D3.1	3.7115
CDC2L5	-0.0855
MGC7036	1.60116666666667
DNAJC11	-0.39825
GDF2	0.0705
TIMM17A	0.59725
HNRNPA0	-0.1491
OR2H1	0.326
PCBP1	0.244625
COL23A1	-1.918
LRRC2	-0.158571428571429
NSD1	0.0159285714285714
FLJ37078	-0.592
WDR91	-0.150166666666667
TMEM179	-0.16275
DSCR10	1.0305
CNDP2	0.7254
FYN	-1.03
BEX2	-0.624166666666667
KCND3	0.777
YPEL5	2.137375
LRRC42	-0.396
C17orf45	0.117625
ZNF649	1.0264
LOC150763	1.01925
COL5A2	2.48175
CNGA2	0.1325
ELA2B	-0.568333333333333
RAB9B	-0.18125
FAM100A	-0.38125
NAIP	0.3915
MYOZ2	-0.49225
SPATA12	-0.404
XRCC4	0.055
CYB561	0.4287
CHST10	0.61125
BAI1	-0.595666666666667
BRSK1	-0.7515
C17orf89	-0.41525
PDE6H	-0.867
FLJ20309	0.2699
MAP7	-0.19225
SCN4B	1.01325
SPAG9	-1.138
SERTAD1	0.514333333333333
FLJ21963	-1.39725
ANTXR1	1.055
TMPRSS13	1.5845
ETV7	3.63516666666667
DGAT1	0.4345
NKIRAS1	0.144833333333333
TAC3	-2.51725
CORO1C	-0.489
RAD54B	0.24725
HRASLS3	1.1965
C21orf42	-0.44575
BARD1	1.11516666666667
ZNF177	1.24516666666667
MIP	0.1805
ZNF442	0.617
F2	-3.328
GRIA1	-0.159125
GALNTL2	0.853666666666667
WNT5A	1.334
LENG9	0.077
hCG_25371	-1.28
FOXR1	0.256
TRA@	1.1588
PWWP2	0.751
C1QTNF7	1.94383333333333
SLC7A4	0.984
C4orf7	2.8435
C17orf80	-0.360666666666667
KLK4	1.23083333333333
IL31	0.831
TMEM176A	2.41725
CTNNB1	1.885
BHLHB2	1.06125
TMEM185B	0.417
ARD1B	-0.57275
C1orf93	0.156
BRUNOL4	-0.723166666666667
LOC541469	-1.40608333333333
UPK2	0.00575000000000001
GAS8	0.571666666666667
PATE	0.642
IMPACT	0.896625
WNK4	0.819333333333333
HNRPLL	-0.5575
GAD2	0.377
ITGA6	0.24925
BMP15	0.256333333333333
CYP2A7	-0.112375
RIC8A	0.377
CCND1	-0.444416666666667
USP35	0.0945
DSCR2	-1.36575
CCL4	4.47666666666667
ZCCHC10	1.0315
NOL11	-0.7715
TRPM2	1.10783333333333
PSMD2	-0.634090909090909
CHTF18	-0.274
USP18	0.735125
RRAS	-0.000125000000000005
LAMC3	-0.92475
TOX	-2.25116666666667
PCDH15	-0.0975
GABRG3	-1.94275
NUDCD2	0.052625
SGCZ	-0.659
KCTD17	0.0764
SPSB2	0.0455
TPPP3	3.26266666666667
CILP2	0.949166666666667
CALB2	2.053
CEBPZ	-0.495333333333333
ZNF479	-0.0635
FMOD	4.885
C21orf66	-1.2415
CLN6	-0.165166666666667
ANAPC1	-0.75575
SH2D3C	1.517
