Hybridization REF	TCGA-E2-A15M-11A-22R-A12D-07
IMPAD1	0.395666666666667
OLR1	0.0634
NRAP	-0.5775
HCFC1R1	0.274666666666667
TAOK2	0.2745
MCM10	-3.964
MAP4K3	0.599090909090909
CBS	-3.22475
CLK3	-0.2028
PCDHGA5	2.801
ELF4	-0.260875
FAM71A	1.90125
C11orf49	-0.946
CLIP2	-1.92025
BTBD9	0.2346
ZNF524	0.8725
KDELR1	-0.727833333333333
ZNF509	0.486
NCSTN	1.096
ZNF533	1.92354545454545
PARP4	0.093875
GALNT9	-0.536166666666667
NPY	-1.844
BEGAIN	-1.22933333333333
TMEM77	0.8115
FOXRED1	-1.98666666666667
SLC16A2	0.963833333333333
SLC35B1	-1.12025
GK5	-0.361090909090909
SDCCAG10	0.491
C4orf20	1.1785
SLC9A2	-0.838
ADD1	-0.6145
TAL2	-1.5605
ACLY	-0.282125
DNAJC1	0.1105
SOST	1.085
USP43	-1.28416666666667
CYP4F12	-1.82475
FKBP5	1.17
CHCHD5	-0.1852
NUDT22	-0.75625
CCDC85B	-0.85225
OR51G2	-0.8185
STRN3	0.831357142857143
TMOD2	0.96025
FLI1	2.045
MAB21L2	1.4105
DGKQ	-0.4795
VPRBP	-1.0295
SCNN1B	0.741
ECHDC3	2.6328
TMEM106C	-0.24275
CSNK2A2	0.312
RPL39	-0.0595
HERC3	1.0523
ZBTB47	1.25183333333333
ZNF681	-0.401
PAGE2	-2.9865
CLIC5	3.7295
RABAC1	1.0445
ZFHX2	0.1605
YPEL1	-0.148833333333333
KIAA0776	1.0855
NR1D2	0.02325
DNAJC4	-0.367875
NPNT	2.1601
ZNF677	0.7195
ZNF536	0.0665
MEF2B	-0.33075
PTPN4	-0.819625
CTCFL	-4.49
STX5	0.286
CD72	0.0645
VEGFA	-2.11173684210526
XRCC1	-1.0195
MAS1L	-0.0974
ELL	-0.1531
SETBP1	2.568
CDH11	1.735
NDC80	-4.2405
DMBX1	-2.025
NRSN1	0.4004
BAT2D1	-0.850125
CDS2	0.945833333333333
C1orf212	-0.514166666666667
SENP3	-1.148875
IL1F9	-0.784
EEF2K	0.468125
COG8	-0.765
CEP72	-2.353
OR1L8	0.4295
MUS81	-1.25033333333333
PHYH	1.141875
GGT6	-0.0871666666666667
C22orf23	-0.779181818181818
C13orf33	5.75825
MAPK8IP2	0.07475
NELL2	0.039
POU3F2	-3.18416666666667
ALPK1	1.46625
MRPS18C	-0.096
RPLP2	0.630375
FGF22	0.0965
SPNS1	-1.27
ZFP1	-0.217
IL1RAPL1	-0.025
PCSK9	-3.55425
NKX2-1	0.5284
C6orf189	4.15875
SP4	-3.202
SLC11A1	0.0362
C21orf25	0.550666666666667
ICAM2	1.768
SH3GL1	-0.709833333333333
GSK3B	-1.16466666666667
RALB	1.609625
PDXP	-1.84783333333333
GNGT1	-3.956
KIR2DL1	-0.618
TNFAIP3	1.43466666666667
C6orf32	0.9027
CBLN2	-0.876333333333333
PANK3	0.00124999999999999
TAAR9	2.114
WDR82	-0.971071428571429
APOM	-3.914
TRIP10	0.48575
SPATA16	-0.0848
C1orf135	-4.14525
USP51	-0.89975
TESK1	-0.1565
C11orf64	-0.683571428571429
ZNF611	-0.5005
PDE6G	0.559
HLA-DQA1	1.85475
GCLC	0.725375
SEC61A1	0.783642857142857
TWSG1	0.937
ZMYND10	0.3975
CTDP1	-0.819375
ADAMTS6	-0.138666666666667
SLIT1	-2.29475
KRT86	0.462
KIAA0574	-0.49925
GTPBP2	-0.2631
PQLC3	1.32975
PRRX2	0.0975
C15orf44	-0.190166666666667
MKKS	-0.602
C11orf10	-1.3285
GPR110	0.753714285714286
CD109	-0.178666666666667
ADCY1	0.0641666666666667
RHBG	-3.882
TP53I3	0.74325
SLC22A3	1.1779
UCP2	-0.09975
FOXG1	-1.6704
OR2AG1	-0.0885
TRIM24	-0.76825
PROC	-3.18325
TAAR6	0.212
AMTN	-0.087
C10orf47	-0.557666666666667
DEPDC1	-4.84466666666667
FLJ45557	-0.51
ZDHHC17	0.1181875
KIAA1429	0.360666666666667
KCNH1	-0.3395
VNN3	0.0976
PSMAL	2.556
PPARD	-0.7545
HFM1	-0.734666666666667
YBX1	-0.507333333333333
ZNF695	-3.3605
SCTR	0.287833333333333
DCDC1	-0.883
VPS26B	-0.4698
MTF2	-1.53016666666667
ATP6V1F	-0.405
CCDC94	-0.225
PERF15	1.5785
CCL11	1.68
LMO7	-0.294375
DCST1	1.2605
ADRBK1	0.0345714285714286
CDRT4	-0.892625
ZNF84	-0.209
HOXD8	2.28475
STARD8	0.273833333333333
FOXP2	0.223375
CCDC103	1.347
POLR3A	-1.3745
GSC	1.3285
ZNF114	-1.3375
HTR7P	0.227
LALBA	-0.3555
RMND5A	-0.195333333333333
PSCD2	0.10125
ZNF409	-0.14
KRTAP1-3	0.946833333333333
MAF1	-0.4565
LOC201725	-1.312
NRN1	1.703125
SPAG5	-4.51116666666667
DNAH7	0.246833333333333
FLJ43860	0.274
BRCA2	-1.98375
ACADM	0.413125
CXXC6	-2.680625
RAGE	-1.107
CHMP2A	0.787
FAM8A1	0.3024
GPR21	0.2395
SLC12A3	-1.903
FVT1	1.05407142857143
ZDHHC7	0.016375
FLJ44048	-0.3045
SLC44A3	2.14983333333333
SDSL	-0.6455
MMP8	-0.0156666666666666
PLA2G12B	-2.503
ACY1	-1.20725
MT1E	0.3205
OR4K15	-0.6685
TECTB	-0.1095
GPR20	-0.31025
IRAK2	0.164
RFPL3	-0.952
MYO9A	1.102
NARG1L	-0.735333333333333
BLMH	-0.4335
CCDC3	5.10866666666667
C9orf21	0.7765
KIAA0513	-0.715833333333333
MIER2	0.06775
PNMA2	-0.845090909090909
SH3BP2	-0.171333333333333
ANXA10	-0.24975
RTN2	0.394333333333333
TFB1M	-1.4325
PRPH2	2.215
C14orf133	0.0855
GOLGB1	1.12358333333333
IRX4	0.752875
NFKBIL1	-0.6755
C10orf62	1.56375
APBB3	-0.66225
RPS10	0.7751
LOC728378	-0.59675
TLE3	0.0706111111111111
PSMB7	-0.3325
MESDC1	1.099
SLC6A1	-0.547
OCLN	0.498416666666667
PTTG3	-5.24866666666667
NAGLU	-0.82975
SERTAD4	1.36825
SPRY1	4.16
FLJ10781	-0.18125
MYSM1	0.0495
TRIM4	0.741571428571429
SH3YL1	1.5645
TREM2	3.24616666666667
SERPINI1	2.034
HDHD3	-0.143875
TMEM38A	-0.473625
EID2B	-0.28825
TDRD3	0.463166666666667
SEDLP	1.3535
THSD7A	2.9785
NDST3	-1.1245
KLHL15	0.358555555555556
DHRS12	2.4795
FBXO9	-0.120071428571429
TNPO1	-0.778166666666667
MRPL13	-0.759833333333333
SNX5	-2.06433333333333
METTL6	-0.5
SOD1	0.44475
CHML	-1.58983333333333
PACS1	-0.362125
SIRT5	-0.3731
CAPN2	0.883166666666667
FXYD5	-0.387833333333333
TWISTNB	-0.347375
LRFN1	-0.607
UBE1L	1.0765
UBE1C	1.29025
OR51B2	3.35066666666667
OR4D11	0.467
C15orf2	0.307
NR4A1	2.97833333333333
LOC339047	-3.385
TRIM17	0.254
ATP5G3	-0.621785714285714
RPL15	0.5335
ADAMTS8	-1.8055
HOXC4	0.2
C14orf37	1.337
CEACAM5	-2.49414285714286
MYT1L	-0.55175
RASA2	-0.4845
OSBPL7	-1.2485
STAG1	0.313
GIMAP4	5.89583333333333
FUT3	-1.80183333333333
PIF1	-3.153875
LPIN2	-0.1886
SH3PX3	1.0105
PDP2	-2.3395
PAPD1	-0.16025
ERP27	2.9445
APOOL	-0.7186
DIABLO	-0.30375
TRHR	0.256375
ARMC9	-1.4065
RNF152	2.24825
SLITRK3	1.0294
ZNF211	0.8651
PFDN1	-0.67425
RGS11	0.081
HS6ST1	0.1759
AKR1D1	-2.023
TNP2	0.196833333333333
STK31	0.2678
EML4	-1.9175
SGTA	-1.46066666666667
HIST1H2BI	-1.6415
PSMD6	-1.06366666666667
KIAA1257	-1.669
C18orf55	-0.419333333333333
FLJ20273	1.939
RPL28	-1.24233333333333
EPYC	0.309875
NOX3	-0.663
ELAC1	1.1025
METT11D1	-0.85675
BIN2	-1.28316666666667
NACA2	0.764
CCDC17	-1.1165
HM13	-2.0971
UBOX5	-1.0425
UBE2O	-1.518
UBL5	-0.00225
APOLD1	1.709375
C9orf31	-0.20025
TNFSF8	0.368
ARHGAP29	1.51614285714286
PROKR2	0.418
PDE5A	2.21066666666667
C6orf12	-1.116
TOM1L1	-0.4455
WHDC1	-0.038125
FOXI1	0.428333333333333
RAB4A	0.9969
TMEM39B	-0.53925
ATPBD1C	0.36775
FARSA	-1.688
PLEKHG5	0.64025
CMAS	-0.343666666666667
OR7E24	-0.338
SLC30A1	-0.841
CDC42EP5	-1.57166666666667
PLAC1	-1.204
KLHL18	-0.8295
LBA1	1.2263
TAZ	-1.4815
CRIP2	1.3955
BTBD11	0.2345
C16orf72	0.96175
DIO2	1.58066666666667
LRRCC1	0.480666666666667
CCDC136	-2.0435
PRX	0.028125
RBM5	-0.5024
TMEM85	0.289
TUBGCP4	-2.03633333333333
APLN	0.87375
CDK7	-0.77
SSR2	1.27775
CRELD1	-0.366
C19orf46	1.06775
GAL3ST4	0.0503333333333333
KBTBD10	0.221
IL28A	-0.2505
WDR27	-0.6655
MCM2	-3.30383333333333
SOX14	0.9
FLJ39743	1.287
KIAA0922	0.522125
HIPK4	0.7285
FLJ25758	-0.845
C16orf57	-0.925833333333334
PDZD2	2.637625
MCC	0.167625
HHLA3	-0.9375
ID2	0.2565
C20orf23	1.56441666666667
ZNF688	0.2565
APOC2	-1.89216666666667
LOC440093	0.21875
FAM50B	1.29066666666667
PWP1	-0.073
DNAH10	-0.108666666666667
HIST1H2BA	-0.824
GPR56	0.0403333333333333
METAP2	0.423
PAN3	1.192
STXBP4	-0.592285714285714
PDHX	0.058
MTA1	-1.06625
ZBED4	-0.4645
ZNF720	-0.1625
CDK2	-0.853
RHOJ	2.381875
CDC37	-0.459833333333333
ZER1	0.219625
GRK4	-0.57525
PRPH	0.58825
POLR2A	0.559
OGFOD1	-1.565
NOL5A	-1.83225
PHEX	0.066
FLJ16478	-0.67975
C20orf117	-0.9185
CAMTA2	-0.5685
C11orf74	1.47366666666667
DDX17	-0.04125
C5orf27	-0.01025
PLEKHA2	-1.495375
PDE4DIP	0.2998
SCN7A	1.11633333333333
ZNF559	0.875666666666667
CXCL10	4.49175
ZMYM4	0.241833333333333
STK32B	0.900642857142857
KIAA0888	-2.6857
TACR3	0.872
CKAP2L	-3.18966666666667
KIF1A	-0.902833333333333
RSPRY1	0.556
VCAN	1.5705
CYP27C1	0.16
SYDE1	-1.24466666666667
MED12L	-0.833
ZDHHC21	-0.143
NHS	0.9955
TM9SF3	0.961
DDHD1	-0.5
MAFG	-0.632583333333333
BICD2	-0.7846
C14orf119	-0.5392
C14orf43	0.397076923076923
CDH7	-1.81475
ALKBH5	-0.529
JUP	0.726625
TMEM41A	-1.6215
MAMDC4	-1.7515
CBX3	0.64775
LRRC18	0.126
RBMXL2	2.02433333333333
PLA2G4D	-0.153166666666667
FGF13	1.398375
KIF3A	-0.3845
PDIA6	-0.74925
DCXR	-0.24475
CASKIN2	0.376416666666667
EHD1	1.24766666666667
MARCKSL1	-0.314333333333333
ZNF496	-0.776166666666667
SCAF1	0.260166666666667
KCTD8	-0.87
TRAF3IP3	0.271142857142857
LSR	-0.89025
CXorf1	0.148
C14orf112	0.255666666666667
EIF2B1	0.1715
OMP	-2.194
GSTZ1	-0.197
LOC92017	1.979
ISLR2	0.5985
C12orf36	0.1575
GATA2	-1.74483333333333
GABRA5	-2.507
CELSR2	-1.05064285714286
STAM2	0.8671
TNAP	1.199
PTPMT1	-0.557333333333333
GRP	6.8315
SV2A	-0.0652
MAGEA12	-3.71525
CACNG1	-0.433
C18orf19	-0.874
GSG1	0.00150000000000005
PTPRJ	-0.631769230769231
FRMPD1	-0.466
ZNF668	-0.97
PLEKHJ1	-1.382
ADAT1	-2.1147
TMEM50A	0.7616
UCN3	0.3265
HOOK1	-0.58925
IL17B	2.5135
MLKL	-1.10066666666667
TTC14	-0.700333333333333
KLHL5	0.999625
CRYL1	0.751666666666667
FOXH1	-0.3625
NFYB	1.293875
PPM1G	-1.51575
GOLGA2LY1	-2.0295
NMT1	-0.158625
HADHA	-0.1996
CHSY-2	2.2125
PLEKHF1	0.285428571428571
SAGE1	-0.6175
MUSTN1	4.302
SUHW4	1.90525
TFEB	1.21966666666667
ZFYVE27	-0.78075
ATG12	0.231333333333333
BMI1	0.908428571428571
ZIM3	0.16075
MYH4	-0.0549999999999999
MASP1	-0.963777777777778
KIAA0984	0.22125
RPAP2	0.02275
ASB5	0.177
BOLA3	-1.8525
MIA3	0.912833333333333
KRT35	0.2445
KIR3DL3	-1.6375
MRPL51	-0.19475
SEMA3F	-0.1194
NDUFB2	-0.392333333333333
LOC253012	2.95825
FAM46C	-0.182777777777778
G6PC	-2.03666666666667
CSAG3A	-4.79083333333333
PREX1	-0.042
SLC25A45	-0.509625
MAPKBP1	0.2317
CPE	3.6347
GNB1	-0.745625
CXCR6	0.0185
TRIM46	0.22175
C16orf3	-0.0806666666666666
HPSE	0.51025
TIGD3	-0.686
SPG3A	3.72825
LCAT	-1.32983333333333
ST6GAL1	-0.523944444444445
POMC	1.15075
FLJ36031	0.373166666666667
NSMAF	-0.1245
SKIL	1.5445
ADSS	0.647833333333333
HMGCS1	-0.8551
POLR3F	0.47
RAB10	-0.345
ZNF277P	0.37175
ZBTB7B	0.479375
DHRS1	-0.064125
ABCC13	-0.167666666666667
CNOT3	-0.2465
NFKBIA	2.40125
GAK	-1.55233333333333
SFT2D2	1.23416666666667
HOXA6	-0.796
CRTC1	-1.47825
LY6D	0.4915
C20orf72	-1.32466666666667
CPT1A	-0.70425
LMO1	-3.342
EIF3I	-0.8065
PRB4	-0.122
MCM3APAS	-2.1805
C20orf132	-0.2277
FOXF2	-2.24125
S100A12	0.17125
MLH1	-0.498833333333333
ACTN1	1.9643
MRPL36	-1.12683333333333
C20orf106	-3.02725
FBXO6	-0.277333333333333
MKS1	-0.212666666666667
CX3CR1	0.34625
PDE1B	1.3045
PLP1	-1.043
KISS1	-0.187
C14orf2	-0.642166666666667
TBC1D3P2	-2.069
COMMD6	1.8143
ANKRD7	-1.22875
PTCHD1	1.779
NARS2	-0.59625
DOCK7	-0.949714285714286
FAM127B	-0.494625
LOC390243	-0.270666666666667
N6AMT2	1.04275
ZNF391	-1.3735
DNAJB14	0.178166666666667
WRB	1.233875
BPI	0.610636363636364
TTC4	-0.183166666666667
FAM10A5	0.97975
GOT1L1	2.159875
MAGED1	-0.71975
RESP18	-0.5525
WFDC6	-0.12175
MT2A	-1.285
C11orf56	-0.2575
KIAA1432	0.275
ROR1	-0.324
HSD17B14	1.30866666666667
ZFAND2B	-0.002125
SAMD4B	-1.2425
HEXA	0.508
HNRNPU	-0.197045454545454
USP39	-0.918125
NRD1	-0.53425
R3HDML	-1.52233333333333
FLT4	0.652333333333333
OMG	-0.3685
OR52N4	0.1245
LOC399818	0.43325
ELA2	-1.7075
VENTXP1	2.9515
RFC5	-2.1035
OR52L1	0.229
PAX5	-0.0375
FBXO2	1.17875
GMEB1	-0.57
AKT3	0.948166666666667
CRB1	-0.202
CTTN	0.622666666666667
UTP15	-1.07066666666667
HSBP1	0.78625
PHF11	2.573
NDEL1	0.541166666666667
USP8	0.04625
BAIAP2	-0.1964375
SI	0.56275
ARSJ	0.576
BAAT	-1.77466666666667
KCNS3	2.449
LOC126147	-0.316666666666667
TMEM37	1.9145
C1orf162	2.8825
MBD1	-0.3149
ITGAL	-0.9565
WDR73	-0.892
GKN2	-0.233666666666667
ARFGAP1	-2.33975
SLC5A8	-0.0316
ZBTB40	-0.5794
CYP4B1	4.28633333333333
LYPLAL1	-0.82525
CHST3	0.08675
MAP3K9	0.007
BTAF1	-0.698166666666667
TFAP2E	0.361
RBM35B	-0.74525
LOC441251	-0.6362
ANKRD25	0.732411764705882
UQCRC2	0.347
MAEA	-0.0774166666666667
HYAL1	-1.8462
RNPEPL1	-0.465333333333333
CPSF2	-0.169
PSD3	-1.014
ABCA13	-0.164571428571429
AGR2	1.834875
GBX1	0.055
HDLBP	1.11792857142857
ACY3	-1.73675
HECW1	0.482
ZNF519	0.1645
HOPX	3.82014285714286
ZNF304	1.258
OR12D3	0.7725
FKSG43	0.21825
METTL1	-0.91375
MFSD3	-1.5255
PSPH	-1.00425
CLCA3	0.81
DARS2	-1.844
CDC25A	-2.29166666666667
BAIAP2L1	-0.8485
B3GNT5	2.235125
USP29	0.0445
ARHGEF10L	0.8708
ATOX1	-0.0775
ADAM30	0.899333333333333
DNASE1	-1.804
STT3A	0.838166666666667
RAB6IP1	1.21475
PTN	4.8717
C1orf106	-0.905230769230769
HECA	2.3935
RNF122	4.226
SLC22A18AS	-0.0353333333333333
GNG8	0.111833333333333
ELP4	-0.25075
FAM65A	0.203833333333333
RPL10A	0.581
IRS4	0.573
MACF1	0.5782
SEC24D	0.00725
LOC374395	-0.38425
TGFB2	1.7305
MDFIC	0.9295
CHRNE	0.288833333333333
PCMTD2	-0.0113333333333332
ATP6V0D1	-0.0621666666666667
MTA2	1.76525
LZTR1	-0.903333333333333
RAP1A	1.23566666666667
AXIN1	-1.279125
POLR1C	-0.243
TRIO	-0.96625
PLXNA4A	1.13741666666667
C5orf33	-0.015
DEPDC1B	-5.173
ZNF473	-0.5045
MTM1	1.627375
GPR107	0.113333333333333
CSNK1A1L	0.1325
FLJ14154	-0.49825
NLRC4	3.094
ENPP4	3.01716666666667
PADI3	0.3685
RNF170	-0.206
CG018	3.60016666666667
C16orf7	-0.529
KCNE1	2.40125
NRM	-1.31233333333333
SLC37A3	0.594857142857143
TPD52L2	-0.926333333333333
UNC5B	-1.461
C12orf12	1.18825
SDHB	-0.56875
CLRN1	0.403285714285714
NUDT10	0.122
UGT3A1	-0.546857142857143
FBXW8	-0.3185
RHOF	-1.189875
PTPLAD1	-1.589
MYO3B	-0.708666666666667
DERA	-0.452
TPP2	-0.21575
C19orf53	-0.407333333333333
GINS3	-1.50725
ST6GALNAC5	1.499
CHSY1	0.823
MGC15705	0.5765
GPR83	0.2895
EXT2	0.54925
DOLK	-0.06425
TUBAL3	-0.96075
ACVRL1	2.0053
ABL2	-0.1935
C14orf156	-1.32266666666667
PTPRZ1	-0.436142857142857
DIP2C	0.095
LAMP1	1.115625
RXRA	-0.6935
MAP3K5	2.4105
ALKBH1	0.434
PDLIM7	0.121625
ARL14	-0.308
SNIP1	0.183
TIMP3	3.83208333333333
RGS3	0.5795
SPAG16	0.473555555555556
ABHD4	-0.218
ARHGEF12	0.8139
GLUD2	0.6115
RAC2	-1.7121
UAP1L1	-1.498
SLC18A3	0.278
YOD1	-0.846727272727273
RALY	-0.9555
HMOX2	-0.116375
DGKH	0.0367500000000001
DBNDD2	2.42016666666667
YIPF4	0.95525
THAP10	0.2525
ZNF513	-0.538
HAGHL	-3.22433333333333
ITGB4	1.35333333333333
CCDC141	-0.363
YTHDF3	0.80075
C5orf28	0.189
RPL7L1	-0.446375
TMEM30B	0.683285714285714
ANKRD35	4.2755
DUOXA2	-0.52725
TBC1D5	-0.563125
DFNB59	0.4485
HRH4	1.04125
MYO6	1.7371
DNAJA4	0.945375
RBM24	1.263
CEACAM20	-1.75
RBM23	0.177285714285714
NGFB	1.31
C1orf63	-1.3591
KRTAP7-1	-0.274
PERLD1	1.2755
NPB	-0.6525
C17orf59	-0.3622
HSPBAP1	0.8065
SLC15A4	0.078625
PRTFDC1	0.18575
OSMR	0.0169285714285714
CYSLTR2	0.911
C19orf25	-0.9961
KIAA1797	0.1145
NLRP6	-1.898
FAM105B	-0.0956
SCRN2	0.214666666666667
LRRC58	-0.9139
RNF17	0.459166666666667
NEIL3	-3.242
FAM137A	-1.7965
SKP2	-2.65575
PARVA	1.83208333333333
PKLR	-1.3805
RNF34	-0.1175
A3GALT2	0.894666666666667
C12orf50	0.402
SUNC1	-1.3605
FAM102B	-0.575
CCT2	-1.1635
LRRC37A2	-0.813
ARF4	0.755
SIKE	-0.501714285714286
C8orf48	1.54983333333333
MBTPS1	0.782571428571429
GPSN2	-0.6475
NCF2	3.181
SLC12A6	-0.602333333333333
MRPL48	-0.53375
HMGN3	0.546166666666667
LRRC62	-0.4245
PAX9	-1.169875
FAM55A	-0.063
C20orf42	-1.5618
SCML2	-1.0296
BCL9	-1.97025
FAM40A	-0.5115
C9orf41	-0.867833333333333
ZNF774	0.234
LETM1	-1.83775
PLXNB1	-0.67
NIPSNAP1	-1.312625
USP10	-1.273
F9	-0.255666666666667
LIPE	5.29875
CNGB3	-0.7495
C12orf52	-0.701625
PI4K2A	-0.490375
MED8	0.208375
STAT4	1.1692
FGD4	0.597666666666667
RNF145	0.0315
WDR32	-0.4302
CLDN2	0.8738
TCEAL8	1.368
ZMYND8	-1.3475
PDXK	-0.72696875
GATAD2A	-0.94975
PTGES3	-0.6575
CCM2	-0.64675
TAP1	0.44825
ZNF670	0.156
ETS2	2.05585714285714
C6orf166	0.505833333333333
PRMT2	1.223
OR4B1	0.621
INTS8	-0.506
CCDC102A	0.16575
CCDC83	-2.1035
ITGA1	0.6413
EPHA5	-1.679
FAM24B	-0.965
TSGA10	1.375
HAL	-2.43316666666667
MYOT	1.48275
SPACA3	-0.635666666666667
BCL2L2	1.01433333333333
CUGBP2	2.24833333333333
CCNB3	0.046
RNF113B	0.04025
MERTK	1.386
BAG1	0.647
VPS36	0.562
ORMDL3	0.6717
C1orf190	2.229
ZNF625	-0.3345
CORO2B	-0.6505
ALOX15	-0.136
CST1	-0.669
NUPR1	2.85083333333333
CCL7	-0.586666666666667
SMCR5	-1.7205
DSC2	2.229
RBMS2	0.42525
GRIK4	1.0905
TRIM65	-0.2469
TMPRSS6	-0.365642857142857
TP53INP2	-0.0805
GLB1L	0.441666666666667
LOC388284	0.890666666666667
PUS1	-1.92171428571429
BCL9L	0.3205
OLFM1	0.593083333333333
RET	-0.684375
MASTL	-2.84233333333333
ALX3	0.8045
IL1RL1	1.11483333333333
ZNF765	-0.5938
C14orf138	-0.403
SNX10	-1.04966666666667
TAC4	0.004
C1orf64	1.734875
POGK	0.00424999999999999
MAPK9	0.08975
ZNF366	1.87025
C8orf79	2.5102
CLDN7	0.755625
OR5AT1	0.1075
TRIM37	-1.8245
LRRC25	1.61275
GRHL2	3.0741
TEKT3	0.5505
LASS5	0.466
ABCC4	-2.1184
DLG3	0.73425
VGLL1	1.218
ZFP36L2	2.26916666666667
MFRP	0.0833333333333333
KIAA1799	1.29075
FLJ44379	0.3945
PCNX	0.16075
ANXA9	-0.4585
CYP4V2	1.8478
PIK3C2A	-0.22725
SRR	0.6765
NOL3	-1.12025
IFITM2	1.5155
ARNTL2	-1.63875
ZNF595	1.50175
NLRP13	-2.304
ASPH	-0.1095
CPA2	-1.0385
PVRIG	-1.60816666666667
LEPR	3.49083333333333
C16orf42	-1.14216666666667
SH3BGRL	3.21575
FAM77D	-0.0502
FNDC7	0.61
C9orf6	0.700666666666667
NOTCH2NL	0.00166666666666666
PGBD1	0.0523333333333333
SYNGR2	-1.05083333333333
PITPNA	-0.676125
PRPF4B	-0.1742
SLC43A3	-0.924428571428571
NRBP1	-0.137
SLC25A22	-0.725
ILK	0.84325
SLC22A8	0.342333333333333
MRPS7	0.37325
PITX2	-0.20075
FABP3	2.11425
OR1L1	0.1785
LOC728215	0.354125
BLID	0.0205
KIAA1217	3.97076470588235
TFPT	-0.745
AP4B1	-0.94975
VBP1	-0.52525
OR1K1	0.38
MORC3	1.62975
BHMT2	2.20966666666667
C3orf10	1.044875
FZD7	2.95116666666667
WFDC10A	0.191
PMS2CL	-1.082875
CCDC32	1.03033333333333
FA2H	-2.51025
ALG13	-0.1485
TTLL7	-0.0356
SPOCK3	0.721666666666667
SLC13A2	-0.102
AIM1	2.04225
GPRC6A	0.4925
EGR2	8.21025
MED11	0.8385
WWC1	0.40075
SH3GL3	-2.44225
RIF1	-0.7145
PRLH	0.0185
VLDLR	0.122
DBT	0.184933333333333
C21orf63	0.908
CGGBP1	-0.2805
KRTAP12-2	0.273
TADA3L	-0.597625
ZBTB16	5.17325
PDGFB	1.737375
RFX1	0.194875
UQCRB	0.2772
LOC133874	-0.056
HPS3	-0.5705
LGALS3BP	1.0954
DKFZP564O0823	3.20378571428571
MRFAP1L1	1.05075
HOXA10	-0.0595
NGB	0.0525
KIF21A	-2.11483333333333
IFLTD1	0.971
LZTS1	-0.3935
ARHGEF3	1.93125
RHBDL3	-1.1525
CSNK1G2	-1.33316666666667
ChGn	0.643875
KIAA1244	0.9054
GABRB2	0.45
MGC72080	-1.2725
CD27	2.544
EGLN1	-1.1011
PEX13	1.03025
RWDD3	0.30725
RNF12	-0.446333333333333
GRIN2B	1.332
ADAMTS14	-0.803875
DYDC2	-1.69716666666667
ATP6AP1	-0.4148
NR1H2	-0.325166666666667
PDK2	0.56125
C3orf17	-0.0313333333333333
SLC38A2	1.05721428571429
SLC25A29	-1.49216666666667
C15orf29	0.879
ADAM9	0.0831666666666667
TMUB2	-0.098125
GPR176	-0.49325
AGK	-0.700875
MCCD1	0.8015
NDUFA4	-0.69425
TMEM146	0.375666666666667
DUSP1	5.9505
UNQ6975	-1.473
EMX2OS	6.1565
INSM2	0.07375
LUZP4	-0.38525
SETD6	-1.8255
P2RY2	1.4845
SLC45A2	-1.9305
RABGAP1	0.6415
UBXD5	0.033
GPRC5A	-1.5862
PAK3	3.4835
LOC63920	0.2365
TGFBR1	-0.4951
KRTAP6-3	0.2605
SFMBT2	0.178
CDC42	0.518125
C11orf35	-1.6015
TTLL2	-0.191333333333333
UACA	1.33483333333333
CD97	-0.6843
SETD5	-1.51725
NINJ2	0.15225
PTER	0.227166666666667
POMGNT1	-0.63375
KRTAP4-2	0.01
ECGF1	0.758875
HRB	-0.121909090909091
ATP1B2	-0.2441
LOC400506	-0.89025
COL4A3BP	0.623
C6orf97	0.501
GRHPR	0.013
TAS2R1	1.435
SEMA7A	-1.2885
EDF1	0.9525
ODF2L	0.0776
PCID2	-0.371166666666667
GTF2H4	-1.21216666666667
ZCCHC3	-0.688375
CGB2	0.114166666666667
NEUROD1	-0.484
C20orf75	0.607
RP5-1054A22.3	1.42466666666667
IFNA5	0.844
ZNF134	0.582
MGC119295	-1.504
ZSWIM6	-0.15225
SMEK1	0.12
PCGF2	-0.334375
C1orf102	2.7335
CYP2A13	0.6835
KCNH6	-1.4036
MDM1	0.172
ALDH7A1	0.578333333333333
C9orf75	-1.11775
VDAC3	-0.307375
OR51T1	-0.871
EIF3F	-0.440916666666667
KCNJ10	-0.823625
LENG8	0.479
EDEM2	0.0353333333333333
CCNJL	-0.3575
DHX37	-1.6955
CRYGN	-0.5665
AATF	-0.792375
ZNF630	1.338125
E2F5	-0.783
WFDC13	1.08475
FTSJ3	-1.13166666666667
C4orf33	0.76025
LHFPL4	-1.778
C19orf56	0.143666666666667
SMAD4	0.686375
AFM	0.929
G0S2	5.22175
FCHSD2	0.4616
RRP1B	-1.0057
EEF1B2	0.115333333333333
STAT6	0.103666666666667
ZNF195	-0.42925
GNL1	-1.33716666666667
ZNRF2	0.8075
PER3	0.115571428571429
ASB16	-0.15475
C10orf10	3.55514285714286
ADCY8	-3.258
C9orf58	0.643333333333333
ARMC10	-0.709
PSG1	0.1315
DHX34	0.318666666666667
VARS2	-1.942875
NFIC	-0.60075
ITPR2	1.00425
AGXT2	0.8422
OR6K3	0.1
H2AFZ	-0.884833333333333
MLLT3	0.823666666666667
COX4I2	2.3705
CCNT2	-0.14825
PLK4	-2.692
NUMBL	-0.537333333333333
MED16	-0.71425
PLEKHQ1	1.36525
GOSR1	-0.3874375
