Hybridization REF	TCGA-E2-A15I-11A-32R-A137-07
TMPRSS6	-0.518714285714286
TP53INP2	-0.3435
GLB1L	0.952333333333333
LOC388284	1.53783333333333
PUS1	-1.90371428571429
BCL9L	-0.276
OLFM1	0.112916666666667
RET	0.290875
MASTL	-2.64716666666667
ALX3	0.38225
IL1RL1	0.377166666666667
ZNF765	0.00539999999999999
C14orf138	-0.45725
SNX10	-0.7435
TAC4	-0.342
C1orf64	-0.203875
POGK	-0.501875
MAPK9	-0.10575
ZNF366	5.06475
C8orf79	2.3198
CLDN7	-0.474
OR5AT1	0.672
TRIM37	-2.6565
LRRC25	2.53425
GRHL2	0.0638
TEKT3	1.649
LASS5	-0.579
ABCC4	-3.0995
DLG3	-1.491625
VGLL1	1.221625
ZFP36L2	2.8045
MFRP	0.715333333333333
KIAA1799	0.34925
FLJ44379	-0.527
PCNX	0.80175
ANXA9	-2.127
CYP4V2	1.9332
PIK3C2A	-0.549
SRR	0.176
NOL3	-0.54875
IFITM2	0.8525
ARNTL2	-1.371
ZNF595	1.33825
NLRP13	-0.5625
ASPH	1.404375
CPA2	1.482
PVRIG	-1.37716666666667
LEPR	2.40966666666667
C16orf42	0.451666666666667
SH3BGRL	0.9665
FAM77D	0.1504
FNDC7	1.851
C9orf6	0.223166666666667
NOTCH2NL	0.7
PGBD1	-0.430166666666667
SYNGR2	-0.5455
PITPNA	-0.5413125
PRPF4B	-1.0048
SLC43A3	-1.47192857142857
NRBP1	-0.504
SLC25A22	-0.3885
ILK	0.53875
SLC22A8	0.273166666666667
MRPS7	-0.0975
PITX2	-0.3465
FABP3	-0.157625
OR1L1	-1.419
LOC728215	-0.53
BLID	-1.8145
KIAA1217	2.82394117647059
TFPT	-0.72925
AP4B1	-0.57225
VBP1	-1.114
OR1K1	0.43
MORC3	0.926
BHMT2	3.01333333333333
C3orf10	0.967125
FZD7	1.956
WFDC10A	-0.1205
PMS2CL	-1.0935
CCDC32	0.777833333333333
FA2H	-3.117
ALG13	-0.178
TTLL7	1.0926
SPOCK3	-0.25425
SLC13A2	0.1825
AIM1	1.22925
GPRC6A	0.3235
EGR2	5.47525
MED11	1.1995
WWC1	-1.0125
SH3GL3	-3.089
RIF1	-1.05792857142857
PRLH	0.0255
VLDLR	-0.006
DBT	0.7494375
C21orf63	1.038
CGGBP1	0.083
KRTAP12-2	-0.408
TADA3L	-0.804
ZBTB16	4.6195
PDGFB	1.355125
RFX1	0.33325
UQCRB	1.3994
LOC133874	2.403
HPS3	-2.714
LGALS3BP	0.995
DKFZP564O0823	3.55885714285714
MRFAP1L1	-0.00725000000000001
HOXA10	1.64816666666667
NGB	-0.2245
KIF21A	-0.907461538461539
IFLTD1	-2.463
LZTS1	-0.756625
ARHGEF3	0.64575
RHBDL3	-0.599
CSNK1G2	-0.548
ChGn	-0.00375000000000004
KIAA1244	-1.0955
GABRB2	0.6185
MGC72080	-0.1805
CD27	3.80825
EGLN1	-1.2614
PEX13	0.22775
RWDD3	0.21925
RNF12	-1.2305
GRIN2B	0.9605
ADAMTS14	-1.159375
DYDC2	-0.0683333333333333
ATP6AP1	-0.6568
NR1H2	0.205
PDK2	2.1265
C3orf17	0.1125
SLC38A2	-0.774357142857143
SLC25A29	-0.972166666666667
C15orf29	0.73825
ADAM9	-0.932666666666667
TMUB2	0.248625
GPR176	-0.63575
AGK	-0.789
MCCD1	0.01275
NDUFA4	1.073
TMEM146	0.56175
DUSP1	4.587125
UNQ6975	1.907
EMX2OS	5.5865
INSM2	-0.5895
LUZP4	-0.084
SETD6	-1.17075
P2RY2	-0.5105
SLC45A2	-1.7725
RABGAP1	0.4755
UBXD5	-0.32225
GPRC5A	-2.2668
PAK3	2.07933333333333
LOC63920	0.461
TGFBR1	1.0526
KRTAP6-3	1.36525
SFMBT2	-1.12125
CDC42	-0.2933125
C11orf35	-0.6725
TTLL2	-0.33025
UACA	1.5195
CD97	-0.9822
SETD5	-0.753625
NINJ2	0.40075
PTER	0.1815
POMGNT1	-0.20575
KRTAP4-2	0.1465
ECGF1	1.040375
HRB	-0.0901818181818182
ATP1B2	0.9136
LOC400506	-1.5125
COL4A3BP	1.279
C6orf97	1.042
GRHPR	1.30225
TAS2R1	0.6705
SEMA7A	-2.44125
EDF1	0.31725
ODF2L	0.6394
PCID2	-0.707166666666667
GTF2H4	-0.713666666666667
ZCCHC3	-0.690625
CGB2	0.411333333333333
NEUROD1	0.821
C20orf75	-0.403
RP5-1054A22.3	1.59766666666667
IFNA5	-1.022
ZNF134	-0.126833333333333
MGC119295	-1.2155
ZSWIM6	0.407125
SMEK1	-0.371
PCGF2	-0.128875
C1orf102	2.39475
CYP2A13	1.6325
KCNH6	-1.1907
MDM1	0.1395
ALDH7A1	0.180166666666667
C9orf75	-0.9745
VDAC3	-0.478625
OR51T1	0.3315
EIF3F	0.529916666666667
KCNJ10	-0.74875
LENG8	0.048
EDEM2	-0.473333333333333
CCNJL	-0.579333333333333
DHX37	-1.35
CRYGN	1.6285
AATF	-0.726375
ZNF630	1.237375
E2F5	-1.895
WFDC13	-0.582666666666667
FTSJ3	-1.13966666666667
C4orf33	0.1225
LHFPL4	-2.80075
C19orf56	0.0368333333333333
SMAD4	0.676375
AFM	-0.925166666666667
G0S2	5.633
FCHSD2	0.3666
RRP1B	-0.7974
EEF1B2	0.192833333333333
STAT6	1.43983333333333
ZNF195	-0.7625
GNL1	-0.738333333333333
ZNRF2	-0.231166666666667
PER3	1.315625
ASB16	0.24675
C10orf10	4.8995
ADCY8	-3.23216666666667
C9orf58	1.6195
ARMC10	-0.146666666666667
PSG1	-1.628
DHX34	-0.532
VARS2	-0.652125
NFIC	-0.0155
ITPR2	0.714
AGXT2	1.23916666666667
OR6K3	0.8145
H2AFZ	-1.492
MLLT3	0.800916666666667
COX4I2	3.41425
CCNT2	-0.280875
PLK4	-3.170875
NUMBL	-0.224666666666667
MED16	-0.38
PLEKHQ1	1.48575
GOSR1	0.0272777777777778
BTG4	0.7035
RPL30	1.00766666666667
IGSF5	-0.74125
IGFL2	-1.65666666666667
ELMOD2	0.513833333333333
SHC3	0.229666666666667
HAVCR1	0.2975
DYNC2H1	0.97625
RNF5	-0.798833333333333
C2orf7	0.78775
NLF1	0.852
KLHL25	0.22
LRP10	0.6224
KRI1	-0.9245
PUS7L	-0.817
MGMT	2.00625
HOXD1	0.0188333333333333
CSH1	0.3787
ATG16L2	-1.366
FLJ44635	1.569
CHODL	4.38225
EXOSC8	-0.944
SLC28A1	-0.10875
MYO7B	-1.06483333333333
SEH1L	-0.851
MTNR1A	0.0516666666666667
TSPAN5	-0.104666666666667
CDC45L	-4.81416666666667
AMIGO1	0.462
ATAD3A	-1.72475
OSGIN2	1.15083333333333
PDIK1L	-0.425
DARC	4.77275
PIPSL	0.144
SHMT1	0.95075
CRISP3	-1.151
POPDC2	2.11583333333333
ZRANB2	-0.613
FBXL8	0.3555
TRIP13	-3.95345454545455
EIF5AL1	-1.2695
POU5F1P3	-4.40116666666667
IL6	1.938
CXorf38	0.344
IFNA16	-0.9055
FBXL2	0.7545
BRD1	0.14625
STATH	0.69325
FBXO44	0.336666666666667
MCCC2	-0.4905
CDC2	-4.0248
C5orf23	2.6245
IVD	0.09
C10orf122	-1.5205
MSL3L1	-0.1605
MVP	-0.384
EPOR	-0.2226
ZMYM1	-0.266166666666667
BCL7C	0.000999999999999982
PSTPIP2	0.625
LYPD1	-3.13525
OR8G5	-0.2755
ZP3	-0.509666666666667
BCAS4	-1.69783333333333
EDG6	2.6535
ISY1	-0.37575
PRAMEF2	-2.17525
CUL1	-0.409625
RNF213	0.1981
CCRK	0.389
DHX9	-1.2295
C13orf29	0.46
NCKAP1	1.31633333333333
MRPL43	1.06521428571429
XPR1	-1.16225
PKN2	0.5045
PODNL1	-0.3085
ZNF333	0.69825
DALRD3	0.62375
OPN1SW	0.8025
BTBD6	1.877
C11orf82	-3.7535
OR5P3	0.6775
DUSP11	0.283
L1CAM	-1.6934
NEK11	1.30683333333333
OR7E91P	1.069
CNTN3	4.0803
CREB3L2	0.706
ZBTB37	-0.034
KIAA1324L	1.22575
NDUFB10	0.252333333333333
NUDT2	0.1205
GTPBP8	0.02975
CACNA1D	-2.02325
PRKAA2	-1.18766666666667
PRDM8	0.5035
MGC16075	-0.649
KRT14	2.16785714285714
PP8961	0.6485
MRPL18	-0.526
ABCG2	-1.35375
PACRG	2.87825
BBS2	0.822
KREMEN2	-3.9105
FBXO21	0.45475
HNRPUL1	0.0654166666666667
GRB10	0.4345
CLSTN1	-0.05175
LMAN2	-0.7188
C17orf61	1.68925
NIPSNAP3A	2.377
INSIG2	-1.085
PCDHB7	1.59916666666667
STXBP2	-1.808
CMAH	1.42908333333333
SEMA5B	-0.178
ZNF155	0.0865
COQ6	0.869833333333333
PRPF4	-1.17
TSPAN15	2.6261
VN1R5	0.438333333333333
LATS2	1.28575
SELK	0.95775
PGK2	-1.507
MS4A1	-1.20875
TYW3	0.0998
KRTAP5-1	0.436
RCCD1	-2.0765
BTN1A1	0.11875
DDX28	-0.48575
TMEM65	-0.334625
LOC92345	-0.29325
TTC31	-0.494
WDR46	-1.5855
CHP2	-1.55333333333333
LSP1	1.013125
ZNF542	-0.33325
EXOSC1	0.004
ARHGAP18	0.238833333333333
LRRTM4	-0.57225
MAOB	4.54583333333333
CACNB4	-1.15525
MGC33846	1.194125
RANBP3L	1.650125
ATP5L	1.065
ONECUT1	-3.5565
NUDT9	0.2115
TMEM149	0.7655
STX17	0.65125
IGSF10	0.06075
TMPRSS9	-0.731
BMPR2	1.05875
ALLC	0.7585
KLF7	0.598125
GCC1	0.1458
TIMM9	0.61175
CDO1	6.11583333333333
MGC10701	-0.288166666666667
IFI6	0.832
FRMD8	0.1565
MGAT2	-0.1815
WBP5	0.1655
CNIH2	0.094
KIAA0907	-1.9125
KCNH8	1.797
CTSG	1.3925
GRIK1	0.297
CUL5	1.273375
FRMD1	2.5415
OR9A4	1.828
SYT6	-1.864875
FOXD4L2	-1.759
ANAPC2	-0.461666666666667
OPN5	0.9085
TAF13	0.00600000000000001
LYG2	-0.68175
GGNBP1	0.4895
C11orf40	-0.5375
OTX2	-1.68
REG4	0.188833333333333
EIF5	0.162
PALB2	-1.27425
SEPSECS	0.1975
RNASE3	-0.541
TRIM49	-2.1305
POLR2K	0.2495
GPR42	0.8315
C8B	-2.8465
SASS6	-1.274
PREB	-0.412666666666667
OR3A3	0.696
TUBA8	2.037875
IGLV2-14	1.67425
STIL	-4.21
ANKFN1	-0.677
NME7	-0.2475
HOXC12	-2.84175
UBE2C	-3.925125
FHOD1	-0.520625
CDK2AP1	-0.0944166666666666
OR6K2	-0.10775
DHPS	-0.01
RPL5	0.52
TRGV5	0.3955
LOC541472	1.253125
HCCS	-0.4738
DENND1B	-0.4025
LHX3	0.2755
OR5D16	0.348
CXorf57	-0.926166666666667
IRF2BP1	0.38925
NDST2	0.566333333333333
LCE3D	0.405
BOLL	0.434
SYT3	-1.0245
PIH1D2	0.1165
C20orf7	-0.0541666666666667
IL1R2	0.933833333333333
SLAMF9	-0.7565
PPME1	-1.5085
PIK3CA	1.01225
TRAPPC1	-0.2635
COLEC10	-1.4075
SLC9A6	0.0743333333333334
PDDC1	-0.02175
CCDC53	0.823
GK3P	-1.965
DAZL	-1.706
BRI3	1.0835
SDK1	0.6995
CYP2C18	1.47575
IFI44L	3.44275
RPL3L	0.9715
FUT9	-0.0906666666666667
KIFC2	-0.73
PMP2	-0.41925
SLC4A9	0.3505
PLAG1	-0.363166666666667
MYCBP2	1.51266666666667
OR4E2	-1.006
CCDC65	0.618
C16orf82	-0.194
ENTPD4	-1.07175
BRP44L	2.092625
PMP22CD	0.409
TMCO4	1.31316666666667
KCNN1	-0.874833333333333
WDR35	-0.77525
CCDC80	2.921
C3orf31	-0.1565
SLC7A9	-2.85475
TMEM190	-1.72225
DBC1	-1.09316666666667
FADS3	1.12616666666667
PDZD8	-0.271666666666667
GRM5	0.091125
AZGP1	3.0273
PEX3	0.621
MED1	-0.471285714285714
ATG4C	-0.229166666666667
HNRPH3	-0.551
FAM109B	1.0655
C4orf17	0.02
CA10	0.34925
OPRD1	0.3735
CCL16	-1.01725
SACM1L	-0.95025
CST6	3.93925
CD63	1.45175
LGI1	-1.13875
ZNF784	0.49975
CRYBB1	-1.665
CX3CL1	2.37435
TOP2A	-4.95925
GYPB	-3.172
GADD45GIP1	-0.3875
FEN1	-3.21925
IGF1R	-1.4104375
WDR72	-3.27866666666667
PURG	-0.686666666666667
DEFB126	-2.086
PKD1L1	2.78575
CAV1	2.1559
GNPDA2	1.4939
DGAT2	3.898625
NLGN1	-0.2095
STRBP	-1.432
HPRT1	-2.459
FANCI	-3.950875
PSMA7	0.402375
DBF4B	-0.984833333333333
TTF1	-0.06675
RAD54L	-3.4435
ELOF1	0.047
PLAGL2	-0.831375
ZNF256	0.22025
HMGCL	1.0985
MSI2	-1.73983333333333
RPESP	0.0395
C11orf60	0.83025
ABCD1	0.8935
ACAA1	0.8686
SPARCL1	6.02542857142857
IL6ST	0.8295
ZNF319	0.5675
TMEM109	-0.0001
FAM90A1	-1.54566666666667
IL22RA1	-0.7405
ATP4B	-0.015
TEC	-0.625666666666667
C7orf30	0.0525
TXNDC2	-1.28583333333333
ABCB4	-1.01925
KIAA1191	0.414875
C9orf38	0.1185
SFTPB	-0.023
CNTNAP2	-2.71925
FRK	0.133
TBX19	0.031
CHD4	-0.9415
C6orf26	-2.60416666666667
MOSC2	2.98325
IKBKE	-1.971
HIF1A	-1.88816666666667
LOC595101	-0.376
RELA	0.0788333333333334
TMEM16B	1.2955
ABHD12B	-2.5255
TSEN34	-0.239
KIF18A	-5.1555
TXNDC9	-0.540166666666667
SPATA2L	0.3035
SEMA4G	-0.7915
C21orf91	0.063
MATN1	-0.5625
KCNIP4	-0.0611666666666666
TUSC1	1.900875
OR4C15	0.2855
ARMCX6	0.313583333333333
WBSCR27	-0.7405
OR52I2	0.846
KIAA1604	-0.0615
DYNC1I1	0.046
PPP4C	-1.69825
SLC47A2	-1.0215
TREH	0.147625
CD48	1.55866666666667
ST14	-0.737333333333333
PKN1	-0.2885
SPON2	2.65575
XBP1	-1.58716666666667
SFRS12	-0.837166666666667
EFCAB6	2.598
SELT	0.01025
SLC39A2	0.085
ERF	-1.13466666666667
ARL3	0.413625
SURF6	-1.2327
MLLT10	-0.416809523809524
FLJ11171	-0.0145
TDGF1	-3.9265
ERCC6	0.30775
EIF2AK4	0.339625
BAZ1A	-0.765
LRRN3	2.10766666666667
TMC3	0.605
EFTUD1	-0.35225
PTPRO	0.571166666666667
CLEC12A	0.622
ACBD4	0.484625
ZDHHC14	-1.180125
OTUD7B	0.576
ACTB	-0.432375
MSRA	1.3235
LCE5A	0.6295
IFI35	0.332
BSCL2	-0.36
ANKRD12	0.651666666666667
CFHR2	1.6695
RGAG1	0.104333333333333
HSFY1	-1.148
SLC30A5	-0.0168333333333333
IMPG1	-1.5675
GPR109A	1.643
ZNF185	-0.42375
IYD	0.0605
NPCDR1	-0.278
SERPINA13	-0.5
HMGCLL1	0.6325
NEUROG1	0.907
UBQLN1	-0.60525
LIN37	0.8015
SOCS2	0.409125
DSCR4	-1.87925
XKR6	0.6985
GPR142	0.386
KRTAP13-3	0.1555
CCDC15	-1.00966666666667
MOS	0.3125
CD1E	-2.1745
OFCC1	-0.0889999999999999
FAM83D	-5.54925
SRFBP1	-0.4485
C9orf96	0.309
DHDH	-2.03875
CCDC90A	0.004
RABL3	1.0476
CD320	-0.977666666666667
ANGEL2	0.0415
MRPL21	0.4015
SMG6	0.8645
INSR	2.3
FLJ14816	-1.336
GLRB	1.94083333333333
C9orf89	0.15875
CIZ1	-0.306375
URG4	-0.2325
LRDD	-1.16
CBY1	1.203
NFX1	0.171
MTERFD2	0.834357142857143
C19orf23	-0.0885
PGC	-2.60675
IER3IP1	0.4371
RASAL2	0.1355
C1orf89	0.1925
SYNJ1	-0.322625
NFKBIE	-1.4675
FLJ40125	-1.114
TCEB2	-0.1056
NOG	-1.705
POLR2J2	-0.170666666666667
HLA-B	1.7565
PCDHA1	-0.301
PPP2R2B	-0.2045
ARHGEF17	0.867333333333333
TCF7L2	2.30078571428571
CHD5	-0.627333333333333
ZNF431	-0.668125
TBC1D25	0.93075
ZNF800	-0.79925
SCUBE2	2.56190909090909
MYCBP	-1.3525
GPX5	0.454
C6orf129	-1.44266666666667
QSER1	-0.859666666666667
ULK2	2.83375
PIGO	0.207333333333333
NRCAM	-3.21692857142857
SLC35E3	-0.645125
CSRP2	1.78725
HYPE	-1.05475
MAPK15	0.237833333333333
MGC14327	-0.27675
TIMM13	-0.936666666666667
ZNF462	0.59325
GBA3	0.35425
TEX13A	0.1385
MCM6	-1.53555555555556
MTRF1	-0.756125
ABCA7	-0.67675
EIF4A2	0.48725
ZC3H10	0.7015
RPGR	0.611166666666667
C20orf94	-1.128
RP1L1	-0.22375
GPR125	0.083625
USP22	-0.297357142857143
OR1L4	0.474
MLZE	0.2565
FLJ32065	0.8405
PTCD1	-0.847
CRTAC1	1.88866666666667
BXDC2	-1.8025
C18orf1	1.12433333333333
FAM107A	4.3195
EFNA3	-1.33825
P18SRP	0.0166
CAMKK2	0.617166666666667
KIAA0649	-0.972
NES	-0.7205
HS6ST3	-2.136375
PON2	-0.886
TCP11L2	0.96275
CLEC4A	1.901
PRR12	-0.0355
MLXIPL	1.4536
C2orf50	0.4265
ZNF28	-0.13375
ENC1	-0.312
MAP2K1	-0.065375
FKSG2	2.535
KIAA0430	1.18325
PTP4A1	-1.03088888888889
GPR156	1.4755
GTF3C6	-0.837
UBR2	0.3301
LOC388272	-1.019
MAK	-0.1856
ACOT4	2.725
STC2	-2.90483333333333
PIGW	-2.06225
SAE1	-0.816375
COL6A1	1.15477272727273
OAZ1	0.0475
STMN4	0.5705
EDG3	-0.118166666666667
SGCE	1.32016666666667
IL11	-4.36233333333333
PRSS8	-0.272
YIPF5	1.08683333333333
WNT4	1.5485
CSN2	2.73916666666667
TCF7	-2.249875
TDO2	-3.27925
SAMD9	-0.3431875
S100A7A	-0.205
MMRN1	6.06916666666667
GKAP1	2.2295
AKR1C3	2.4165
RNF19A	0.41075
GMDS	-1.5105
YKT6	-0.969375
SPARC	1.9578
C12orf31	-0.6015
UBE2V2	-0.732333333333333
FBXL18	-0.973
KIAA0460	0.64275
ADAM22	-0.275
SERPINC1	-4.5125
KCTD21	0.27325
MYOHD1	-2.8415
ZNF37A	0.0513333333333333
GTF3C1	-1.0585
CTSZ	1.31875
PRNPIP	-1.019625
DRD1IP	0.70975
NR1I2	-3.11233333333333
ZNF266	0.0453
SPAG4L	-0.424
COX4NB	-0.6175
SAPS1	-0.1545
APOA1	-3.243
TATDN1	0.610333333333333
C10orf82	-1.27725
KPNB1	-1.576
FOXO3	0.53025
CRYBB2	-1.1605
ZBTB5	-0.616
SLC25A38	-0.10225
DCTN2	-0.0423333333333333
IFT20	0.45225
CTHRC1	-0.28825
C1orf31	-1.312125
UHRF1	-3.7655
GPC6	0.73025
C10orf54	3.18425
MCF2L2	0.3302
WNT9B	0.14625
OLA1	-0.752625
FAM120B	0.79225
TTLL10	0.408
CYorf15A	-4.27366666666667
RELN	-0.7731
SCN2B	1.82258333333333
MFHAS1	-1.5255
NKX3-2	-1.83
RASGRF2	2.6035
SSBP1	-0.807333333333333
KPNA6	-0.152285714285714
LOC389118	0.104
HS3ST4	0.4445
SUPT7L	-0.187
FLJ32658	-2.49625
IGFBPL1	-0.4905
KIAA1641	-1.744
SHKBP1	-1.37616666666667
CSF1R	4.95775
NAGK	0.1405
MYL2	0.58
HIST1H4C	-2.0395
TOMM7	1.5485
ADAMTSL3	3.9607
TNFSF14	-0.85625
PRRT2	-1.9965
VTA1	-0.435125
AOAH	2.46316666666667
CRISPLD2	2.04592857142857
PNN	-1.3572
TA-NFKBH	0.20575
ESPN	-1.3405
RBM43	0.4375
KIAA1267	0.743
DDX3X	0.559222222222222
KIAA1576	-4.131
PLXDC1	4.4165
FLJ25801	-4.31325
HNRNPL	-0.36475
RUNDC3A	0.259166666666667
CASP12	3.123
SH2D5	-1.58675
RPL26L1	-0.5255
OR51A7	0.21875
HDC	3.75
C2orf16	0.0576666666666666
SYTL3	3.550625
GOLGA4	0.776
NOTCH1	0.191166666666667
ATPAF2	0.325
ECD	-0.07075
SSX5	-1.72883333333333
SNAP91	-0.491
OCA2	-3.1225
PNPO	-0.325666666666667
DAPK1	-0.0946666666666667
PINX1	-0.603166666666667
SELENBP1	1.844125
NEK3	0.518833333333333
TMED4	0.324285714285714
SSTR4	0.1145
FOSL1	-2.3803
CD40LG	0.38
CES1	2.40808333333333
DCI	0.545
B3GAT3	-0.596333333333333
STK17B	1.09275
CNTN6	0.69875
CYP3A4	0.378166666666667
MBOAT2	-1.40085714285714
PISD	0.438375
USP1	-1.19425
PYDC1	0.146
CENPM	-3.083
SAR1B	0.47175
TTC7B	0.505875
DP58	-1.4955
GPC1	-0.66275
RBL1	-2.010875
TMEM137	-2.296
TOB1	0.59775
TCEAL1	0.605166666666667
CENPF	-5.12963636363636
C6	6.67683333333333
PRSS1	-3.21025
PPIL6	1.61883333333333
C6orf124	1.5495
ODZ4	1.159
SNCB	-0.15425
NDUFB9	0.6085
CNOT6L	0.221
S100A9	0.498
TRIM50	0.12
KCTD1	0.777
WDR63	0.76825
SPEF2	2.157375
RNGTT	-0.916666666666667
CXorf22	0.052
KCNK16	-0.018
CEP250	-1.92625
ATPBD1B	-0.12275
KCNJ2	4.7635
MT1B	0.672
ZNF684	0.164
SLC4A1	0.504
PDHA1	0.6245
ZNF492	-0.803875
TKT	0.9265
BYSL	-1.602375
RNF38	0.822125
AHDC1	0.5445
KLHL2	0.98175
CMTM8	2.058
DMP1	-1.153
HERPUD2	0.74375
CRTAM	1.98383333333333
ZNF572	-0.10225
TMEM16J	-2.0335
HSD17B2	0.45575
UBE2G1	-0.39625
AHSA2	-0.98025
PELI2	1.6305
TPX2	-4.77525
ATP9B	0.756333333333333
DAZAP1	-0.309571428571429
HMGCS2	2.8785
C17orf38	-0.04475
B9D1	-0.11525
NKX2-5	-0.971833333333333
KIAA1276	-0.2855
LILRB2	3.5055
CSTF1	-0.992833333333333
BTN2A1	-0.278
C15orf48	0.09725
IGF2BP3	-3.97475
FAM113B	0.6555
HRG	0.193375
ZNF131	-1.25
USP47	1.02764285714286
CCDC88B	-1.262125
HCN1	0.2594
HTN1	-1.2622
SYCP3	-0.42725
C13orf23	-0.9702
PAPOLA	-0.8010625
AATK	-0.4582
MSH3	0.1455
NDUFAB1	-0.154
ITLN2	-0.949
BAK1	-1.05683333333333
MRPL45	0.375333333333333
MTNR1B	0.491333333333333
LOC645843	-0.7765
SPECC1L	0.30475
PGCP	1.44225
SPN	-1.35675
GPR143	-1.19033333333333
ZNF576	0.161
TMEM39A	0.4081
ATP5D	0.606666666666667
MAGEB3	-3.4625
RPS5	-0.472333333333333
ANP32E	-1.87492857142857
MTMR1	-0.4905
YEATS4	-1.235
SYNGAP1	-0.5165
PCOLCE	-0.612666666666667
MNS1	1.10575
PCYT2	0.848
ZNF182	-0.5365
LAX1	0.76575
SPPL2B	0.4461
ELOVL5	1.557
PCDHAC1	-0.617
B4GALNT1	-1.65916666666667
BLOC1S2	0.257375
ZNF673	0.1581
ARHGAP21	0.682666666666667
IRX5	0.457375
LRFN5	2.029
FAM7A1	2.416
RAB19	-1.178
GINS1	-4.47175
ITM2B	2.621
PAPSS2	2.3875
OR5BF1	0.6565
ACSL3	-0.916875
KIAA1919	-0.50425
GLT8D2	3.11225
UTRN	2.21414285714286
CNN1	2.73725
HISPPD2A	-0.081
SDAD1	-0.201875
SIGLEC9	-0.0881666666666667
RPL35	0.1655
C22orf26	-0.39
IMPDH2	-0.865625
WDR69	-0.66375
SEC14L5	0.228833333333333
CLTA	0.39325
RP11-529I10.4	-0.28525
GPR37L1	0.622333333333333
OGDH	-0.17775
ASB13	-0.5085
ZFP14	0.9695
ZCRB1	0.312666666666667
KPNA3	-0.25
HSPA1L	1.147
RHOC	0.06075
LOC554175	0.12425
PPP3CA	1.4696
SLC1A7	0.8067
ZNF529	-0.5735
RBED1	2.824
DDB2	-0.798
FLJ11286	-0.0133333333333333
SPATA1	0.658
MKNK1	0.812
DYSF	1.42083333333333
ALKBH2	-0.6025
NKD1	-3.2975
C1orf174	-0.44375
PLEKHO1	-0.4755
ASB10	0.3545
RING1	-0.454166666666667
NPC2	1.217
AVPR1B	0.351
YTHDF1	-0.41775
LMAN1L	0.6315
GSG2	-4.157
CEP170	-0.3209
RPS4Y2	-4.22375
MSH6	-1.614
HECTD2	0.8225
ZNF556	-2.8935
PLEKHC1	2.3987
AIRE	0.200333333333333
BCL2L10	2.3185
LMOD3	0.853
ZBTB8	0.3353
FOXA2	-3.5173
SLCO2A1	2.3385
C3orf46	null
PRDM16	1.1408
TMEM98	0.27125
FRMD5	-3.472
PDE6C	0.116
C1orf216	-0.459666666666667
EP400	-0.599214285714286
PTK2	-0.425916666666667
RNF217	1.60775
NDUFA8	0.559
ZFAT1	-0.01025
LAMP3	0.2575
GLTSCR2	0.796125
NPW	-2.012
LLGL2	-2.1676
PPM1K	-0.279666666666667
C20orf177	-0.5865
KIR2DL4	0.4893
NFKB2	-0.281
C21orf122	0.603
HESX1	-0.07975
GPR114	0.331
SLC25A35	0.179
GNAT1	0.4865
ORAI3	0.59325
FAM76B	-0.635375
TMEM99	-0.128
TRIM29	0.9918
CDS1	-0.7375
RHEB	-0.2929
C4orf27	0.0348333333333333
RAB3A	-0.5605
OTUD6B	-1.66375
GPD1	4.572375
CDH15	-1.65216666666667
NPM1	-0.528428571428571
TMEM117	0.5155
PRPS2	-0.114333333333333
GCK	-0.721
ADRA2A	5.79916666666667
TSPYL4	-0.122333333333333
TASP1	-0.31525
WDR19	1.21358333333333
C10orf38	-0.2415
PDE4C	-0.5615
FYB	-0.802333333333333
C1orf55	-0.458166666666667
PPFIA3	-2.24225
RAD18	-1.23425
C12orf44	-0.672166666666667
CRYBA4	-0.5005
HVCN1	1.964
TAF10	0.186833333333333
C16orf48	-0.2795
DEPDC5	0.571
LTBP1	-1.2505
MAPRE1	-0.5835
FGF8	0.4945
C3orf52	-1.274125
SENP7	0.654666666666667
LRRK2	2.9435
RUNDC2A	-0.0211666666666667
KIAA0355	1.53833333333333
CPEB1	-0.474
PPEF2	0.6055
ABI2	-1.2955
KIAA0317	-0.553875
ATF1	-0.6635
DYNC1H1	0.6785
DIP	0.273
TMEM33	-0.501888888888889
POLDIP3	0.078
C7orf24	-0.7265
GPR171	3.24375
CDC6	-4.42133333333333
PLD1	1.0442
ITFG2	-0.2149
NDUFC1	0.34675
AKNA	-0.661
NBR1	0.505
PKHD1	2.03542857142857
HPS4	-0.3747
MAFA	0.947
ULBP3	-0.0905
DIRC1	1.7465
IMMT	-0.706125
C22orf13	0.374666666666667
CEL	0.174
MARK3	-0.69375
ADAMTS2	1.78841666666667
ARPC3	-0.552333333333333
TMEM10	0.248
NPHS1	-0.11075
BRD8	-0.334833333333333
WDR12	-1.9835
IDI2	0.27625
HOXD13	-1.0185
OR8G2	-2.0535
SLAIN1	-0.205
GABRQ	-0.32325
NR2C2	-1.0245
NKTR	-0.881
TLE2	1.382
KIAA0892	-0.651333333333333
AURKA	-3.73972727272727
GPRC5C	-0.897666666666667
TBC1D9B	0.552125
PNPLA6	-0.173333333333333
AP3B1	-0.2815
NAG	0.871125
C11orf68	-0.19775
AKR7A3	0.58475
AHCYL1	0.45175
COP1	0.7496
RPP14	-0.01925
PCDHB18	0.733
CDH24	0.244
KRT17	0.6249
LACTB2	0.90625
DDX24	-0.2043
PHACTR1	-2.47283333333333
SLC35E2	-0.642
