Hybridization REF	TCGA-BH-A18V-11A-52R-A12D-07
NQO2	0.0935
KCNQ5	-0.197
NEU1	-0.0168333333333333
QRICH1	-0.228
ZBTB20	1.3555
RPUSD3	-0.308
EPGN	-2.3194
TSN	-0.17925
SPRY2	0.492666666666667
LZTFL1	0.19
GMFB	-0.7355
PBEF1	-1.1695
HBG2	-3.802
TMEM8	-0.70675
PALM2-AKAP2	1.49333333333333
NFYA	-0.968
FAM108A1	0.598125
PBLD	0.754125
NRG4	-2.5595
PIGF	-0.31025
PTGER1	-0.207
NOS2A	-0.549333333333333
C21orf34	2.18733333333333
C21orf51	0.831833333333333
IL17C	-0.166
TRMT6	-1.13
ETV2	0.195
CCDC109A	-1.036
MYLK2	-2.616
ATP10A	0.6485
DPH4	-0.65025
C5orf5	-0.0133333333333333
KCNA4	1.1575
NMNAT2	2.48116666666667
GLYATL2	4.581
LSMD1	-0.472375
IL23R	-1.8475
NRF1	-0.6605
MUC15	3.02766666666667
PRDM12	-3.1765
PAQR4	-1.81407142857143
RBBP6	-0.710625
IFI27	2.81675
SKAP2	0.6465
TAGAP	1.532375
TJP3	1.2385
C9orf61	3.2335
IDS	-0.324
PARG	-0.85075
LOC131149	0.0125
DYRK4	-0.150333333333333
MICALL1	-0.30325
GALR2	-0.2545
GPBP1L1	0.499625
TBX21	3.06175
KCNJ6	-1.48333333333333
GGN	0.24875
CASP5	0.487166666666667
RNF182	-4.1265
BRD4	0.6515
DOK4	-0.328625
SLC46A2	0.781166666666667
SOX9	1.90291666666667
ZNRD1	-0.5565
PRR6	-1.85925
FAU	0.5735
DTNB	1.9405
CARD9	0.7855
STS-1	-1.8805
SLC4A5	-0.228125
NSBP1	-1.70625
UGCGL2	-0.655166666666667
POTE15	0.231
NOXA1	1.133
RP13-347D8.3	1.3895
SAMD10	1.59783333333333
EP400NL	-1.7895
TCF21	-0.23275
AMELX	0.676
JPH2	1.1479
SLA	0.82325
DLST	-1.77216666666667
SEPT12	0.545
RGS20	-3.91425
LXN	0.800833333333333
ZNF419	-0.036375
UPK3B	0.000833333333333339
RELL1	1.46775
ESPNL	0.8275
KLHL21	0.363625
PI15	2.795
C2orf61	-0.6245
LOC407835	0.0485
RER1	-0.0255
ELAVL2	-0.214
MGC26718	1.1135
KLF2	2.43075
TNFAIP8L3	0.64
TFE3	0.663
C11orf17	-0.6025
15E1.2	-2.49325
SNRPC	-1.311
DLGAP1	0.46425
PGLYRP1	0.0225
OVCH2	1.4305
IRF7	0.5962
SET	-0.573
NAB2	0.100166666666667
LRP5L	-0.17675
FAM120A	0.2525625
ASCL2	-0.357833333333333
SHH	0.0905
ATP5H	-0.3605
THPO	-1.38183333333333
TYRP1	-4.677
HIST1H3E	0.228
EIF2S1	-0.714444444444445
TNFRSF17	0.638833333333333
TARSL2	1.0665
NKX2-8	0.48475
C1orf115	2.9335
LOC56964	0.1755
KIAA0841	-1.06675
ISCU	0.351
TTMA	0.087
ZNF414	-0.105
LOC441150	0.5095
RAB15	0.84075
HBP1	0.491333333333333
TNNT2	0.0561666666666667
CECR5	-0.7185
PHGDH	-1.31625
JRK	-0.2731
XPO4	-1.326375
FAM131C	0.3425
ARHGAP25	1.54616666666667
CA9	-3.53988888888889
GPR62	0.988833333333333
TLX1	-0.0251666666666667
GPS1	0.1415
OR2M2	0.331
BDP1	1.35821428571429
FAM70B	0.61175
RPS29	0.1995
MKLN1	-0.3151
TSPAN19	-3.255
SLC29A3	0.1539
LGALS4	0.7165
USH2A	0.0033333333333333
NF1	-0.482666666666667
APOBEC3A	0.6485
IMPAD1	-1.54133333333333
OLR1	-0.165666666666667
NRAP	0.5355
HCFC1R1	-0.289166666666667
TAOK2	0.516666666666667
MCM10	-5.179
MAP4K3	-0.6525
CBS	-2.856125
CLK3	0.2922
PCDHGA5	0.6715
ELF4	-0.410375
FAM71A	0.65125
C11orf49	-0.18225
CLIP2	-0.67875
BTBD9	0.4219
ZNF524	1.578
KDELR1	0.297
ZNF509	0.6
NCSTN	-0.016
ZNF533	1.18992857142857
PARP4	-0.102875
GALNT9	-0.100333333333333
NPY	-3.4415
BEGAIN	-0.817833333333333
TMEM77	0.591333333333333
FOXRED1	-2.12383333333333
SLC16A2	0.5145
SLC35B1	-0.64225
GK5	-0.0946666666666667
SDCCAG10	-0.668
C4orf20	0.46725
SLC9A2	-0.198
ADD1	0.859
TAL2	-0.264333333333333
ACLY	-1.268
DNAJC1	0.29
SOST	-2.68125
USP43	1.04916666666667
CYP4F12	-0.40225
FKBP5	-0.6095
CHCHD5	0.3176
NUDT22	-0.6345
CCDC85B	-0.31075
OR51G2	0.539
STRN3	-0.129785714285714
TMOD2	0.27975
FLI1	0.2825
MAB21L2	1.78416666666667
DGKQ	0.27875
VPRBP	0.518833333333333
SCNN1B	0.956
ECHDC3	2.2316
TMEM106C	-1.16975
CSNK2A2	0.3705
RPL39	-0.4688
HERC3	-0.1208
ZBTB47	0.831
ZNF681	-0.62825
PAGE2	-2.65525
CLIC5	3.47042857142857
RABAC1	0.37625
ZFHX2	0.727
YPEL1	0.672
KIAA0776	0.0595
NR1D2	-0.301
DNAJC4	0.765
NPNT	1.8601
ZNF677	0.4655
ZNF536	-0.172333333333333
MEF2B	0.0923333333333333
PTPN4	-0.117
CTCFL	-7.237
STX5	0.37
CD72	0.93025
VEGFA	-1.10221052631579
XRCC1	0.2375
MAS1L	0.2685
ELL	0.2591
SETBP1	1.501
CDH11	1.312
NDC80	-4.91638461538462
DMBX1	-2.526
NRSN1	0.078
BAT2D1	0.098125
CDS2	-0.449666666666667
C1orf212	-0.381166666666667
SENP3	-0.3215
IL1F9	-1.0995
EEF2K	-0.19
COG8	0.779
CEP72	-1.959
OR1L8	0.332
MUS81	-0.350583333333333
PHYH	0.317625
GGT6	2.00783333333333
C22orf23	-0.4335
C13orf33	4.184875
MAPK8IP2	0.35425
NELL2	-1.56525
POU3F2	-3.51933333333333
ALPK1	1.476
MRPS18C	-0.40975
RPLP2	0.926625
FGF22	-0.073
SPNS1	-0.0691666666666667
ZFP1	-1.093
IL1RAPL1	-0.40775
PCSK9	-3.65866666666667
NKX2-1	0.530857142857143
C6orf189	2.544
SP4	-0.0555
SLC11A1	0.6061
C21orf25	1.21733333333333
ICAM2	1.004
SH3GL1	-0.867166666666667
GSK3B	-0.483666666666667
RALB	0.05675
PDXP	-1.61683333333333
GNGT1	-3.322125
KIR2DL1	0.3245
TNFAIP3	0.44675
C6orf32	0.7889
CBLN2	-0.162
PANK3	-1.184
TAAR9	0.9915
WDR82	0.852428571428572
APOM	-3.218375
TRIP10	0.76625
SPATA16	-0.1745
C1orf135	-5.32825
USP51	0.65275
TESK1	1.09225
C11orf64	0.2475
ZNF611	-0.417
PDE6G	0.189833333333333
HLA-DQA1	3.419875
GCLC	-0.996625
SEC61A1	-0.250857142857143
TWSG1	-1.3695
ZMYND10	0.73325
CTDP1	0.190875
ADAMTS6	-1.89116666666667
SLIT1	-2.45075
KRT86	-0.6185
KIAA0574	-1.3255
GTPBP2	-0.7623
PQLC3	0.30575
PRRX2	0.276833333333333
C15orf44	-0.0163333333333333
MKKS	-0.43675
C11orf10	-0.31725
GPR110	1.555625
CD109	-2.509
ADCY1	0.022
RHBG	-3.4435
TP53I3	0.499
SLC22A3	-0.1701
UCP2	-0.4395
FOXG1	-3.022
OR2AG1	0.203
TRIM24	-1.41575
PROC	-4.079125
TAAR6	0.46275
AMTN	-0.7855
C10orf47	-0.1555
DEPDC1	-4.82875
FLJ45557	0.23975
ZDHHC17	0.7015
KIAA1429	-0.541
KCNH1	0.5695
VNN3	0.32575
PSMAL	3.599
PPARD	0.194
HFM1	-1.34525
YBX1	-1.47866666666667
ZNF695	-3.98075
SCTR	-0.413333333333333
DCDC1	-0.002
VPS26B	0.1768
MTF2	-0.902666666666667
ATP6V1F	-0.4485
CCDC94	0.55075
PERF15	0.8235
CCL11	0.64
LMO7	-1.284625
DCST1	0.5145
ADRBK1	-0.451625
CDRT4	-0.1115
ZNF84	-0.442
HOXD8	2.12375
STARD8	0.134666666666667
FOXP2	-0.224
CCDC103	1.70325
POLR3A	-0.3784
GSC	0.542833333333333
ZNF114	-2.57216666666667
HTR7P	0.29
LALBA	2.4635
RMND5A	-0.988333333333333
PSCD2	0.9055
ZNF409	-0.1415
KRTAP1-3	0.235833333333333
MAF1	0.182
LOC201725	-2.49983333333333
NRN1	-0.91875
SPAG5	-4.23583333333333
DNAH7	1.79416666666667
FLJ43860	0.0665
BRCA2	-2.3925
ACADM	-0.463375
CXXC6	-3.215625
RAGE	-0.69025
CHMP2A	0.47775
FAM8A1	0.0345
GPR21	0.1145
SLC12A3	-3.27533333333333
FVT1	0.774785714285714
ZDHHC7	0.063125
FLJ44048	3.31125
SLC44A3	1.58683333333333
SDSL	-0.1955
MMP8	-0.999
PLA2G12B	-3.66133333333333
ACY1	-0.6875
MT1E	1.09
OR4K15	0.1835
TECTB	-1.509
GPR20	0.19075
IRAK2	-0.04925
RFPL3	-0.265857142857143
MYO9A	0.64725
NARG1L	-0.217333333333333
BLMH	-1.314625
CCDC3	3.57816666666667
C9orf21	0.155166666666667
KIAA0513	-0.220333333333333
MIER2	0.179666666666667
PNMA2	-1.01083333333333
SH3BP2	0.5699
ANXA10	-1.23375
RTN2	0.743833333333333
TFB1M	-1.375
PRPH2	3.01925
C14orf133	-0.0645
GOLGB1	1.03816666666667
IRX4	1.730125
NFKBIL1	0.738166666666667
C10orf62	0.60025
APBB3	1.23225
RPS10	0.0641
LOC728378	0.752
TLE3	0.320166666666667
PSMB7	-0.8995
MESDC1	-0.2315
SLC6A1	0.449833333333333
OCLN	-0.120583333333333
PTTG3	-3.954
NAGLU	-0.10825
SERTAD4	1.74475
SPRY1	2.46925
FLJ10781	0.344166666666667
MYSM1	-0.40475
TRIM4	0.62
SH3YL1	1.103
TREM2	3.51216666666667
SERPINI1	0.92025
HDHD3	0.419
TMEM38A	0.4875
EID2B	-0.80825
TDRD3	-0.193833333333333
SEDLP	1.02025
THSD7A	1.77333333333333
NDST3	-2.49633333333333
KLHL15	-0.320333333333333
DHRS12	2.084
FBXO9	-0.0863571428571428
TNPO1	-1.3565
MRPL13	-1.015
SNX5	-2.738
METTL6	-0.7275
SOD1	0.304875
CHML	-2.2905
PACS1	1.259375
SIRT5	-0.5189
CAPN2	-0.157
FXYD5	-0.0231666666666667
TWISTNB	-0.2045
LRFN1	-0.0228333333333334
UBE1L	1.86675
UBE1C	-1.10675
OR51B2	-0.5095
OR4D11	-1.2365
C15orf2	0.518
NR4A1	2.1905
LOC339047	-0.613
TRIM17	1.232625
ATP5G3	-1.44221428571429
RPL15	0.151833333333333
ADAMTS8	1.28325
HOXC4	-0.6415
C14orf37	2.746
CEACAM5	-2.5625
MYT1L	-0.201166666666667
RASA2	1.273625
OSBPL7	0.1155
STAG1	-0.9505
GIMAP4	4.69233333333333
FUT3	0.827166666666667
PIF1	-3.151125
LPIN2	0.0256
SH3PX3	1.11175
PDP2	-0.284
PAPD1	-1.188375
ERP27	-0.453
APOOL	-0.8066
DIABLO	-0.1745
TRHR	-0.068625
ARMC9	-0.604375
RNF152	2.757
SLITRK3	0.29
ZNF211	0.3519
PFDN1	0.557125
RGS11	0.53925
HS6ST1	0.0023
AKR1D1	-0.4385
TNP2	-0.238666666666667
STK31	0.8675
EML4	-0.808583333333333
SGTA	-1.06316666666667
HIST1H2BI	-0.199333333333333
PSMD6	-2.04783333333333
KIAA1257	0.92075
C18orf55	-0.7495
FLJ20273	2.16425
RPL28	0.367666666666667
EPYC	0.170142857142857
NOX3	-0.226
ELAC1	0.189666666666667
METT11D1	-0.6155
BIN2	-0.7035
NACA2	0.81275
CCDC17	-0.7995
HM13	-0.1521
UBOX5	0.06925
UBE2O	-0.076625
UBL5	-0.8085
APOLD1	1.803625
C9orf31	0.0845
TNFSF8	-0.069
ARHGAP29	1.5685
PROKR2	0.33
PDE5A	0.629833333333333
C6orf12	0.0625
TOM1L1	-0.829
WHDC1	0.447125
FOXI1	0.9795
RAB4A	0.4663
TMEM39B	-0.4125
ATPBD1C	-0.76025
FARSA	-0.8555
PLEKHG5	0.9285
CMAS	-0.685
OR7E24	-0.9255
SLC30A1	-1.5575
CDC42EP5	1.555
PLAC1	-2.9465
KLHL18	-0.39325
LBA1	0.2319
TAZ	-0.05525
CRIP2	1.16625
BTBD11	0.0521666666666667
C16orf72	0.3205
DIO2	0.8756
LRRCC1	-0.539666666666667
CCDC136	-0.6915
PRX	0.966
RBM5	0.7946
TMEM85	-0.031375
TUBGCP4	-1.90383333333333
APLN	1.135375
CDK7	-0.636
SSR2	0.311666666666667
CRELD1	-0.1205
C19orf46	1.791
GAL3ST4	0.459333333333333
KBTBD10	0.76325
IL28A	-0.1575
WDR27	0.758
MCM2	-2.49816666666667
SOX14	-0.027
FLJ39743	0.1685
KIAA0922	-0.100125
HIPK4	0.5855
FLJ25758	0.196
C16orf57	-1.05483333333333
PDZD2	2.471
MCC	1.8305
HHLA3	-0.148
ID2	0.7055
C20orf23	1.694
ZNF688	0.546
APOC2	-2.716
LOC440093	0.08625
FAM50B	1.71233333333333
PWP1	-0.7055
DNAH10	-0.49475
HIST1H2BA	-0.528
GPR56	0.753166666666667
METAP2	-0.40675
PAN3	1.05466666666667
STXBP4	0.25925
PDHX	-0.1875
MTA1	0.1195
ZBED4	-0.40325
ZNF720	0.23825
CDK2	-2.689
RHOJ	1.967625
CDC37	0.226833333333333
ZER1	0.712875
GRK4	1.0955
PRPH	-0.0735
POLR2A	0.0555
OGFOD1	-1.6935
NOL5A	-1.60925
PHEX	-0.0925
FLJ16478	1.196
C20orf117	0.59325
CAMTA2	0.24825
C11orf74	0.349166666666667
DDX17	0.9615
C5orf27	1.7695
PLEKHA2	-0.812
PDE4DIP	-0.8703
SCN7A	0.89675
ZNF559	0.330333333333333
CXCL10	0.898
ZMYM4	-0.138166666666667
STK32B	0.1682
KIAA0888	-2.9002
TACR3	0.224
CKAP2L	-5.49525
KIF1A	-1.05616666666667
RSPRY1	0.158
VCAN	-0.17775
CYP27C1	-0.0765
SYDE1	-1.51716666666667
MED12L	-1.35166666666667
ZDHHC21	1.214625
NHS	1.018
TM9SF3	0.274166666666667
DDHD1	-0.838125
MAFG	0.0595833333333334
BICD2	-0.0906
C14orf119	-0.657833333333333
C14orf43	0.271071428571429
CDH7	-1.41525
ALKBH5	-0.587714285714286
JUP	0.577875
TMEM41A	-0.029
MAMDC4	-1.27916666666667
CBX3	-1.64325
LRRC18	0.31975
RBMXL2	-0.426
PLA2G4D	-0.063
FGF13	1.294625
KIF3A	0.8015
PDIA6	-0.9925
DCXR	0.1995
CASKIN2	0.7145
EHD1	-0.0395
MARCKSL1	-0.570166666666667
ZNF496	-0.141
SCAF1	-0.342333333333333
KCTD8	-0.59
TRAF3IP3	0.231285714285714
LSR	1.11025
CXorf1	-0.1045
C14orf112	-0.1175
EIF2B1	-0.32225
OMP	0.5555
GSTZ1	0.59525
LOC92017	0.439
ISLR2	3.14
C12orf36	0.1485
GATA2	-1.55216666666667
GABRA5	-2.588
CELSR2	-0.810214285714286
STAM2	-0.4617
TNAP	1.8025
PTPMT1	-1.329
GRP	6.546
SV2A	-0.801333333333333
MAGEA12	-4.367
CACNG1	-0.2765
C18orf19	-1.64025
GSG1	-0.350666666666667
PTPRJ	-1.33092857142857
FRMPD1	-0.4695
ZNF668	-0.0155
PLEKHJ1	-0.585875
ADAT1	-1.5704
TMEM50A	0.3587
UCN3	0.3015
HOOK1	1.44375
IL17B	2.961
MLKL	-1.3555
TTC14	0.2785
KLHL5	-1.188625
CRYL1	0.673333333333333
FOXH1	-0.1485
NFYB	-0.308
PPM1G	-0.39575
GOLGA2LY1	1.00725
NMT1	-0.069
HADHA	0.6989
CHSY-2	0.2795
PLEKHF1	1.27442857142857
SAGE1	-2.612
MUSTN1	1.173
SUHW4	1.06625
TFEB	1.73716666666667
ZFYVE27	0.36825
ATG12	-0.9685
BMI1	-0.124071428571429
ZIM3	-0.281666666666667
MYH4	1.3755
MASP1	-1.05208333333333
KIAA0984	0.11025
RPAP2	-0.55625
ASB5	0.42325
BOLA3	-1.79633333333333
MIA3	-0.012
KRT35	-0.137
KIR3DL3	-0.2615
MRPL51	-1.10325
SEMA3F	0.160333333333333
NDUFB2	-0.141166666666667
LOC253012	3.14225
FAM46C	-0.9561
G6PC	-3.669625
CSAG3A	-4.595
PREX1	0.328
SLC25A45	-0.09325
MAPKBP1	1.324
CPE	1.0997
GNB1	-0.590625
CXCR6	0.397
TRIM46	-0.1125
C16orf3	0.501833333333333
HPSE	-0.673
TIGD3	-0.4985
SPG3A	3.0085
LCAT	-0.182333333333333
ST6GAL1	-0.958611111111111
POMC	2.08625
FLJ36031	0.131833333333333
NSMAF	-0.364
SKIL	-0.9755
ADSS	-0.7185
HMGCS1	-2.2619
POLR3F	-0.564333333333333
RAB10	-0.619125
ZNF277P	-0.472625
ZBTB7B	0.181375
DHRS1	0.9935
ABCC13	-0.520375
CNOT3	-0.29925
NFKBIA	0.69025
GAK	0.894
SFT2D2	0.531833333333333
HOXA6	1.3635
CRTC1	0.171625
LY6D	2.03466666666667
C20orf72	-0.344
CPT1A	-0.22425
LMO1	-1.823
EIF3I	-0.1465
PRB4	0.02625
MCM3APAS	-1.501
C20orf132	0.2691
FOXF2	-2.675
S100A12	1.1305
MLH1	-0.626666666666667
ACTN1	1.5706
MRPL36	-1.0565
C20orf106	-0.2015
FBXO6	0.25
MKS1	-0.1925
CX3CR1	-0.3505
PDE1B	1.257
PLP1	-2.28775
KISS1	-0.0395
C14orf2	-0.2575
TBC1D3P2	-0.17075
COMMD6	1.2226
ANKRD7	-1.694
PTCHD1	2.87375
NARS2	-1.41475
DOCK7	-0.262125
FAM127B	-0.497125
LOC390243	-0.00433333333333334
N6AMT2	1.078
ZNF391	-1.481
DNAJB14	0.0746666666666667
WRB	-0.39225
BPI	0.652583333333333
TTC4	-0.978833333333333
FAM10A5	0.0725
GOT1L1	0.634111111111111
MAGED1	-1.12675
RESP18	0.2105
WFDC6	0.30225
MT2A	-0.527
C11orf56	0.89825
KIAA1432	-1.84
ROR1	-0.426
HSD17B14	1.224
ZFAND2B	0.4255
SAMD4B	0.11375
HEXA	0.23575
HNRNPU	-0.283590909090909
USP39	-0.92775
NRD1	-0.61475
R3HDML	0.13175
FLT4	0.6385
OMG	-0.321833333333333
OR52N4	0.1355
LOC399818	-0.59775
ELA2	-1.1075
VENTXP1	0.015
RFC5	-2.184
OR52L1	-0.0475
PAX5	-0.3025
FBXO2	1.33675
GMEB1	0.6565
AKT3	0.660166666666667
CRB1	-0.325833333333333
CTTN	-0.484
UTP15	-1.20516666666667
HSBP1	-0.654916666666667
PHF11	1.58275
NDEL1	0.964166666666667
USP8	-0.3955
BAIAP2	0.1554375
SI	0.275333333333333
ARSJ	-0.238333333333333
BAAT	-2.8655
KCNS3	1.19733333333333
LOC126147	0.2805
TMEM37	2.07375
C1orf162	2.9205
MBD1	-0.241
ITGAL	0.197333333333333
WDR73	-0.122833333333333
GKN2	0.2235
ARFGAP1	-0.74975
SLC5A8	1.30933333333333
ZBTB40	0.042
CYP4B1	3.18183333333333
LYPLAL1	-0.113
CHST3	1.31875
MAP3K9	-0.3015
BTAF1	-0.842833333333333
TFAP2E	0.6995
RBM35B	-0.279
LOC441251	-0.268166666666667
ANKRD25	0.6365
UQCRC2	-0.038
MAEA	0.244416666666667
HYAL1	-0.8954
RNPEPL1	0.736
CPSF2	-1.682375
PSD3	-0.2284
ABCA13	-0.14875
AGR2	1.199625
GBX1	-1.36
HDLBP	0.510857142857143
ACY3	0.253
HECW1	-0.43575
ZNF519	-1.07375
HOPX	1.9025
ZNF304	0.6205
OR12D3	-0.002
FKSG43	-0.01225
METTL1	-0.374625
MFSD3	-0.3234
PSPH	-0.819
CLCA3	0.4905
DARS2	-2.576
CDC25A	-2.37866666666667
BAIAP2L1	-1.015
B3GNT5	1.389875
USP29	0.23375
ARHGEF10L	1.4112
ATOX1	-0.88925
ADAM30	0.54625
DNASE1	-0.825
STT3A	-0.542166666666667
RAB6IP1	0.48625
PTN	4.9704
C1orf106	-0.241769230769231
HECA	1.87425
RNF122	0.7915
SLC22A18AS	-0.9655
GNG8	0.125333333333333
ELP4	-0.75125
FAM65A	0.334833333333333
RPL10A	0.6355
IRS4	1.4865
MACF1	1.2564
SEC24D	-0.7915
LOC374395	0.66125
TGFB2	0.022875
MDFIC	0.37425
CHRNE	0.446666666666667
PCMTD2	0.194
ATP6V0D1	-0.389333333333333
MTA2	-0.699
LZTR1	-0.00499999999999999
RAP1A	0.128166666666667
AXIN1	-0.052625
POLR1C	0.266
TRIO	-0.30675
PLXNA4A	1.03225
C5orf33	-1.419
DEPDC1B	-6.796
ZNF473	-0.0486666666666667
MTM1	0.3285
GPR107	-0.0153333333333333
CSNK1A1L	0.371166666666667
FLJ14154	-0.2715
NLRC4	3.10225
ENPP4	1.72066666666667
PADI3	-1.713
RNF170	-0.582625
CG018	2.14316666666667
C16orf7	0.45875
KCNE1	3.0565
NRM	-1.58383333333333
SLC37A3	-0.378214285714286
TPD52L2	-1.17416666666667
UNC5B	-0.105
C12orf12	0.189166666666667
SDHB	-0.224
CLRN1	0.084
NUDT10	-0.562
UGT3A1	0.13675
FBXW8	-0.25225
RHOF	-1.3485
PTPLAD1	-0.982375
MYO3B	-0.362666666666667
DERA	-1.14625
TPP2	-1.37175
C19orf53	0.481666666666667
GINS3	-2.185
ST6GALNAC5	1.2855
CHSY1	0.126
MGC15705	-0.631
GPR83	0.455666666666667
EXT2	0.194
DOLK	-0.23775
TUBAL3	0.24175
ACVRL1	2.55
ABL2	-0.061
C14orf156	-0.8425
PTPRZ1	-0.532875
DIP2C	1.069125
LAMP1	0.562125
RXRA	-0.0391
MAP3K5	0.952
ALKBH1	-0.574
PDLIM7	-0.503
ARL14	-2.8665
SNIP1	-0.304166666666667
TIMP3	1.99316666666667
RGS3	0.456
SPAG16	0.5496
ABHD4	0.4155
ARHGEF12	0.66925
GLUD2	-1.0755
RAC2	-1.266
UAP1L1	-0.073
SLC18A3	-0.279
YOD1	-1.40783333333333
RALY	-0.2795
HMOX2	0.258
DGKH	-0.69025
DBNDD2	1.509
YIPF4	-0.2535
THAP10	-1.51625
ZNF513	0.82775
HAGHL	-2.19816666666667
ITGB4	1.97966666666667
CCDC141	0.4195
YTHDF3	-1.6885
C5orf28	-0.27575
RPL7L1	-0.2595
TMEM30B	0.831571428571429
ANKRD35	3.66
DUOXA2	-0.79425
TBC1D5	-0.65925
DFNB59	1.2605
HRH4	0.4655
MYO6	0.7153
DNAJA4	0.853125
RBM24	-0.323125
CEACAM20	-1.63825
RBM23	-0.105142857142857
NGFB	0.3215
C1orf63	-0.711
KRTAP7-1	0.3225
PERLD1	1.04225
NPB	0.417
C17orf59	1.1214
HSPBAP1	0.059
SLC15A4	-0.176
PRTFDC1	-0.36475
OSMR	-1.6175
CYSLTR2	0.154
C19orf25	0.057
KIAA1797	-0.549
NLRP6	0.00799999999999999
FAM105B	-0.8108
SCRN2	1.6515
LRRC58	-0.6716
RNF17	0.223125
NEIL3	-6.181
FAM137A	-1.12425
SKP2	-3.88875
PARVA	0.978833333333333
PKLR	-1.6685
RNF34	-0.670625
A3GALT2	0.0345
C12orf50	-0.0105
SUNC1	-1.94225
FAM102B	-0.402666666666667
CCT2	-1.40275
LRRC37A2	1.1245
ARF4	-0.5245
SIKE	-0.832
C8orf48	0.7125
MBTPS1	0.181142857142857
GPSN2	-0.2735
NCF2	1.8865
SLC12A6	0.838666666666667
MRPL48	-0.847
HMGN3	0.737
LRRC62	-1.2445
PAX9	-0.675375
FAM55A	0.2345
C20orf42	-1.73266666666667
SCML2	-2.71383333333333
BCL9	0.3085
FAM40A	-0.4605
C9orf41	-1.7535
ZNF774	-0.125
LETM1	-2.2155
PLXNB1	0.6985
NIPSNAP1	-0.64075
USP10	-1.3075
F9	0.639
LIPE	4.64375
CNGB3	2.467
C12orf52	-0.387125
PI4K2A	0.00750000000000001
MED8	-0.61875
STAT4	1.2112
FGD4	1.23583333333333
RNF145	-0.531833333333333
WDR32	-0.5488
CLDN2	0.141833333333333
TCEAL8	0.3625
ZMYND8	-0.469555555555556
PDXK	-0.081625
GATAD2A	-0.79375
PTGES3	-0.7145
CCM2	0.444
TAP1	0.248125
ZNF670	-1.28775
ETS2	0.630357142857143
C6orf166	0.167833333333333
PRMT2	0.773071428571429
OR4B1	0.1135
INTS8	-1.352
CCDC102A	1.065
CCDC83	-1.93816666666667
ITGA1	-0.0766
EPHA5	-2.2322
FAM24B	-0.282666666666667
TSGA10	2.237
HAL	-2.9275
MYOT	0.51975
SPACA3	0.78875
BCL2L2	0.248666666666667
CUGBP2	1.2125
CCNB3	0.569
RNF113B	-0.50275
MERTK	0.74425
BAG1	0.561
VPS36	-0.1615
ORMDL3	0.8968
C1orf190	1.56075
ZNF625	-0.926
CORO2B	-0.72575
ALOX15	-0.0425
CST1	-0.2495
NUPR1	2.11316666666667
CCL7	-0.95425
SMCR5	-2.618
DSC2	2.5745
RBMS2	-0.12025
GRIK4	0.2415
TRIM65	0.1005
TMPRSS6	-0.134428571428571
TP53INP2	0.072
GLB1L	1.06966666666667
LOC388284	0.6045
PUS1	-1.0535
BCL9L	-0.108
OLFM1	-0.41825
RET	-0.83475
MASTL	-3.38233333333333
ALX3	0.383
IL1RL1	0.555333333333333
ZNF765	-0.6827
C14orf138	-0.93025
SNX10	-0.723333333333333
TAC4	-0.2715
C1orf64	1.68775
POGK	-0.97925
MAPK9	-0.94175
ZNF366	2.48875
C8orf79	2.6502
CLDN7	1.100375
OR5AT1	0.091
TRIM37	-2.98775
LRRC25	1.54525
GRHL2	1.6491
TEKT3	1.45875
LASS5	0.238333333333333
ABCC4	-2.58333333333333
DLG3	-0.026125
VGLL1	2.46925
ZFP36L2	2.195
MFRP	0.321666666666667
KIAA1799	0.46175
FLJ44379	0.3655
PCNX	0.2655
ANXA9	-0.039
CYP4V2	0.9383
PIK3C2A	-1.205
SRR	-0.371
NOL3	-1.13075
IFITM2	0.584
ARNTL2	-2.79175
ZNF595	-0.31975
NLRP13	1.0095
ASPH	0.919
CPA2	0.3675
PVRIG	-1.42416666666667
LEPR	1.763
C16orf42	0.557166666666667
SH3BGRL	0.524
FAM77D	-0.732166666666667
FNDC7	0.0885
C9orf6	-0.6315
NOTCH2NL	1.26383333333333
PGBD1	-0.952666666666667
SYNGR2	0.344
PITPNA	-0.4743125
PRPF4B	-1.1939
SLC43A3	-0.409428571428571
NRBP1	0.20175
SLC25A22	-0.57775
ILK	0.463125
SLC22A8	0.369833333333333
MRPS7	-0.764125
PITX2	-0.8335
FABP3	-0.138
OR1L1	0.937
LOC728215	-0.480625
BLID	-1.269
KIAA1217	3.09064705882353
TFPT	-0.0055
AP4B1	-0.6695
VBP1	-2.8595
OR1K1	0.06
MORC3	0.44425
BHMT2	1.74783333333333
C3orf10	0.189875
FZD7	2.8255
WFDC10A	-0.392
PMS2CL	-0.141
CCDC32	0.0236666666666667
FA2H	-0.80025
ALG13	-0.545
TTLL7	-0.7735
SPOCK3	0.3475
SLC13A2	0.494
AIM1	1.5415
GPRC6A	1.0055
EGR2	6.60675
MED11	1.002
WWC1	3.078
SH3GL3	-2.6345
RIF1	-0.501785714285714
PRLH	-0.334
VLDLR	-0.559
DBT	0.3016875
C21orf63	2.14025
CGGBP1	-0.028125
KRTAP12-2	0.6235
TADA3L	-0.961625
ZBTB16	3.921
PDGFB	1.01
RFX1	0.313875
UQCRB	0.3559
LOC133874	0.5835
HPS3	-1.0995
LGALS3BP	0.1361
DKFZP564O0823	2.59935714285714
MRFAP1L1	0.14325
