Hybridization REF	TCGA-BH-A0BZ-01A-31R-A12P-07
SEMA7A	0.22625
EDF1	1.539
ODF2L	-0.0178
PCID2	-1.0845
GTF2H4	0.00899999999999997
ZCCHC3	-1.394
CGB2	0.211333333333333
NEUROD1	0.707333333333333
C20orf75	1.366
RP5-1054A22.3	2.26333333333333
IFNA5	0.161
ZNF134	0.0904166666666667
MGC119295	-0.6301
ZSWIM6	-0.73775
SMEK1	0.0211666666666667
PCGF2	1.277
C1orf102	1.947
CYP2A13	0.1665
KCNH6	-1.0636
MDM1	0.1223
ALDH7A1	-0.497666666666667
C9orf75	2.2495
VDAC3	-0.03125
OR51T1	0.9095
EIF3F	-1.21225
KCNJ10	0.398
LENG8	-0.12725
EDEM2	1.14158333333333
CCNJL	-1.30916666666667
DHX37	0.08
CRYGN	0.755
AATF	0.1245
ZNF630	1.02525
E2F5	0.659
WFDC13	0.064
FTSJ3	-0.715
C4orf33	0.056
LHFPL4	-2.7595
C19orf56	-0.52975
SMAD4	-0.74125
AFM	-0.0961666666666666
G0S2	-0.20875
FCHSD2	0.5225
RRP1B	-0.956
EEF1B2	-1.501
STAT6	1.16
ZNF195	-1.31925
GNL1	1.008
ZNRF2	0.3555
PER3	-0.456625
ASB16	0.23325
C10orf10	1.77257142857143
ADCY8	-3.522
C9orf58	2.292
ARMC10	-0.481333333333333
PSG1	0.465
DHX34	0.6885
VARS2	0.4245
NFIC	0.7795
ITPR2	-0.077
AGXT2	0.770833333333333
OR6K3	0.7085
H2AFZ	-1.00416666666667
MLLT3	-0.13275
COX4I2	1.93225
CCNT2	-0.597875
PLK4	-1.652
NUMBL	0.120833333333333
MED16	1.21575
PLEKHQ1	2.14775
GOSR1	0.141722222222222
BTG4	-0.191
RPL30	-0.200666666666667
IGSF5	0.192
IGFL2	2.51133333333333
ELMOD2	0.784333333333333
SHC3	-1.6375
HAVCR1	0.5245
DYNC2H1	-0.923875
RNF5	0.229166666666667
C2orf7	-0.3845
NLF1	1.1385
KLHL25	1.15075
LRP10	1.695
KRI1	-0.30775
PUS7L	-0.321333333333333
MGMT	-0.97875
HOXD1	-0.180333333333333
CSH1	0.2385
ATG16L2	-1.42875
FLJ44635	0.519
CHODL	-1.71375
EXOSC8	-1.7415
SLC28A1	0.48375
MYO7B	-0.0688333333333333
SEH1L	-0.2379
MTNR1A	-0.1685
TSPAN5	-0.439333333333333
CDC45L	-2.66233333333333
AMIGO1	0.6045
ATAD3A	-0.676625
OSGIN2	0.855833333333333
PDIK1L	0.767833333333333
DARC	1.706875
PIPSL	0.952
SHMT1	-0.7285
CRISP3	1.1575
POPDC2	1.95716666666667
ZRANB2	-1.512
FBXL8	1.3475
TRIP13	-0.781909090909091
EIF5AL1	-0.6065
POU5F1P3	-5.136
IL6	-1.72633333333333
CXorf38	-0.7885
IFNA16	-0.3545
FBXL2	0.275166666666667
BRD1	0.1145
STATH	0.64125
FBXO44	1.13
MCCC2	0.6265
CDC2	-1.5415
C5orf23	0.09225
IVD	0.273
C10orf122	-0.81325
MSL3L1	-0.4491
MVP	1.4355
EPOR	-1.0425
ZMYM1	-0.801166666666667
BCL7C	1.45
PSTPIP2	0.5676
LYPD1	-2.10775
OR8G5	0.203
ZP3	0.1055
BCAS4	2.99991666666667
EDG6	3.5255
ISY1	-0.49625
PRAMEF2	-0.955
CUL1	0.082875
RNF213	2.8511
CCRK	0.32575
DHX9	0.31425
C13orf29	-1.27575
NCKAP1	0.455333333333333
MRPL43	0.954571428571429
XPR1	-0.85575
PKN2	0.7623
PODNL1	1.704
ZNF333	0.21775
DALRD3	0.349
OPN1SW	0.9605
BTBD6	0.5745
C11orf82	-2.5905
OR5P3	0.527
DUSP11	-0.128
L1CAM	-0.8866
NEK11	0.986
OR7E91P	0.787
CNTN3	1.8209
CREB3L2	-0.71475
ZBTB37	-0.334
KIAA1324L	0.73625
NDUFB10	0.0898333333333333
NUDT2	0.34875
GTPBP8	-0.91925
CACNA1D	0.567
PRKAA2	-1.9615
PRDM8	0.4625
MGC16075	-0.702
KRT14	0.3795
PP8961	0.76225
MRPL18	0.2165
ABCG2	-3.4365
PACRG	0.84725
BBS2	-1.122
KREMEN2	1.4685
FBXO21	0.682
HNRPUL1	0.350416666666667
GRB10	-1.81875
CLSTN1	1.5155
LMAN2	1.2846
C17orf61	-1.00025
NIPSNAP3A	0.16125
INSIG2	-0.569833333333333
PCDHB7	-0.346833333333333
STXBP2	1.471875
CMAH	0.846166666666667
SEMA5B	-0.40175
ZNF155	0.0715
COQ6	-0.646166666666667
PRPF4	0.349
TSPAN15	3.45
VN1R5	0.33425
LATS2	-0.18075
SELK	0.028
PGK2	0.3885
MS4A1	0.221875
TYW3	-1.2932
KRTAP5-1	1.368
RCCD1	-1.64066666666667
BTN1A1	0.397
DDX28	-0.51075
TMEM65	0.30025
LOC92345	-0.2395
TTC31	-0.0255
WDR46	0.300833333333333
CHP2	-1.20916666666667
LSP1	1.007
ZNF542	0.126
EXOSC1	-0.69325
ARHGAP18	-0.508
LRRTM4	-0.553428571428571
MAOB	-0.4775
CACNB4	-0.80225
MGC33846	0.336
RANBP3L	1.96875
ATP5L	-0.380125
ONECUT1	-3.5195
NUDT9	0.07875
TMEM149	1.524
STX17	0.324
IGSF10	-4.536
TMPRSS9	0.6815
BMPR2	0.8555
ALLC	-0.33625
KLF7	1.26025
GCC1	0.9265
TIMM9	-1.662
CDO1	-0.156166666666667
MGC10701	-1.6625
IFI6	4.60266666666667
FRMD8	2.02475
MGAT2	-0.36725
WBP5	-0.761166666666667
CNIH2	0.64175
KIAA0907	-1.0411
KCNH8	-0.7735
CTSG	-2.891
GRIK1	-0.752666666666667
CUL5	-0.67425
FRMD1	-0.238
OR9A4	0.887
SYT6	-1.1645
FOXD4L2	1.3365
ANAPC2	0.975833333333333
OPN5	-0.103
TAF13	0.048
LYG2	-0.47775
GGNBP1	-0.153
C11orf40	0.7055
OTX2	-0.644
REG4	0.6238
EIF5	-1.4498125
PALB2	-0.40025
SEPSECS	-0.099
RNASE3	0.55075
TRIM49	-1.524
POLR2K	0.7779
GPR42	0.3845
C8B	-3.21633333333333
SASS6	0.591
PREB	0.0731666666666667
OR3A3	0.263
TUBA8	0.437875
IGLV2-14	0.694
STIL	-1.20625
ANKFN1	-1.51433333333333
NME7	-1.01425
HOXC12	-2.31575
UBE2C	0.276625
FHOD1	-0.4755
CDK2AP1	-0.0203333333333334
OR6K2	0.174
DHPS	0.468
RPL5	-1.46816666666667
TRGV5	0.7585
LOC541472	0.273
HCCS	-0.4527
DENND1B	1.104
LHX3	-0.0685
OR5D16	0.824
CXorf57	-1.5182
IRF2BP1	0.217
NDST2	0.847166666666667
LCE3D	0.428
BOLL	0.297285714285714
SYT3	-0.00175
PIH1D2	-0.81375
C20orf7	-0.653
IL1R2	0.716
SLAMF9	1.0565
PPME1	0.3135
PIK3CA	-0.40125
TRAPPC1	0.497375
COLEC10	-1.638
SLC9A6	-0.315833333333333
PDDC1	-1.1255
CCDC53	0.2185
GK3P	-1.35575
DAZL	2.00525
BRI3	0.196
SDK1	-0.78225
CYP2C18	0.53775
IFI44L	5.454
RPL3L	-0.001
FUT9	-1.52783333333333
KIFC2	0.921166666666667
PMP2	-0.23475
SLC4A9	0.544
PLAG1	-3.02966666666667
MYCBP2	-0.372166666666667
OR4E2	0.012
CCDC65	2.16775
C16orf82	-0.019
ENTPD4	0.53175
BRP44L	-0.11975
PMP22CD	-0.205
TMCO4	1.60333333333333
KCNN1	-0.456666666666667
WDR35	-0.744
CCDC80	2.67875
C3orf31	-1.25675
SLC7A9	-1.0685
TMEM190	-0.62575
DBC1	-2.0846
FADS3	0.0581666666666667
PDZD8	-0.732333333333333
GRM5	0.100125
AZGP1	2.964
PEX3	-0.866
MED1	0.174142857142857
ATG4C	-1.12666666666667
HNRPH3	-0.708375
FAM109B	2.026
C4orf17	-0.163
CA10	-0.735
OPRD1	0.231
CCL16	-1.80375
SACM1L	-0.63975
CST6	4.242
CD63	1.4531875
LGI1	-2.68775
ZNF784	0.8725
CRYBB1	-1.2335
CX3CL1	1.80785
TOP2A	-1.529125
GYPB	-3.48616666666667
GADD45GIP1	-0.26725
FEN1	-0.61275
IGF1R	0.1636875
WDR72	-1.225
PURG	-1.02266666666667
DEFB126	1.00766666666667
PKD1L1	0.615
CAV1	-2.2947
GNPDA2	0.2358
DGAT2	0.28175
NLGN1	-5.57725
STRBP	0.174375
HPRT1	-1.474
FANCI	-1.549875
PSMA7	1.908375
DBF4B	-0.684666666666667
TTF1	-0.03225
RAD54L	-2.0135
ELOF1	0.79
PLAGL2	-0.646125
ZNF256	0.0775
HMGCL	0.5465
MSI2	-0.412833333333333
RPESP	-0.980833333333333
C11orf60	0.35125
ABCD1	1.683
ACAA1	0.1555
SPARCL1	5.59471428571428
IL6ST	-1.0846
ZNF319	0.21825
TMEM109	1.2923
FAM90A1	-1.74816666666667
IL22RA1	-0.9585
ATP4B	1.3305
TEC	-0.596833333333333
C7orf30	-0.92975
TXNDC2	-0.612333333333333
ABCB4	-0.48375
KIAA1191	0.660375
C9orf38	0.1425
SFTPB	1.231125
CNTNAP2	0.82525
FRK	-0.184
TBX19	-0.566
CHD4	0.501
C6orf26	-2.98883333333333
MOSC2	-1.05725
IKBKE	1.33025
HIF1A	-1.265
LOC595101	0.3275
RELA	1.04316666666667
TMEM16B	-2.48266666666667
ABHD12B	-2.25125
TSEN34	0.763
KIF18A	-2.25
TXNDC9	0.0406666666666667
SPATA2L	0.3765
SEMA4G	-2.289
C21orf91	-0.784
MATN1	-0.0795
KCNIP4	-0.1022
TUSC1	1.34975
OR4C15	0.96225
ARMCX6	-0.18875
WBSCR27	-1.38166666666667
OR52I2	1.181
KIAA1604	-0.383
DYNC1I1	-0.259875
PPP4C	1.226
SLC47A2	-2.63683333333333
TREH	0.2145
CD48	2.85716666666667
ST14	2.29433333333333
PKN1	1.17325
SPON2	2.73975
XBP1	1.927
SFRS12	-0.973
EFCAB6	1.92725
SELT	0.46975
SLC39A2	0.205
ERF	0.2885
ARL3	-0.65475
SURF6	0.619
MLLT10	-1.21766666666667
FLJ11171	0.142166666666667
TDGF1	-5.255
ERCC6	-0.11025
EIF2AK4	-0.707875
BAZ1A	0.492166666666667
LRRN3	-0.928833333333333
TMC3	-0.395
EFTUD1	0.028
PTPRO	1.43566666666667
CLEC12A	1.447875
ACBD4	0.49325
ZDHHC14	-0.598875
OTUD7B	1.686625
ACTB	1.4631875
MSRA	-0.263625
LCE5A	1.89
IFI35	2.3425
BSCL2	2.28433333333333
ANKRD12	0.140333333333333
CFHR2	1.147
RGAG1	-0.561666666666667
HSFY1	-0.0915
SLC30A5	-0.323
IMPG1	0.4355
GPR109A	0.713
ZNF185	-1.663
IYD	3.05625
NPCDR1	0.4635
SERPINA13	0.884
HMGCLL1	-1.005
NEUROG1	1.2705
UBQLN1	0.298375
LIN37	0.522
SOCS2	-1.385125
DSCR4	-0.905
XKR6	-3.198
GPR142	0.703
KRTAP13-3	-0.2445
CCDC15	-1.41533333333333
MOS	0.381
CD1E	-0.98
OFCC1	0.145666666666667
FAM83D	-0.9905
SRFBP1	-0.38025
C9orf96	-0.224
DHDH	-0.53475
CCDC90A	-0.1445
RABL3	0.5548
CD320	-1.38516666666667
ANGEL2	-0.18875
MRPL21	-0.51625
SMG6	0.704833333333333
INSR	1.303
FLJ14816	0.023
GLRB	-1.2626
C9orf89	-0.052
CIZ1	-0.043375
URG4	0.6995
LRDD	-1.02666666666667
CBY1	1.10116666666667
NFX1	0.17725
MTERFD2	-0.0735
C19orf23	0.5925
PGC	-3.08525
IER3IP1	0.2952
RASAL2	0.935
C1orf89	0.745
SYNJ1	-0.61325
NFKBIE	1.1945
FLJ40125	-1.51433333333333
TCEB2	0.4504
NOG	-1.4425
POLR2J2	-0.618166666666667
HLA-B	4.039
PCDHA1	1.65
PPP2R2B	0.01075
ARHGEF17	0.6535
TCF7L2	-0.4685
CHD5	-0.3432
ZNF431	-1.07525
TBC1D25	0.8105
ZNF800	-0.73075
SCUBE2	2.76363636363636
MYCBP	0.314
GPX5	0.4035
C6orf129	0.5525
QSER1	-1.23933333333333
ULK2	0.83675
PIGO	1.7405
NRCAM	-2.90907142857143
SLC35E3	0.43675
CSRP2	-1.6765
HYPE	0.152
MAPK15	0.461333333333333
MGC14327	0.82325
TIMM13	0.484833333333333
ZNF462	-1.682
GBA3	0.204
TEX13A	0.127
MCM6	-0.969555555555556
MTRF1	-1.60075
ABCA7	0.127
EIF4A2	0.000499999999999994
ZC3H10	1.1597
RPGR	-1.289
C20orf94	0.031
RP1L1	0.63225
GPR125	-1.353125
USP22	-0.188
OR1L4	-0.179666666666667
MLZE	1.6765
FLJ32065	0.46175
PTCD1	0.394
CRTAC1	0.694833333333333
BXDC2	-1.0025
C18orf1	1.92366666666667
FAM107A	0.952285714285714
EFNA3	0.10625
P18SRP	-0.6978
CAMKK2	0.0796666666666667
KIAA0649	0.014
NES	-0.434833333333333
HS6ST3	2.330625
PON2	-0.9935
TCP11L2	-1.287
CLEC4A	2.627
PRR12	-0.371
MLXIPL	-1.145
C2orf50	1.5125
ZNF28	1.34375
ENC1	0.695
MAP2K1	-0.213
FKSG2	0.746
KIAA0430	0.20975
PTP4A1	-0.689833333333333
GPR156	1.7335
GTF3C6	-1.304
UBR2	0.4511
LOC388272	-0.353
MAK	0.1605
ACOT4	2.37775
STC2	-3.9355
PIGW	-0.644
SAE1	-0.124
COL6A1	1.08740909090909
OAZ1	0.332833333333333
STMN4	0.661166666666667
EDG3	-0.0775
SGCE	0.253
IL11	-2.754
PRSS8	3.4755
YIPF5	1.13866666666667
WNT4	3.824625
CSN2	0.6462
TCF7	-2.354875
TDO2	2.59525
SAMD9	1.925125
S100A7A	1.574
MMRN1	0.7684
GKAP1	-1.11775
AKR1C3	-3.291375
RNF19A	0.6985
GMDS	-0.2425
YKT6	0.228375
SPARC	2.3517
C12orf31	-0.6045
UBE2V2	-0.58
FBXL18	-0.320166666666667
KIAA0460	0.673
ADAM22	-0.040125
SERPINC1	-5.27775
KCTD21	0.64025
MYOHD1	-1.55775
ZNF37A	-0.456333333333333
GTF3C1	1.37233333333333
CTSZ	2.371
PRNPIP	-0.244125
DRD1IP	0.81125
NR1I2	-2.23233333333333
ZNF266	-0.1792
SPAG4L	0.6805
COX4NB	-0.8645
SAPS1	1.47783333333333
APOA1	-4.35375
TATDN1	0.271166666666667
C10orf82	-2.675
KPNB1	-0.00725000000000002
FOXO3	-0.21775
CRYBB2	-0.5275
ZBTB5	-0.0331666666666667
SLC25A38	0.53525
DCTN2	0.334333333333333
IFT20	-0.22375
CTHRC1	3.3525
C1orf31	-0.30225
UHRF1	-0.1463125
GPC6	1.096
C10orf54	2.208
MCF2L2	0.6245
WNT9B	0.00599999999999996
OLA1	-0.32175
FAM120B	0.9665
TTLL10	0.6165
CYorf15A	-4.69175
RELN	-2.920125
SCN2B	0.472416666666667
MFHAS1	-0.53725
NKX3-2	0.221666666666667
RASGRF2	0.771
SSBP1	-0.537666666666667
KPNA6	0.493142857142857
LOC389118	0.268
HS3ST4	-2.065
SUPT7L	-0.593625
FLJ32658	-0.277
IGFBPL1	-0.36575
KIAA1641	-1.8574
SHKBP1	0.846833333333333
CSF1R	5.1155
NAGK	2.472
MYL2	0.93175
HIST1H4C	-2.19016666666667
TOMM7	-1.29425
ADAMTSL3	2.08166666666667
TNFSF14	0.12825
PRRT2	-1.649
VTA1	-0.562125
AOAH	4.062
CRISPLD2	2.4895
PNN	-1.5847
TA-NFKBH	0.30275
ESPN	1.8075
RBM43	-0.382
KIAA1267	0.120375
DDX3X	0.153666666666667
KIAA1576	-5.97866666666667
PLXDC1	4.10016666666667
FLJ25801	-5.099
HNRNPL	-0.41125
RUNDC3A	0.585833333333333
CASP12	-0.623
SH2D5	-1.403
RPL26L1	-0.035
OR51A7	-0.2745
HDC	2.2015
C2orf16	-0.126
SYTL3	1.641
GOLGA4	0.00987499999999999
NOTCH1	-0.112166666666667
ATPAF2	0.481
ECD	0.319
SSX5	-0.709333333333333
SNAP91	0.58825
OCA2	-5.1995
PNPO	0.7615
DAPK1	1.25883333333333
PINX1	-0.896833333333333
SELENBP1	2.355125
NEK3	-1.4125
TMED4	0.184857142857143
SSTR4	0.0195
FOSL1	-2.8458
CD40LG	0.1675
CES1	-1.51208333333333
DCI	0.309833333333333
B3GAT3	1.043
STK17B	0.1025
CNTN6	0.10075
CYP3A4	-1.56716666666667
MBOAT2	1.11871428571429
PISD	1.04975
USP1	-0.4465
PYDC1	2.0025
CENPM	-0.78475
SAR1B	0.33
TTC7B	-0.47625
DP58	0.235
GPC1	0.78425
RBL1	-1.420125
TMEM137	-2.6795
TOB1	1.14133333333333
TCEAL1	-0.441333333333333
CENPF	-1.27036363636364
C6	0.551833333333333
PRSS1	-4.8155
PPIL6	-0.345833333333333
C6orf124	0.493
ODZ4	1.58516666666667
SNCB	0.25075
NDUFB9	0.707375
CNOT6L	-0.217166666666667
S100A9	2.15083333333333
TRIM50	0.201
KCTD1	0.6508
WDR63	0.028
SPEF2	1.39625
RNGTT	-0.558833333333333
CXorf22	-1.029
KCNK16	-0.492
CEP250	-0.57675
ATPBD1B	-0.314
KCNJ2	4.11275
MT1B	-0.739
ZNF684	-0.779
SLC4A1	0.891
PDHA1	-1.42075
ZNF492	-0.6135
TKT	-1.78175
BYSL	-0.16825
RNF38	-0.041875
AHDC1	0.393
KLHL2	-0.109125
CMTM8	1.66075
DMP1	-1.619
HERPUD2	0.169125
CRTAM	4.16316666666667
ZNF572	0.74025
TMEM16J	1.195
HSD17B2	-4.6905
UBE2G1	-0.423125
AHSA2	-3.169
PELI2	-0.911
TPX2	-1.175625
ATP9B	0.7845
DAZAP1	-0.016875
HMGCS2	0.572333333333333
C17orf38	0.22
B9D1	-0.598625
NKX2-5	-1.62816666666667
KIAA1276	-0.24625
LILRB2	4.036
CSTF1	0.252333333333333
BTN2A1	-0.128
C15orf48	5.58675
IGF2BP3	-4.92425
FAM113B	1.76833333333333
HRG	-0.217333333333333
ZNF131	-1.1785
USP47	-0.532
CCDC88B	0.065125
HCN1	-1.5435
HTN1	-0.7694
SYCP3	0.05575
C13orf23	-0.9063
PAPOLA	-0.13725
AATK	0.47
MSH3	-0.301666666666667
NDUFAB1	-0.7475
ITLN2	-0.873
BAK1	1.65333333333333
MRPL45	-0.379666666666667
MTNR1B	0.457666666666667
LOC645843	1.254
SPECC1L	-0.050875
PGCP	0.78675
SPN	-0.598
GPR143	1.61333333333333
ZNF576	-0.206666666666667
TMEM39A	0.2018
ATP5D	-0.284666666666667
MAGEB3	-2.493
RPS5	-0.614333333333333
ANP32E	0.0929285714285714
MTMR1	0.53475
YEATS4	-0.712
SYNGAP1	-0.59225
PCOLCE	0.229833333333333
MNS1	-0.01525
PCYT2	1.61216666666667
ZNF182	-0.99975
LAX1	1.687375
SPPL2B	1.4808
ELOVL5	0.179
PCDHAC1	0.564
B4GALNT1	-0.660333333333333
BLOC1S2	0.113375
ZNF673	-1.4363
ARHGAP21	-1.1605
IRX5	2.348
LRFN5	-0.3575
FAM7A1	-1.053
RAB19	1.2165
GINS1	-1.32525
ITM2B	1.0329
PAPSS2	0.0263333333333333
OR5BF1	0.698
ACSL3	-0.4215
KIAA1919	-1.81875
GLT8D2	2.956
UTRN	0.388785714285714
CNN1	1.288
HISPPD2A	-0.0525
SDAD1	-0.58725
SIGLEC9	1.96716666666667
RPL35	-0.258571428571429
C22orf26	1.3335
IMPDH2	-2.0205
WDR69	-1.45975
SEC14L5	1.85533333333333
CLTA	0.93675
RP11-529I10.4	-0.1315
GPR37L1	0.2585
OGDH	0.525833333333333
ASB13	-0.270666666666667
ZFP14	0.19175
ZCRB1	-0.333
KPNA3	-0.46625
HSPA1L	1.6565
RHOC	1.832125
LOC554175	-0.07775
PPP3CA	0.7198
SLC1A7	-0.8569
ZNF529	-0.9605
RBED1	0.7445
DDB2	-0.981
FLJ11286	1.678
SPATA1	0.675
MKNK1	0.586
DYSF	1.74066666666667
ALKBH2	-0.4435
NKD1	-2.22933333333333
C1orf174	-0.156
PLEKHO1	1.60583333333333
ASB10	0.16025
RING1	0.372666666666667
NPC2	1.093625
AVPR1B	0.6705
YTHDF1	1.3235
LMAN1L	0.4855
GSG2	-1.7945
CEP170	-1.0709
RPS4Y2	-6.6325
MSH6	-0.8845
HECTD2	-0.176
ZNF556	-4.38233333333333
PLEKHC1	-1.3655
AIRE	0.494666666666667
BCL2L10	0.24825
LMOD3	1.44383333333333
ZBTB8	-0.8588
FOXA2	-3.322
SLCO2A1	2.568375
C3orf46	-1.538
PRDM16	-0.853333333333333
TMEM98	-0.1115
FRMD5	-2.13
PDE6C	-0.9805
C1orf216	0.444
EP400	-0.505714285714286
PTK2	0.541666666666667
RNF217	-0.314
NDUFA8	0.4135
ZFAT1	0.45375
LAMP3	3.04416666666667
GLTSCR2	0.117875
NPW	0.1125
LLGL2	2.0182
PPM1K	0.516833333333333
C20orf177	0.4
KIR2DL4	0.7576
NFKB2	1.31
C21orf122	0.064
HESX1	-0.994
GPR114	0.584166666666667
SLC25A35	-0.641166666666667
GNAT1	-0.977333333333333
ORAI3	0.302
FAM76B	-1.743125
TMEM99	-0.0486
TRIM29	-0.6632
CDS1	2.16925
RHEB	0.1153
C4orf27	-0.510666666666667
RAB3A	0.26275
OTUD6B	-0.41375
GPD1	-0.165875
CDH15	-0.3615
NPM1	-1.18714285714286
TMEM117	-0.377
PRPS2	-0.52975
GCK	0.264
ADRA2A	4.00016666666667
TSPYL4	-1.03616666666667
TASP1	-0.6775
WDR19	-0.205454545454545
C10orf38	-1.61125
PDE4C	-0.658
FYB	1.75558333333333
C1orf55	0.6255
PPFIA3	1.3245
RAD18	-0.91625
C12orf44	0.767333333333333
CRYBA4	-0.076
HVCN1	1.53075
TAF10	-0.141833333333333
C16orf48	-1.05716666666667
DEPDC5	0.510666666666667
LTBP1	-0.258
MAPRE1	-0.024375
FGF8	1.4825
C3orf52	0.637625
SENP7	-0.285333333333333
LRRK2	0.93975
RUNDC2A	0.225166666666667
KIAA0355	0.457166666666667
CPEB1	-3.05425
PPEF2	-0.372
ABI2	-0.562666666666667
KIAA0317	0.244
ATF1	-0.364333333333333
DYNC1H1	0.764625
DIP	-0.06625
TMEM33	0.338833333333333
POLDIP3	0.09
C7orf24	0.05425
GPR171	3.845
CDC6	-1.11233333333333
PLD1	-0.7701
ITFG2	-0.3598
NDUFC1	0.5915
AKNA	-0.6495
NBR1	-0.03075
PKHD1	1.24528571428571
HPS4	-0.8096
MAFA	1.18925
ULBP3	0.304333333333333
DIRC1	0.861
IMMT	-0.798375
C22orf13	-0.035
CEL	0.38625
MARK3	-0.3155
ADAMTS2	1.9815
ARPC3	0.546833333333333
TMEM10	0.504375
NPHS1	-0.1255
BRD8	-0.857166666666667
WDR12	-1.578
IDI2	0.153
HOXD13	-1.1895
OR8G2	0.826
SLAIN1	-2.049
GABRQ	-0.039
NR2C2	-2.11175
NKTR	-1.4883
TLE2	1.3175
KIAA0892	-0.924666666666667
AURKA	-0.423545454545455
GPRC5C	2.08316666666667
TBC1D9B	1.05075
PNPLA6	0.969666666666667
AP3B1	0.12775
NAG	-0.050125
C11orf68	0.40575
AKR7A3	2.10875
AHCYL1	0.212166666666667
COP1	1.3555
RPP14	0.0325833333333333
PCDHB18	0.03275
CDH24	2.09125
KRT17	0.0948
LACTB2	-0.22175
DDX24	0.742
PHACTR1	-3.43683333333333
SLC35E2	0.36825
LOXL1	0.98775
IQSEC2	1.0725
RGSL1	0.3075
PCDHGC5	0.2495
MEGF10	-0.210375
PRRX1	2.28183333333333
ASTE1	0.247833333333333
C6orf159	-1.89875
MYOD1	1.52925
GAA	0.80475
ZNF747	1.4305
KLRC1	-0.866125
IL1RL2	0.5645
GDF9	-0.43025
GPR119	0.5255
TRAF2	1.76683333333333
HCK	4.61533333333333
BMP6	-3.0055
IL8RA	1.21633333333333
FLJ35848	-1.3495
EFHA1	-0.39625
CDSN	-1.56133333333333
C14orf54	-0.342
LSM3	-0.662625
ZFP41	0.5635
C9orf126	-1.80983333333333
VIT	0.5335
SPCS3	-1.383
DEF8	-0.9991
CHAF1A	-1.18233333333333
C1orf165	-2.23183333333333
ZFPM2	1.425
FTH1	0.67325
SLC35F1	-1.5285
YWHAH	0.77
C17orf66	0.212666666666667
ADRB1	-0.8292
FOXL1	0.2425
RG9MTD3	-0.3575
UMPS	0.343125
MGC13008	-0.283
KIAA1161	1.1915
CCDC77	-2.15225
C12orf65	-0.7036
COG4	0.121166666666667
RCP9	-0.00899999999999999
RP4-692D3.1	2.85683333333333
CDC2L5	0.4225
MGC7036	0.385666666666667
DNAJC11	0.8495
GDF2	0.0646666666666667
TIMM17A	-0.2145
HNRNPA0	-0.8295
OR2H1	1.05875
PCBP1	-0.002625
COL23A1	-1.9785
LRRC2	-0.157384615384615
NSD1	0.605142857142857
FLJ37078	-0.450125
WDR91	-0.353333333333333
TMEM179	0.2475
DSCR10	-1.108
CNDP2	1.1365
FYN	-0.0775
BEX2	-2.76366666666667
KCND3	0.2165
YPEL5	0.99875
LRRC42	-0.867833333333333
C17orf45	-1.02775
ZNF649	0.4502
LOC150763	0.751375
COL5A2	2.95558333333333
CNGA2	0.606
ELA2B	-0.838166666666667
RAB9B	-1.391
FAM100A	-0.47225
NAIP	-0.0363571428571429
MYOZ2	0.279375
SPATA12	-0.0275
XRCC4	-1.079
CYB561	1.7495
CHST10	0.748
BAI1	-0.907666666666667
BRSK1	-0.2565
C17orf89	0.5895
PDE6H	-2.1585
FLJ20309	0.7254
MAP7	-0.11175
SCN4B	-0.10625
SPAG9	-0.7375625
SERTAD1	1.00866666666667
FLJ21963	-1.8855
ANTXR1	1.8495
TMPRSS13	0.890833333333333
ETV7	4.68883333333333
DGAT1	2.43583333333333
NKIRAS1	0.609666666666667
TAC3	-4.371
CORO1C	-0.35725
RAD54B	-0.1135
HRASLS3	1.39616666666667
C21orf42	-0.689
BARD1	-0.2275
ZNF177	-1.24416666666667
MIP	-0.0175
ZNF442	0.435
F2	-3.9037
GRIA1	-0.063375
GALNTL2	1.2205
WNT5A	-2.8203
LENG9	0.636
hCG_25371	-1.3315
FOXR1	2.7275
TRA@	1.8985
PWWP2	1.1315
C1QTNF7	0.939333333333333
SLC7A4	0.7275
C4orf7	1.471
C17orf80	1.17783333333333
KLK4	1.35466666666667
IL31	-0.099
TMEM176A	4.5265
CTNNB1	0.586
BHLHB2	0.58775
TMEM185B	0.767666666666667
ARD1B	0.6025
C1orf93	1.6005
BRUNOL4	-0.4635
LOC541469	0.7385
UPK2	-0.499666666666667
GAS8	0.699666666666667
PATE	0.016
IMPACT	0.4025
WNK4	0.651
HNRPLL	-0.92925
GAD2	-0.28975
ITGA6	-1.5365
BMP15	0.226
CYP2A7	0.312833333333333
RIC8A	0.567125
CCND1	1.74141666666667
USP35	0.4905
DSCR2	-1.1115
CCL4	5.56033333333333
ZCCHC10	-0.2965
NOL11	0.18425
TRPM2	1.36775
PSMD2	0.402454545454545
CHTF18	-0.8085
USP18	2.401125
RRAS	0.8885
LAMC3	-0.735
TOX	-2.13366666666667
PCDH15	-0.223
GABRG3	-1.49433333333333
NUDCD2	-0.751
SGCZ	-0.077
KCTD17	0.5774
SPSB2	0.088
TPPP3	3.37116666666667
CILP2	1.34083333333333
CALB2	0.369875
CEBPZ	-0.917166666666667
ZNF479	-0.6045
FMOD	5.1215
C21orf66	-1.21742857142857
CLN6	0.438333333333333
ANAPC1	-0.90425
SH2D3C	2.61375
PTPN14	-0.2853
TRIM42	-0.19575
APTX	0.029
SNRPG	-1.02216666666667
BMS1	0.3175
MAGEA3	-5.052
