Hybridization REF	TCGA-BH-A18R-01A-11R-A12D-07
KDELR1	0.240666666666667
ZNF509	0.4475
NCSTN	0.3145
ZNF533	0.0620714285714286
PARP4	-1.16625
GALNT9	-0.224333333333333
NPY	-2.43825
BEGAIN	-2.25216666666667
TMEM77	-0.0433333333333333
FOXRED1	-1.17683333333333
SLC16A2	-0.7875
SLC35B1	0.64975
GK5	-0.39575
SDCCAG10	-0.60475
C4orf20	-0.94975
SLC9A2	2.86725
ADD1	0.291357142857143
TAL2	-1.078
ACLY	-0.76675
DNAJC1	1.3765
SOST	-1.66125
USP43	1.34366666666667
CYP4F12	-1.109
FKBP5	-1.16375
CHCHD5	0.5388
NUDT22	-1.04625
CCDC85B	-0.08675
OR51G2	0.465
STRN3	0.351428571428571
TMOD2	0.36
FLI1	-0.06275
MAB21L2	-1.09066666666667
DGKQ	0.34075
VPRBP	-0.283
SCNN1B	0.3562
ECHDC3	0.1113
TMEM106C	0.55275
CSNK2A2	-0.547
RPL39	-0.5902
HERC3	0.3191
ZBTB47	0.844666666666667
ZNF681	-0.30225
PAGE2	0.13725
CLIC5	1.97078571428571
RABAC1	0.1755
ZFHX2	-0.441
YPEL1	-0.774
KIAA0776	-0.0215
NR1D2	0.7865
DNAJC4	-0.45125
NPNT	3.5068
ZNF677	0.171
ZNF536	-0.33675
MEF2B	-0.270333333333333
PTPN4	-0.085625
CTCFL	-3.913
STX5	-0.4275
CD72	1.23225
VEGFA	-1.64084210526316
XRCC1	-0.1169
MAS1L	0.474333333333333
ELL	0.2633
SETBP1	-0.179
CDH11	2.73383333333333
NDC80	-1.05776923076923
DMBX1	-0.773
NRSN1	0.209666666666667
BAT2D1	0.308375
CDS2	-0.451333333333333
C1orf212	-0.874666666666667
SENP3	-0.039375
IL1F9	0.19
EEF2K	-0.097875
COG8	1.19725
CEP72	-0.983
OR1L8	0.046
MUS81	-0.58775
PHYH	-0.167375
GGT6	0.976666666666667
C22orf23	-0.5265
C13orf33	2.111875
MAPK8IP2	-0.14775
NELL2	-0.219
POU3F2	-3.068
ALPK1	1.5185
MRPS18C	-0.45025
RPLP2	-0.16
FGF22	-0.3845
SPNS1	-0.296666666666667
ZFP1	-0.45975
IL1RAPL1	-0.3305
PCSK9	-3.87933333333333
NKX2-1	-0.140461538461538
C6orf189	0.7205
SP4	-0.644
SLC11A1	0.8142
C21orf25	0.334666666666667
ICAM2	-0.908875
SH3GL1	0.313166666666667
GSK3B	0.939333333333333
RALB	0.726125
PDXP	-0.863666666666667
GNGT1	-1.61075
KIR2DL1	0.197
TNFAIP3	0.380583333333333
C6orf32	0.8306
CBLN2	3.71475
PANK3	2.194
TAAR9	0.267
WDR82	-0.205785714285714
APOM	-2.953
TRIP10	-0.02125
SPATA16	0.3835
C1orf135	-1.5035
USP51	1.489
TESK1	1.6765
C11orf64	-0.19775
ZNF611	-0.1375
PDE6G	0.3575
HLA-DQA1	1.495375
GCLC	0.22225
SEC61A1	0.397642857142857
TWSG1	0.0925833333333333
ZMYND10	0.13875
CTDP1	0.630625
ADAMTS6	-0.684
SLIT1	-1.7805
KRT86	-0.5745
KIAA0574	-1.24425
GTPBP2	-0.0961
PQLC3	0.117
PRRX2	-0.873
C15orf44	0.432666666666667
MKKS	-0.878125
C11orf10	-1.396
GPR110	1.035625
CD109	-1.74291666666667
ADCY1	0.0558333333333333
RHBG	0.55975
TP53I3	-0.610875
SLC22A3	-0.9746
UCP2	1.76
FOXG1	-1.7122
OR2AG1	0.12
TRIM24	-0.84375
PROC	-3.86775
TAAR6	0.209
AMTN	-0.739
C10orf47	-0.918333333333333
DEPDC1	-0.1425
FLJ45557	0.34425
ZDHHC17	0.0959375
KIAA1429	0.958333333333333
KCNH1	0.20975
VNN3	0.5275
PSMAL	1.1295
PPARD	-0.00799999999999999
HFM1	-1.2195
YBX1	-1.0625
ZNF695	-0.29925
SCTR	0.1045
DCDC1	0.3545
VPS26B	0.2689
MTF2	-0.594333333333333
ATP6V1F	-0.1565
CCDC94	0.67025
PERF15	0.2975
CCL11	1.35875
LMO7	-0.890875
DCST1	0.4295
ADRBK1	0.2205
CDRT4	0.104375
ZNF84	-0.00025
HOXD8	1.8935
STARD8	-0.675833333333333
FOXP2	-0.144375
CCDC103	0.01875
POLR3A	-1.0498
GSC	0.935333333333333
ZNF114	-1.10416666666667
HTR7P	0.4565
LALBA	-0.002
RMND5A	-0.151833333333333
PSCD2	1.0585
ZNF409	0.385
KRTAP1-3	-0.1826
MAF1	0.652
LOC201725	-1.2885
NRN1	-2.420875
SPAG5	-2.02283333333333
DNAH7	1.32383333333333
FLJ43860	0.193
BRCA2	0.32175
ACADM	0.279625
CXXC6	-3.11025
RAGE	-1.48725
CHMP2A	0.63525
FAM8A1	0.053
GPR21	0.6195
SLC12A3	-1.354
FVT1	0.0486428571428571
ZDHHC7	-0.263
FLJ44048	1.44825
SLC44A3	2.098
SDSL	1.466
MMP8	-0.7355
PLA2G12B	-3.0705
ACY1	-0.5235
MT1E	0.9125
OR4K15	0.7365
TECTB	-0.202
GPR20	-0.3375
IRAK2	-0.0975
RFPL3	-0.185625
MYO9A	-0.335
NARG1L	0.141916666666667
BLMH	-1.2925
CCDC3	1.29716666666667
C9orf21	-1.31383333333333
KIAA0513	-0.205
MIER2	0.1475
PNMA2	-1.4845
SH3BP2	0.8963
ANXA10	-1.1575
RTN2	1.17966666666667
TFB1M	-0.949
PRPH2	1.28175
C14orf133	-0.4995
GOLGB1	1.44
IRX4	1.185625
NFKBIL1	0.121833333333333
C10orf62	-0.38425
APBB3	-1.02775
RPS10	0.5211
LOC728378	1.2035
TLE3	1.67355555555556
PSMB7	-0.168625
MESDC1	-0.017
SLC6A1	0.323666666666667
OCLN	1.35433333333333
PTTG3	-1.19
NAGLU	-1.008
SERTAD4	3.13575
SPRY1	1.138
FLJ10781	-0.0225
MYSM1	-0.29525
TRIM4	0.440428571428571
SH3YL1	0.999375
TREM2	3.42833333333333
SERPINI1	0.62575
HDHD3	0.439625
TMEM38A	-1.102
EID2B	-1.31975
TDRD3	-0.3075
SEDLP	0.865
THSD7A	0.753833333333333
NDST3	-1.17575
KLHL15	-1.05491666666667
DHRS12	2.6055
FBXO9	0.106714285714286
TNPO1	-0.345916666666667
MRPL13	0.318
SNX5	-1.0965
METTL6	0.424
SOD1	0.38475
CHML	-0.387166666666667
PACS1	1.403375
SIRT5	-0.2414
CAPN2	-1.093
FXYD5	-1.55666666666667
TWISTNB	-0.758375
LRFN1	0.705833333333333
UBE1L	0.164125
UBE1C	-0.248
OR51B2	0.35675
OR4D11	0.326
C15orf2	-0.0715
NR4A1	1.5365
LOC339047	-2.26175
TRIM17	0.168625
ATP5G3	0.513357142857143
RPL15	0.55525
ADAMTS8	-0.7815
HOXC4	0.078
C14orf37	1.2985
CEACAM5	-2.268125
MYT1L	0.0511666666666667
RASA2	0.019875
OSBPL7	-1.0995
STAG1	0.071
GIMAP4	3.81416666666667
FUT3	-0.515833333333333
PIF1	-1.878375
LPIN2	0.8801
SH3PX3	0.245
PDP2	0.31025
PAPD1	0.468
ERP27	3.4895
APOOL	-0.4985
DIABLO	0.6425
TRHR	-0.018625
ARMC9	-0.42775
RNF152	1.942
SLITRK3	0.404333333333333
ZNF211	-0.2756
PFDN1	-0.34225
RGS11	0.404375
HS6ST1	0.6498
AKR1D1	-1.16866666666667
TNP2	0.147666666666667
STK31	0.621333333333333
EML4	-1.412
SGTA	-0.456
HIST1H2BI	-1.07583333333333
PSMD6	-2.07616666666667
KIAA1257	2.072
C18orf55	-0.0883333333333333
FLJ20273	2.8945
RPL28	-0.6575
EPYC	0.2915
NOX3	0.0315
ELAC1	-0.968833333333333
METT11D1	-0.434
BIN2	-0.138833333333333
NACA2	0.4035
CCDC17	-1.3625
HM13	-0.3975
UBOX5	-0.517375
UBE2O	0.264
UBL5	-0.21225
APOLD1	0.635625
C9orf31	0.0845
TNFSF8	0.2365
ARHGAP29	0.782125
PROKR2	0.245
PDE5A	-0.289166666666667
C6orf12	-0.994
TOM1L1	2.042
WHDC1	0.32125
FOXI1	0.917166666666667
RAB4A	1.1243
TMEM39B	-1.383
ATPBD1C	0.69625
FARSA	0.0903333333333333
PLEKHG5	0.77125
CMAS	0.390833333333333
OR7E24	-0.7945
SLC30A1	-0.207
CDC42EP5	1.07366666666667
PLAC1	-0.558
KLHL18	-0.0444166666666667
LBA1	0.3662
TAZ	-1.35275
CRIP2	2.036375
BTBD11	-1.08233333333333
C16orf72	0.48775
DIO2	1.457
LRRCC1	0.146833333333333
CCDC136	-2.3945
PRX	0.394125
RBM5	-0.7394
TMEM85	0.24475
TUBGCP4	-1.07616666666667
APLN	0.32225
CDK7	0.272833333333333
SSR2	0.278583333333333
CRELD1	-0.7135
C19orf46	2.58475
GAL3ST4	0.502666666666667
KBTBD10	0.0125
IL28A	0.28125
WDR27	-1.8035
MCM2	-0.00466666666666667
SOX14	0.084
FLJ39743	0.438
KIAA0922	1.422125
HIPK4	0.897
FLJ25758	0.3495
C16orf57	-1.17833333333333
PDZD2	0.455
MCC	0.484875
HHLA3	-1.0122
ID2	0.607
C20orf23	2.44583333333333
ZNF688	0.64325
APOC2	-2.2575
LOC440093	0.54025
FAM50B	1.5885
PWP1	0.023
DNAH10	0.165
HIST1H2BA	0.289
GPR56	0.971
METAP2	0.524125
PAN3	0.672833333333333
STXBP4	0.117625
PDHX	0.2055
MTA1	-0.04525
ZBED4	0.00287500000000001
ZNF720	-0.68075
CDK2	-1.131875
RHOJ	0.58175
CDC37	0.400166666666667
ZER1	0.985875
GRK4	0.89975
PRPH	1.75775
POLR2A	0.163
OGFOD1	-0.3495
NOL5A	-1.08925
PHEX	1.601
FLJ16478	0.61425
C20orf117	-0.447
CAMTA2	0.804
C11orf74	-0.897
DDX17	0.414166666666667
C5orf27	0.021375
PLEKHA2	-1.1742
PDE4DIP	-1.9087
SCN7A	-0.2295
ZNF559	-0.301166666666667
CXCL10	3.581
ZMYM4	-0.2965
STK32B	1.4148
KIAA0888	-2.3752
TACR3	0.3615
CKAP2L	0.22425
KIF1A	-1.30116666666667
RSPRY1	0.3965
VCAN	0.38175
CYP27C1	0.181
SYDE1	-1.5715
MED12L	-0.14825
ZDHHC21	1.08675
NHS	-0.77
TM9SF3	1.72016666666667
DDHD1	-0.565625
MAFG	-1.62866666666667
BICD2	-0.8639
C14orf119	-0.153166666666667
C14orf43	0.440357142857143
CDH7	-0.03075
ALKBH5	-0.377928571428571
JUP	0.90325
TMEM41A	0.119166666666667
MAMDC4	-1.325
CBX3	-0.48225
LRRC18	0.33325
RBMXL2	-0.119
PLA2G4D	0.565
FGF13	0.214375
KIF3A	0.45
PDIA6	-0.768
DCXR	0.38075
CASKIN2	0.413
EHD1	-0.603166666666667
MARCKSL1	-0.0965
ZNF496	0.5065
SCAF1	0.460333333333333
KCTD8	0.03275
TRAF3IP3	0.673
LSR	1.3775
CXorf1	0.174
C14orf112	0.899
EIF2B1	0.35825
OMP	0.0455
GSTZ1	0.66675
LOC92017	0.22375
ISLR2	0.8
C12orf36	0.1365
GATA2	-0.048
GABRA5	-1.8755
CELSR2	-1.17214285714286
STAM2	0.7687
TNAP	-0.2105
PTPMT1	-0.242166666666667
GRP	1.445
SV2A	-1.61916666666667
MAGEA12	-4.61625
CACNG1	4.646
C18orf19	-0.14225
GSG1	-0.5035
PTPRJ	0.508785714285714
FRMPD1	-0.4185
ZNF668	0.0605
PLEKHJ1	-0.3265
ADAT1	-0.6665
TMEM50A	-0.2421
UCN3	0.1155
HOOK1	2.029125
IL17B	-0.6475
MLKL	-0.749
TTC14	-0.633833333333333
KLHL5	-0.226125
CRYL1	0.380833333333333
FOXH1	0.397
NFYB	0.159125
PPM1G	-0.0905
GOLGA2LY1	-1.54275
NMT1	-0.96275
HADHA	-0.3791
CHSY-2	1.67275
PLEKHF1	-0.0147857142857143
SAGE1	-2.084
MUSTN1	-0.44975
SUHW4	0.46225
TFEB	0.769166666666667
ZFYVE27	0.375
ATG12	-0.7865
BMI1	1.34907142857143
ZIM3	-0.187
MYH4	0.04225
MASP1	-1.01175
KIAA0984	1.7175
RPAP2	-0.423
ASB5	-0.213
BOLA3	-0.603166666666667
MIA3	1.08283333333333
KRT35	0.283
KIR3DL3	-0.905
MRPL51	0.34225
SEMA3F	1.12833333333333
NDUFB2	0.134833333333333
LOC253012	0.5765
FAM46C	-0.5387
G6PC	-1.7785
CSAG3A	-4.93233333333333
PREX1	-0.585
SLC25A45	-0.286125
MAPKBP1	0.2289
CPE	0.7485
GNB1	-0.752375
CXCR6	1.7465
TRIM46	0.39775
C16orf3	0.1465
HPSE	0.001125
TIGD3	-0.2245
SPG3A	0.52
LCAT	-1.748
ST6GAL1	-1.47105555555556
POMC	0.28725
FLJ36031	-0.918333333333333
NSMAF	-1.6085
SKIL	1.5665
ADSS	1.05116666666667
HMGCS1	-1.0801
POLR3F	0.430333333333333
RAB10	-0.169625
ZNF277P	-0.435625
ZBTB7B	0.799125
DHRS1	0.110625
ABCC13	0.578875
CNOT3	0.41775
NFKBIA	1.33925
GAK	0.824833333333333
SFT2D2	0.581
HOXA6	0.3245
CRTC1	0.130375
LY6D	-1.00233333333333
C20orf72	-0.407833333333333
CPT1A	-0.16175
LMO1	-0.965
EIF3I	-0.7235
PRB4	0.2535
MCM3APAS	-1.249125
C20orf132	-0.2684
FOXF2	-2.8485
S100A12	1.5695
MLH1	0.440166666666667
ACTN1	0.0748
MRPL36	-0.13
C20orf106	0.215
FBXO6	0.73
MKS1	1.999
CX3CR1	-1.61925
PDE1B	0.0925
PLP1	-3.4145
KISS1	0.3925
C14orf2	-0.3225
TBC1D3P2	-1.39125
COMMD6	0.4593
ANKRD7	-1.11
PTCHD1	0.281625
NARS2	1.5315
DOCK7	-0.03375
FAM127B	-0.101625
LOC390243	-0.344666666666667
N6AMT2	0.20275
ZNF391	0.038
DNAJB14	0.6255
WRB	0.62075
BPI	-0.207636363636364
TTC4	-0.368333333333333
FAM10A5	-0.006
GOT1L1	0.2249
MAGED1	0.5545
RESP18	-0.0805
WFDC6	0.304
MT2A	-0.676
C11orf56	0.073
KIAA1432	0.549
ROR1	-1.7985
HSD17B14	2.13433333333333
ZFAND2B	0.0415
SAMD4B	0.171
HEXA	-0.62575
HNRNPU	0.256818181818182
USP39	-0.248875
NRD1	-0.6445
R3HDML	0.35275
FLT4	0.4345
OMG	0.448
OR52N4	0.212
LOC399818	-0.5615
ELA2	-2.36525
VENTXP1	-0.295
RFC5	-0.3845
OR52L1	0.416
PAX5	0.322
FBXO2	-0.18225
GMEB1	-0.056
AKT3	-0.967833333333333
CRB1	-0.743666666666667
CTTN	1.70066666666667
UTP15	-0.0808333333333333
HSBP1	0.0409166666666666
PHF11	0.984
NDEL1	0.223833333333333
USP8	0.0435
BAIAP2	1.31675
SI	-0.232666666666667
ARSJ	-1.71966666666667
BAAT	-2.529
KCNS3	1.2415
LOC126147	-0.1015
TMEM37	-0.561
C1orf162	2.67633333333333
MBD1	0.4764
ITGAL	0.249166666666667
WDR73	0.0318333333333333
GKN2	0.269166666666667
ARFGAP1	-0.541
SLC5A8	4.6238
ZBTB40	-0.7414
CYP4B1	4.12616666666667
LYPLAL1	-0.3345
CHST3	-1.26625
MAP3K9	0.1645
BTAF1	-0.6515
TFAP2E	-0.013
RBM35B	1.9385
LOC441251	-0.255333333333333
ANKRD25	-0.598333333333333
UQCRC2	-1.112
MAEA	0.619416666666667
HYAL1	-2.7714
RNPEPL1	0.375833333333333
CPSF2	-0.67125
PSD3	-0.4665
ABCA13	-0.061125
AGR2	-0.4125
GBX1	-0.6805
HDLBP	0.319857142857143
ACY3	-0.22025
HECW1	-0.60025
ZNF519	-0.461
HOPX	4.25825
ZNF304	0.73075
OR12D3	-0.0755
FKSG43	0.551
METTL1	1.075
MFSD3	0.7051
PSPH	-1.47
CLCA3	-0.0865
DARS2	0.1955
CDC25A	0.252833333333333
BAIAP2L1	0.548
B3GNT5	-0.63
USP29	0.02
ARHGEF10L	0.5132
ATOX1	0.316375
ADAM30	0.326
DNASE1	1.42575
STT3A	-0.733
RAB6IP1	-0.64325
PTN	1.5737
C1orf106	0.692538461538461
HECA	1.27825
RNF122	-0.38825
SLC22A18AS	-0.254666666666667
GNG8	0.351
ELP4	-0.22275
FAM65A	-0.0235
RPL10A	-0.1195
IRS4	-0.0955
MACF1	0.1952
SEC24D	-0.72675
LOC374395	-0.33675
TGFB2	-0.974125
MDFIC	-0.136125
CHRNE	0.390666666666667
PCMTD2	0.151666666666667
ATP6V0D1	0.154166666666667
MTA2	-0.37625
LZTR1	-0.621166666666667
RAP1A	-0.00633333333333333
AXIN1	-0.2565
POLR1C	0.7555
TRIO	-0.388666666666667
PLXNA4A	-0.622166666666667
C5orf33	0.0995
DEPDC1B	-1.530625
ZNF473	0.00566666666666666
MTM1	0.962375
GPR107	-0.111
CSNK1A1L	0.786166666666667
FLJ14154	0.5855
NLRC4	2.5675
ENPP4	0.563166666666667
PADI3	2.1155
RNF170	-0.644625
CG018	0.903333333333333
C16orf7	-0.30125
KCNE1	0.3525
NRM	-0.573333333333333
SLC37A3	-0.604428571428571
TPD52L2	-0.6395
UNC5B	0.255
C12orf12	0.3965
SDHB	-0.575
CLRN1	0.4825
NUDT10	-1.537
UGT3A1	0.10225
FBXW8	1.1635
RHOF	0.9595
PTPLAD1	0.708875
MYO3B	-1.359
DERA	-0.59675
TPP2	-1.03425
C19orf53	0.022
GINS3	-0.38275
ST6GALNAC5	0.4925
CHSY1	-0.43825
MGC15705	0.228
GPR83	0.239166666666667
EXT2	-0.3295
DOLK	0.16775
TUBAL3	-0.6425
ACVRL1	2.0627
ABL2	-0.42475
C14orf156	-1.00816666666667
PTPRZ1	-2.059875
DIP2C	0.42825
LAMP1	0.549625
RXRA	0.6909
MAP3K5	0.0015
ALKBH1	0.556666666666667
PDLIM7	-0.493
ARL14	-2.4175
SNIP1	-0.0286666666666667
TIMP3	1.31325
RGS3	0.432166666666667
SPAG16	0.3856
ABHD4	0.209
ARHGEF12	0.0915
GLUD2	0.673
RAC2	-1.3919
UAP1L1	0.984
SLC18A3	0.1915
YOD1	-0.280166666666667
RALY	-0.51575
HMOX2	0.31275
DGKH	-0.03925
DBNDD2	0.186833333333333
YIPF4	0.179375
THAP10	-0.14325
ZNF513	0.897
HAGHL	0.99
ITGB4	1.18883333333333
CCDC141	0.6155
YTHDF3	-0.005
C5orf28	0.60125
RPL7L1	-0.101375
TMEM30B	1.16121428571429
ANKRD35	1.314
DUOXA2	-0.136
TBC1D5	-0.1655
DFNB59	-0.517
HRH4	-0.013
MYO6	2.0423
DNAJA4	1.26625
RBM24	-1.35625
CEACAM20	0.71375
RBM23	0.348071428571429
NGFB	0.295
C1orf63	-1.9793
KRTAP7-1	0.1755
PERLD1	3.759
NPB	0.065
C17orf59	0.6336
HSPBAP1	-0.8705
SLC15A4	0.484875
PRTFDC1	-0.71575
OSMR	-1.16621428571429
CYSLTR2	0.1635
C19orf25	0.1693
KIAA1797	-0.4915
NLRP6	0.4215
FAM105B	-0.3207
SCRN2	-0.488166666666667
LRRC58	0.5175
RNF17	-0.477625
NEIL3	-1.867
FAM137A	-0.24875
SKP2	-2.28975
PARVA	0.505916666666667
PKLR	-1.4825
RNF34	1.022375
A3GALT2	0.1275
C12orf50	-0.0876666666666667
SUNC1	-1.338
FAM102B	1.66833333333333
CCT2	0.56525
LRRC37A2	-1.2295
ARF4	-0.545
SIKE	0.164625
C8orf48	1.26066666666667
MBTPS1	1.4155
GPSN2	-1.092
NCF2	2.36325
SLC12A6	-0.655
MRPL48	0.39
HMGN3	-1.073
LRRC62	0.0165
PAX9	-1.116375
FAM55A	0.2385
C20orf42	-2.0585
SCML2	-1.25716666666667
BCL9	0.15525
FAM40A	-0.23125
C9orf41	0.2265
ZNF774	-0.014
LETM1	0.3615
PLXNB1	0.816
NIPSNAP1	0.811125
USP10	0.198
F9	0.3245
LIPE	1.3915
CNGB3	0.242
C12orf52	0.583875
PI4K2A	0.108
MED8	-0.273125
STAT4	0.8287
FGD4	0.976333333333333
RNF145	-2.22183333333333
WDR32	0.1492
CLDN2	-0.0176666666666667
TCEAL8	1.365
ZMYND8	-0.1367
PDXK	-0.18415625
GATAD2A	0.36925
PTGES3	-0.091
CCM2	-0.26575
TAP1	1.8
ZNF670	0.3615
ETS2	-0.4825
C6orf166	0.694666666666667
PRMT2	0.477214285714286
OR4B1	0.298
INTS8	-0.241
CCDC102A	0.145
CCDC83	0.389833333333333
ITGA1	-0.3931
EPHA5	-1.2544
FAM24B	-2.53266666666667
TSGA10	1.344
HAL	0.653
MYOT	1.4505
SPACA3	0.13025
BCL2L2	-0.217166666666667
CUGBP2	-0.271666666666667
CCNB3	0.91125
RNF113B	0.37275
MERTK	-0.016
BAG1	0.72575
VPS36	0.12725
ORMDL3	2.7857
C1orf190	-0.65375
ZNF625	0.2845
CORO2B	-1.69325
ALOX15	-0.2365
CST1	0.741
NUPR1	0.359
CCL7	-0.0625
SMCR5	-2.5725
DSC2	1.409
RBMS2	0.04775
GRIK4	0.429
TRIM65	0.924
TMPRSS6	0.221
TP53INP2	-0.6515
GLB1L	-0.1975
LOC388284	-0.1135
PUS1	0.635857142857143
BCL9L	-0.055
OLFM1	-1.28666666666667
RET	0.67775
MASTL	-0.9275
ALX3	0.25625
IL1RL1	0.0373333333333333
ZNF765	-0.324
C14orf138	-0.20375
SNX10	-1.95566666666667
TAC4	0.2875
C1orf64	3.9735
POGK	0.152625
MAPK9	0.25975
ZNF366	2.225
C8orf79	0.7676
CLDN7	2.643625
OR5AT1	0.3805
TRIM37	1.7175
LRRC25	1.802
GRHL2	2.5983
TEKT3	0.94325
LASS5	-0.0915
ABCC4	-0.445916666666667
DLG3	0.9055
VGLL1	0.749125
ZFP36L2	0.534333333333333
MFRP	-0.077
KIAA1799	-0.56725
FLJ44379	-0.3885
PCNX	-0.43775
ANXA9	2.5885
CYP4V2	0.6596
PIK3C2A	0.21025
SRR	0.1985
NOL3	0.475
IFITM2	-0.136
ARNTL2	-2.03125
ZNF595	1.6435
NLRP13	-0.6025
ASPH	-2.089125
CPA2	-0.3075
PVRIG	-1.26466666666667
LEPR	-0.446833333333333
C16orf42	0.1955
SH3BGRL	1.30025
FAM77D	-0.853666666666667
FNDC7	0.063
C9orf6	0.1535
NOTCH2NL	1.14983333333333
PGBD1	-0.247333333333333
SYNGR2	2.33816666666667
PITPNA	-0.48325
PRPF4B	-0.334
SLC43A3	-1.94557142857143
NRBP1	0.5195
SLC25A22	0.75025
ILK	0.25225
SLC22A8	0.388833333333333
MRPS7	1.258125
PITX2	-2.38325
FABP3	-0.395625
OR1L1	-0.146
LOC728215	0.434875
BLID	-1.5225
KIAA1217	2.43152941176471
TFPT	1.19175
AP4B1	-1.031
VBP1	-0.4485
OR1K1	0.0525
MORC3	0.5015
BHMT2	-0.5365
C3orf10	0.667
FZD7	0.476833333333333
WFDC10A	0.744
PMS2CL	-0.404
CCDC32	0.372833333333333
FA2H	1.37175
ALG13	-0.343
TTLL7	-0.375
SPOCK3	0.3635
SLC13A2	0.996
AIM1	0.64075
GPRC6A	-0.3755
EGR2	5.1265
MED11	1.0145
WWC1	1.6825
SH3GL3	-1.943
RIF1	-0.00271428571428571
PRLH	-0.005
VLDLR	-2.831
DBT	0.4614375
C21orf63	-0.07575
CGGBP1	-0.567
KRTAP12-2	-0.786
TADA3L	-0.263875
ZBTB16	3.139
PDGFB	1.58325
RFX1	0.46325
UQCRB	0.4427
LOC133874	0.092
HPS3	-2.5135
LGALS3BP	1.9509
DKFZP564O0823	1.63842857142857
MRFAP1L1	0.59975
HOXA10	-1.63483333333333
NGB	0.0845
KIF21A	1.41246153846154
IFLTD1	-0.587
LZTS1	-1.43175
ARHGEF3	0.7225
RHBDL3	-0.2625
CSNK1G2	-0.3705
ChGn	-1.36525
KIAA1244	1.693
GABRB2	0.29
MGC72080	-0.9865
CD27	3.53275
EGLN1	-1.0952
PEX13	0.45225
RWDD3	0.06825
RNF12	-0.166166666666667
GRIN2B	0.656
ADAMTS14	-0.466875
DYDC2	-0.0795
ATP6AP1	0.4161
NR1H2	0.216166666666667
PDK2	1.49625
C3orf17	0.4035
SLC38A2	-0.273214285714286
SLC25A29	0.150333333333333
C15orf29	0.105875
ADAM9	-0.192916666666667
TMUB2	-0.74
GPR176	-0.25325
AGK	0.004875
MCCD1	0.98875
NDUFA4	-0.1665
TMEM146	0.00825
DUSP1	2.581625
UNQ6975	-0.0225
EMX2OS	1.962
INSM2	-0.11925
LUZP4	-0.59725
SETD6	0.6175
P2RY2	5.03075
SLC45A2	-1.4615
RABGAP1	0.290833333333333
UBXD5	-0.44375
GPRC5A	1.1485
PAK3	1.467
LOC63920	-0.84425
TGFBR1	-0.0419
KRTAP6-3	0.08325
SFMBT2	-0.274
CDC42	-0.48325
C11orf35	0.3665
TTLL2	-0.0695
UACA	0.0020909090909091
CD97	-1.4705
SETD5	0.23975
NINJ2	-1.3105
PTER	-1.71683333333333
POMGNT1	0.18125
KRTAP4-2	0.132
ECGF1	2.584375
HRB	0.101181818181818
ATP1B2	-0.0875
LOC400506	-0.37325
COL4A3BP	0.73
C6orf97	2.75375
GRHPR	0.793625
TAS2R1	0.634
SEMA7A	-1.44775
EDF1	0.81625
ODF2L	0.2857
PCID2	-0.296
GTF2H4	-0.0948333333333333
ZCCHC3	-0.90275
CGB2	0.0331666666666667
NEUROD1	0.1795
C20orf75	-0.382
RP5-1054A22.3	0.8275
IFNA5	-0.019
ZNF134	0.419083333333333
MGC119295	-0.7641
ZSWIM6	-1.2175
SMEK1	0.144833333333333
PCGF2	-0.221
C1orf102	1.471
CYP2A13	0.401
KCNH6	-0.6912
MDM1	0.0055
ALDH7A1	0.720166666666667
C9orf75	1.25275
VDAC3	0.103875
OR51T1	0.281
EIF3F	-0.564
KCNJ10	-0.176625
LENG8	0.17575
EDEM2	-0.2615
CCNJL	-1.60833333333333
DHX37	0.2255
CRYGN	0.541
AATF	-0.74175
ZNF630	0.31325
E2F5	-0.7795
WFDC13	-0.11175
FTSJ3	-0.419
C4orf33	-0.08475
LHFPL4	-2.21625
C19orf56	-0.29
SMAD4	0.031875
AFM	-0.2558
G0S2	-2.29725
FCHSD2	1.1683
RRP1B	-0.4495
EEF1B2	-0.5285
STAT6	1.17566666666667
ZNF195	-0.21375
GNL1	-0.823166666666667
ZNRF2	1.077
PER3	-0.192
ASB16	-0.14225
C10orf10	0.414928571428571
ADCY8	-2.89016666666667
C9orf58	1.93083333333333
ARMC10	-0.514166666666667
PSG1	-0.3825
DHX34	0.21975
VARS2	0.354625
NFIC	0.66925
ITPR2	-0.38025
AGXT2	0.258333333333333
OR6K3	0.2365
H2AFZ	0.242416666666667
MLLT3	-0.578333333333333
COX4I2	0.7045
CCNT2	-0.060625
PLK4	-0.46425
NUMBL	-0.683333333333333
MED16	0.17375
PLEKHQ1	0.1455
GOSR1	0.000444444444444414
BTG4	0.75875
RPL30	0.879
IGSF5	0.61625
IGFL2	2.43466666666667
ELMOD2	0.867333333333333
SHC3	-1.46333333333333
HAVCR1	-0.349
DYNC2H1	0.58075
RNF5	-0.0601666666666667
C2orf7	-0.06075
NLF1	0.5995
KLHL25	0.6105
LRP10	1.1401
KRI1	-0.32875
PUS7L	0.1835
MGMT	0.79
HOXD1	-0.8545
CSH1	0.3288
ATG16L2	-0.55475
FLJ44635	0.5085
CHODL	0.66075
EXOSC8	-0.97075
SLC28A1	-0.3105
MYO7B	-0.387833333333333
SEH1L	-0.1796
MTNR1A	0.1675
TSPAN5	0.0923333333333333
CDC45L	-1.67016666666667
AMIGO1	0.473
ATAD3A	-1.22225
OSGIN2	0.858666666666667
