Hybridization REF	TCGA-E2-A1B1-01A-21R-A12P-07
ECH1	0.3854
CCL22	0.62675
CYP2F1	-2.14083333333333
GADL1	-0.1735
TMEM19	-0.0548
RUNX3	0.95975
EFNB1	0.110666666666667
LIPN	0.448
ACSM3	-4.338
SIGLEC8	1.13933333333333
ASCC3L1	0.0235
NOL8	-0.618875
RELT	0.295166666666667
Magmas	-2.09575
PPP1R15B	0.6515
C11orf2	0.2885
VKORC1	-0.574666666666667
MGC26647	-1.04075
TRPM6	1.26345454545455
UGT2B7	-2.3545
FEV	-0.19325
FOXK2	-0.5323
PDCD5	-1.1465
SLC8A1	2.2205
DGUOK	-1.48666666666667
CLDN16	-1.6095
GAGE1	-2.251
RBM17	0.622
C1QTNF3	2.076125
VGLL3	0.0268333333333333
UNQ5830	1.066
CD1A	-3.13133333333333
SCGB1C1	-0.413
SUPT4H1	0.555125
TRAF5	-0.2835
ASAHL	1.1315
FAM73A	1.11
OR6B1	0.8625
WHSC1	-2.09685
GFPT2	0.788
LOC339809	0.27375
STARD5	-0.0799166666666667
SIP1	-0.93125
DNAJC15	-0.518
STAU2	-0.1951875
FAM98A	-0.07825
RAD23B	-0.431375
LRRC33	-1.03375
CHRAC1	-0.45425
C21orf89	-0.08975
C19orf43	0.537166666666667
KLK8	0.761
CCNE1	-0.82825
PKDREJ	-0.141333333333333
SSU72	0.058
C17orf73	0.172
GPR78	0.4175
WHSC1L1	0.4261
GSTA2	-0.93075
SMUG1	-0.111666666666667
UFM1	0.63
AP3M2	-0.298666666666667
USP14	-0.401
FBXL14	0.735333333333333
DSTN	1.19425
SFRS14	-1.9405
FBXO31	0.333833333333333
C12orf40	-2.313
FRS2	0.63525
NR2E3	-1.19325
TUBB2C	0.7805
GMPR	0.39
C9orf139	-0.0535
ING5	-0.282428571428571
LOC730092	0.2455
ORM1	-5.4605
RP11-11C5.2	-0.616
HSPD1	-1.9388
PIWIL3	-1.35875
C5orf13	-0.2817
OR5R1	-0.287
LCOR	0.48625
PLEKHA9	-0.414
CCDC43	-0.74725
ZNF232	0.019
SLC6A7	-0.176
ADH5	-0.0298333333333333
SHBG	-0.977333333333333
CROCCL2	-0.56625
PANX3	-0.2035
CDIPT	1.7455
SLC16A5	2.474
TUBB	-0.0785
TOR3A	0.2469
PREP	-0.346833333333333
ENTPD8	-0.0349285714285714
CHMP1B	0.4065
SYT12	0.0264
MYH6	-1.9405
MAP3K13	0.694833333333333
KLHL30	0.144666666666667
LCMT1	-0.04425
EIF1AX	-0.222083333333333
FOXD4L1	-0.2705
SLC24A5	-1.257
RNF166	0.634
TJAP1	0.22175
TMEM156	0.293333333333333
ZNF239	-0.05225
SNX19	0.1877
GKN1	0.59825
FCN1	3.4438
C1QL1	-1.8305
ATP11C	-0.74425
ZNF35	0.4645
CARD8	0.301625
LIMD1	-0.349
KIAA0286	-0.775
XRN2	-0.473333333333333
CD6	0.866666666666667
TOX3	2.540125
ZSCAN4	-0.904
RSRC1	-0.93225
COG1	1.06575
PTRF	1.0602
C16orf35	-0.634875
FBXO24	-0.42025
CHST11	1.0285
THRB	0.2732
MYBPC1	-0.15575
RNF39	3.17083333333333
PSMD11	-0.58125
ALAD	0.551333333333333
EN1	1.53325
SLC9A9	1.99625
GSTM4	0.6047
CDC42BPA	-0.635894736842105
RCSD1	0.78075
LUC7L2	-0.2146
SPTBN1	0.6695
LOC146167	0.502
BAT5	1.0387
ZNF452	-0.450375
LSM4	-0.94075
SRP72	-0.592333333333333
SGK269	0.0529166666666667
MTX1	0.41225
CENTA1	-0.0625
UNQ9433	-0.8985
ATR	-0.689333333333333
DDX49	-0.212666666666667
PAQR8	-0.657666666666667
C14orf174	-0.164
GBGT1	1.3515
THAP1	0.033
OR10K1	2.239
RASIP1	-0.849166666666667
DPYD	0.3106
DOHH	0.95725
C18orf45	1.379
POF1B	3.7269
ZNF552	2.09125
USP32	-0.267125
MED27	-0.3775
C14orf149	-0.817166666666667
PRDX4	-0.875333333333333
ABHD12	0.6487
AGT	-5.97
SLC22A14	-0.73
C1orf58	0.196
PILRA	0.96325
ABCF2	-0.545875
C17orf85	-0.1129
TKTL1	-0.44925
FGF1	2.14035
IL6R	0.705
VPS25	0.6615
CHRNB2	-0.04175
COL7A1	-1.0062
LRRC48	2.54433333333333
SPG20	0.390166666666667
COX10	0.09825
GCA	1.0645
ECEL1	0.0498333333333334
GLG1	0.202833333333333
SRD5A2L2	0.777666666666667
MUTYH	-1.122
ZNF70	-0.62075
L2HGDH	-1.55375
GPATCH2	0.467
ZNF655	0.1605
ZNF227	-0.248833333333333
MCOLN2	1.35683333333333
NQO2	-0.38425
KCNQ5	-0.1495
NEU1	0.0916666666666667
QRICH1	-0.3665
ZBTB20	0.605
RPUSD3	-0.2995
EPGN	-0.86275
TSN	0.115333333333333
SPRY2	-1.2775
LZTFL1	-0.294875
GMFB	0.155125
PBEF1	-0.6477
HBG2	-4.302
TMEM8	0.74275
PALM2-AKAP2	0.374333333333333
NFYA	0.164
FAM108A1	0.053625
PBLD	1.412875
NRG4	-3.048
PIGF	-0.327
PTGER1	0.41775
NOS2A	0.117833333333333
C21orf34	1.067
C21orf51	0.101666666666667
IL17C	-0.3825
TRMT6	-0.632833333333333
ETV2	-0.148166666666667
CCDC109A	-0.092
MYLK2	-2.1985
ATP10A	2.1009
DPH4	-0.3275
C5orf5	-0.496333333333333
KCNA4	0.755166666666667
NMNAT2	-0.0838333333333333
GLYATL2	1.455
LSMD1	-0.13
IL23R	-1.5945
NRF1	0.27025
MUC15	0.476
PRDM12	-3.008
PAQR4	0.0208571428571428
RBBP6	-1.438
IFI27	4.07825
SKAP2	0.187166666666667
TAGAP	2.618
TJP3	1.8435
C9orf61	1.798
IDS	-0.174642857142857
PARG	0.156
LOC131149	0.4345
DYRK4	0.351833333333333
MICALL1	0.7405
GALR2	0.093
GPBP1L1	0.804
TBX21	5.05275
KCNJ6	-0.0408333333333333
GGN	0.2075
CASP5	0.884833333333333
RNF182	-5.25475
BRD4	1.091
DOK4	0.22975
SLC46A2	1.8872
SOX9	0.868166666666667
ZNRD1	-0.8965
PRR6	-2.819
FAU	-0.121
DTNB	1.182
CARD9	0.64975
STS-1	-0.743166666666667
SLC4A5	0.2955
NSBP1	-0.28675
UGCGL2	-0.419083333333333
POTE15	-3.001
NOXA1	-0.09425
RP13-347D8.3	2.86825
SAMD10	-0.622166666666667
EP400NL	-1.0915
TCF21	0.7935
AMELX	2.42875
JPH2	0.6915
SLA	2.615125
DLST	-0.639666666666667
SEPT12	0.76725
RGS20	-4.311
LXN	1.63383333333333
ZNF419	0.377875
UPK3B	-0.1435
RELL1	1.588
ESPNL	-0.4085
KLHL21	-0.189875
PI15	0.3965
C2orf61	-1.469
LOC407835	0.4985
RER1	0.2785
ELAVL2	1.0635
MGC26718	-0.38625
KLF2	3.5175
TNFAIP8L3	1.2205
TFE3	0.74275
C11orf17	-0.315625
15E1.2	-2.233
SNRPC	-1.2295
DLGAP1	1.17175
PGLYRP1	0.291875
OVCH2	1.4095
IRF7	1.9892
SET	-0.8316
NAB2	0.767166666666667
LRP5L	-1.048
FAM120A	-0.131625
ASCL2	0.379333333333333
SHH	-0.021
ATP5H	0.1065
THPO	-1.21316666666667
TYRP1	-5.07783333333333
HIST1H3E	0.343833333333333
EIF2S1	-0.034388888888889
TNFRSF17	-0.9734
TARSL2	0.58825
NKX2-8	-0.34975
C1orf115	2.70975
LOC56964	0.1175
KIAA0841	-1.12225
ISCU	0.803
TTMA	-0.5245
ZNF414	0.87
LOC441150	0.16725
RAB15	0.3685
HBP1	1.03666666666667
TNNT2	-1.0085
CECR5	-1.323
PHGDH	-2.907125
JRK	-0.3117
XPO4	-1.22725
FAM131C	0.1095
ARHGAP25	2.628
CA9	-4.08311111111111
GPR62	0.306666666666667
TLX1	0.0593333333333333
GPS1	0.361
OR2M2	0.322
BDP1	-0.558571428571429
FAM70B	0.7635
RPS29	-0.736083333333334
MKLN1	-0.6292
TSPAN19	-2.14766666666667
SLC29A3	1.8297
LGALS4	0.4
USH2A	0.6586
NF1	-0.323333333333333
APOBEC3A	4.23866666666667
IMPAD1	0.224166666666667
OLR1	1.99233333333333
NRAP	0.126
HCFC1R1	-0.364
TAOK2	0.441166666666667
MCM10	-3.012
MAP4K3	0.2735
CBS	-3.6055
CLK3	0.8956
PCDHGA5	0.686
ELF4	0.83225
FAM71A	-0.40675
C11orf49	0.04525
CLIP2	-0.098
BTBD9	0.393
ZNF524	0.57525
KDELR1	0.1355
ZNF509	0.241
NCSTN	0.2865
ZNF533	0.352714285714286
PARP4	-0.216875
GALNT9	0.0575
NPY	-3.54325
BEGAIN	-2.24566666666667
TMEM77	0.679166666666667
FOXRED1	-0.319833333333333
SLC16A2	0.533
SLC35B1	1.60875
GK5	-0.7205
SDCCAG10	-0.6605
C4orf20	0.5505
SLC9A2	1.54075
ADD1	0.662571428571429
TAL2	-0.121
ACLY	0.875
DNAJC1	0.086
SOST	-2.929
USP43	-0.114833333333333
CYP4F12	3.19725
FKBP5	-0.580625
CHCHD5	-0.0927
NUDT22	-0.668
CCDC85B	-0.5395
OR51G2	0.2045
STRN3	0.833571428571429
TMOD2	0.143
FLI1	1.13925
MAB21L2	-0.413
DGKQ	0.3225
VPRBP	0.296333333333333
SCNN1B	0.3324
ECHDC3	0.9181
TMEM106C	-1.03125
CSNK2A2	-0.6745
RPL39	-1.8834
HERC3	0.2209
ZBTB47	0.593
ZNF681	0.46175
PAGE2	-2.6725
CLIC5	4.13157142857143
RABAC1	0.65425
ZFHX2	-0.80325
YPEL1	-0.250333333333333
KIAA0776	0.73025
NR1D2	-0.27075
DNAJC4	-0.178
NPNT	1.2349
ZNF677	-0.0235
ZNF536	-1.405
MEF2B	-0.800833333333333
PTPN4	-0.675
CTCFL	-6.4645
STX5	0.281
CD72	2.9445
VEGFA	-1.85163157894737
XRCC1	-0.1191
MAS1L	-0.234833333333333
ELL	0.0682
SETBP1	1.07925
CDH11	3.25566666666667
NDC80	-1.80030769230769
DMBX1	-3.638
NRSN1	-0.1578
BAT2D1	-0.450875
CDS2	1.46433333333333
C1orf212	0.2535
SENP3	-0.692625
IL1F9	-0.261
EEF2K	0.260375
COG8	1.10475
CEP72	-1.89
OR1L8	-0.277
MUS81	-0.754333333333333
PHYH	-0.26275
GGT6	1.31466666666667
C22orf23	-0.607166666666667
C13orf33	4.111
MAPK8IP2	0.40525
NELL2	0.89325
POU3F2	-3.3045
ALPK1	1.506125
MRPS18C	-0.23575
RPLP2	-0.365
FGF22	null
SPNS1	0.442166666666667
ZFP1	-0.5465
IL1RAPL1	1.371
PCSK9	-3.75633333333333
NKX2-1	0.225615384615385
C6orf189	2.0375
SP4	-0.7
SLC11A1	1.2668
C21orf25	-0.252833333333333
ICAM2	0.546125
SH3GL1	-0.421833333333333
GSK3B	-0.498333333333333
RALB	1.471625
PDXP	-0.852333333333333
GNGT1	-4.18828571428571
KIR2DL1	0.132
TNFAIP3	0.959166666666667
C6orf32	0.963
CBLN2	1.20475
PANK3	-0.08525
TAAR9	-1.3605
WDR82	0.981642857142857
APOM	-3.71575
TRIP10	0.53
SPATA16	0.162166666666667
C1orf135	-2.535
USP51	-0.94275
TESK1	1.2275
C11orf64	-0.635857142857143
ZNF611	-0.4935
PDE6G	1.79833333333333
HLA-DQA1	4.03925
GCLC	-0.021375
SEC61A1	0.0713571428571429
TWSG1	0.192166666666667
ZMYND10	1.5525
CTDP1	1.82025
ADAMTS6	-0.420833333333333
SLIT1	-1.86875
KRT86	1.326
KIAA0574	0.87475
GTPBP2	-0.3153
PQLC3	1.94025
PRRX2	0.397666666666667
C15orf44	-0.149333333333333
MKKS	-0.796125
C11orf10	-0.91
GPR110	1.91625
CD109	-0.1685
ADCY1	-0.078
RHBG	-3.404
TP53I3	1.003125
SLC22A3	-0.676666666666667
UCP2	2.09625
FOXG1	-3.43366666666667
OR2AG1	-0.081
TRIM24	-0.85875
PROC	-3.68425
TAAR6	0.38325
AMTN	1.4125
C10orf47	-1.08883333333333
DEPDC1	-2.44875
FLJ45557	0.9465
ZDHHC17	0.1078125
KIAA1429	-0.212333333333333
KCNH1	-0.16175
VNN3	0.261
PSMAL	2.92775
PPARD	-0.5995
HFM1	-2.23833333333333
YBX1	-0.882333333333333
ZNF695	-3.46825
SCTR	-0.943833333333334
DCDC1	-1.178
VPS26B	0.7573
MTF2	-1.4745
ATP6V1F	-0.4725
CCDC94	0.39125
PERF15	0.0555
CCL11	3.30425
LMO7	0.89525
DCST1	1.973
ADRBK1	0.569
CDRT4	0.164125
ZNF84	-0.655
HOXD8	2.07475
STARD8	0.579166666666667
FOXP2	-0.485375
CCDC103	0.15525
POLR3A	-0.6381
GSC	0.857333333333333
ZNF114	-1.78716666666667
HTR7P	0.2635
LALBA	0.5225
RMND5A	-0.159
PSCD2	1.86825
ZNF409	-0.004
KRTAP1-3	-0.3788
MAF1	0.9015
LOC201725	-1.10383333333333
NRN1	-1.253375
SPAG5	-3.268
DNAH7	1.37733333333333
FLJ43860	-0.15
BRCA2	-1.46375
ACADM	-0.661375
CXXC6	-3.501375
RAGE	-1.6875
CHMP2A	0.46975
FAM8A1	-0.1851
GPR21	-0.1195
SLC12A3	-2.984
FVT1	0.425928571428571
ZDHHC7	0.52775
FLJ44048	0.352
SLC44A3	1.99666666666667
SDSL	0.203833333333333
MMP8	0.7055
PLA2G12B	-4.3015
ACY1	-1.2435
MT1E	0.6395
OR4K15	-0.3195
TECTB	-0.0745
GPR20	-0.183625
IRAK2	0.07725
RFPL3	-0.082625
MYO9A	0.06975
NARG1L	-0.189583333333333
BLMH	-1.005375
CCDC3	3.023
C9orf21	-0.386166666666667
KIAA0513	0.792333333333333
MIER2	0.013
PNMA2	-0.806833333333333
SH3BP2	1.2594
ANXA10	-1.19525
RTN2	0.454333333333333
TFB1M	-1.6765
PRPH2	3.372
C14orf133	0.48375
GOLGB1	1.38775
IRX4	1.407625
NFKBIL1	1.19283333333333
C10orf62	-0.17125
APBB3	-0.35325
RPS10	-0.4831
LOC728378	0.28575
TLE3	0.801
PSMB7	-0.867
MESDC1	0.132
SLC6A1	0.276833333333333
OCLN	0.346166666666667
PTTG3	-2.64033333333333
NAGLU	1.3375
SERTAD4	1.606875
SPRY1	2.5135
FLJ10781	0.772333333333333
MYSM1	-0.47475
TRIM4	0.404142857142857
SH3YL1	1.22375
TREM2	4.07733333333333
SERPINI1	1.199
HDHD3	0.07625
TMEM38A	-0.036
EID2B	-1.228
TDRD3	-0.511833333333333
SEDLP	0.91325
THSD7A	2.53183333333333
NDST3	-2.85675
KLHL15	-0.912666666666667
DHRS12	2.384
FBXO9	-1.132
TNPO1	-1.02975
MRPL13	-0.857833333333333
SNX5	-1.991
METTL6	-0.113
SOD1	0.553
CHML	-1.5975
PACS1	1.22925
SIRT5	-0.6682
CAPN2	0.328
FXYD5	-0.037
TWISTNB	-0.723625
LRFN1	0.0446666666666667
UBE1L	2.269625
UBE1C	0.23825
OR51B2	0.43175
OR4D11	1.368
C15orf2	2.143
NR4A1	1.2175
LOC339047	-0.99875
TRIM17	1.0545
ATP5G3	-1.02342857142857
RPL15	-0.304166666666667
ADAMTS8	0.578
HOXC4	-1.235
C14orf37	2.2935
CEACAM5	3.627125
MYT1L	-0.426833333333333
RASA2	-0.229375
OSBPL7	0.771
STAG1	-0.9155
GIMAP4	4.9615
FUT3	0.784
PIF1	-3.05975
LPIN2	0.1394
SH3PX3	1.4145
PDP2	-0.8865
PAPD1	-0.320375
ERP27	4.62275
APOOL	-1.3085
DIABLO	0.2075
TRHR	-0.025
ARMC9	-0.056375
RNF152	3.47925
SLITRK3	-0.4105
ZNF211	0.5253
PFDN1	-0.645
RGS11	-0.85175
HS6ST1	0.3147
AKR1D1	-2.65
TNP2	-0.0711666666666667
STK31	1.54366666666667
EML4	-0.880833333333333
SGTA	0.1775
HIST1H2BI	-0.287833333333333
PSMD6	-1.22516666666667
KIAA1257	-0.47075
C18orf55	-0.7175
FLJ20273	2.24775
RPL28	-0.561666666666667
EPYC	3.68375
NOX3	-0.0315
ELAC1	0.301666666666667
METT11D1	-0.64625
BIN2	1.074
NACA2	0.5065
CCDC17	-0.20975
HM13	-0.1091
UBOX5	-0.63675
UBE2O	-0.4265
UBL5	-0.377
APOLD1	1.618
C9orf31	-0.288
TNFSF8	0.8875
ARHGAP29	0.527125
PROKR2	0.1765
PDE5A	-0.340666666666667
C6orf12	-0.5895
TOM1L1	2.601
WHDC1	-0.0195
FOXI1	0.863666666666667
RAB4A	0.1679
TMEM39B	-1.00975
ATPBD1C	-0.514
FARSA	0.475333333333333
PLEKHG5	0.899
CMAS	0.0148333333333333
OR7E24	-0.5635
SLC30A1	-1.16225
CDC42EP5	2.32966666666667
PLAC1	-2.112
KLHL18	-0.07675
LBA1	1.201
TAZ	0.301
CRIP2	1.278375
BTBD11	-0.6635
C16orf72	0.307
DIO2	1.748
LRRCC1	0.157166666666667
CCDC136	-2.3395
PRX	0.090125
RBM5	0.0662
TMEM85	0.166375
TUBGCP4	-1.81766666666667
APLN	0.38425
CDK7	-0.429666666666667
SSR2	0.553833333333333
CRELD1	-1.08425
C19orf46	1.377
GAL3ST4	1.33333333333333
KBTBD10	0.0755
IL28A	1.2035
WDR27	-0.6995
MCM2	-1.68316666666667
SOX14	-0.107
FLJ39743	0.01
KIAA0922	0.777125
HIPK4	0.455
FLJ25758	0.1555
C16orf57	-0.0804166666666667
PDZD2	1.70075
MCC	0.746625
HHLA3	-0.7269
ID2	-0.4985
C20orf23	1.84383333333333
ZNF688	0.1315
APOC2	-1.8765
LOC440093	1.32775
FAM50B	0.7055
PWP1	-0.429
DNAH10	-0.22525
HIST1H2BA	1.26066666666667
GPR56	0.762666666666667
METAP2	-0.301125
PAN3	1.37616666666667
STXBP4	0.299625
PDHX	-0.408
MTA1	-0.419666666666667
ZBED4	-1.025
ZNF720	-0.0995
CDK2	-1.187375
RHOJ	1.1255
CDC37	1.57066666666667
ZER1	0.972
GRK4	-0.00225
PRPH	-0.537
POLR2A	0.072125
OGFOD1	-1.5175
NOL5A	-0.701
PHEX	0.592
FLJ16478	0.7485
C20orf117	-1.01971428571429
CAMTA2	0.7955
C11orf74	0.0853333333333333
DDX17	-1.12966666666667
C5orf27	0.1855
PLEKHA2	-1.0121
PDE4DIP	-0.2982
SCN7A	0.974666666666667
ZNF559	0.371
CXCL10	4.29875
ZMYM4	-0.0696666666666667
STK32B	0.3012
KIAA0888	-3.299
TACR3	0.197
CKAP2L	-2.74375
KIF1A	-0.960833333333333
RSPRY1	1.067
VCAN	2.8065
CYP27C1	0.378
SYDE1	-1.01966666666667
MED12L	-1.55
ZDHHC21	1.302375
NHS	0.523
TM9SF3	1.21866666666667
DDHD1	-0.67025
MAFG	-1.35025
BICD2	0.1596
C14orf119	-0.554333333333333
C14orf43	0.2435
CDH7	-0.5635
ALKBH5	-0.0956428571428571
JUP	1.97725
TMEM41A	0.585666666666667
MAMDC4	-1.90066666666667
CBX3	-0.68575
LRRC18	0.04625
RBMXL2	0.63975
PLA2G4D	0.411166666666667
FGF13	0.770375
KIF3A	-0.395333333333333
PDIA6	-0.064
DCXR	-0.7995
CASKIN2	0.680416666666667
EHD1	-0.0676666666666667
MARCKSL1	0.332166666666667
ZNF496	0.1225
SCAF1	-0.101
KCTD8	-1.191
TRAF3IP3	1.58257142857143
LSR	2.29425
CXorf1	-0.3812
C14orf112	0.2485
EIF2B1	-0.23425
OMP	0.8005
GSTZ1	0.97025
LOC92017	0.549
ISLR2	1.3365
C12orf36	0.69
GATA2	-0.489333333333333
GABRA5	-6.44
CELSR2	0.00542857142857143
STAM2	0.546
TNAP	-0.0265
PTPMT1	-0.716833333333333
GRP	6.732
SV2A	-0.532333333333333
MAGEA12	-5.05325
CACNG1	2.5785
C18orf19	-0.98375
GSG1	-0.0765
PTPRJ	0.910214285714286
FRMPD1	0.631
ZNF668	1.01225
PLEKHJ1	-0.599125
ADAT1	-0.1541
TMEM50A	1.3363
UCN3	-0.3825
HOOK1	0.51875
IL17B	0.537
MLKL	-0.4695
TTC14	-0.847166666666667
KLHL5	-0.139125
CRYL1	0.837333333333333
FOXH1	-0.0365
NFYB	0.336
PPM1G	0.02775
GOLGA2LY1	-1.70225
NMT1	-0.4985
HADHA	0.2357
CHSY-2	2.23425
PLEKHF1	1.5225
SAGE1	-2.628
MUSTN1	0.04875
SUHW4	0.5725
TFEB	1.709
ZFYVE27	-0.11775
ATG12	-0.3405
BMI1	0.406714285714286
ZIM3	0.90025
MYH4	0.175
MASP1	-1.19554545454545
KIAA0984	0.343
RPAP2	-0.78375
ASB5	0.2845
BOLA3	-1.771
MIA3	0.633
KRT35	0.334
KIR3DL3	-1.488
MRPL51	-0.689
SEMA3F	1.60216666666667
NDUFB2	-0.193833333333333
LOC253012	0.991
FAM46C	-0.5942
G6PC	-3.64914285714286
CSAG3A	-5.06233333333333
PREX1	0.54
SLC25A45	0.110625
MAPKBP1	0.3024
CPE	1.0073
GNB1	0.329375
CXCR6	3.2905
TRIM46	0.01725
C16orf3	0.0195
HPSE	1.055125
TIGD3	0.0295
SPG3A	1.736
LCAT	-0.864166666666667
ST6GAL1	-1.22555555555556
POMC	0.165
FLJ36031	0.7485
NSMAF	-0.458333333333333
SKIL	1.4995
ADSS	-0.0466666666666667
HMGCS1	-0.9259
POLR3F	-0.471666666666667
RAB10	0.17875
ZNF277P	-0.242875
ZBTB7B	0.552
DHRS1	0.687625
ABCC13	3.5645
CNOT3	0.01775
NFKBIA	1.75025
GAK	1.01233333333333
SFT2D2	1.22316666666667
HOXA6	-0.172
CRTC1	0.535625
LY6D	0.6235
C20orf72	-0.167166666666667
CPT1A	-0.37175
LMO1	-3.012
EIF3I	-0.5385
PRB4	0.25725
MCM3APAS	-2.70775
C20orf132	0.2962
FOXF2	-2.70325
S100A12	0.143
MLH1	-0.262166666666667
ACTN1	1.0132
MRPL36	-1.07733333333333
C20orf106	0.31025
FBXO6	2.049
MKS1	1.61466666666667
CX3CR1	-1.283875
PDE1B	2.413
PLP1	-3.4365
KISS1	-0.00416666666666669
C14orf2	-1.342
TBC1D3P2	-0.2135
COMMD6	0.0604
ANKRD7	-1.32875
PTCHD1	1.029375
NARS2	-1.473
DOCK7	-0.909125
FAM127B	-0.581875
LOC390243	-0.183833333333333
N6AMT2	0.38625
ZNF391	-0.39
DNAJB14	0.3645
WRB	-0.531625
BPI	1.00608333333333
TTC4	0.439833333333333
FAM10A5	-0.646
GOT1L1	0.574888888888889
MAGED1	0.76525
RESP18	0.202333333333333
WFDC6	1.45325
MT2A	-0.907
C11orf56	0.156
KIAA1432	-0.661
ROR1	-0.954375
HSD17B14	1.78316666666667
ZFAND2B	0.64875
SAMD4B	0.51625
HEXA	0.814125
HNRNPU	-0.633590909090909
USP39	-0.371625
NRD1	-0.2425
R3HDML	0.4175
FLT4	0.7805
OMG	-0.641333333333333
OR52N4	0.141
LOC399818	0.66175
ELA2	-1.63475
VENTXP1	0.755
RFC5	-2.094
OR52L1	0.244
PAX5	0.075
FBXO2	0.03725
GMEB1	-0.1525
AKT3	-0.276166666666667
CRB1	-1.24766666666667
CTTN	0.990666666666667
UTP15	-1.046
HSBP1	-0.0175833333333333
PHF11	1.962
NDEL1	0.797166666666667
USP8	-0.44975
BAIAP2	0.2485
SI	0.4328
ARSJ	-1.00133333333333
BAAT	-2.94625
KCNS3	1.53316666666667
LOC126147	-0.385166666666667
TMEM37	1.1355
C1orf162	3.68616666666667
MBD1	0.6468
ITGAL	1.91466666666667
WDR73	-0.816166666666667
GKN2	0.575833333333333
ARFGAP1	0.2025
SLC5A8	-0.7756
ZBTB40	-0.3253
CYP4B1	1.901
LYPLAL1	-1.033
CHST3	1.1565
MAP3K9	0.354
BTAF1	-0.813
TFAP2E	0.1325
RBM35B	1.5495
LOC441251	-0.481333333333333
ANKRD25	0.6995
UQCRC2	-0.495
MAEA	0.42225
HYAL1	-1.799
RNPEPL1	0.7385
CPSF2	-0.177875
PSD3	-0.8717
ABCA13	-0.698142857142857
AGR2	3.91325
GBX1	-0.4915
HDLBP	-0.0164999999999999
ACY3	0.02475
HECW1	-0.2815
ZNF519	-0.81225
HOPX	3.98225
ZNF304	0.821625
OR12D3	0.1
FKSG43	0.828
METTL1	-0.22175
MFSD3	0.2166
PSPH	-2.37275
CLCA3	-0.4075
DARS2	-2.0585
CDC25A	-1.19783333333333
BAIAP2L1	0.24575
B3GNT5	0.15025
USP29	-0.31225
ARHGEF10L	0.8781
ATOX1	-0.347625
ADAM30	1.0155
DNASE1	-0.025
STT3A	-0.245
RAB6IP1	0.1815
PTN	3.0208
C1orf106	0.770461538461538
HECA	1.67775
RNF122	1.3575
SLC22A18AS	-0.689666666666667
GNG8	0.347833333333333
ELP4	-1.42075
FAM65A	0.237166666666667
RPL10A	0.0856666666666667
IRS4	1.151
MACF1	0.381
SEC24D	0.1175
LOC374395	0.91575
TGFB2	0.306875
MDFIC	0.278125
CHRNE	0.252
PCMTD2	0.308
ATP6V0D1	0.711833333333333
MTA2	0.36925
LZTR1	-0.336666666666667
RAP1A	0.9605
AXIN1	0.321625
POLR1C	0.94625
TRIO	-0.77175
PLXNA4A	0.373833333333333
C5orf33	-0.85725
DEPDC1B	-3.73825
ZNF473	-0.146333333333333
MTM1	0.495875
GPR107	0.276666666666667
CSNK1A1L	0.123333333333333
FLJ14154	1.60575
NLRC4	4.9875
ENPP4	2.01066666666667
PADI3	-0.292
RNF170	0.446625
CG018	1.02916666666667
C16orf7	0.5055
KCNE1	2.09725
NRM	-1.16733333333333
SLC37A3	0.560571428571429
TPD52L2	-0.0391666666666666
UNC5B	0.7785
C12orf12	1.35216666666667
SDHB	0.247
CLRN1	0.629125
NUDT10	-0.168333333333333
UGT3A1	-0.07525
FBXW8	0.45075
RHOF	0.082625
PTPLAD1	-0.369875
MYO3B	0.0736666666666667
DERA	-0.7205
TPP2	-0.785
C19orf53	0.980333333333333
GINS3	-0.457
ST6GALNAC5	-0.033
CHSY1	0.531
MGC15705	0.9735
GPR83	-0.807
EXT2	0.225625
DOLK	0.174
TUBAL3	-0.45
ACVRL1	2.3935
ABL2	-0.358833333333333
C14orf156	-1.58983333333333
PTPRZ1	-2.4735
DIP2C	0.681
LAMP1	1.959
RXRA	-0.33
MAP3K5	0.9455
ALKBH1	0.247
PDLIM7	-0.039625
ARL14	1.2645
SNIP1	0.2815
TIMP3	2.05166666666667
RGS3	0.996333333333333
SPAG16	0.1385
ABHD4	0.69125
ARHGEF12	0.78875
GLUD2	-0.1555
RAC2	-0.376
UAP1L1	0.359
SLC18A3	-0.3415
YOD1	-0.999416666666667
RALY	0.948
HMOX2	0.88275
DGKH	-0.952
DBNDD2	0.971333333333333
YIPF4	0.209875
THAP10	-1.29
ZNF513	1.65075
HAGHL	-1.423
ITGB4	2.43616666666667
CCDC141	-1.165
YTHDF3	-0.14175
C5orf28	0.2235
RPL7L1	0.049625
TMEM30B	1.35714285714286
ANKRD35	2.826
DUOXA2	0.0115
TBC1D5	-0.635125
DFNB59	-0.17
HRH4	0.357
MYO6	1.4154
DNAJA4	2.03175
RBM24	2.173
CEACAM20	-0.39775
RBM23	0.920142857142857
NGFB	0.7025
C1orf63	-0.9741
KRTAP7-1	-0.101
PERLD1	3.17825
NPB	-0.438
C17orf59	1.2535
HSPBAP1	-0.39525
SLC15A4	0.285625
PRTFDC1	0.0745
OSMR	-0.737285714285714
CYSLTR2	-0.004
C19orf25	0.0569
KIAA1797	-0.3
NLRP6	1.0965
FAM105B	-0.2882
SCRN2	0.739166666666667
LRRC58	-0.946
RNF17	-0.188714285714286
NEIL3	-3.725
FAM137A	-2.37325
SKP2	-3.05675
PARVA	1.14425
