Hybridization REF	TCGA-BH-A1EO-01A-11R-A137-07
IDS	0.929071428571428
PARG	-0.173
LOC131149	0.048
DYRK4	0.245833333333333
MICALL1	-0.925
GALR2	-0.0715
GPBP1L1	0.297
TBX21	4.17775
KCNJ6	2.63016666666667
GGN	1.4255
CASP5	1.23566666666667
RNF182	-3.86375
BRD4	-0.218
DOK4	-0.659625
SLC46A2	2.35966666666667
SOX9	1.89033333333333
ZNRD1	0.130833333333333
PRR6	-3.3445
FAU	0.5365
DTNB	1.12383333333333
CARD9	0.823
STS-1	-0.581
SLC4A5	0.038625
NSBP1	0.05125
UGCGL2	-0.993833333333333
POTE15	-4.331
NOXA1	0.411
RP13-347D8.3	2.645
SAMD10	-0.204
EP400NL	-1.69175
TCF21	-0.06225
AMELX	0.065
JPH2	0.5968
SLA	2.294
DLST	-1.99266666666667
SEPT12	-0.00850000000000004
RGS20	-3.859
LXN	2.14983333333333
ZNF419	0.649
UPK3B	-0.206166666666667
RELL1	1.1055
ESPNL	-2.135
KLHL21	-0.39
PI15	1.389
C2orf61	-1.081
LOC407835	-0.902833333333333
RER1	0.65875
ELAVL2	-0.2505
MGC26718	-3.005
KLF2	2.15825
TNFAIP8L3	1.1295
TFE3	0.28725
C11orf17	0.8305
15E1.2	-1.5675
SNRPC	-0.74675
DLGAP1	-1.784
PGLYRP1	0.288375
OVCH2	0.695
IRF7	1.0062
SET	-1.3531
NAB2	-1.1725
LRP5L	-0.80825
FAM120A	0.086625
ASCL2	0.607833333333333
SHH	-0.3925
ATP5H	-0.00683333333333333
THPO	0.236333333333333
TYRP1	-4.45616666666667
HIST1H3E	0.0973333333333333
EIF2S1	-0.0708888888888888
TNFRSF17	-3.237
TARSL2	0.728
NKX2-8	-0.274375
C1orf115	-0.128
LOC56964	0.7895
KIAA0841	-0.77775
ISCU	0.325
TTMA	-0.739
ZNF414	-0.5125
LOC441150	0.95975
RAB15	0.796
HBP1	2.01266666666667
TNNT2	-1.35616666666667
CECR5	-1.4005
PHGDH	-3.976125
JRK	-0.3683
XPO4	-0.68075
FAM131C	0.3845
ARHGAP25	1.15266666666667
CA9	-3.44644444444444
GPR62	0.281333333333333
TLX1	-0.379
GPS1	-0.73425
OR2M2	0.365
BDP1	-1.08492857142857
FAM70B	0.46175
RPS29	-0.207333333333333
MKLN1	-0.2905
TSPAN19	-3.323
SLC29A3	0.9855
LGALS4	-0.108666666666667
USH2A	0.2825
NF1	0.0688333333333333
APOBEC3A	1.81216666666667
IMPAD1	0.848333333333333
OLR1	3.06716666666667
NRAP	-0.3975
HCFC1R1	1.31883333333333
TAOK2	0.0503333333333333
MCM10	-2.956
MAP4K3	0.391416666666667
CBS	-2.899
CLK3	-1.2041
PCDHGA5	1.57
ELF4	0.192625
FAM71A	-0.16675
C11orf49	-0.41325
CLIP2	-0.4335
BTBD9	0.7308
ZNF524	1.45525
KDELR1	0.09
ZNF509	0.8655
NCSTN	0.9675
ZNF533	1.62492857142857
PARP4	0.066375
GALNT9	-0.226333333333333
NPY	-2.9435
BEGAIN	-2.5115
TMEM77	0.925833333333333
FOXRED1	-1.85016666666667
SLC16A2	1.6775
SLC35B1	-0.22325
GK5	-0.591666666666667
SDCCAG10	-0.05275
C4orf20	0.7395
SLC9A2	-2.0175
ADD1	-0.329928571428571
TAL2	-0.690166666666666
ACLY	-0.68225
DNAJC1	-0.2245
SOST	-1.90425
USP43	0.785166666666667
CYP4F12	-0.67075
FKBP5	-1.044375
CHCHD5	0.8024
NUDT22	-0.0215
CCDC85B	-0.249
OR51G2	0.633
STRN3	-0.460785714285714
TMOD2	0.92975
FLI1	0.8515
MAB21L2	0.181833333333333
DGKQ	0.00625
VPRBP	-0.779333333333333
SCNN1B	-1.0745
ECHDC3	-0.0124
TMEM106C	-0.671
CSNK2A2	-0.3055
RPL39	-0.2567
HERC3	0.260222222222222
ZBTB47	0.859666666666667
ZNF681	-0.04375
PAGE2	-2.4
CLIC5	3.15771428571429
RABAC1	1.6535
ZFHX2	0.6465
YPEL1	0.731666666666667
KIAA0776	1.229
NR1D2	0.1105
DNAJC4	0.50725
NPNT	1.0488
ZNF677	1.121
ZNF536	-0.40375
MEF2B	0.0940833333333333
PTPN4	-1.20225
CTCFL	-5.6685
STX5	0.2945
CD72	1.9505
VEGFA	-2.36852631578947
XRCC1	-0.3038
MAS1L	0.768333333333333
ELL	0.0033
SETBP1	0.2405
CDH11	4.2805
NDC80	-2.10853846153846
DMBX1	-2.841
NRSN1	0.613166666666667
BAT2D1	-0.21075
CDS2	0.9005
C1orf212	-0.118166666666667
SENP3	-1.387875
IL1F9	-0.066
EEF2K	-0.307125
COG8	0.1535
CEP72	-1.778
OR1L8	-0.097
MUS81	-0.661916666666667
PHYH	1.026875
GGT6	1.00033333333333
C22orf23	-0.1845
C13orf33	4.36275
MAPK8IP2	-0.20225
NELL2	-0.7105
POU3F2	-3.96066666666667
ALPK1	1.860625
MRPS18C	0.19175
RPLP2	0.84375
FGF22	1.039
SPNS1	-0.389833333333333
ZFP1	-0.21575
IL1RAPL1	-1.52275
PCSK9	-2.7755
NKX2-1	-0.0320769230769231
C6orf189	2.81025
SP4	-0.2615
SLC11A1	2.4475
C21orf25	-0.309166666666667
ICAM2	0.521125
SH3GL1	-0.790333333333333
GSK3B	-0.547666666666667
RALB	0.99625
PDXP	-1.81516666666667
GNGT1	-3.58985714285714
KIR2DL1	0.624
TNFAIP3	-0.22575
C6orf32	-0.0016
CBLN2	5.9935
PANK3	1.136375
TAAR9	0.8955
WDR82	-0.192285714285714
APOM	-3.85275
TRIP10	-0.2145
SPATA16	0.161166666666667
C1orf135	-1.903
USP51	0.11525
TESK1	0.2655
C11orf64	0.1035
ZNF611	0.311
PDE6G	0.325666666666667
HLA-DQA1	4.465625
GCLC	-0.111125
SEC61A1	0.155714285714286
TWSG1	0.71725
ZMYND10	1.51475
CTDP1	-0.267875
ADAMTS6	0.925666666666667
SLIT1	-2.1705
KRT86	-0.8875
KIAA0574	3.06225
GTPBP2	-0.4405
PQLC3	2.03925
PRRX2	0.9465
C15orf44	-0.042
MKKS	-0.014125
C11orf10	0.11225
GPR110	-0.4315
CD109	-0.313333333333333
ADCY1	0.234166666666667
RHBG	-3.3015
TP53I3	0.52525
SLC22A3	-0.7291
UCP2	-0.177
FOXG1	-2.714
OR2AG1	0.28
TRIM24	-0.6925
PROC	-2.353
TAAR6	0.844
AMTN	-0.905
C10orf47	-0.231
DEPDC1	-2.54625
FLJ45557	3.39225
ZDHHC17	-0.4470625
KIAA1429	1.76533333333333
KCNH1	0.389
VNN3	-0.0657142857142857
PSMAL	1.1565
PPARD	0.20925
HFM1	-1.5365
YBX1	-1.413
ZNF695	-2.5065
SCTR	0.421333333333333
DCDC1	-0.1455
VPS26B	0.3467
MTF2	-1.563
ATP6V1F	0.31225
CCDC94	-0.15925
PERF15	-0.2165
CCL11	4.75075
LMO7	-0.435375
DCST1	0.4035
ADRBK1	-0.17075
CDRT4	-0.938875
ZNF84	-0.98225
HOXD8	3.359
STARD8	0.229
FOXP2	-0.988125
CCDC103	0.72775
POLR3A	0.786
GSC	0.4835
ZNF114	-2.8895
HTR7P	0.4655
LALBA	0.633
RMND5A	0.175333333333333
PSCD2	-0.081
ZNF409	0.00650000000000001
KRTAP1-3	0.032
MAF1	0.315
LOC201725	-0.827666666666667
NRN1	-1.62075
SPAG5	-3.2775
DNAH7	0.899333333333333
FLJ43860	-0.0565
BRCA2	-1.3805
ACADM	-0.12575
CXXC6	-3.003875
RAGE	-0.88075
CHMP2A	0.7815
FAM8A1	0.3094
GPR21	0.646
SLC12A3	-2.57733333333333
FVT1	0.782071428571429
ZDHHC7	-0.051375
FLJ44048	1.2335
SLC44A3	2.17366666666667
SDSL	0.583666666666667
MMP8	-0.46975
PLA2G12B	-3.80683333333333
ACY1	-0.7675
MT1E	-0.116
OR4K15	0.0675
TECTB	-0.439
GPR20	-0.191625
IRAK2	-0.46325
RFPL3	-0.12775
MYO9A	-0.02725
NARG1L	-0.282916666666667
BLMH	-0.723
CCDC3	2.95633333333333
C9orf21	0.397666666666667
KIAA0513	0.812833333333333
MIER2	0.347
PNMA2	-1.35841666666667
SH3BP2	0.5154
ANXA10	-2.239
RTN2	0.3115
TFB1M	-1.159
PRPH2	5.40075
C14orf133	0.27525
GOLGB1	0.418333333333333
IRX4	-0.710125
NFKBIL1	-0.503166666666667
C10orf62	-0.185
APBB3	-0.314
RPS10	0.9247
LOC728378	-2.0815
TLE3	0.185777777777778
PSMB7	-0.5975
MESDC1	-0.265
SLC6A1	1.039
OCLN	1.59116666666667
PTTG3	-1.87583333333333
NAGLU	-0.1225
SERTAD4	1.98625
SPRY1	0.63075
FLJ10781	0.033
MYSM1	-0.75075
TRIM4	0.697571428571429
SH3YL1	0.632
TREM2	4.55166666666667
SERPINI1	1.34675
HDHD3	0.516375
TMEM38A	1.009625
EID2B	-0.27875
TDRD3	0.570833333333333
SEDLP	1.19
THSD7A	2.8795
NDST3	-2.85375
KLHL15	-0.483
DHRS12	2.469
FBXO9	0.244357142857143
TNPO1	0.219833333333333
MRPL13	1.10266666666667
SNX5	-1.66083333333333
METTL6	0.061
SOD1	0.291875
CHML	-1.3
PACS1	0.12575
SIRT5	-0.5769
CAPN2	0.357833333333333
FXYD5	0.0723333333333333
TWISTNB	-0.09025
LRFN1	0.0301666666666667
UBE1L	1.700875
UBE1C	1.1885
OR51B2	-0.458
OR4D11	1.432
C15orf2	-0.344
NR4A1	-0.460833333333333
LOC339047	-3.1635
TRIM17	4.849375
ATP5G3	0.0762142857142857
RPL15	-0.0943333333333333
ADAMTS8	-0.49075
HOXC4	-2.1445
C14orf37	2.7075
CEACAM5	-1.864875
MYT1L	-0.0834
RASA2	-0.6315
OSBPL7	-1.746
STAG1	0.2215
GIMAP4	5.43883333333333
FUT3	-1.624
PIF1	-3.136875
LPIN2	-0.4332
SH3PX3	0.1965
PDP2	-0.586
PAPD1	-0.913
ERP27	4.92925
APOOL	0.237
DIABLO	-0.5995
TRHR	-0.033
ARMC9	0.139375
RNF152	3.6085
SLITRK3	-0.105166666666667
ZNF211	0.7491
PFDN1	-0.11625
RGS11	0.576875
HS6ST1	0.1759
AKR1D1	-3.11575
TNP2	0.0396666666666667
STK31	-0.305166666666667
EML4	-1.21208333333333
SGTA	-0.897
HIST1H2BI	-1.43333333333333
PSMD6	-1.14566666666667
KIAA1257	-1.07725
C18orf55	-0.132333333333333
FLJ20273	2.182875
RPL28	-0.359666666666667
EPYC	4.84725
NOX3	0.174
ELAC1	0.935666666666667
METT11D1	-0.9255
BIN2	0.00233333333333334
NACA2	0.17075
CCDC17	-1.1915
HM13	-0.6897
UBOX5	-0.593
UBE2O	-0.988125
UBL5	0.49025
APOLD1	0.802375
C9orf31	0.10475
TNFSF8	0.4785
ARHGAP29	-0.295375
PROKR2	0.206
PDE5A	0.608333333333333
C6orf12	-2.07
TOM1L1	0.1625
WHDC1	0.054875
FOXI1	0.265333333333333
RAB4A	0.8962
TMEM39B	-0.43125
ATPBD1C	-0.70275
FARSA	-0.635333333333333
PLEKHG5	0.4055
CMAS	-0.33
OR7E24	-0.112
SLC30A1	-0.35375
CDC42EP5	0.468166666666667
PLAC1	-0.23325
KLHL18	-0.260166666666667
LBA1	0.7707
TAZ	-1.1495
CRIP2	0.514125
BTBD11	-0.9175
C16orf72	0.6445
DIO2	3.4911
LRRCC1	1.79716666666667
CCDC136	-2.507
PRX	0.394625
RBM5	-0.5403
TMEM85	-0.08025
TUBGCP4	-1.46166666666667
APLN	1.34375
CDK7	0.539833333333333
SSR2	1.05591666666667
CRELD1	-0.56175
C19orf46	2.8875
GAL3ST4	1.146
KBTBD10	1.09875
IL28A	0.25375
WDR27	-0.712
MCM2	-1.5665
SOX14	-0.811
FLJ39743	0.1685
KIAA0922	-0.30225
HIPK4	0.4105
FLJ25758	-0.031
C16orf57	-0.573583333333333
PDZD2	2.187875
MCC	1.2035
HHLA3	-0.0839
ID2	0.1195
C20orf23	0.415833333333333
ZNF688	0.9615
APOC2	-0.258833333333333
LOC440093	0.17
FAM50B	1.87683333333333
PWP1	-0.334
DNAH10	0.2525
HIST1H2BA	-0.0895
GPR56	0.141166666666667
METAP2	-0.483875
PAN3	1.01383333333333
STXBP4	-0.23225
PDHX	0.463
MTA1	-1.26341666666667
ZBED4	-0.145375
ZNF720	0.247
CDK2	-2.2405
RHOJ	1.311625
CDC37	-0.795666666666667
ZER1	0.095
GRK4	1.281
PRPH	0.5145
POLR2A	0.311
OGFOD1	-1.26475
NOL5A	-1.6505
PHEX	-0.156
FLJ16478	0.23
C20orf117	-1.280125
CAMTA2	-0.63
C11orf74	0.840833333333333
DDX17	-0.111583333333333
C5orf27	0.416375
PLEKHA2	-1.4499
PDE4DIP	-0.14
SCN7A	1.649
ZNF559	0.3705
CXCL10	4.65625
ZMYM4	0.152666666666667
STK32B	1.3948
KIAA0888	-0.6216
TACR3	0.9105
CKAP2L	-2.95675
KIF1A	-1.48633333333333
RSPRY1	0.58375
VCAN	2.51025
CYP27C1	-0.529
SYDE1	-1.37533333333333
MED12L	-1.73525
ZDHHC21	0.242625
NHS	1.231
TM9SF3	0.5735
DDHD1	-0.543875
MAFG	-0.722583333333333
BICD2	-0.7824
C14orf119	0.229166666666667
C14orf43	0.168357142857143
CDH7	-1.855
ALKBH5	-0.465214285714286
JUP	0.49675
TMEM41A	-0.175666666666667
MAMDC4	-1.91033333333333
CBX3	0.762625
LRRC18	0.03425
RBMXL2	-0.960666666666667
PLA2G4D	0.531666666666667
FGF13	-1.04775
KIF3A	0.7395
PDIA6	-0.8755
DCXR	-0.18825
CASKIN2	0.0605
EHD1	1.1735
MARCKSL1	0.3425
ZNF496	-0.322333333333333
SCAF1	-0.327833333333333
KCTD8	-1.09675
TRAF3IP3	1.24257142857143
LSR	0.2875
CXorf1	-0.6805
C14orf112	0.882333333333333
EIF2B1	-0.04725
OMP	0.3285
GSTZ1	-0.189
LOC92017	1.2815
ISLR2	2.6775
C12orf36	0.211
GATA2	-1.577
GABRA5	-2.0905
CELSR2	-1.05642857142857
STAM2	0.7026
TNAP	-0.814
PTPMT1	0.0135
GRP	7.2645
SV2A	-1.56133333333333
MAGEA12	-3.88125
CACNG1	2.824
C18orf19	-0.78825
GSG1	-0.497166666666667
PTPRJ	0.380571428571429
FRMPD1	0.067
ZNF668	0.62525
PLEKHJ1	-0.620625
ADAT1	-1.2571
TMEM50A	1.0311
UCN3	0.3735
HOOK1	-0.112625
IL17B	0.0835
MLKL	-0.838666666666667
TTC14	-1.53516666666667
KLHL5	0.730375
CRYL1	0.615666666666667
FOXH1	-0.0005
NFYB	0.56425
PPM1G	-1.1185
GOLGA2LY1	-2.01275
NMT1	-0.34025
HADHA	-0.8661
CHSY-2	3.5915
PLEKHF1	0.872071428571428
SAGE1	-2.337
MUSTN1	1.7215
SUHW4	0.982
TFEB	1.7435
ZFYVE27	-1.14525
ATG12	-0.220166666666667
BMI1	0.383785714285714
ZIM3	-0.706333333333333
MYH4	-0.18425
MASP1	-1.51233333333333
KIAA0984	0.5115
RPAP2	-0.1575
ASB5	-0.5545
BOLA3	-0.872333333333333
MIA3	0.5555
KRT35	2.5165
KIR3DL3	-1.1985
MRPL51	0.2815
SEMA3F	0.417333333333333
NDUFB2	0.4075
LOC253012	-0.7475
FAM46C	-0.4773
G6PC	-2.72075
CSAG3A	-4.23333333333333
PREX1	0.2845
SLC25A45	-0.073625
MAPKBP1	0.1594
CPE	2.0903
GNB1	-1.15625
CXCR6	2.589
TRIM46	-0.01325
C16orf3	0.135166666666667
HPSE	2.129625
TIGD3	-0.7335
SPG3A	2.46275
LCAT	-1.404
ST6GAL1	-0.567777777777778
POMC	1.39525
FLJ36031	-0.972166666666667
NSMAF	-0.831166666666667
SKIL	1.8745
ADSS	0.899
HMGCS1	-1.8185
POLR3F	-0.0683333333333333
RAB10	-0.02175
ZNF277P	0.136625
ZBTB7B	0.688875
DHRS1	0.584625
ABCC13	1.084875
CNOT3	-0.3915
NFKBIA	1.1155
GAK	-0.293
SFT2D2	2.29383333333333
HOXA6	0.273
CRTC1	-0.322125
LY6D	-0.622166666666667
C20orf72	-1.158
CPT1A	-0.4525
LMO1	-1.5095
EIF3I	-0.2665
PRB4	0.51175
MCM3APAS	-2.487125
C20orf132	-0.7514
FOXF2	-1.92175
S100A12	1.19025
MLH1	-0.423166666666667
ACTN1	1.3032
MRPL36	-0.4715
C20orf106	-1.1745
FBXO6	1.1525
MKS1	-0.430833333333333
CX3CR1	-0.743375
PDE1B	1.3495
PLP1	-2.88775
KISS1	-0.192166666666667
C14orf2	-0.0373333333333333
TBC1D3P2	-1.57125
COMMD6	2.039
ANKRD7	-1.53225
PTCHD1	-0.745125
NARS2	-0.501
DOCK7	-0.440875
FAM127B	0.125375
LOC390243	-0.419666666666667
N6AMT2	1.1645
ZNF391	0.325
DNAJB14	-0.42
WRB	0.961875
BPI	0.546666666666667
TTC4	-0.455333333333333
FAM10A5	0.0105
GOT1L1	0.383375
MAGED1	-0.202
RESP18	0.5775
WFDC6	0.440333333333333
MT2A	-1.343
C11orf56	-0.064
KIAA1432	0.245
ROR1	-0.9695
HSD17B14	1.8465
ZFAND2B	0.4465
SAMD4B	0.178
HEXA	0.4405
HNRNPU	-0.34
USP39	-0.383375
NRD1	-0.61175
R3HDML	-0.0455
FLT4	0.2675
OMG	-0.120666666666667
OR52N4	0.7105
LOC399818	-0.1045
ELA2	-1.8285
VENTXP1	-0.36
RFC5	-1.89
OR52L1	0.6145
PAX5	-0.1725
FBXO2	1.009
GMEB1	-0.1395
AKT3	0.0288333333333334
CRB1	-1.52983333333333
CTTN	0.720666666666667
UTP15	-0.155333333333333
HSBP1	0.79975
PHF11	2.08075
NDEL1	-0.0223333333333333
USP8	-0.23925
BAIAP2	-0.2426875
SI	-0.4882
ARSJ	-0.606833333333333
BAAT	-2.7975
KCNS3	2.92433333333333
LOC126147	-0.7465
TMEM37	0.515
C1orf162	4.11733333333333
MBD1	-0.8493
ITGAL	0.2545
WDR73	-1.19533333333333
GKN2	-0.0628333333333333
ARFGAP1	-1.1795
SLC5A8	-1.50166666666667
ZBTB40	-0.7443
CYP4B1	5.77466666666667
LYPLAL1	0.63975
CHST3	-0.47875
MAP3K9	0.2965
BTAF1	-1.2175
TFAP2E	0.0125
RBM35B	-0.735
LOC441251	-0.663333333333333
ANKRD25	-0.333777777777778
UQCRC2	-0.1415
MAEA	-0.253
HYAL1	-2.2009
RNPEPL1	0.1145
CPSF2	0.178625
PSD3	0.0128
ABCA13	-0.455714285714286
AGR2	2.788
GBX1	-1.6025
HDLBP	0.749571428571428
ACY3	-0.74225
HECW1	-0.37025
ZNF519	-0.49325
HOPX	4.726
ZNF304	1.422
OR12D3	0.327
FKSG43	0.20525
METTL1	-0.000625000000000001
MFSD3	1.3645
PSPH	-1.81075
CLCA3	-0.335
DARS2	-1.49916666666667
CDC25A	-2.49316666666667
BAIAP2L1	-0.32775
B3GNT5	0.153625
USP29	0.109
ARHGEF10L	1.3718
ATOX1	0.43525
ADAM30	0.841666666666667
DNASE1	0.277
STT3A	0.26875
RAB6IP1	0.57125
PTN	0.5628
C1orf106	-0.743538461538462
HECA	1.633
RNF122	1.23825
SLC22A18AS	-0.131333333333333
GNG8	0.4305
ELP4	0.531
FAM65A	0.413
RPL10A	0.0241666666666667
IRS4	0.035
MACF1	-0.1084
SEC24D	0.867
LOC374395	1.1055
TGFB2	2.946625
MDFIC	1.186
CHRNE	0.606666666666667
PCMTD2	-0.669666666666667
ATP6V0D1	0.121666666666667
MTA2	0.5825
LZTR1	-0.578166666666667
RAP1A	1.1835
AXIN1	-0.921375
POLR1C	0.19575
TRIO	-0.37275
PLXNA4A	0.00133333333333333
C5orf33	0.51
DEPDC1B	-2.47475
ZNF473	-0.0868333333333333
MTM1	1.09525
GPR107	0.352333333333333
CSNK1A1L	0.110333333333333
FLJ14154	-0.77775
NLRC4	5.48175
ENPP4	0.357166666666667
PADI3	-0.3765
RNF170	1.58625
CG018	2.49833333333333
C16orf7	-0.2775
KCNE1	0.07025
NRM	-0.653
SLC37A3	0.495214285714286
TPD52L2	-0.5975
UNC5B	2.1815
C12orf12	0.288166666666667
SDHB	-0.0195
CLRN1	0.127625
NUDT10	0.710833333333333
UGT3A1	0.170625
FBXW8	-0.238625
RHOF	-0.937125
PTPLAD1	-0.08625
MYO3B	0.8115
DERA	-0.131
TPP2	-0.319
C19orf53	0.527166666666667
GINS3	-1.056375
ST6GALNAC5	2.27
CHSY1	0.105
MGC15705	0.1665
GPR83	0.1805
EXT2	0.0985
DOLK	0.23825
TUBAL3	-0.44525
ACVRL1	2.6586
ABL2	-0.26975
C14orf156	-0.588666666666667
PTPRZ1	-4.022875
DIP2C	0.3185
LAMP1	1.248375
RXRA	0.0405
MAP3K5	0.71225
ALKBH1	0.140333333333333
PDLIM7	0.10675
ARL14	-1.609
SNIP1	0.0993333333333333
TIMP3	3.01008333333333
RGS3	-0.0486666666666667
SPAG16	0.3331
ABHD4	0.10625
ARHGEF12	0.891583333333333
GLUD2	-0.1935
RAC2	-0.71
UAP1L1	-0.3505
SLC18A3	-0.051
YOD1	-2.27666666666667
RALY	-0.6455
HMOX2	0.55275
DGKH	-0.979333333333333
DBNDD2	1.3435
YIPF4	0.703875
THAP10	-0.77025
ZNF513	-0.11975
HAGHL	-0.1025
ITGB4	-0.427666666666667
CCDC141	-2.048
YTHDF3	0.3825
C5orf28	0.47225
RPL7L1	-0.05975
TMEM30B	1.16278571428571
ANKRD35	2.7055
DUOXA2	-0.25125
TBC1D5	-0.247875
DFNB59	-0.0095
HRH4	0.57925
MYO6	2.5159
DNAJA4	1.70975
RBM24	3.235125
CEACAM20	-0.05725
RBM23	-0.221142857142857
NGFB	0.315
C1orf63	-1.1446
KRTAP7-1	0.5215
PERLD1	1.46425
NPB	0.0955
C17orf59	0.234
HSPBAP1	0.3095
SLC15A4	0.098625
PRTFDC1	0.686
OSMR	-0.125642857142857
CYSLTR2	0.298
C19orf25	0.2851
KIAA1797	-0.37
NLRP6	0.2405
FAM105B	0.5374
SCRN2	-0.430166666666667
LRRC58	-1.0363
RNF17	0.1245
NEIL3	-2.6725
FAM137A	-2.4085
SKP2	-2.81075
PARVA	1.94733333333333
PKLR	-1.5805
RNF34	-0.292125
A3GALT2	-0.10825
C12orf50	0.0268333333333333
SUNC1	-1.342
FAM102B	-0.124666666666667
CCT2	-0.47375
LRRC37A2	-1.0465
ARF4	1.323
SIKE	-0.395
C8orf48	2.55166666666667
MBTPS1	-0.0805714285714286
GPSN2	-0.4775
NCF2	4.362
SLC12A6	-0.149166666666667
MRPL48	-0.08425
HMGN3	0.801666666666667
LRRC62	-1.107
PAX9	0.93475
FAM55A	0.3105
C20orf42	-3.47083333333333
SCML2	-1.734
BCL9	0.1905
FAM40A	-0.56675
C9orf41	-0.4895
ZNF774	0.39
LETM1	-1.0835
PLXNB1	-0.4465
NIPSNAP1	-0.77725
USP10	-1.38375
F9	0.04175
LIPE	1.27475
CNGB3	-0.1165
C12orf52	-0.6205
PI4K2A	-0.028375
MED8	0.59625
STAT4	1.2403
FGD4	-0.3595
RNF145	-1.6165
WDR32	0.5756
CLDN2	0.442833333333333
TCEAL8	1.089
ZMYND8	-1.4536
PDXK	-0.3675
GATAD2A	-0.33025
PTGES3	-0.786
CCM2	-0.074
TAP1	0.7705
ZNF670	0.277
ETS2	0.191714285714286
C6orf166	0.0936666666666667
PRMT2	0.625357142857143
OR4B1	0.4545
INTS8	0.489
CCDC102A	0.331
CCDC83	-2.66016666666667
ITGA1	0.0429
EPHA5	-2.25477777777778
FAM24B	-0.819
TSGA10	2.58425
HAL	-2.61933333333333
MYOT	0.966
SPACA3	1.00775
BCL2L2	-0.371333333333333
CUGBP2	1.482
CCNB3	1.37625
RNF113B	0.5325
MERTK	1.688
BAG1	0.61475
VPS36	0.81225
ORMDL3	0.6778
C1orf190	1.61225
ZNF625	-0.3605
CORO2B	-1.32825
ALOX15	-1.4095
CST1	3.348
NUPR1	2.84383333333333
CCL7	4.38175
SMCR5	-2.4125
DSC2	1.3275
RBMS2	0.551
GRIK4	0.2
TRIM65	-0.005
TMPRSS6	-0.408142857142857
TP53INP2	-0.3205
GLB1L	0.288333333333333
LOC388284	0.403333333333333
PUS1	-1.38871428571429
BCL9L	-0.6925
OLFM1	-0.9935
RET	-0.032625
MASTL	-2.0415
ALX3	0.7765
IL1RL1	1.38066666666667
ZNF765	-0.4922
C14orf138	0.0905
SNX10	-0.111
TAC4	0.3645
C1orf64	-0.06075
POGK	0.57475
MAPK9	0.72775
ZNF366	3.1645
C8orf79	0.5068
CLDN7	1.313
OR5AT1	1.318
TRIM37	-2.02275
LRRC25	3.90525
GRHL2	3.8371
TEKT3	1.727
LASS5	-0.390166666666667
ABCC4	-1.61158333333333
DLG3	0.36575
VGLL1	0.41875
ZFP36L2	2.10366666666667
MFRP	0.0103333333333333
KIAA1799	0.5445
FLJ44379	-0.224
PCNX	-0.1
ANXA9	2.483
CYP4V2	1.1684
PIK3C2A	-0.5335
SRR	0.8455
NOL3	-1.34675
IFITM2	1.635
ARNTL2	-1.428
ZNF595	0.9425
NLRP13	0.5035
ASPH	2.032625
CPA2	0.1175
PVRIG	-1.03916666666667
LEPR	0.1905
C16orf42	0.0768333333333333
SH3BGRL	3.40425
FAM77D	3.10916666666667
FNDC7	0.543
C9orf6	0.5195
NOTCH2NL	-0.644666666666667
PGBD1	0.3405
SYNGR2	0.037
PITPNA	-0.1878125
PRPF4B	-0.6033
SLC43A3	-1.1685
NRBP1	-0.67975
SLC25A22	0.091
ILK	0.4925
SLC22A8	0.669
MRPS7	-0.202
PITX2	0.2365
FABP3	1.165375
OR1L1	0.4845
LOC728215	0.154375
BLID	-2.0155
KIAA1217	3.54552941176471
TFPT	0.546
AP4B1	-0.4405
VBP1	-0.432
OR1K1	0.4985
MORC3	0.34925
BHMT2	1.20733333333333
C3orf10	1.635
FZD7	1.32316666666667
WFDC10A	0.116
PMS2CL	-0.35075
CCDC32	0.550166666666667
FA2H	-3.69875
ALG13	0.4895
TTLL7	-1.3945
SPOCK3	0.18075
SLC13A2	0.441
AIM1	1.8355
GPRC6A	0.2835
EGR2	4.6645
MED11	0.72525
WWC1	0.81325
SH3GL3	-4.23775
RIF1	-1.39221428571429
PRLH	0.267
VLDLR	-0.8565
DBT	0.401
C21orf63	-0.71425
CGGBP1	-0.41625
KRTAP12-2	0.5535
TADA3L	-0.967875
ZBTB16	2.47175
PDGFB	1.068875
RFX1	0.4295
UQCRB	0.8932
LOC133874	0.1565
HPS3	0.30525
LGALS3BP	0.3697
DKFZP564O0823	2.09942857142857
MRFAP1L1	0.994625
HOXA10	-0.435333333333333
NGB	0.104
KIF21A	-0.791076923076923
IFLTD1	1.15
LZTS1	0.325125
ARHGEF3	1.9725
RHBDL3	-1.372
CSNK1G2	-0.113916666666667
ChGn	-0.532125
KIAA1244	0.2495
GABRB2	0.1205
MGC72080	-0.785
CD27	3.8915
EGLN1	-1.5259
PEX13	0.679
RWDD3	0.20825
RNF12	-0.705833333333333
GRIN2B	-1.736
ADAMTS14	-0.514375
DYDC2	-0.071
ATP6AP1	0.6313
NR1H2	-0.38
PDK2	0.0325
C3orf17	0.129
SLC38A2	-0.605714285714286
SLC25A29	-0.878833333333333
C15orf29	0.36375
ADAM9	1.54841666666667
TMUB2	-0.03825
GPR176	-0.66825
AGK	-0.43525
MCCD1	0.32125
NDUFA4	0.01625
TMEM146	0.015
DUSP1	2.208375
UNQ6975	3.35
EMX2OS	5.57225
INSM2	-0.02275
LUZP4	-0.1535
SETD6	-1.979
P2RY2	3.63075
SLC45A2	-1.971
