Hybridization REF	TCGA-BH-A18Q-01A-12R-A12D-07
TIGD3	-0.3395
SPG3A	2.17025
LCAT	-1.44466666666667
ST6GAL1	0.248444444444444
POMC	1.45625
FLJ36031	-0.0183333333333333
NSMAF	-0.591166666666667
SKIL	0.3455
ADSS	1.022
HMGCS1	-1.7249
POLR3F	0.257333333333333
RAB10	-0.212875
ZNF277P	-1.526625
ZBTB7B	0.712375
DHRS1	0.44625
ABCC13	-0.224625
CNOT3	-0.01375
NFKBIA	0.4625
GAK	-0.171333333333333
SFT2D2	2.589
HOXA6	0.701
CRTC1	0.82725
LY6D	-0.426166666666667
C20orf72	1.013
CPT1A	-1.273
LMO1	1.6665
EIF3I	-0.39075
PRB4	0.41325
MCM3APAS	-1.641875
C20orf132	-0.9925
FOXF2	-4.44075
S100A12	-0.0505
MLH1	-0.136666666666667
ACTN1	2.0822
MRPL36	-0.820166666666667
C20orf106	0.57825
FBXO6	1.09166666666667
MKS1	-0.016
CX3CR1	-1.343875
PDE1B	0.3735
PLP1	-3.584
KISS1	0.01
C14orf2	-0.724
TBC1D3P2	-0.20775
COMMD6	1.7829
ANKRD7	-1.45475
PTCHD1	4.55425
NARS2	-1.04425
DOCK7	-0.394375
FAM127B	-0.086625
LOC390243	0.105666666666667
N6AMT2	0.243
ZNF391	-0.1815
DNAJB14	-0.224666666666667
WRB	-0.22075
BPI	2.46583333333333
TTC4	-0.3385
FAM10A5	0.36775
GOT1L1	1.349
MAGED1	-1.14875
RESP18	0.03375
WFDC6	0.171
MT2A	-0.9485
C11orf56	-0.07025
KIAA1432	-0.3365
ROR1	-1.643375
HSD17B14	0.751
ZFAND2B	-0.06725
SAMD4B	1.12925
HEXA	0.33325
HNRNPU	0.397590909090909
USP39	-0.25175
NRD1	-0.28475
R3HDML	0.433
FLT4	0.463666666666667
OMG	-0.352666666666667
OR52N4	0.414
LOC399818	-0.97025
ELA2	-2.75225
VENTXP1	-0.0585
RFC5	-1.398
OR52L1	0.1385
PAX5	0.26
FBXO2	-0.59525
GMEB1	0.871
AKT3	-1.3165
CRB1	-0.221666666666667
CTTN	0.332666666666667
UTP15	-0.794666666666667
HSBP1	1.14808333333333
PHF11	1.39425
NDEL1	0.067
USP8	-0.6935
BAIAP2	0.72475
SI	0.696833333333333
ARSJ	1.21333333333333
BAAT	-3.076
KCNS3	2.55216666666667
LOC126147	-0.263
TMEM37	-1.743
C1orf162	3.309
MBD1	0.3912
ITGAL	1.34266666666667
WDR73	-0.422666666666667
GKN2	0.154166666666667
ARFGAP1	-0.544125
SLC5A8	1.258
ZBTB40	-0.4766
CYP4B1	-0.4885
LYPLAL1	0.3875
CHST3	2.419
MAP3K9	0.324
BTAF1	-0.0878333333333333
TFAP2E	0.4845
RBM35B	1.309
LOC441251	-0.442333333333333
ANKRD25	-0.325222222222222
UQCRC2	-0.013
MAEA	0.169083333333333
HYAL1	-2.7457
RNPEPL1	-0.499333333333333
CPSF2	-1.28925
PSD3	-3.3518
ABCA13	4.6025
AGR2	-4.516375
GBX1	-1.644
HDLBP	0.0847142857142857
ACY3	-1.23525
HECW1	-0.10725
ZNF519	0.098
HOPX	3.124875
ZNF304	1.558125
OR12D3	-0.4095
FKSG43	1.169
METTL1	0.319875
MFSD3	0.2708
PSPH	-1.95
CLCA3	0.329
DARS2	-1.245
CDC25A	-1.33483333333333
BAIAP2L1	0.323
B3GNT5	2.91525
USP29	1.0085
ARHGEF10L	0.8057
ATOX1	-1.53025
ADAM30	0.624
DNASE1	0.9075
STT3A	0.121583333333333
RAB6IP1	-0.16
PTN	1.4462
C1orf106	0.244769230769231
HECA	2.7055
RNF122	-0.0315
SLC22A18AS	-1.01683333333333
GNG8	0.579333333333333
ELP4	-0.392
FAM65A	-0.523
RPL10A	0.249166666666667
IRS4	3.1345
MACF1	0.8266
SEC24D	0.02675
LOC374395	-0.07875
TGFB2	2.198625
MDFIC	-0.12725
CHRNE	0.4045
PCMTD2	0.203666666666667
ATP6V0D1	0.129333333333333
MTA2	-0.393
LZTR1	-0.136333333333333
RAP1A	0.1435
AXIN1	0.614625
POLR1C	0.60025
TRIO	-1.31441666666667
PLXNA4A	-0.780083333333333
C5orf33	-0.9555
DEPDC1B	-0.897625
ZNF473	0.512666666666667
MTM1	1.1125
GPR107	0.134
CSNK1A1L	0.562166666666667
FLJ14154	0.7905
NLRC4	3.63125
ENPP4	1.61783333333333
PADI3	-0.4205
RNF170	-0.844375
CG018	1.60416666666667
C16orf7	0.0915
KCNE1	0.2295
NRM	-0.2075
SLC37A3	-1.0005
TPD52L2	-0.440666666666667
UNC5B	0.0585
C12orf12	-0.161666666666667
SDHB	-0.66875
CLRN1	-0.347714285714286
NUDT10	-2.84783333333333
UGT3A1	0.43275
FBXW8	0.4625
RHOF	-0.82375
PTPLAD1	-0.887625
MYO3B	-0.2345
DERA	-0.48675
TPP2	0.217
C19orf53	-0.166666666666667
GINS3	0.434125
ST6GALNAC5	3.3025
CHSY1	0.308
MGC15705	1.294
GPR83	-0.097
EXT2	-0.24275
DOLK	-1.09175
TUBAL3	0.58525
ACVRL1	1.537
ABL2	-0.337416666666667
C14orf156	-1.52133333333333
PTPRZ1	-3.81528571428571
DIP2C	0.955875
LAMP1	1.706125
RXRA	0.0679
MAP3K5	-0.05875
ALKBH1	-0.650166666666667
PDLIM7	-0.899625
ARL14	-2.4285
SNIP1	-0.357166666666667
TIMP3	1.15641666666667
RGS3	-0.368666666666667
SPAG16	0.803
ABHD4	-0.428
ARHGEF12	0.202666666666667
GLUD2	-0.949
RAC2	-0.9263
UAP1L1	-0.7795
SLC18A3	0.0095
YOD1	-0.44475
RALY	0.324
HMOX2	0.305375
DGKH	0.1955
DBNDD2	1.80416666666667
YIPF4	-0.27225
THAP10	-1.60875
ZNF513	0.50475
HAGHL	-2.02633333333333
ITGB4	1.90483333333333
CCDC141	-0.9835
YTHDF3	-0.89175
C5orf28	0.4475
RPL7L1	-0.378875
TMEM30B	0.922285714285714
ANKRD35	2.2295
DUOXA2	-0.86425
TBC1D5	0.0805
DFNB59	-0.516
HRH4	0.33725
MYO6	1.3359
DNAJA4	0.6345
RBM24	-1.96385714285714
CEACAM20	-0.037
RBM23	-0.299714285714286
NGFB	0.1865
C1orf63	0.0746
KRTAP7-1	-0.2255
PERLD1	0.687
NPB	0.4635
C17orf59	0.067
HSPBAP1	1.193
SLC15A4	-0.4165
PRTFDC1	2.38275
OSMR	-1.54071428571429
CYSLTR2	-0.827
C19orf25	0.5123
KIAA1797	0.054
NLRP6	-1.036
FAM105B	-0.5631
SCRN2	-0.148
LRRC58	0.8798
RNF17	-0.106375
NEIL3	-2.1965
FAM137A	-0.7215
SKP2	-2.96675
PARVA	0.52175
PKLR	-2.2745
RNF34	0.582375
A3GALT2	0.38125
C12orf50	0.222166666666667
SUNC1	-2.57525
FAM102B	0.0278333333333333
CCT2	-0.71075
LRRC37A2	0.9125
ARF4	0.15
SIKE	-0.005875
C8orf48	1.98383333333333
MBTPS1	0.802928571428571
GPSN2	0.276
NCF2	2.576
SLC12A6	0.0905
MRPL48	-0.296
HMGN3	0.057
LRRC62	-1.593
PAX9	-0.54125
FAM55A	2.198
C20orf42	-1.62916666666667
SCML2	-1.00216666666667
BCL9	-0.53475
FAM40A	-0.608
C9orf41	-1.5255
ZNF774	1.1755
LETM1	-1.60925
PLXNB1	0.693
NIPSNAP1	0.30225
USP10	0.33575
F9	0.0126666666666667
LIPE	0.1795
CNGB3	-0.5565
C12orf52	-0.28675
PI4K2A	0.254875
MED8	-0.151375
STAT4	1.3962
FGD4	0.682833333333333
RNF145	-1.63516666666667
WDR32	0.6218
CLDN2	0.058
TCEAL8	-0.0985
ZMYND8	0.144
PDXK	-0.07375
GATAD2A	0.04825
PTGES3	0.0975
CCM2	-0.79325
TAP1	3.349625
ZNF670	-0.78275
ETS2	-0.692857142857143
C6orf166	0.203
PRMT2	1.96157142857143
OR4B1	0.5925
INTS8	-0.098
CCDC102A	1.3705
CCDC83	-2.37083333333333
ITGA1	-1.3184
EPHA5	-2.3647
FAM24B	-0.487333333333333
TSGA10	1.5995
HAL	-2.724
MYOT	3.351
SPACA3	-0.39075
BCL2L2	-0.171833333333333
CUGBP2	0.1515
CCNB3	3.4315
RNF113B	-0.87075
MERTK	-0.5205
BAG1	-0.13625
VPS36	-0.7615
ORMDL3	0.3563
C1orf190	-1.321
ZNF625	-0.5745
CORO2B	-2.85625
ALOX15	-0.705
CST1	0.8185
NUPR1	2.82083333333333
CCL7	1.2025
SMCR5	-2.8205
DSC2	3.0125
RBMS2	0.0595
GRIK4	-0.9285
TRIM65	0.4806
TMPRSS6	-0.935
TP53INP2	0.121
GLB1L	0.970833333333333
LOC388284	0.553833333333333
PUS1	-0.349
BCL9L	0.909
OLFM1	-2.12775
RET	-0.984125
MASTL	-1.81833333333333
ALX3	1.26525
IL1RL1	-0.773666666666667
ZNF765	-0.9895
C14orf138	-0.88075
SNX10	-1.148
TAC4	0.308
C1orf64	-3.597375
POGK	0.477875
MAPK9	-0.41575
ZNF366	3.27325
C8orf79	1.2925
CLDN7	2.256
OR5AT1	-0.2905
TRIM37	-0.967
LRRC25	2.537
GRHL2	2.4425
TEKT3	1.175
LASS5	-0.248
ABCC4	-1.61166666666667
DLG3	0.31375
VGLL1	4.636125
ZFP36L2	0.0408333333333333
MFRP	-0.0473333333333333
KIAA1799	0.52075
FLJ44379	-0.9455
PCNX	-0.38775
ANXA9	-3.22
CYP4V2	1.6191
PIK3C2A	-0.55
SRR	0.383
NOL3	-0.7815
IFITM2	1.11
ARNTL2	-2.6265
ZNF595	-0.11175
NLRP13	0.687
ASPH	0.353375
CPA2	0.731
PVRIG	-0.757333333333333
LEPR	-2.162
C16orf42	1.01233333333333
SH3BGRL	0.79625
FAM77D	-0.42
FNDC7	0.192
C9orf6	-0.946166666666667
NOTCH2NL	0.717666666666667
PGBD1	-0.459333333333333
SYNGR2	0.757166666666667
PITPNA	-0.010375
PRPF4B	-0.3152
SLC43A3	0.563857142857143
NRBP1	-0.87
SLC25A22	-0.0415
ILK	-0.56075
SLC22A8	0.548166666666667
MRPS7	-0.556
PITX2	1.26425
FABP3	-1.14575
OR1L1	-0.917
LOC728215	-1.26425
BLID	-2.3005
KIAA1217	2.32623529411765
TFPT	-0.02425
AP4B1	-0.539
VBP1	-1.07775
OR1K1	0.2215
MORC3	0.70975
BHMT2	-0.927166666666667
C3orf10	0.670375
FZD7	1.51116666666667
WFDC10A	-0.2125
PMS2CL	-0.873625
CCDC32	-0.7175
FA2H	-1.991
ALG13	-1.356
TTLL7	0.2356
SPOCK3	-0.0635
SLC13A2	1.197
AIM1	2.59525
GPRC6A	0.6815
EGR2	2.64225
MED11	0.28925
WWC1	1.806
SH3GL3	-1.21175
RIF1	0.369642857142857
PRLH	-0.0265
VLDLR	-1.2665
DBT	0.5325625
C21orf63	2.12675
CGGBP1	-0.329625
KRTAP12-2	-0.9865
TADA3L	-0.62
ZBTB16	2.84975
PDGFB	0.94125
RFX1	0.604125
UQCRB	0.5784
LOC133874	-0.5635
HPS3	1.37575
LGALS3BP	1.4596
DKFZP564O0823	1.63185714285714
MRFAP1L1	-0.59575
HOXA10	-1.23766666666667
NGB	0.0715
KIF21A	0.267846153846154
IFLTD1	0.513
LZTS1	-0.182875
ARHGEF3	0.75175
RHBDL3	-3.4035
CSNK1G2	0.200333333333333
ChGn	-1.891
KIAA1244	1.362
GABRB2	0.2785
MGC72080	-0.6525
CD27	3.40275
EGLN1	-1.9363
PEX13	0.09575
RWDD3	0.349
RNF12	-0.977
GRIN2B	0.262
ADAMTS14	-0.97375
DYDC2	-0.282166666666667
ATP6AP1	0.6167
NR1H2	0.315
PDK2	0.809
C3orf17	0.485833333333333
SLC38A2	-0.806642857142857
SLC25A29	0.249166666666667
C15orf29	-0.0835
ADAM9	-1.48841666666667
TMUB2	0.684625
GPR176	-1.35975
AGK	-1.077125
MCCD1	-0.37725
NDUFA4	0.006
TMEM146	-0.13825
DUSP1	-0.175875
UNQ6975	-0.0645
EMX2OS	1.812
INSM2	0.026
LUZP4	-0.3955
SETD6	0.7335
P2RY2	-1.2815
SLC45A2	-2.499
RABGAP1	0.680333333333333
UBXD5	0.071375
GPRC5A	-2.9038
PAK3	1.68216666666667
LOC63920	-0.80525
TGFBR1	-0.3564
KRTAP6-3	0.88125
SFMBT2	0.12775
CDC42	-0.4785625
C11orf35	-0.1605
TTLL2	-1.10366666666667
UACA	1.24183333333333
CD97	-0.8686
SETD5	-0.04675
NINJ2	-0.54225
PTER	1.22916666666667
POMGNT1	0.054
KRTAP4-2	-1.1125
ECGF1	3.12325
HRB	-0.224
ATP1B2	0.4129
LOC400506	-0.428
COL4A3BP	0.20825
C6orf97	-2.251
GRHPR	1.127375
TAS2R1	0.3295
SEMA7A	-1.81975
EDF1	-0.49875
ODF2L	1.2763
PCID2	-0.0595
GTF2H4	-0.112
ZCCHC3	-0.30275
CGB2	-0.417833333333333
NEUROD1	-0.168
C20orf75	-0.375
RP5-1054A22.3	2.673
IFNA5	0.2325
ZNF134	0.271333333333333
MGC119295	-0.3563
ZSWIM6	-0.4585
SMEK1	-0.329833333333333
PCGF2	-0.080125
C1orf102	0.91725
CYP2A13	0.5795
KCNH6	-0.8202
MDM1	0.4566
ALDH7A1	1.35966666666667
C9orf75	-0.7475
VDAC3	-0.25575
OR51T1	-0.0485
EIF3F	-0.564
KCNJ10	0.261
LENG8	0.366
EDEM2	0.209
CCNJL	-1.8885
DHX37	-0.943
CRYGN	-0.3255
AATF	-0.736125
ZNF630	0.33175
E2F5	0.1075
WFDC13	-0.92125
FTSJ3	-1.0315
C4orf33	-0.064
LHFPL4	-3.27475
C19orf56	-0.138166666666667
SMAD4	0.64375
AFM	-0.897
G0S2	-1.617
FCHSD2	0.3335
RRP1B	-0.9448
EEF1B2	-0.884333333333334
STAT6	0.9885
ZNF195	-0.8995
GNL1	-0.0825
ZNRF2	0.863
PER3	0.680375
ASB16	0.173
C10orf10	1.76121428571429
ADCY8	-3.5545
C9orf58	2.36933333333333
ARMC10	-1.01316666666667
PSG1	-1.817
DHX34	0.50275
VARS2	-0.545875
NFIC	1.449
ITPR2	1.53975
AGXT2	0.526833333333333
OR6K3	0.0885
H2AFZ	-0.492833333333333
MLLT3	0.145166666666667
COX4I2	1.12175
CCNT2	-1.1645
PLK4	-1.76525
NUMBL	-0.187666666666667
MED16	0.27575
PLEKHQ1	0.6205
GOSR1	0.170055555555556
BTG4	0.3575
RPL30	1.27316666666667
IGSF5	0.18975
IGFL2	0.811833333333333
ELMOD2	-0.398833333333333
SHC3	-2.14716666666667
HAVCR1	0.352
DYNC2H1	-0.27875
RNF5	0.345666666666667
C2orf7	-0.2025
NLF1	0.742
KLHL25	0.323
LRP10	0.3313
KRI1	0.32375
PUS7L	-0.837666666666667
MGMT	0.45925
HOXD1	-1.55283333333333
CSH1	0.655
ATG16L2	-0.8245
FLJ44635	-0.108
CHODL	4.15625
EXOSC8	-1.118
SLC28A1	1.18475
MYO7B	-0.6765
SEH1L	0.0912
MTNR1A	0.0616666666666666
TSPAN5	-0.395333333333333
CDC45L	-1.0715
AMIGO1	1.8935
ATAD3A	-0.9555
OSGIN2	1.00633333333333
PDIK1L	0.139833333333333
DARC	1.84925
PIPSL	-0.195
SHMT1	0.31725
CRISP3	0.359
POPDC2	2.24066666666667
ZRANB2	0.168833333333333
FBXL8	0.70075
TRIP13	-1.59436363636364
EIF5AL1	-1.0495
POU5F1P3	-2.8375
IL6	-2.27083333333333
CXorf38	0.00566666666666666
IFNA16	-0.411
FBXL2	1.98916666666667
BRD1	0.63925
STATH	4.68825
FBXO44	0.142333333333333
MCCC2	-0.85675
CDC2	-0.2723
C5orf23	0.80975
IVD	0.1825
C10orf122	-2.09275
MSL3L1	0.2314
MVP	0.27875
EPOR	-2.187
ZMYM1	-0.264333333333333
BCL7C	1.11116666666667
PSTPIP2	1.7039
LYPD1	-3.19375
OR8G5	-2.006
ZP3	-0.75
BCAS4	-0.413333333333333
EDG6	1.89525
ISY1	0.70275
PRAMEF2	-2.3425
CUL1	-1.111
RNF213	1.1617
CCRK	0.09425
DHX9	0.014375
C13orf29	0.45075
NCKAP1	0.9355
MRPL43	-0.150071428571429
XPR1	-1.01225
PKN2	1.6669
PODNL1	0.7095
ZNF333	0.588875
DALRD3	-0.97975
OPN1SW	-0.1975
BTBD6	-0.38975
C11orf82	-1.4465
OR5P3	-0.5245
DUSP11	-0.597
L1CAM	-1.2302
NEK11	2.41216666666667
OR7E91P	1.6315
CNTN3	0.4706
CREB3L2	-0.19925
ZBTB37	0.7895
KIAA1324L	-2.161
NDUFB10	-0.206166666666667
NUDT2	0.108
GTPBP8	1.0885
CACNA1D	1.00975
PRKAA2	-1.17266666666667
PRDM8	0.344
MGC16075	-1.3
KRT14	1.10771428571429
PP8961	1.254125
MRPL18	-0.2555
ABCG2	-3.9695
PACRG	2.3545
BBS2	0.73675
KREMEN2	-2.1145
FBXO21	0.614
HNRPUL1	0.825583333333333
GRB10	-0.21625
CLSTN1	1.03825
LMAN2	0.2397
C17orf61	-0.9195
NIPSNAP3A	0.9965
INSIG2	-1.751
PCDHB7	-0.582666666666667
STXBP2	-0.57625
CMAH	2.38066666666667
SEMA5B	-0.291
ZNF155	0.500833333333333
COQ6	-0.348
PRPF4	0.023
TSPAN15	2.1293
VN1R5	-0.0555
LATS2	0.14125
SELK	0.01675
PGK2	0.5145
MS4A1	-2.120125
TYW3	-0.506
KRTAP5-1	0.96275
RCCD1	-1.15266666666667
BTN1A1	0.99275
DDX28	0.0435
TMEM65	0.4955
LOC92345	-0.18475
TTC31	0.09075
WDR46	-0.629666666666667
CHP2	-1.67533333333333
LSP1	0.03875
ZNF542	-1.38375
EXOSC1	-0.89325
ARHGAP18	0.122333333333333
LRRTM4	-1.16971428571429
MAOB	2.8375
CACNB4	-1.6985
MGC33846	1.387625
RANBP3L	-0.343125
ATP5L	0.191875
ONECUT1	-3.4055
NUDT9	-0.62975
TMEM149	1.6035
STX17	0.3945
IGSF10	-4.1305
TMPRSS9	0.857
BMPR2	0.693833333333333
ALLC	-0.1325
KLF7	-0.12575
GCC1	-0.2925
TIMM9	-0.86775
CDO1	3.21766666666667
MGC10701	-0.904333333333333
IFI6	2.17133333333333
FRMD8	1.20225
MGAT2	-1.42875
WBP5	-0.288166666666667
CNIH2	1.49375
KIAA0907	0.2191
KCNH8	3.3815
CTSG	-2.68325
GRIK1	0.674166666666667
CUL5	0.87325
FRMD1	0.161
OR9A4	1.464
SYT6	-1.67225
FOXD4L2	1.1965
ANAPC2	-0.651333333333333
OPN5	0.7105
TAF13	-1.598
LYG2	-0.28425
GGNBP1	0.6065
C11orf40	-0.4215
OTX2	-1.3405
REG4	0.269166666666667
EIF5	-0.63225
PALB2	0.215
SEPSECS	-0.8677
RNASE3	-0.421
TRIM49	-2.393
POLR2K	1.867
GPR42	0.513
C8B	-3.5485
SASS6	-0.739
PREB	-1.062
OR3A3	0.284
TUBA8	0.5415
IGLV2-14	-1.182
STIL	-0.70475
ANKFN1	-1.83933333333333
NME7	0.224
HOXC12	5.01425
UBE2C	-0.129125
FHOD1	-0.709875
CDK2AP1	2.40291666666667
OR6K2	0.00666666666666667
DHPS	0.02825
RPL5	-0.138
TRGV5	0.376
LOC541472	-0.345857142857143
HCCS	-1.1938
DENND1B	1.5805
LHX3	1.249
OR5D16	0.393
CXorf57	-0.8135
IRF2BP1	-0.15575
NDST2	0.369333333333333
LCE3D	-0.0255
BOLL	0.331875
SYT3	-1.1585
PIH1D2	-0.54675
C20orf7	0.0898333333333333
IL1R2	1.989
SLAMF9	-1.1175
PPME1	0.037375
PIK3CA	0.48925
TRAPPC1	-0.280375
COLEC10	-1.26675
SLC9A6	-0.474
PDDC1	-0.6605
CCDC53	0.11775
GK3P	-1.297
DAZL	-1.695
BRI3	-0.2975
SDK1	0.391625
CYP2C18	-0.389
IFI44L	5.13275
RPL3L	-0.225
FUT9	3.215
KIFC2	0.0338333333333333
PMP2	-0.5325
SLC4A9	-0.6275
PLAG1	-1.09
MYCBP2	1.238
OR4E2	0.601
CCDC65	0.422
C16orf82	-0.283142857142857
ENTPD4	-0.45525
BRP44L	0.84075
PMP22CD	-0.59875
TMCO4	1.11066666666667
KCNN1	-1
WDR35	-1.288
CCDC80	0.996125
C3orf31	-0.68525
SLC7A9	-0.5865
TMEM190	-2.084
DBC1	0.693
FADS3	-0.844333333333333
PDZD8	-0.546333333333333
GRM5	-0.088125
AZGP1	4.0808
PEX3	0.934
MED1	-0.543785714285714
ATG4C	-1.48583333333333
HNRPH3	-0.541
FAM109B	2.16025
C4orf17	-0.6945
CA10	-0.52975
OPRD1	0.4635
CCL16	-3.35675
SACM1L	-1.83775
CST6	4.23675
CD63	0.74775
LGI1	-3.1115
ZNF784	1.0575
CRYBB1	-2.134
CX3CL1	3.2491
TOP2A	-0.782375
GYPB	-3.872
GADD45GIP1	-1.05075
FEN1	-0.7425
IGF1R	0.4571875
WDR72	-1.87633333333333
PURG	-1.4455
DEFB126	-0.0455
PKD1L1	0.185
CAV1	-2.7579
GNPDA2	-0.3455
DGAT2	2.50125
NLGN1	-4.1845
STRBP	-0.066625
HPRT1	0.204833333333333
FANCI	-0.729875
PSMA7	0.88325
DBF4B	-0.637166666666667
TTF1	-0.48925
RAD54L	-1.313
ELOF1	-0.10775
PLAGL2	-0.67225
ZNF256	0.907
HMGCL	-0.47525
MSI2	-1.67916666666667
RPESP	-0.998833333333333
C11orf60	-1.16425
ABCD1	0.1725
ACAA1	-0.7381
SPARCL1	4.76128571428571
IL6ST	-0.5829
ZNF319	0.43475
TMEM109	-0.3828
FAM90A1	-0.340833333333333
IL22RA1	-2.2625
ATP4B	1.8695
TEC	-1.19083333333333
C7orf30	-1.1725
TXNDC2	-0.993666666666667
ABCB4	-0.627666666666667
KIAA1191	0.521875
C9orf38	0.3605
SFTPB	0.303
CNTNAP2	-3.07472727272727
FRK	2.001
TBX19	3.214
CHD4	0.5225
C6orf26	-1.571
MOSC2	1.85675
IKBKE	0.33225
HIF1A	-0.813833333333333
LOC595101	-0.462
RELA	0.400833333333333
TMEM16B	-0.3045
ABHD12B	-2.8525
TSEN34	1.2455
KIF18A	-1.63275
TXNDC9	0.0668333333333333
SPATA2L	0.611
SEMA4G	-1.272
C21orf91	0.604375
MATN1	0.389
KCNIP4	0.0223333333333333
TUSC1	2.548
OR4C15	0.1065
ARMCX6	0.384833333333333
WBSCR27	-2.06666666666667
OR52I2	-0.236
KIAA1604	-0.9515
DYNC1I1	1.378
PPP4C	-0.08525
SLC47A2	-2.4915
TREH	-0.081375
CD48	1.5715
ST14	2.94683333333333
PKN1	-0.14725
SPON2	1.51025
XBP1	-0.290833333333333
SFRS12	-0.571333333333333
EFCAB6	-0.518
SELT	-0.074
SLC39A2	3.192
ERF	0.130666666666667
ARL3	0.142625
SURF6	0.0246
MLLT10	-0.0158095238095238
FLJ11171	0.1595
TDGF1	-4.4865
ERCC6	-0.629
EIF2AK4	0.510875
BAZ1A	-0.141666666666667
LRRN3	-0.468666666666667
TMC3	-0.46
EFTUD1	0.15025
PTPRO	0.424666666666667
CLEC12A	0.48575
ACBD4	0.308625
ZDHHC14	-0.14675
OTUD7B	0.236625
ACTB	0.9865625
MSRA	0.07575
LCE5A	1.6955
IFI35	0.32075
BSCL2	-0.545666666666667
ANKRD12	0.587
CFHR2	0.36825
RGAG1	-0.731833333333333
HSFY1	0.159
SLC30A5	-0.24875
IMPG1	2.262
GPR109A	0.692
ZNF185	0.6495
IYD	0.0185
NPCDR1	0.34
SERPINA13	1.587
HMGCLL1	0.4225
NEUROG1	0.9085
UBQLN1	-0.763375
LIN37	0.2005
SOCS2	-2.63825
DSCR4	-2.1725
XKR6	-1.13125
GPR142	0.159
KRTAP13-3	-0.00849999999999995
CCDC15	-0.900666666666667
MOS	0.501
CD1E	-1.6185
OFCC1	-0.339166666666667
FAM83D	-0.2565
SRFBP1	0.052
C9orf96	-0.0995
DHDH	0.3555
CCDC90A	-0.262
RABL3	0.16355
CD320	-0.547666666666667
ANGEL2	-0.476666666666667
MRPL21	-1.2795
SMG6	0.572666666666667
INSR	2.0970625
FLJ14816	-0.833
GLRB	-2.71716666666667
C9orf89	0.17975
CIZ1	0.09
URG4	-0.367166666666667
LRDD	-0.721
CBY1	0.893333333333333
NFX1	0.894875
MTERFD2	-0.731071428571429
C19orf23	0.0365
PGC	-2.962
IER3IP1	0.713
RASAL2	1.5865
C1orf89	-0.58825
SYNJ1	-0.12425
NFKBIE	0.437
FLJ40125	-1.84966666666667
TCEB2	0.687
NOG	-1.1385
POLR2J2	-0.563
HLA-B	3.563
PCDHA1	1.2455
PPP2R2B	-1.27525
ARHGEF17	0.262
TCF7L2	1.64928571428571
CHD5	-0.7625
ZNF431	-1.355875
TBC1D25	-0.38275
ZNF800	0.41425
SCUBE2	-2.06363636363636
MYCBP	-0.356
GPX5	0.5335
C6orf129	0.601333333333333
QSER1	-0.777333333333333
ULK2	1.46025
PIGO	0.760666666666667
NRCAM	-3.11523076923077
SLC35E3	1.095875
CSRP2	0.97325
HYPE	0.22975
MAPK15	0.639833333333333
MGC14327	-0.48775
TIMM13	-0.830666666666667
ZNF462	1.569
GBA3	0.002
TEX13A	-0.481
MCM6	-1.35211111111111
MTRF1	-1.1965
ABCA7	-0.26225
EIF4A2	0.78075
ZC3H10	0.2255
RPGR	-1.20933333333333
C20orf94	1.08075
RP1L1	-0.14575
GPR125	0.9705
USP22	-0.05
OR1L4	0.33925
MLZE	1.566
FLJ32065	0.43375
PTCD1	-0.9645
CRTAC1	3.269
BXDC2	-0.5305
C18orf1	1.618
FAM107A	1.80628571428571
EFNA3	1.2385
P18SRP	0.1668
CAMKK2	0.789916666666667
KIAA0649	-1.38225
NES	-1.97633333333333
HS6ST3	-0.042
PON2	-1.16375
TCP11L2	-0.89575
CLEC4A	2.2085
PRR12	0.7875
MLXIPL	-1.5144
C2orf50	-1.25
ZNF28	0.4095
ENC1	0.970333333333333
MAP2K1	-0.514
FKSG2	0.19
KIAA0430	1.41875
PTP4A1	-1.301
GPR156	0.878
GTF3C6	0.82325
UBR2	0.4685
LOC388272	-0.127
MAK	-1.53283333333333
ACOT4	1.172
STC2	-2.87108333333333
PIGW	-1.00675
SAE1	0.285375
COL6A1	0.0654545454545454
OAZ1	0.737
STMN4	0.3015
EDG3	-0.693166666666667
SGCE	0.541833333333333
IL11	-2.79066666666667
PRSS8	2.88625
YIPF5	1.06008333333333
WNT4	0.67475
CSN2	0.0913333333333333
TCF7	-0.91325
TDO2	2.22975
SAMD9	0.612625
S100A7A	1.8365
MMRN1	0.461666666666667
GKAP1	0.008
AKR1C3	-2.411
RNF19A	1.497125
GMDS	0.316
YKT6	-1.123125
SPARC	0.0849
C12orf31	-0.52675
UBE2V2	-0.939333333333333
FBXL18	-0.894333333333333
KIAA0460	0.7105
ADAM22	-0.67975
SERPINC1	-5.16375
KCTD21	0.089
MYOHD1	-1.633
ZNF37A	0.1015
GTF3C1	0.153833333333333
CTSZ	0.87725
PRNPIP	-0.655375
DRD1IP	-0.146
NR1I2	-2.67383333333333
ZNF266	0.1956
SPAG4L	0.2425
COX4NB	0.08325
SAPS1	0.208333333333333
APOA1	-3.405375
TATDN1	0.535833333333333
C10orf82	-3.1535
KPNB1	-0.743
FOXO3	1.97491666666667
CRYBB2	0.4775
ZBTB5	0.765666666666667
SLC25A38	-0.81125
DCTN2	0.284666666666667
IFT20	-0.232
CTHRC1	1.73225
C1orf31	-0.59975
UHRF1	-0.223
GPC6	-1.4185
C10orf54	2.12025
MCF2L2	-0.127166666666667
WNT9B	-0.467375
OLA1	-0.2975
FAM120B	0.289
