Hybridization REF	TCGA-BH-A18S-01A-11R-A12D-07
FAM73A	1.62033333333333
OR6B1	0.035
WHSC1	-2.0371
GFPT2	-1.3755
LOC339809	0.54025
STARD5	0.755583333333333
SIP1	-1.139
DNAJC15	-0.37025
STAU2	0.2428125
FAM98A	-0.128625
RAD23B	0.0315625
LRRC33	-0.78775
CHRAC1	-1.08125
C21orf89	0.56525
C19orf43	0.165333333333333
KLK8	-3.6445
CCNE1	-3.1375
PKDREJ	1.0235
SSU72	0.76325
C17orf73	0.162
GPR78	0.8705
WHSC1L1	0.9888
GSTA2	-1.1305
SMUG1	0.558
UFM1	0.1613
AP3M2	0.0853333333333333
USP14	2.269125
FBXL14	1.76966666666667
DSTN	1.39825
SFRS14	-0.985
FBXO31	-0.226666666666667
C12orf40	0.24
FRS2	1.10825
NR2E3	-0.3355
TUBB2C	-0.66575
GMPR	-0.974833333333333
C9orf139	-0.1585
ING5	-0.5915
LOC730092	-0.831666666666667
ORM1	-3.35925
RP11-11C5.2	-1.12925
HSPD1	-0.8515
PIWIL3	-0.23275
C5orf13	-2.3782
OR5R1	-0.7475
LCOR	0.4305
PLEKHA9	-0.4195
CCDC43	0.34625
ZNF232	-0.26275
SLC6A7	0.0475
ADH5	-0.85325
SHBG	-0.956666666666667
CROCCL2	-0.7305
PANX3	-0.182
CDIPT	-0.0765
SLC16A5	1.406
TUBB	-1.72175
TOR3A	0.5873
PREP	-1.338
ENTPD8	-0.0479285714285714
CHMP1B	-0.13425
SYT12	2.0003
MYH6	-1.9581
MAP3K13	1.54133333333333
KLHL30	0.286666666666667
LCMT1	0.04725
EIF1AX	-0.1105
FOXD4L1	0.436
SLC24A5	-1.326
RNF166	-0.2355
TJAP1	-0.048
TMEM156	-0.759166666666667
ZNF239	1.59875
SNX19	0.8205
GKN1	-0.20925
FCN1	0.851
C1QL1	-1.61275
ATP11C	-0.47275
ZNF35	1.245
CARD8	-0.01075
LIMD1	-1.05783333333333
KIAA0286	-1.431
XRN2	-0.7865
CD6	-0.592166666666667
TOX3	2.51175
ZSCAN4	-0.2815
RSRC1	-0.678875
COG1	1.04025
PTRF	-1.4027
C16orf35	-0.501875
FBXO24	0.4735
CHST11	-1.49725
THRB	0.6305
MYBPC1	-0.266
RNF39	2.73766666666667
PSMD11	-0.419
ALAD	1.8205
EN1	-0.27825
SLC9A9	-0.11775
GSTM4	1.4074
CDC42BPA	0.116526315789474
RCSD1	-1.04375
LUC7L2	-0.4505
SPTBN1	-0.2102
LOC146167	-0.1815
BAT5	0.8654
ZNF452	-1.642125
LSM4	-0.7685
SRP72	-0.2523
SGK269	-0.690166666666667
MTX1	0.97025
CENTA1	0.7145
UNQ9433	0.0405
ATR	-0.126916666666667
DDX49	-0.0961666666666667
PAQR8	-1.82633333333333
C14orf174	1.72325
GBGT1	-0.33425
THAP1	1.117
OR10K1	0.3795
RASIP1	-0.873666666666667
DPYD	-0.4219
DOHH	0.52975
C18orf45	2.143
POF1B	0.4693
ZNF552	4.732
USP32	-0.436
MED27	-0.4795
C14orf149	-1.0865
PRDX4	-0.8975
ABHD12	1.0286
AGT	-3.76075
SLC22A14	-0.53125
C1orf58	1.38
PILRA	-1.16725
ABCF2	-0.639125
C17orf85	-0.5388
TKTL1	-1.45775
FGF1	1.0378
IL6R	0.557833333333333
VPS25	0.35325
CHRNB2	0.715125
COL7A1	-3.2739
LRRC48	4.00883333333333
SPG20	0.641166666666667
COX10	-0.80575
GCA	0.66325
ECEL1	-1.26883333333333
GLG1	0.0181666666666667
SRD5A2L2	0.2735
MUTYH	-0.7135
ZNF70	0.015
L2HGDH	-0.546
GPATCH2	1.277
ZNF655	-0.055375
ZNF227	0.749333333333333
MCOLN2	1.05533333333333
NQO2	-0.62275
KCNQ5	0.3095
NEU1	1.0845
QRICH1	0.06975
ZBTB20	0.720833333333333
RPUSD3	-0.61125
EPGN	-1.05816666666667
TSN	0.432
SPRY2	-2.566
LZTFL1	1.24325
GMFB	-0.01225
PBEF1	-1.9083
HBG2	-4.1555
TMEM8	-0.46325
PALM2-AKAP2	-1.68833333333333
NFYA	1.0815
FAM108A1	0.28575
PBLD	2.359
NRG4	-2.0345
PIGF	0.12125
PTGER1	0.028
NOS2A	0.189333333333333
C21orf34	-0.896833333333333
C21orf51	0.816083333333333
IL17C	0.4705
TRMT6	-0.217666666666667
ETV2	0.760333333333333
CCDC109A	-0.98525
MYLK2	-1.8365
ATP10A	1.4146
DPH4	-0.02475
C5orf5	0.122666666666667
KCNA4	0.428833333333333
NMNAT2	-1.33566666666667
GLYATL2	0.1805
LSMD1	0.397125
IL23R	-2.14675
NRF1	0.2215
MUC15	-1.73966666666667
PRDM12	-0.491
PAQR4	-0.514142857142857
RBBP6	-1.424875
IFI27	2.50475
SKAP2	-1.42983333333333
TAGAP	1.49925
TJP3	2.2025
C9orf61	-0.63575
IDS	-0.678214285714286
PARG	-0.31525
LOC131149	-0.044
DYRK4	0.200833333333333
MICALL1	-0.37925
GALR2	-0.4665
GPBP1L1	0.568875
TBX21	1.50425
KCNJ6	-0.1385
GGN	-0.31
CASP5	0.172166666666667
RNF182	-5.928
BRD4	-0.109
DOK4	-0.893375
SLC46A2	2.527
SOX9	1.89441666666667
ZNRD1	-0.004
PRR6	-2.24775
FAU	0.230875
DTNB	1.83666666666667
CARD9	0.36675
STS-1	-1.18033333333333
SLC4A5	0.051375
NSBP1	-0.80075
UGCGL2	-1.37233333333333
POTE15	-1.4115
NOXA1	0.58025
RP13-347D8.3	-0.165
SAMD10	0.299
EP400NL	-0.88775
TCF21	-0.057
AMELX	0.1455
JPH2	1.555
SLA	1.436375
DLST	-1.25866666666667
SEPT12	1.203
RGS20	-4.2685
LXN	0.475166666666667
ZNF419	1.11
UPK3B	-0.463166666666667
RELL1	0.6805
ESPNL	-1.7885
KLHL21	-0.47475
PI15	-0.081
C2orf61	-0.269
LOC407835	-0.327666666666667
RER1	0.432
ELAVL2	-0.054
MGC26718	0.69675
KLF2	1.9405
TNFAIP8L3	0.688166666666667
TFE3	0.131
C11orf17	0.16425
15E1.2	-1.615
SNRPC	-0.76425
DLGAP1	3.428
PGLYRP1	0.17875
OVCH2	-0.223
IRF7	1.3185
SET	-0.687
NAB2	-0.131
LRP5L	0.45925
FAM120A	1.063
ASCL2	0.330833333333333
SHH	-0.1955
ATP5H	0.790166666666667
THPO	1.25983333333333
TYRP1	-4.464
HIST1H3E	1.63583333333333
EIF2S1	-0.351888888888889
TNFRSF17	-2.695
TARSL2	0.8395
NKX2-8	0.2625
C1orf115	3.046125
LOC56964	0.597
KIAA0841	-0.68425
ISCU	0.3905
TTMA	0.058
ZNF414	0.6885
LOC441150	1.70125
RAB15	-0.06825
HBP1	1.01366666666667
TNNT2	-1.511
CECR5	-0.28375
PHGDH	-2.7265
JRK	-0.3603
XPO4	0.09025
FAM131C	0.322
ARHGAP25	0.7515
CA9	-4.10455555555555
GPR62	-0.200666666666667
TLX1	-0.00233333333333333
GPS1	0.37875
OR2M2	0.1075
BDP1	-0.0368571428571428
FAM70B	0.381
RPS29	-0.862666666666667
MKLN1	-0.0519
TSPAN19	-1.246
SLC29A3	0.4488
LGALS4	-0.4755
USH2A	0.063
NF1	0.4435
APOBEC3A	-0.069
IMPAD1	0.0805
OLR1	1.83266666666667
NRAP	-0.3765
HCFC1R1	0.377
TAOK2	0.153333333333333
MCM10	-4.3035
MAP4K3	0.683083333333333
CBS	-2.966375
CLK3	-0.2888
PCDHGA5	0.953
ELF4	0.22875
FAM71A	-0.061
C11orf49	0.37725
CLIP2	-1.21975
BTBD9	0.5083
ZNF524	1.90225
KDELR1	0.188666666666667
ZNF509	0.616
NCSTN	1.662
ZNF533	-0.319785714285714
PARP4	0.4755
GALNT9	-0.0301666666666667
NPY	-2.87425
BEGAIN	-1.08466666666667
TMEM77	0.9365
FOXRED1	-0.832
SLC16A2	1.2625
SLC35B1	0.2175
GK5	-0.0195
SDCCAG10	-0.55125
C4orf20	0.4245
SLC9A2	-2.33725
ADD1	0.480857142857143
TAL2	-0.5695
ACLY	0.979
DNAJC1	3.26
SOST	-1.3265
USP43	1.419
CYP4F12	-1.38275
FKBP5	-0.240125
CHCHD5	0.8202
NUDT22	0.601
CCDC85B	-0.993
OR51G2	0.2555
STRN3	0.522571428571429
TMOD2	0.7255
FLI1	-0.33175
MAB21L2	0.608166666666667
DGKQ	0.4215
VPRBP	0.338
SCNN1B	0.4573
ECHDC3	2.4067
TMEM106C	-0.766
CSNK2A2	-0.4625
RPL39	-0.9965
HERC3	0.4863
ZBTB47	-0.190666666666667
ZNF681	0.5335
PAGE2	-3.397
CLIC5	2.79164285714286
RABAC1	1.13275
ZFHX2	0.7355
YPEL1	0.193833333333333
KIAA0776	-0.38875
NR1D2	0.31375
DNAJC4	0.88025
NPNT	3.8004
ZNF677	-0.367
ZNF536	-0.50175
MEF2B	-0.165166666666667
PTPN4	-0.452375
CTCFL	-4.1845
STX5	0.769166666666667
CD72	0.8985
VEGFA	-0.801684210526316
XRCC1	0.1797
MAS1L	0.325166666666667
ELL	0.42
SETBP1	2.007
CDH11	1.09666666666667
NDC80	-3.52269230769231
DMBX1	-3.66425
NRSN1	0.340666666666667
BAT2D1	0.20075
CDS2	0.984666666666667
C1orf212	-0.065
SENP3	-1.17575
IL1F9	0.2195
EEF2K	0.127
COG8	0.505
CEP72	-1.86425
OR1L8	0.369
MUS81	-0.6565
PHYH	0.6925
GGT6	1.31416666666667
C22orf23	0.748166666666667
C13orf33	1.4325
MAPK8IP2	2.85425
NELL2	-2.094
POU3F2	-2.98016666666667
ALPK1	1.908
MRPS18C	-0.365
RPLP2	-0.10775
FGF22	-0.1495
SPNS1	-0.848333333333333
ZFP1	-0.00825
IL1RAPL1	-0.90425
PCSK9	-4.02166666666667
NKX2-1	0.0787857142857143
C6orf189	0.61
SP4	-0.0425
SLC11A1	1.876
C21orf25	0.06
ICAM2	-0.1305
SH3GL1	-0.574333333333333
GSK3B	-0.186166666666667
RALB	1.356875
PDXP	-1.54783333333333
GNGT1	-1.446125
KIR2DL1	0.1205
TNFAIP3	-0.928916666666667
C6orf32	-0.6448
CBLN2	-1.99325
PANK3	1.17475
TAAR9	-0.0275
WDR82	0.233714285714286
APOM	-3.37925
TRIP10	-0.2705
SPATA16	0.14
C1orf135	-3.178
USP51	0.21475
TESK1	1.207
C11orf64	-0.011375
ZNF611	-0.0805
PDE6G	0.332333333333333
HLA-DQA1	3.3655
GCLC	1.996875
SEC61A1	0.308857142857143
TWSG1	-0.180333333333333
ZMYND10	3.48575
CTDP1	0.1835
ADAMTS6	-1.08166666666667
SLIT1	-2.0875
KRT86	-0.2105
KIAA0574	-1.56175
GTPBP2	-0.7754
PQLC3	0.911
PRRX2	-1.90333333333333
C15orf44	0.528
MKKS	-0.68775
C11orf10	-0.0605
GPR110	-0.18975
CD109	-0.738083333333333
ADCY1	-0.140166666666667
RHBG	-3.6975
TP53I3	-0.172625
SLC22A3	-1.8146
UCP2	-0.234
FOXG1	-2.0795
OR2AG1	0.2035
TRIM24	-1.21425
PROC	-3.4585
TAAR6	0.53725
AMTN	-1.4365
C10orf47	0.476666666666667
DEPDC1	-3.7115
FLJ45557	5.6355
ZDHHC17	-0.5149375
KIAA1429	0.5115
KCNH1	1.4095
VNN3	-0.312
PSMAL	1.162
PPARD	-0.56525
HFM1	-1.4845
YBX1	-2.372
ZNF695	-3.49225
SCTR	0.167166666666667
DCDC1	-0.3225
VPS26B	0.4176
MTF2	-1.26166666666667
ATP6V1F	0.1545
CCDC94	0.29275
PERF15	0.7125
CCL11	1.03725
LMO7	-0.0975
DCST1	0.101
ADRBK1	0.060125
CDRT4	-0.781
ZNF84	-0.132
HOXD8	0.146
STARD8	-0.8705
FOXP2	-0.918875
CCDC103	0.3395
POLR3A	-0.3678
GSC	-1.3465
ZNF114	-2.74333333333333
HTR7P	0.1855
LALBA	-1.805
RMND5A	-0.218666666666667
PSCD2	1.17025
ZNF409	0.0865
KRTAP1-3	0.3535
MAF1	-0.59475
LOC201725	-1.59516666666667
NRN1	-2.785
SPAG5	-4.0185
DNAH7	2.1055
FLJ43860	-0.1535
BRCA2	-2.9025
ACADM	0.020125
CXXC6	-3.80325
RAGE	-0.51375
CHMP2A	1.5545
FAM8A1	1.4796
GPR21	0.5455
SLC12A3	-3.1415
FVT1	0.798285714285714
ZDHHC7	-0.055
FLJ44048	0.129
SLC44A3	3.42983333333333
SDSL	1.366
MMP8	-0.4395
PLA2G12B	-3.21616666666667
ACY1	0.2425
MT1E	-0.803333333333333
OR4K15	0.346
TECTB	-0.335
GPR20	-0.2295
IRAK2	-0.2325
RFPL3	-0.31525
MYO9A	0.206
NARG1L	-0.789166666666667
BLMH	-2.21175
CCDC3	1.90083333333333
C9orf21	-0.057
KIAA0513	-0.292666666666667
MIER2	0.033
PNMA2	-2.39275
SH3BP2	0.6661
ANXA10	-1.67375
RTN2	1.55583333333333
TFB1M	-1.6545
PRPH2	1.5435
C14orf133	-0.26825
GOLGB1	1.54875
IRX4	-0.90525
NFKBIL1	0.821666666666667
C10orf62	-0.3645
APBB3	-0.24425
RPS10	-0.3849
LOC728378	-0.85625
TLE3	1.88005555555556
PSMB7	-0.5845
MESDC1	1.3945
SLC6A1	0.548833333333333
OCLN	1.358
PTTG3	-3.657
NAGLU	0.4475
SERTAD4	3.51575
SPRY1	0.36175
FLJ10781	-1.35541666666667
MYSM1	-0.46
TRIM4	0.749785714285714
SH3YL1	0.866375
TREM2	3.98916666666667
SERPINI1	5.38825
HDHD3	0.87775
TMEM38A	0.2925
EID2B	-0.16
TDRD3	-0.133333333333333
SEDLP	1.275
THSD7A	1.1995
NDST3	-1.416
KLHL15	-0.2285
DHRS12	1.8155
FBXO9	0.193428571428571
TNPO1	-0.261083333333333
MRPL13	-1.146
SNX5	-2.4845
METTL6	0.09025
SOD1	0.990375
CHML	-0.444833333333333
PACS1	0.37475
SIRT5	-0.366
CAPN2	1.11466666666667
FXYD5	0.279333333333333
TWISTNB	-0.35175
LRFN1	0.325833333333333
UBE1L	1.208625
UBE1C	0.472
OR51B2	-0.021
OR4D11	-0.2525
C15orf2	0.6455
NR4A1	0.212166666666667
LOC339047	-3.51825
TRIM17	-0.44025
ATP5G3	-0.434857142857143
RPL15	-0.612833333333333
ADAMTS8	-0.80175
HOXC4	0.5625
C14orf37	0.4885
CEACAM5	3.497875
MYT1L	-0.5295
RASA2	-0.144125
OSBPL7	-0.7165
STAG1	0.137
GIMAP4	4.24083333333333
FUT3	-2.06216666666667
PIF1	-3.926375
LPIN2	-0.6055
SH3PX3	0.681
PDP2	0.5805
PAPD1	-0.02175
ERP27	4.076
APOOL	0.389
DIABLO	0.021
TRHR	-0.0165
ARMC9	0.125875
RNF152	3.91875
SLITRK3	0.292666666666667
ZNF211	0.6438
PFDN1	0.429
RGS11	0.55275
HS6ST1	1.059
AKR1D1	-1.9865
TNP2	0.4395
STK31	0.3595
EML4	-1.83508333333333
SGTA	-0.399333333333333
HIST1H2BI	1.89266666666667
PSMD6	-1.07433333333333
KIAA1257	3.087
C18orf55	-0.160166666666667
FLJ20273	2.958375
RPL28	-0.940833333333333
EPYC	1.586125
NOX3	-0.5005
ELAC1	0.999666666666667
METT11D1	-1.0655
BIN2	-0.1695
NACA2	0.239
CCDC17	-1.1995
HM13	-0.1548
UBOX5	-0.778375
UBE2O	-0.346375
UBL5	0.21975
APOLD1	0.961
C9orf31	0.19575
TNFSF8	0.5355
ARHGAP29	1.49625
PROKR2	1.2285
PDE5A	-0.576333333333333
C6orf12	-0.373
TOM1L1	1.3665
WHDC1	0.28825
FOXI1	0.740166666666667
RAB4A	0.7816
TMEM39B	-0.344
ATPBD1C	-0.37125
FARSA	-0.473
PLEKHG5	0.2825
CMAS	-0.556666666666667
OR7E24	-0.735
SLC30A1	0.95975
CDC42EP5	0.541166666666667
PLAC1	-1.59025
KLHL18	-0.253333333333333
LBA1	0.3116
TAZ	-1.0275
CRIP2	1.276625
BTBD11	-2.44033333333333
C16orf72	0.467
DIO2	-1.0916
LRRCC1	0.363833333333333
CCDC136	-1.6905
PRX	-0.083875
RBM5	-0.0828
TMEM85	0.69575
TUBGCP4	-1.0335
APLN	0.8455
CDK7	0.2855
SSR2	1.72825
CRELD1	0.53025
C19orf46	2.42625
GAL3ST4	0.386
KBTBD10	2.4995
IL28A	0.44
WDR27	-1.8655
MCM2	-2.2735
SOX14	0.5985
FLJ39743	0.0515
KIAA0922	-0.8015
HIPK4	0.4195
FLJ25758	0.333
C16orf57	-0.65675
PDZD2	1.947375
MCC	2.72575
HHLA3	0.7955
ID2	0.1795
C20orf23	2.23575
ZNF688	1.36125
APOC2	-1.37683333333333
LOC440093	0.863
FAM50B	2.6605
PWP1	-0.269
DNAH10	-0.25925
HIST1H2BA	0.36575
GPR56	0.875666666666667
METAP2	-0.56375
PAN3	1.37766666666667
STXBP4	0.24525
PDHX	0.0285
MTA1	-0.179916666666667
ZBED4	-0.188875
ZNF720	0.36225
CDK2	-2.14575
RHOJ	-0.24975
CDC37	-0.426
ZER1	0.893
GRK4	0.49725
PRPH	-0.66725
POLR2A	0.279
OGFOD1	-0.68525
NOL5A	-1.40725
PHEX	-0.9905
FLJ16478	-0.35675
C20orf117	-1.185875
CAMTA2	0.52625
C11orf74	0.897333333333333
DDX17	-0.145
C5orf27	0.656875
PLEKHA2	-1.8354
PDE4DIP	-0.9114
SCN7A	-0.63
ZNF559	0.589666666666667
CXCL10	3.134
ZMYM4	-0.0275
STK32B	2.737
KIAA0888	-3.2051
TACR3	0.3635
CKAP2L	-2.2955
KIF1A	-1.57716666666667
RSPRY1	0.97825
VCAN	-0.6595
CYP27C1	-0.1675
SYDE1	-1.5105
MED12L	-0.05025
ZDHHC21	1.07675
NHS	-1.373
TM9SF3	1.195
DDHD1	-0.969875
MAFG	-1.14483333333333
BICD2	-1.4211
C14orf119	0.171833333333333
C14orf43	0.317214285714286
CDH7	-0.487
ALKBH5	-0.3645
JUP	2.07875
TMEM41A	0.8055
MAMDC4	-1.76233333333333
CBX3	-0.521375
LRRC18	-0.033
RBMXL2	-0.263
PLA2G4D	0.298833333333333
FGF13	1.649
KIF3A	1.33316666666667
PDIA6	-0.56775
DCXR	1.6015
CASKIN2	0.990666666666667
EHD1	0.112666666666667
MARCKSL1	0.149
ZNF496	0.0601666666666667
SCAF1	0.638
KCTD8	-1.14525
TRAF3IP3	0.436357142857143
LSR	1.22875
CXorf1	-0.0325
C14orf112	0.504833333333333
EIF2B1	-0.2405
OMP	0.302
GSTZ1	0.917
LOC92017	-0.129
ISLR2	0.687
C12orf36	0.454
GATA2	-1.474
GABRA5	-1.879
CELSR2	-0.00599999999999999
STAM2	1.0223
TNAP	-0.831
PTPMT1	0.174833333333333
GRP	3.84025
SV2A	-1.5635
MAGEA12	-4.918
CACNG1	1.645
C18orf19	-0.832
GSG1	-0.496666666666667
PTPRJ	-0.552357142857143
FRMPD1	0.5995
ZNF668	0.117
PLEKHJ1	-0.862625
ADAT1	0.354
TMEM50A	0.7356
UCN3	0.3775
HOOK1	1.84775
IL17B	-1.0055
MLKL	-0.581666666666667
TTC14	-0.570166666666667
KLHL5	0.23375
CRYL1	1.59683333333333
FOXH1	-0.401
NFYB	-0.34125
PPM1G	-0.41025
GOLGA2LY1	-2.18825
NMT1	-0.106
HADHA	-0.2732
CHSY-2	0.6965
PLEKHF1	-0.633571428571429
SAGE1	-1.494
MUSTN1	0.85275
SUHW4	1.2495
TFEB	1.0305
ZFYVE27	-0.08075
ATG12	-0.314
BMI1	2.29435714285714
ZIM3	1.0825
MYH4	0.451
MASP1	-0.863166666666667
KIAA0984	1.66725
RPAP2	0.1625
ASB5	0.152
BOLA3	-0.3725
MIA3	2.25416666666667
KRT35	0.598
KIR3DL3	-0.6235
MRPL51	-0.12125
SEMA3F	1.59233333333333
NDUFB2	0.493833333333333
LOC253012	2.63125
FAM46C	1.2373
G6PC	-1.971625
CSAG3A	-5.2595
PREX1	1.982
SLC25A45	0.0485
MAPKBP1	0.1739
CPE	0.3932
GNB1	-0.54275
CXCR6	0.2505
TRIM46	0.70425
C16orf3	0.120833333333333
HPSE	0.3605
TIGD3	1.021
SPG3A	1.6675
LCAT	-2.13416666666667
ST6GAL1	1.38861111111111
POMC	0.315
FLJ36031	-0.849
NSMAF	-0.944
SKIL	0.919
ADSS	1.0795
HMGCS1	-1.3647
POLR3F	-0.261666666666667
RAB10	0.3035
ZNF277P	-0.999
ZBTB7B	1.852
DHRS1	1.198375
ABCC13	0.699
CNOT3	0.4215
NFKBIA	1.10225
GAK	0.290333333333333
SFT2D2	1.046
HOXA6	0.2055
CRTC1	0.42675
LY6D	-1.471
C20orf72	-1.06366666666667
CPT1A	-0.7075
LMO1	-2.617
EIF3I	-0.027
PRB4	0.02625
MCM3APAS	-1.771625
C20orf132	0.0979
FOXF2	-4.282
S100A12	-0.15
MLH1	-0.198
ACTN1	-0.7631
MRPL36	0.0766666666666667
C20orf106	-1.14025
FBXO6	1.81133333333333
MKS1	0.307333333333333
CX3CR1	0.1
PDE1B	0.864
PLP1	-3.99275
KISS1	0.199
C14orf2	-0.453666666666667
TBC1D3P2	-0.94825
COMMD6	0.9976
ANKRD7	-1.703
PTCHD1	-2.089875
NARS2	-0.38775
DOCK7	-0.692
FAM127B	0.391625
LOC390243	-0.224833333333333
N6AMT2	2.33225
ZNF391	-0.4675
DNAJB14	0.279
WRB	0.704625
BPI	-0.318363636363636
TTC4	-0.065
FAM10A5	0.3075
GOT1L1	0.1736
MAGED1	0.755375
RESP18	0.44825
WFDC6	0.50175
MT2A	-1.44
C11orf56	0.5355
KIAA1432	0.7535
ROR1	-1.739375
HSD17B14	2.25183333333333
ZFAND2B	0.445125
SAMD4B	0.48325
HEXA	0.094375
HNRNPU	0.301
USP39	-0.136125
NRD1	-0.6065
R3HDML	0.185
FLT4	0.400333333333333
OMG	0.386333333333333
OR52N4	0.492
LOC399818	0.144
ELA2	-2.47675
VENTXP1	-0.021
RFC5	-1.443
OR52L1	0.3965
PAX5	0.3575
FBXO2	-0.47825
GMEB1	-0.0335
AKT3	-1.10083333333333
CRB1	1.81933333333333
CTTN	-0.241666666666667
UTP15	0.119166666666667
HSBP1	0.138333333333333
PHF11	1.0305
NDEL1	-0.382833333333333
USP8	0.10975
BAIAP2	0.8095625
SI	0.0463333333333334
ARSJ	0.892166666666667
BAAT	-2.57175
KCNS3	4.5745
LOC126147	-0.318
TMEM37	-0.7675
C1orf162	3.2655
MBD1	0.1069
ITGAL	0.047
WDR73	0.00366666666666667
GKN2	-0.0666666666666666
ARFGAP1	-1.1885
SLC5A8	6.35133333333333
ZBTB40	-0.3518
CYP4B1	6.51583333333333
LYPLAL1	0.74075
CHST3	-2.2355
MAP3K9	0.415
BTAF1	-1.5255
TFAP2E	-0.142
RBM35B	0.6835
LOC441251	-0.439833333333333
ANKRD25	-1.15794444444444
UQCRC2	-0.316
MAEA	0.226583333333333
HYAL1	-3.033
RNPEPL1	-0.428666666666667
CPSF2	-0.065375
PSD3	-2.9433
ABCA13	-0.32475
AGR2	3.0805
GBX1	-0.632
HDLBP	0.399642857142857
ACY3	-0.76225
HECW1	-0.0925
ZNF519	-1.10075
HOPX	2.6415
ZNF304	1.548625
OR12D3	0.177
FKSG43	0.235
METTL1	0.58325
MFSD3	-0.3458
PSPH	-1.1085
CLCA3	0.4215
DARS2	-0.556333333333333
CDC25A	-2.99566666666667
BAIAP2L1	0.63025
B3GNT5	-1.129
USP29	0.15375
ARHGEF10L	0.1655
ATOX1	-0.08775
ADAM30	0.553
DNASE1	-0.81175
STT3A	0.36025
RAB6IP1	-0.6445
PTN	-0.1562
C1orf106	-2.412
HECA	0.578
RNF122	-0.47325
SLC22A18AS	0.280666666666667
GNG8	-0.0426666666666667
ELP4	-0.49575
FAM65A	0.536
RPL10A	-0.028
IRS4	-0.2055
MACF1	1.1374
SEC24D	0.114
LOC374395	0.96025
TGFB2	-0.580875
MDFIC	-0.092625
CHRNE	0.0721666666666667
PCMTD2	-0.493666666666667
ATP6V0D1	0.457
MTA2	-0.32475
LZTR1	-0.545
RAP1A	0.2715
AXIN1	-0.041
POLR1C	0.11975
TRIO	-0.00391666666666668
PLXNA4A	-0.602083333333333
C5orf33	-0.37325
DEPDC1B	-4.714125
ZNF473	-0.2975
MTM1	0.876375
GPR107	-0.330333333333333
CSNK1A1L	0.7265
FLJ14154	-0.1555
NLRC4	3.66625
ENPP4	2.694
PADI3	-0.2315
RNF170	0.873375
CG018	0.451166666666667
C16orf7	0.26525
KCNE1	-0.14675
NRM	-1.88933333333333
SLC37A3	-0.206285714285714
TPD52L2	-1.24483333333333
UNC5B	-0.17875
C12orf12	-0.497
SDHB	-0.40375
CLRN1	0.238125
NUDT10	-1.48033333333333
UGT3A1	0.341625
FBXW8	0.743375
RHOF	-1.127625
PTPLAD1	0.748
MYO3B	-1.14
DERA	-0.8255
TPP2	-1.15675
C19orf53	0.167
GINS3	-1.50375
ST6GALNAC5	4.8775
CHSY1	0.21025
MGC15705	-0.1275
GPR83	0.0505
EXT2	-0.055125
DOLK	0.65775
TUBAL3	-0.11125
ACVRL1	1.5504
ABL2	-0.0506666666666666
C14orf156	-0.65
PTPRZ1	-4.12925
DIP2C	-0.0925
LAMP1	0.78525
RXRA	-0.4463
MAP3K5	1.18225
ALKBH1	0.654833333333333
PDLIM7	-0.727375
ARL14	-1.6995
SNIP1	0.036
TIMP3	0.87725
RGS3	0.463833333333333
SPAG16	1.0323
ABHD4	0.69425
ARHGEF12	0.95825
GLUD2	0.5805
RAC2	-0.7696
UAP1L1	-0.897
SLC18A3	-0.0325
YOD1	-1.00183333333333
RALY	-0.40425
HMOX2	0.44075
DGKH	-0.04475
DBNDD2	2.7795
YIPF4	0.635125
THAP10	-0.3455
ZNF513	1.082
HAGHL	-1.32616666666667
ITGB4	0.512166666666667
CCDC141	-0.572
YTHDF3	0.608
C5orf28	0.18425
RPL7L1	-0.592125
TMEM30B	1.42985714285714
ANKRD35	3.6985
DUOXA2	0.1315
TBC1D5	0.041125
DFNB59	0.484
HRH4	0.1005
MYO6	0.9377
DNAJA4	2.39375
RBM24	1.62675
CEACAM20	-1.7435
RBM23	0.1535
NGFB	-0.126
C1orf63	-1.5024
KRTAP7-1	-0.5265
PERLD1	2.269
NPB	0.2545
C17orf59	0.6092
HSPBAP1	0.0455
SLC15A4	-0.112
PRTFDC1	-0.80775
OSMR	-0.885642857142857
CYSLTR2	-0.3845
C19orf25	0.3324
KIAA1797	0.1725
NLRP6	-0.1275
FAM105B	-0.251
SCRN2	0.847333333333333
LRRC58	-0.1655
RNF17	0.198
NEIL3	-4.1565
FAM137A	-0.93375
SKP2	-3.2885
PARVA	1.22608333333333
PKLR	-1.973
RNF34	0.34775
A3GALT2	0.292
C12orf50	-0.094
SUNC1	-0.7585
FAM102B	0.555333333333333
CCT2	-1.019
LRRC37A2	0.2635
ARF4	0.361
SIKE	-0.084125
C8orf48	0.868666666666667
MBTPS1	0.578357142857143
GPSN2	0.277
NCF2	2.67875
SLC12A6	0.434
MRPL48	-0.2615
HMGN3	-0.7955
LRRC62	-1.38325
PAX9	-1.415375
FAM55A	-0.513
C20orf42	-4.0275
SCML2	-1.21116666666667
BCL9	1.04125
FAM40A	-0.25875
C9orf41	-0.375333333333333
ZNF774	1.547
LETM1	-1.17225
PLXNB1	-0.4345
NIPSNAP1	-0.28325
USP10	-0.42075
F9	0.0612500000000001
LIPE	1.07575
CNGB3	0.209
C12orf52	0.1695
PI4K2A	0.37325
MED8	0.082
STAT4	-0.0887
FGD4	0.0045
RNF145	-3.81083333333333
WDR32	2.3852
CLDN2	-0.0406666666666667
TCEAL8	0.8295
