Hybridization REF	TCGA-BH-A0DT-01A-21R-A12D-07
STOX1	1.531375
GFOD2	0.0715
SLC25A3	0.303
ZNF646	0.3367
ZAR1	-0.922
OSTbeta	-2.50625
GALNT3	2.8105
IFT122	0.181666666666667
LDB3	0.583333333333333
GARNL1	0.442571428571429
HOMEZ	0.667666666666667
LRRC6	4.17525
ANGPTL5	-1.036
UBAC1	-0.437
DLEU7	-1.119
RPL19	0.8515
TOP1MT	0.0651666666666667
LOC643641	0.709
MBD3L2	0.022
NTSR1	-0.1665
WISP2	-0.19975
GPSM2	-1.264
RDH10	1.2416
PRKCG	-0.6205
HIST1H4J	0.787
MON1B	-0.0987
MLF1IP	-1.5165
ZNF446	0.64425
COL4A5	0.8121
SLC26A1	0.474642857142857
RGN	-1.370125
CCNB1	-2.72225
C9orf165	0.131
CCDC28B	-0.555
CCDC97	1.0935
FGR	1.63325
MSRB3	0.5796
EPN2	0.5895
COX15	0.00333333333333332
KCNK6	-0.0265
XK	-4.15775
GDA	-4.240625
HEPH	-0.42625
THRAP3	0.535
MET	-1.373
PHYHIP	1.16
LYAR	-1.1975
ING3	0.56175
AK7	-0.41975
CCT8L2	0.12425
COPS7A	-0.667
WSCD1	-1.22625
RNF185	0.533625
TNS3	0.34625
KNDC1	-1.15583333333333
RWDD4A	0.818833333333333
MED13L	1.5317
ZFYVE1	0.652875
C7orf44	-0.865833333333333
MRPL1	-0.2725
STGC3	-1.03375
TEAD1	-0.562666666666667
RPL7A	0.799214285714286
ARL6IP1	0.7323
C1orf178	-1.403
CTAGE5	0.482166666666667
TMEM184A	0.633
SLC25A14	0.08675
CACNG5	0.193
ATXN10	0.9899
ECH1	0.223
CCL22	1.3755
CYP2F1	-2.0455
GADL1	0.5715
TMEM19	-0.1799
RUNX3	0.62325
EFNB1	0.360166666666667
LIPN	0.6055
ACSM3	-4.3825
SIGLEC8	0.763833333333333
ASCC3L1	-0.6695
NOL8	0.4445
RELT	-1.39183333333333
Magmas	-0.997
PPP1R15B	0.8826
C11orf2	0.0525
VKORC1	-0.654666666666667
MGC26647	0.80825
TRPM6	1.058
UGT2B7	-5.72533333333333
FEV	-0.652
FOXK2	-0.2728
PDCD5	-0.878
SLC8A1	2.2101
DGUOK	-0.277833333333333
CLDN16	-0.732
GAGE1	-2.257
RBM17	0.2977
C1QTNF3	0.87975
VGLL3	0.641833333333333
UNQ5830	1.509
CD1A	1.3185
SCGB1C1	-0.7635
SUPT4H1	0.055
TRAF5	0.86575
ASAHL	0.116125
FAM73A	1.1075
OR6B1	-0.7445
WHSC1	-1.77905
GFPT2	0.40875
LOC339809	0.02175
STARD5	0.141583333333333
SIP1	-0.7725
DNAJC15	0.535
STAU2	0.5950625
FAM98A	-0.59675
RAD23B	0.2860625
LRRC33	-1.58225
CHRAC1	-0.96125
C21orf89	0.41875
C19orf43	-0.304666666666667
KLK8	1.64683333333333
CCNE1	-2.467375
PKDREJ	0.739333333333333
SSU72	-0.23
C17orf73	0.095
GPR78	0.746
WHSC1L1	0.7856
GSTA2	-0.46975
SMUG1	0.377166666666667
UFM1	1.1754
AP3M2	0.160833333333333
USP14	-0.19675
FBXL14	1.72
DSTN	0.43025
SFRS14	-1.35575
FBXO31	-0.542166666666667
C12orf40	-0.21
FRS2	1.108
NR2E3	-0.72875
TUBB2C	-1.13275
GMPR	-1.28833333333333
C9orf139	-0.089
ING5	-0.0367142857142857
LOC730092	-0.219666666666667
ORM1	-1.9075
RP11-11C5.2	-1.3285
HSPD1	-0.957
PIWIL3	-0.749
C5orf13	0.622
OR5R1	0.3695
LCOR	0.989625
PLEKHA9	-0.3465
CCDC43	-0.446
ZNF232	-0.4655
SLC6A7	-0.153
ADH5	-0.204166666666667
SHBG	-0.936
CROCCL2	-0.31525
PANX3	-0.2325
CDIPT	-0.37
SLC16A5	1.664
TUBB	-1.4483125
TOR3A	0.2134
PREP	-0.169166666666667
ENTPD8	0.354428571428571
CHMP1B	0.49775
SYT12	0.6496
MYH6	-1.8578
MAP3K13	-0.0601666666666666
KLHL30	0.3575
LCMT1	0.987125
EIF1AX	0.422416666666667
FOXD4L1	0.247
SLC24A5	-0.2345
RNF166	-1.0711
TJAP1	-0.84375
TMEM156	-0.426
ZNF239	1.29075
SNX19	0.4849
GKN1	0.456
FCN1	2.7664
C1QL1	-2.30125
ATP11C	0.008625
ZNF35	0.1785
CARD8	0.445875
LIMD1	-0.391666666666667
KIAA0286	-1.455
XRN2	-0.524833333333333
CD6	0.399
TOX3	-0.326375
ZSCAN4	-2.669
RSRC1	-0.55175
COG1	0.0465
PTRF	0.2352
C16orf35	-0.17275
FBXO24	0.53
CHST11	-0.99975
THRB	0.3481
MYBPC1	5.67975
RNF39	1.16433333333333
PSMD11	-1.02975
ALAD	0.587166666666667
EN1	0.0955
SLC9A9	0.69475
GSTM4	-0.48
CDC42BPA	0.233526315789474
RCSD1	-0.165
LUC7L2	0.0604
SPTBN1	-0.1131
LOC146167	0.4765
BAT5	0.7271
ZNF452	-2.106125
LSM4	-1.16375
SRP72	-0.2187
SGK269	-0.25975
MTX1	0.11425
CENTA1	-0.223
UNQ9433	-1.341
ATR	-0.228166666666667
DDX49	-0.507833333333333
PAQR8	-0.694166666666667
C14orf174	0.83325
GBGT1	0.66375
THAP1	1.2055
OR10K1	0.465
RASIP1	-0.7895
DPYD	1.1766
DOHH	-0.57775
C18orf45	2.44225
POF1B	-0.7182
ZNF552	2.50625
USP32	-0.75275
MED27	-0.829333333333333
C14orf149	-0.491
PRDX4	-1.00433333333333
ABHD12	-0.1589
AGT	-3.391
SLC22A14	-0.45725
C1orf58	1.3455
PILRA	-0.91975
ABCF2	-1.00425
C17orf85	0.0515
TKTL1	-1.06775
FGF1	3.00295
IL6R	0.359
VPS25	-0.54875
CHRNB2	0.794875
COL7A1	-1.0677
LRRC48	3.9205
SPG20	1.27408333333333
COX10	-0.3845
GCA	0.87775
ECEL1	-0.335166666666667
GLG1	-0.346833333333333
SRD5A2L2	0.496
MUTYH	-0.837625
ZNF70	0.249
L2HGDH	-1.368
GPATCH2	1.32275
ZNF655	-0.00525
ZNF227	0.411333333333333
MCOLN2	1.03466666666667
NQO2	-0.3655
KCNQ5	-0.151
NEU1	0.2365
QRICH1	0.20875
ZBTB20	1.16983333333333
RPUSD3	-1.12925
EPGN	-1.1556
TSN	0.258833333333333
SPRY2	-0.392
LZTFL1	1.118
GMFB	0.59625
PBEF1	-0.2323
HBG2	-3.0555
TMEM8	-0.8165
PALM2-AKAP2	0.041
NFYA	0.598
FAM108A1	-0.119375
PBLD	1.329
NRG4	-1.83825
PIGF	0.00649999999999999
PTGER1	0.70725
NOS2A	0.4885
C21orf34	0.0283333333333333
C21orf51	0.330166666666667
IL17C	0.081
TRMT6	-0.494666666666667
ETV2	0.615
CCDC109A	-0.58925
MYLK2	-1.5045
ATP10A	1.9689
DPH4	-0.4665
C5orf5	-0.160666666666667
KCNA4	0.7452
NMNAT2	-0.496166666666667
GLYATL2	0.1075
LSMD1	0.60425
IL23R	-2.3935
NRF1	-0.15325
MUC15	-0.782
PRDM12	-2.0085
PAQR4	-0.434214285714286
RBBP6	-1.1188125
IFI27	2.72275
SKAP2	0.604833333333333
TAGAP	1.748
TJP3	1.912
C9orf61	2.204
IDS	0.233785714285714
PARG	0.7425
LOC131149	0.4095
DYRK4	0.106833333333333
MICALL1	-0.83825
GALR2	0.093
GPBP1L1	0.2815
TBX21	5.004
KCNJ6	-0.49125
GGN	0.877
CASP5	1.22216666666667
RNF182	-4.76975
BRD4	0.3005
DOK4	-1.010875
SLC46A2	0.484833333333333
SOX9	2.41075
ZNRD1	-0.0136666666666667
PRR6	-3.43925
FAU	0.187875
DTNB	0.650666666666667
CARD9	0.88975
STS-1	-1.1985
SLC4A5	0.082625
NSBP1	-1.131
UGCGL2	-0.637583333333333
POTE15	1.8155
NOXA1	1.57525
RP13-347D8.3	3.61075
SAMD10	0.123
EP400NL	-1.53575
TCF21	-0.75725
AMELX	-0.03875
JPH2	0.6422
SLA	2.21325
DLST	-2.13016666666667
SEPT12	2.32375
RGS20	-3.67
LXN	1.06483333333333
ZNF419	-0.88775
UPK3B	-0.183833333333333
RELL1	1.30375
ESPNL	1.1
KLHL21	-0.0855
PI15	3.6635
C2orf61	-1.779
LOC407835	-1
RER1	0.221333333333333
ELAVL2	0.4805
MGC26718	-0.4105
KLF2	2.429
TNFAIP8L3	-0.115916666666667
TFE3	-0.234
C11orf17	-0.137625
15E1.2	-1.62275
SNRPC	-0.8785
DLGAP1	2.94525
PGLYRP1	0.0917142857142857
OVCH2	0.5875
IRF7	0.8326
SET	-0.8685
NAB2	-0.533166666666667
LRP5L	-0.11275
FAM120A	0.5504375
ASCL2	1.45633333333333
SHH	-0.318
ATP5H	0.021
THPO	1.42616666666667
TYRP1	-3.5935
HIST1H3E	1.26583333333333
EIF2S1	-0.253111111111111
TNFRSF17	-0.6818
TARSL2	0.25175
NKX2-8	0.471875
C1orf115	1.792875
LOC56964	0.7425
KIAA0841	-1.28225
ISCU	1.0355
TTMA	-0.2755
ZNF414	-0.525
LOC441150	0.5195
RAB15	0.921
HBP1	1.73166666666667
TNNT2	-2.31633333333333
CECR5	-0.845
PHGDH	-3.38475
JRK	-0.2858
XPO4	-0.61
FAM131C	0.1675
ARHGAP25	1.06883333333333
CA9	-2.717
GPR62	0.8685
TLX1	-0.432166666666667
GPS1	-1.15075
OR2M2	-0.452
BDP1	-0.1825
FAM70B	0.209
RPS29	0.272166666666667
MKLN1	-0.1152
TSPAN19	-2.945
SLC29A3	0.5981
LGALS4	-0.5725
USH2A	-0.7632
NF1	-0.100333333333333
APOBEC3A	1.44633333333333
IMPAD1	-0.00883333333333333
OLR1	1.17416666666667
NRAP	-0.5625
HCFC1R1	0.7005
TAOK2	0.2995
MCM10	-2.75283333333333
MAP4K3	0.302333333333333
CBS	-2.401125
CLK3	-1.0474
PCDHGA5	0.9585
ELF4	0.333375
FAM71A	-0.25025
C11orf49	-0.03475
CLIP2	-1.55325
BTBD9	1.0479
ZNF524	1.3705
KDELR1	-0.4215
ZNF509	1.1285
NCSTN	1.508
ZNF533	1.26628571428571
PARP4	0.30875
GALNT9	-0.658
NPY	-2.0315
BEGAIN	-1.58216666666667
TMEM77	0.7515
FOXRED1	-1.85183333333333
SLC16A2	0.0166666666666667
SLC35B1	-0.5665
GK5	0.123166666666667
SDCCAG10	-0.7005
C4orf20	0.033
SLC9A2	-1.47
ADD1	-0.215714285714286
TAL2	0.609166666666667
ACLY	-0.813625
DNAJC1	1.032
SOST	-2.18275
USP43	1.365
CYP4F12	-0.4895
FKBP5	0.7935
CHCHD5	0.7981
NUDT22	-0.20125
CCDC85B	-0.702
OR51G2	0.509
STRN3	0.323428571428571
TMOD2	-0.02025
FLI1	0.3705
MAB21L2	0.27
DGKQ	-0.30875
VPRBP	-0.2275
SCNN1B	-1.0391
ECHDC3	2.4152
TMEM106C	-0.23675
CSNK2A2	-1.2715
RPL39	0.1706
HERC3	0.180555555555556
ZBTB47	0.963833333333333
ZNF681	-0.21825
PAGE2	-2.6785
CLIC5	3.2825
RABAC1	0.63175
ZFHX2	1.71675
YPEL1	0.9685
KIAA0776	0.869
NR1D2	0.84075
DNAJC4	0.163625
NPNT	3.5453
ZNF677	-0.032
ZNF536	-1.25575
MEF2B	-0.0131666666666666
PTPN4	-0.230875
CTCFL	-5.2445
STX5	-0.152666666666667
CD72	1.60375
VEGFA	-0.896578947368421
XRCC1	0.18
MAS1L	0.2355
ELL	0.1073
SETBP1	2.61875
CDH11	3.2395
NDC80	-2.13338461538462
DMBX1	-1.55925
NRSN1	0.254333333333333
BAT2D1	0.312875
CDS2	0.702833333333333
C1orf212	0.12
SENP3	-1.23375
IL1F9	0.017
EEF2K	-0.141125
COG8	-0.47675
CEP72	-1.84
OR1L8	0.5415
MUS81	-0.7215
PHYH	0.66275
GGT6	1.74683333333333
C22orf23	0.0765833333333333
C13orf33	3.1165
MAPK8IP2	1.27725
NELL2	1.74925
POU3F2	-3.58083333333333
ALPK1	1.555875
MRPS18C	-0.581
RPLP2	0.727625
FGF22	1.1445
SPNS1	-0.878166666666667
ZFP1	-0.4445
IL1RAPL1	-1.366
PCSK9	-2.65116666666667
NKX2-1	0.231230769230769
C6orf189	2.779
SP4	-0.359
SLC11A1	0.6815
C21orf25	0.608333333333333
ICAM2	0.926375
SH3GL1	-1.1335
GSK3B	-0.162666666666667
RALB	1.2665
PDXP	-1.91083333333333
GNGT1	-3.15942857142857
KIR2DL1	0.893
TNFAIP3	0.896666666666667
C6orf32	0.8687
CBLN2	4.79575
PANK3	0.653
TAAR9	-0.25
WDR82	0.192571428571429
APOM	-2.78
TRIP10	-0.68575
SPATA16	0.875333333333333
C1orf135	-2.7105
USP51	0.32775
TESK1	0.62725
C11orf64	-0.052
ZNF611	-0.3385
PDE6G	-0.217333333333333
HLA-DQA1	4.050375
GCLC	0.241375
SEC61A1	0.158785714285714
TWSG1	0.579333333333333
ZMYND10	3.14425
CTDP1	-0.05975
ADAMTS6	0.132166666666667
SLIT1	-2.04425
KRT86	-1.8725
KIAA0574	-0.13075
GTPBP2	-0.8412
PQLC3	2.06925
PRRX2	0.318333333333333
C15orf44	0.377833333333333
MKKS	-0.545625
C11orf10	0.0475
GPR110	0.932857142857143
CD109	0.650333333333333
ADCY1	-0.51
RHBG	-2.91275
TP53I3	-0.08975
SLC22A3	-1.1292
UCP2	-0.6315
FOXG1	-3.02516666666667
OR2AG1	0.1285
TRIM24	-0.71
PROC	-2.6745
TAAR6	0.38325
AMTN	-0.539
C10orf47	1.13116666666667
DEPDC1	-3.3465
FLJ45557	6.70425
ZDHHC17	0.1550625
KIAA1429	1.052
KCNH1	1.6855
VNN3	2.417
PSMAL	1.28675
PPARD	-0.169875
HFM1	-2.163
YBX1	-1.997
ZNF695	-1.9325
SCTR	-0.105833333333333
DCDC1	0.705
VPS26B	-0.0847
MTF2	-0.989
ATP6V1F	0.08875
CCDC94	-0.0245
PERF15	-0.0415
CCL11	2.88125
LMO7	-0.64575
DCST1	0.954
ADRBK1	-0.506625
CDRT4	-0.144125
ZNF84	-0.3505
HOXD8	0.96175
STARD8	-0.101166666666667
FOXP2	-0.292428571428571
CCDC103	0.9555
POLR3A	-0.7708
GSC	0.548666666666667
ZNF114	-3.53883333333333
HTR7P	0.487
LALBA	0.163
RMND5A	-0.087
PSCD2	0.12275
ZNF409	0.91
KRTAP1-3	0.150333333333333
MAF1	-0.664
LOC201725	-1.18233333333333
NRN1	-1.929125
SPAG5	-3.02983333333333
DNAH7	2.9905
FLJ43860	-0.3215
BRCA2	-1.204
ACADM	0.148125
CXXC6	-2.890125
RAGE	-0.275375
CHMP2A	0.65525
FAM8A1	0.1936
GPR21	0.0795
SLC12A3	-2.633
FVT1	1.01085714285714
ZDHHC7	-0.50025
FLJ44048	3.012
SLC44A3	2.26416666666667
SDSL	0.556166666666667
MMP8	-2.05825
PLA2G12B	-3.57383333333333
ACY1	-0.8485
MT1E	0.198166666666667
OR4K15	0.0875
TECTB	-1.086
GPR20	-0.137375
IRAK2	-0.79875
RFPL3	-0.634125
MYO9A	0.491
NARG1L	-0.262916666666667
BLMH	-0.100625
CCDC3	2.92133333333333
C9orf21	-0.247
KIAA0513	-0.0621666666666667
MIER2	0.36475
PNMA2	-1.42308333333333
SH3BP2	0.6096
ANXA10	-0.46725
RTN2	0.728666666666667
TFB1M	-0.9605
PRPH2	3.833
C14orf133	-0.2
GOLGB1	0.654833333333333
IRX4	0.902125
NFKBIL1	-0.152833333333333
C10orf62	-0.4395
APBB3	-0.715
RPS10	0.8027
LOC728378	0.8195
TLE3	1.49433333333333
PSMB7	-0.476125
MESDC1	0.1265
SLC6A1	0.275166666666667
OCLN	1.87791666666667
PTTG3	-2.72483333333333
NAGLU	-0.41375
SERTAD4	2.712625
SPRY1	1.492
FLJ10781	0.276166666666667
MYSM1	0.231
TRIM4	0.622357142857143
SH3YL1	1.580375
TREM2	3.596
SERPINI1	1.377
HDHD3	0.262
TMEM38A	-0.47175
EID2B	-0.767
TDRD3	0.115166666666667
SEDLP	0.43775
THSD7A	2.59266666666667
NDST3	-4.16925
KLHL15	-0.627666666666667
DHRS12	2.415
FBXO9	0.00835714285714286
TNPO1	-0.257833333333333
MRPL13	-0.250333333333333
SNX5	-1.88266666666667
METTL6	-0.453
SOD1	-0.05225
CHML	-0.883166666666667
PACS1	0.712375
SIRT5	-0.5755
CAPN2	0.4325
FXYD5	-0.558833333333333
TWISTNB	-0.206125
LRFN1	-0.114
UBE1L	1.397625
UBE1C	0.876
OR51B2	-0.758
OR4D11	-0.103
C15orf2	0.0985
NR4A1	-0.187166666666667
LOC339047	-2.83825
TRIM17	0.239625
ATP5G3	-0.455142857142857
RPL15	-0.0651666666666667
ADAMTS8	2.864
HOXC4	0.768
C14orf37	2.127
CEACAM5	-2.481375
MYT1L	-0.928
RASA2	0.1245
OSBPL7	-1.3605
STAG1	-0.1165
GIMAP4	5.08283333333333
FUT3	0.120666666666667
PIF1	-3.099
LPIN2	-0.4547
SH3PX3	0.18725
PDP2	-0.565
PAPD1	-0.061
ERP27	2.517
APOOL	-0.0942
DIABLO	-0.23425
TRHR	-0.241
ARMC9	-0.023125
RNF152	4.377
SLITRK3	0.0918
ZNF211	-0.3078
PFDN1	-0.005375
RGS11	0.290375
HS6ST1	0.3461
AKR1D1	-1.521
TNP2	0.459
STK31	1.79066666666667
EML4	-0.8275
SGTA	-0.943666666666667
HIST1H2BI	-0.676333333333333
PSMD6	-1.69016666666667
KIAA1257	2.29225
C18orf55	-0.1385
FLJ20273	3.067875
RPL28	-0.35
EPYC	1.253125
NOX3	-0.292
ELAC1	0.964333333333333
METT11D1	-0.9155
BIN2	-0.115833333333333
NACA2	0.01075
CCDC17	-0.90375
HM13	-0.9866
UBOX5	-0.197125
UBE2O	-0.774375
UBL5	0.3315
APOLD1	1.415375
C9orf31	0.4885
TNFSF8	0.539
ARHGAP29	1.059
PROKR2	-0.704
PDE5A	0.873166666666667
C6orf12	-0.235
TOM1L1	0.3705
WHDC1	0.550375
FOXI1	0.699
RAB4A	1.5676
TMEM39B	-0.842
ATPBD1C	-0.60625
FARSA	-1.0275
PLEKHG5	1.64725
CMAS	-0.691666666666667
OR7E24	-0.4575
SLC30A1	0.43725
CDC42EP5	0.416666666666667
PLAC1	0.257
KLHL18	-0.540166666666667
LBA1	1.2716
TAZ	-1.0775
CRIP2	1.323
BTBD11	-1.102
C16orf72	0.82975
DIO2	3.4086
LRRCC1	1.21916666666667
CCDC136	-2.3385
PRX	0.51775
RBM5	-0.0153
TMEM85	0.391125
TUBGCP4	-1.43516666666667
APLN	0.638875
CDK7	0.234666666666667
SSR2	1.298
CRELD1	-0.52575
C19orf46	2.11125
GAL3ST4	-0.334166666666667
KBTBD10	1.028
IL28A	0.2195
WDR27	-0.513
MCM2	-2.17066666666667
SOX14	-0.264
FLJ39743	0.462
KIAA0922	-1.08175
HIPK4	-0.0575
FLJ25758	-0.7575
C16orf57	-0.915166666666667
PDZD2	1.612125
MCC	0.67025
HHLA3	-0.394
ID2	0.32275
C20orf23	1.832
ZNF688	1.25825
APOC2	-2.15966666666667
LOC440093	0.1285
FAM50B	2.0505
PWP1	-0.153
DNAH10	1.25675
HIST1H2BA	0.965
GPR56	0.3975
METAP2	-0.381625
PAN3	1.38683333333333
STXBP4	0.0915
PDHX	0.0225
MTA1	-0.3445
ZBED4	0.149875
ZNF720	0.54375
CDK2	-1.638125
RHOJ	1.313625
CDC37	-0.84
ZER1	0.162125
GRK4	0.6885
PRPH	-0.766
POLR2A	0.30825
OGFOD1	-1.2555
NOL5A	-1.42625
PHEX	1.492
FLJ16478	-0.613
C20orf117	-1.088625
CAMTA2	-0.41125
C11orf74	-0.0275
DDX17	-0.0244166666666667
C5orf27	-0.154875
PLEKHA2	-1.2978
PDE4DIP	-0.3872
SCN7A	0.77525
ZNF559	-0.153833333333333
CXCL10	4.0665
ZMYM4	0.167833333333333
STK32B	1.06473333333333
KIAA0888	-2.7194
TACR3	0.3955
CKAP2L	-2.97925
KIF1A	-1.25533333333333
RSPRY1	0.3585
VCAN	1.3875
CYP27C1	-0.4455
SYDE1	-1.57566666666667
MED12L	-0.490333333333333
ZDHHC21	1.967125
NHS	0.532
TM9SF3	1.462
DDHD1	-0.73975
MAFG	-0.72325
BICD2	-0.6463
C14orf119	-0.197666666666667
C14orf43	0.651214285714286
CDH7	-1.6045
ALKBH5	-0.2705
JUP	0.3315
TMEM41A	-0.42
MAMDC4	-1.44583333333333
CBX3	0.614125
LRRC18	0.2705
RBMXL2	-0.382
PLA2G4D	0.523666666666667
FGF13	0.551125
KIF3A	0.4035
PDIA6	-0.68375
DCXR	-0.22525
CASKIN2	0.32475
EHD1	1.08483333333333
MARCKSL1	0.0908333333333333
ZNF496	0.000833333333333339
SCAF1	-0.402
KCTD8	-1.8115
TRAF3IP3	1.09935714285714
LSR	0.615
CXorf1	-0.63575
C14orf112	0.293666666666667
EIF2B1	-0.05225
OMP	0.438
GSTZ1	0.84825
LOC92017	0.9265
ISLR2	1.711
C12orf36	0.063
GATA2	-1.68966666666667
GABRA5	-1.9975
CELSR2	0.268285714285714
STAM2	0.6402
TNAP	-0.123
PTPMT1	-0.456666666666667
GRP	6.95625
SV2A	-2.08183333333333
MAGEA12	-3.709
CACNG1	2.852
C18orf19	-0.55675
GSG1	-1.28283333333333
PTPRJ	-0.397428571428571
FRMPD1	-0.387
ZNF668	0.1775
PLEKHJ1	-0.917875
ADAT1	-1.735
TMEM50A	0.8385
UCN3	0.2495
HOOK1	1.23625
IL17B	1.8965
MLKL	-0.983166666666667
TTC14	-0.370333333333333
KLHL5	-0.12625
CRYL1	0.319166666666667
FOXH1	-0.803
NFYB	0.172
PPM1G	-0.849
GOLGA2LY1	-0.82475
NMT1	-0.246375
HADHA	-0.5028
CHSY-2	2.865
PLEKHF1	0.529428571428571
SAGE1	-2.635
MUSTN1	0.03425
SUHW4	1.20225
TFEB	1.56333333333333
ZFYVE27	0.708
ATG12	-0.294166666666667
BMI1	1.33
ZIM3	0.0375
MYH4	0.239333333333333
MASP1	-1.76783333333333
KIAA0984	0.3185
RPAP2	-0.20275
ASB5	-0.885
BOLA3	-1.33066666666667
MIA3	1.121
KRT35	0.554
KIR3DL3	-1.0835
MRPL51	-0.6385
SEMA3F	0.474
NDUFB2	0.244166666666667
LOC253012	5.19275
FAM46C	0.1258
G6PC	-2.31275
CSAG3A	-3.725
PREX1	2.33
SLC25A45	-0.041125
MAPKBP1	0.2988
CPE	1.9948
GNB1	-0.64225
CXCR6	2.772
TRIM46	-0.38425
C16orf3	0.170333333333333
HPSE	-0.162375
TIGD3	0.423
SPG3A	2.78425
LCAT	-2.04983333333333
ST6GAL1	-0.766388888888889
POMC	0.6175
FLJ36031	-0.722
NSMAF	-0.187833333333333
SKIL	0.6365
ADSS	1.433
HMGCS1	-1.7265
POLR3F	-0.285
RAB10	-0.18175
ZNF277P	-0.05375
ZBTB7B	0.663125
DHRS1	0.679625
ABCC13	4.61075
CNOT3	-0.85975
NFKBIA	1.97525
GAK	-0.0453333333333333
SFT2D2	1.81883333333333
HOXA6	0.1185
CRTC1	-0.16625
LY6D	0.117833333333333
C20orf72	-1.1905
CPT1A	-0.7055
LMO1	-2.1645
EIF3I	-0.2715
PRB4	0.2685
MCM3APAS	-1.873625
C20orf132	0.4199
FOXF2	-1.36325
S100A12	0.93275
MLH1	0.128333333333333
ACTN1	1.1116
MRPL36	-0.6985
C20orf106	-1.26075
FBXO6	1.2705
MKS1	-0.110166666666667
CX3CR1	-0.585375
PDE1B	0.849
PLP1	-2.982
KISS1	-0.399833333333333
C14orf2	-0.2525
TBC1D3P2	-0.972
COMMD6	2.2068
ANKRD7	-0.46775
PTCHD1	-1.154375
NARS2	-0.737
DOCK7	-0.33275
FAM127B	0.086875
LOC390243	-0.0556666666666667
N6AMT2	0.7865
ZNF391	-0.903
DNAJB14	-0.110833333333333
WRB	0.87075
BPI	-0.7001
TTC4	-0.762
FAM10A5	-0.2105
GOT1L1	0.215888888888889
MAGED1	-0.54025
RESP18	0.2
WFDC6	3.295
MT2A	-0.4115
C11orf56	0.18675
KIAA1432	0.518
ROR1	-1.43125
HSD17B14	0.448333333333333
ZFAND2B	0.17325
SAMD4B	-0.18325
HEXA	-0.10775
HNRNPU	0.309863636363636
USP39	-0.1085
NRD1	-0.99775
R3HDML	0.7135
FLT4	0.479166666666667
OMG	0.165833333333333
OR52N4	0.659
LOC399818	-0.026
ELA2	-1.72925
VENTXP1	-0.4475
RFC5	-1.2
OR52L1	0.349
PAX5	-0.348
FBXO2	-0.20375
GMEB1	0.1485
AKT3	0.738833333333333
CRB1	-0.00266666666666667
CTTN	0.163833333333333
UTP15	-0.127666666666667
HSBP1	-0.214583333333333
PHF11	2.2945
NDEL1	0.0331666666666667
USP8	0.23575
BAIAP2	-0.0241875
SI	0.663
ARSJ	0.123166666666667
BAAT	-2.8795
KCNS3	4.217
LOC126147	-0.496166666666667
TMEM37	1.64675
C1orf162	3.13883333333333
MBD1	0.122
ITGAL	0.554333333333333
WDR73	-0.0875
GKN2	-0.111666666666667
ARFGAP1	-1.632875
SLC5A8	3.83083333333333
ZBTB40	-0.4075
CYP4B1	4.3555
LYPLAL1	0.799
CHST3	-0.858
MAP3K9	0.2175
BTAF1	-1.01016666666667
TFAP2E	-0.2355
RBM35B	0.266
LOC441251	-0.453333333333333
ANKRD25	-0.537333333333333
UQCRC2	0.0305
MAEA	0.17625
HYAL1	-2.5243
RNPEPL1	0.241666666666667
CPSF2	-0.425
PSD3	2.385
ABCA13	-0.595428571428572
AGR2	2.006
GBX1	-1.335
HDLBP	0.608714285714286
ACY3	-1.2605
HECW1	-1.8335
ZNF519	-0.91525
HOPX	3.422125
ZNF304	1.014
OR12D3	0.32
FKSG43	0.04975
METTL1	-0.062625
MFSD3	-0.3311
PSPH	-0.76975
CLCA3	0.048
DARS2	-0.806666666666667
CDC25A	-2.44183333333333
BAIAP2L1	-0.0565
B3GNT5	-0.3795
USP29	-0.19425
ARHGEF10L	1.0513
ATOX1	-0.285125
ADAM30	0.37525
DNASE1	-0.656
STT3A	0.45
RAB6IP1	0.078
PTN	3.038
C1orf106	-1.78661538461538
HECA	1.705
RNF122	0.77725
SLC22A18AS	-0.0296666666666667
GNG8	0.253833333333333
ELP4	-0.1895
FAM65A	-0.161666666666667
RPL10A	0.394833333333333
IRS4	1.0705
MACF1	0.8168
SEC24D	-0.315
LOC374395	0.31325
TGFB2	1.4625
MDFIC	0.284625
CHRNE	0.343
PCMTD2	0.138
ATP6V0D1	-0.798
MTA2	0.3035
LZTR1	-0.775333333333333
RAP1A	0.7
AXIN1	-0.15725
POLR1C	0.27125
TRIO	0.02225
PLXNA4A	-0.173416666666667
C5orf33	0.1085
DEPDC1B	-3.312625
ZNF473	-0.5495
MTM1	0.938375
GPR107	0.130166666666667
CSNK1A1L	0.172666666666667
FLJ14154	-0.50625
NLRC4	4.0355
ENPP4	1.93066666666667
PADI3	-1.2895
RNF170	0.829375
CG018	2.35683333333333
C16orf7	-0.2685
KCNE1	0.9935
NRM	-1.15033333333333
SLC37A3	0.5015
TPD52L2	-1.17116666666667
UNC5B	1.93175
C12orf12	0.552
SDHB	-0.3475
CLRN1	0.055875
NUDT10	-0.888833333333333
UGT3A1	0.218
FBXW8	-0.628
RHOF	-0.925
PTPLAD1	0.435
MYO3B	0.35225
DERA	0.0765
TPP2	-0.2755
C19orf53	-0.304666666666667
GINS3	-1.769
ST6GALNAC5	1.146
CHSY1	0.57425
MGC15705	-1.6965
GPR83	-0.0553333333333333
EXT2	-0.0015
DOLK	-0.049
TUBAL3	0.1435
