Hybridization REF	TCGA-E2-A1B4-01A-11R-A12P-07
EGR2	2.75825
MED11	1.329
WWC1	1.46325
SH3GL3	-3.72525
RIF1	-1.111
PRLH	-0.359
VLDLR	-1.5995
DBT	0.683333333333333
C21orf63	1.70575
CGGBP1	-0.47725
KRTAP12-2	-0.073
TADA3L	0.30475
ZBTB16	3.9985
PDGFB	1.24075
RFX1	0.346875
UQCRB	-0.2047
LOC133874	0.1385
HPS3	0.26975
LGALS3BP	-0.0418
DKFZP564O0823	2.201
MRFAP1L1	0.5915
HOXA10	-1.21966666666667
NGB	0.635
KIF21A	-1.44738461538462
IFLTD1	null
LZTS1	-0.5025
ARHGEF3	1.871
RHBDL3	-0.0595
CSNK1G2	-0.363833333333333
ChGn	-1.647125
KIAA1244	2.31
GABRB2	0.3985
MGC72080	-1.899
CD27	3.10675
EGLN1	-3.7006
PEX13	0.705
RWDD3	0.01975
RNF12	-1.18116666666667
GRIN2B	-2.683
ADAMTS14	-0.377
DYDC2	-0.475
ATP6AP1	0.4843
NR1H2	0.0201666666666667
PDK2	0.55775
C3orf17	-0.1075
SLC38A2	-0.846785714285714
SLC25A29	-0.127333333333333
C15orf29	-0.110625
ADAM9	-2.51058333333333
TMUB2	0.506
GPR176	-0.43675
AGK	-0.00374999999999999
MCCD1	1.0475
NDUFA4	0.78925
TMEM146	-0.833
DUSP1	0.319125
UNQ6975	null
EMX2OS	4.092
INSM2	0.358333333333333
LUZP4	-0.383
SETD6	-0.99875
P2RY2	3.546
SLC45A2	-1.42
RABGAP1	0.248666666666667
UBXD5	1.408
GPRC5A	-0.3115
PAK3	0.311
LOC63920	0.0395
TGFBR1	0.1758
KRTAP6-3	0.18325
SFMBT2	-0.7085
CDC42	-0.08275
C11orf35	0.2375
TTLL2	-0.173
UACA	0.22925
CD97	-2.3247
SETD5	-0.470125
NINJ2	0.02975
PTER	1.10466666666667
POMGNT1	0.51525
KRTAP4-2	1.196
ECGF1	1.573375
HRB	-0.840818181818182
ATP1B2	0.2239
LOC400506	-0.20375
COL4A3BP	0.77175
C6orf97	3.331
GRHPR	0.039875
TAS2R1	0.607
SEMA7A	-1.9035
EDF1	0.75825
ODF2L	1.3568
PCID2	-0.959333333333333
GTF2H4	-0.7915
ZCCHC3	-0.452875
CGB2	0.2735
NEUROD1	0.329
C20orf75	-0.7735
RP5-1054A22.3	1.45333333333333
IFNA5	0.2805
ZNF134	0.742916666666667
MGC119295	-1.2779
ZSWIM6	-0.112625
SMEK1	0.3555
PCGF2	0.39025
C1orf102	3.40775
CYP2A13	0.2825
KCNH6	-0.5459
MDM1	0.7152
ALDH7A1	0.2605
C9orf75	0.6385
VDAC3	-0.802625
OR51T1	-0.005
EIF3F	-0.68625
KCNJ10	-0.287875
LENG8	0.30575
EDEM2	-0.156333333333333
CCNJL	0.351
DHX37	-0.697
CRYGN	-0.121
AATF	-0.619875
ZNF630	1.979875
E2F5	-1.4305
WFDC13	0.07925
FTSJ3	-0.863833333333333
C4orf33	0.55225
LHFPL4	-3.15025
C19orf56	0.839
SMAD4	-0.210125
AFM	-1.8872
G0S2	-2.7875
FCHSD2	0.0688
RRP1B	-0.9305
EEF1B2	-1.01716666666667
STAT6	0.941166666666667
ZNF195	-0.1575
GNL1	-1.3405
ZNRF2	1.40716666666667
PER3	-0.136
ASB16	0.32
C10orf10	1.4175
ADCY8	-2.8275
C9orf58	-2.21433333333333
ARMC10	-0.324
PSG1	-1.752
DHX34	-0.37
VARS2	-0.134875
NFIC	0.465
ITPR2	1.4525
AGXT2	3.5836
OR6K3	0.467
H2AFZ	-1.38216666666667
MLLT3	1.81025
COX4I2	2.4765
CCNT2	-0.212125
PLK4	-3.0065
NUMBL	-0.410166666666667
MED16	0.38725
PLEKHQ1	0.933
GOSR1	0.440222222222222
BTG4	0.58225
RPL30	0.155
IGSF5	-0.91025
IGFL2	5.035
ELMOD2	1.245
SHC3	-1.6225
HAVCR1	0.758
DYNC2H1	0.970375
RNF5	-0.436166666666667
C2orf7	0.39525
NLF1	0.205
KLHL25	0.2085
LRP10	0.6028
KRI1	-0.5235
PUS7L	-0.0293333333333333
MGMT	1.756
HOXD1	-0.480333333333333
CSH1	0.2491
ATG16L2	-0.14825
FLJ44635	0.752
CHODL	1.516
EXOSC8	-1.06925
SLC28A1	-0.13375
MYO7B	-0.761166666666667
SEH1L	-0.8927
MTNR1A	-0.0865
TSPAN5	1.2725
CDC45L	-5.1335
AMIGO1	-0.193
ATAD3A	-1.425625
OSGIN2	0.632
PDIK1L	0.812166666666667
DARC	0.780125
PIPSL	0.3045
SHMT1	0.17125
CRISP3	-0.197
POPDC2	2.12483333333333
ZRANB2	-1.19883333333333
FBXL8	-0.1855
TRIP13	-3.96845454545455
EIF5AL1	-1.706
POU5F1P3	-5.073
IL6	-3.517
CXorf38	-0.668333333333333
IFNA16	0.048
FBXL2	2.26766666666667
BRD1	0.801
STATH	-0.1995
FBXO44	1.258
MCCC2	0.89925
CDC2	-3.3104
C5orf23	-1.16475
IVD	0.0926666666666667
C10orf122	-0.044
MSL3L1	-0.1737
MVP	0.445
EPOR	-0.4072
ZMYM1	-0.8045
BCL7C	0.188666666666667
PSTPIP2	1.7389
LYPD1	-1.503
OR8G5	0.162
ZP3	-1.17083333333333
BCAS4	0.07975
EDG6	0.74175
ISY1	-0.56275
PRAMEF2	-0.82025
CUL1	-0.51575
RNF213	0.6189
CCRK	1.4015
DHX9	-0.715375
C13orf29	0.17125
NCKAP1	2.09316666666667
MRPL43	1.44492857142857
XPR1	0.2855
PKN2	-0.0983
PODNL1	0.9665
ZNF333	1.26085714285714
DALRD3	0.7965
OPN1SW	0.36
BTBD6	0.802
C11orf82	-2.4935
OR5P3	-0.8685
DUSP11	0.117
L1CAM	-1.2124
NEK11	2.08233333333333
OR7E91P	0.7245
CNTN3	3.8135
CREB3L2	0.405
ZBTB37	0.185
KIAA1324L	1.6525
NDUFB10	0.0698333333333333
NUDT2	0.24325
GTPBP8	-0.83775
CACNA1D	2.75925
PRKAA2	-0.2055
PRDM8	0.553
MGC16075	-0.883833333333333
KRT14	1.52192857142857
PP8961	0.90425
MRPL18	-0.0435
ABCG2	-1.25025
PACRG	2.849
BBS2	0.6375
KREMEN2	-1.1395
FBXO21	0.574
HNRPUL1	0.354083333333333
GRB10	0.0045
CLSTN1	1.176875
LMAN2	-0.4699
C17orf61	0.21025
NIPSNAP3A	0.405
INSIG2	-1.62633333333333
PCDHB7	0.568166666666667
STXBP2	0.799625
CMAH	1.62009090909091
SEMA5B	-0.59725
ZNF155	0.718333333333333
COQ6	0.953
PRPF4	-0.72275
TSPAN15	2.5908
VN1R5	1.284
LATS2	-0.18575
SELK	1.27675
PGK2	-0.693
MS4A1	-1.559125
TYW3	-1.2485
KRTAP5-1	0.1665
RCCD1	-2.18666666666667
BTN1A1	-0.255
DDX28	-0.43725
TMEM65	-1.49525
LOC92345	0.76575
TTC31	-0.246
WDR46	-0.741166666666667
CHP2	-1.13816666666667
LSP1	0.65525
ZNF542	0.9285
EXOSC1	0.814
ARHGAP18	-0.562333333333333
LRRTM4	-0.433714285714286
MAOB	5.23883333333333
CACNB4	-0.981
MGC33846	-0.135875
RANBP3L	1.034125
ATP5L	0.352875
ONECUT1	-3.1165
NUDT9	1.4525
TMEM149	-0.2335
STX17	1.24225
IGSF10	-4.22375
TMPRSS9	0.372
BMPR2	0.763545454545454
ALLC	-0.94575
KLF7	0.4655
GCC1	0.6171
TIMM9	-0.1605
CDO1	0.296833333333333
MGC10701	-0.136333333333333
IFI6	0.4775
FRMD8	0.53075
MGAT2	-0.57525
WBP5	-1.051
CNIH2	-0.45425
KIAA0907	-1.3324
KCNH8	1.1815
CTSG	-2.07975
GRIK1	0.133
CUL5	1.222
FRMD1	0.389
OR9A4	0.084
SYT6	-0.5755
FOXD4L2	0.28575
ANAPC2	0.187666666666667
OPN5	-3.815
TAF13	1.17775
LYG2	-0.5965
GGNBP1	0.358
C11orf40	0.5885
OTX2	-1.277
REG4	-0.6542
EIF5	-0.7836875
PALB2	-0.60475
SEPSECS	0.4941
RNASE3	0.127
TRIM49	-0.93
POLR2K	0.0283
GPR42	-0.199
C8B	-3.30433333333333
SASS6	0.207
PREB	-0.702
OR3A3	0.6775
TUBA8	0.45125
IGLV2-14	-2.26275
STIL	-3.255
ANKFN1	-0.877666666666667
NME7	-1.0355
HOXC12	-1.548
UBE2C	-2.861375
FHOD1	-1.26875
CDK2AP1	-0.149083333333333
OR6K2	0.78725
DHPS	-0.26625
RPL5	-0.4325
TRGV5	0.5475
LOC541472	0.239625
HCCS	-0.8885
DENND1B	1.771
LHX3	0.1835
OR5D16	1.2795
CXorf57	-0.984166666666667
IRF2BP1	1.70625
NDST2	0.861666666666667
LCE3D	-0.568
BOLL	0.31125
SYT3	-1.30275
PIH1D2	2.29225
C20orf7	-0.4235
IL1R2	-0.230666666666667
SLAMF9	1.082
PPME1	-0.377625
PIK3CA	0.19725
TRAPPC1	0.967
COLEC10	-0.86175
SLC9A6	-2.26733333333333
PDDC1	0.182416666666667
CCDC53	1.1865
GK3P	-0.90925
DAZL	-1.89325
BRI3	-0.77575
SDK1	1.304125
CYP2C18	0.0727499999999999
IFI44L	1.84125
RPL3L	0.8365
FUT9	-1.78716666666667
KIFC2	-1.03383333333333
PMP2	-0.623714285714286
SLC4A9	0.643
PLAG1	-0.844166666666667
MYCBP2	1.59583333333333
OR4E2	0.8265
CCDC65	2.7005
C16orf82	0.17875
ENTPD4	0.0625
BRP44L	0.176375
PMP22CD	0.28225
TMCO4	1.03883333333333
KCNN1	-0.677833333333333
WDR35	0.6235
CCDC80	1.243125
C3orf31	-0.557
SLC7A9	0.2185
TMEM190	-1.6255
DBC1	-0.1746
FADS3	-1.237
PDZD8	0.485333333333333
GRM5	0.489625
AZGP1	4.1901
PEX3	0.4555
MED1	-0.0875714285714286
ATG4C	-0.9285
HNRPH3	-1.179875
FAM109B	1.35675
C4orf17	0.7055
CA10	1.69475
OPRD1	0.281
CCL16	-2.02225
SACM1L	-0.5185
CST6	5.07875
CD63	0.702
LGI1	4.193
ZNF784	-0.11975
CRYBB1	-1.6095
CX3CL1	0.72605
TOP2A	-3.944875
GYPB	-3.39933333333333
GADD45GIP1	0.009
FEN1	-3.136625
IGF1R	1.254625
WDR72	-2.977
PURG	-1.05066666666667
DEFB126	0.334
PKD1L1	0.81
CAV1	-2.8633
GNPDA2	0.7784
DGAT2	-2.787875
NLGN1	-4.08225
STRBP	0.125625
HPRT1	-2.23066666666667
FANCI	-3.05975
PSMA7	-0.45025
DBF4B	-0.929
TTF1	-0.338
RAD54L	-3.324
ELOF1	0.11375
PLAGL2	-0.390625
ZNF256	0.8445
HMGCL	0.58075
MSI2	0.203666666666667
RPESP	4.578
C11orf60	1.12675
ABCD1	0.022
ACAA1	1.3381
SPARCL1	4.51435714285714
IL6ST	1.3473
ZNF319	0.358
TMEM109	-0.578
FAM90A1	-1.3405
IL22RA1	-1.941
ATP4B	0.8215
TEC	-1.11233333333333
C7orf30	-0.71825
TXNDC2	0.0713333333333334
ABCB4	-2.6995
KIAA1191	1.206125
C9orf38	0.0175
SFTPB	0.207428571428571
CNTNAP2	0.670818181818182
FRK	1.241
TBX19	-0.36625
CHD4	0.11475
C6orf26	-3.22516666666667
MOSC2	2.04575
IKBKE	-0.21725
HIF1A	-4.08366666666667
LOC595101	-1.0265
RELA	0.0731666666666667
TMEM16B	-0.968666666666667
ABHD12B	-1.87475
TSEN34	0.2645
KIF18A	-3.20325
TXNDC9	-0.901
SPATA2L	0.2525
SEMA4G	-0.851
C21orf91	-0.4175
MATN1	0.1225
KCNIP4	-0.505
TUSC1	1.898
OR4C15	3.073
ARMCX6	0.98375
WBSCR27	0.659166666666667
OR52I2	-0.595
KIAA1604	0.43225
DYNC1I1	-1.085
PPP4C	-0.51675
SLC47A2	-1.28883333333333
TREH	0.601125
CD48	0.105833333333333
ST14	1.53683333333333
PKN1	-1.74825
SPON2	0.9755
XBP1	3.1195
SFRS12	-0.516333333333333
EFCAB6	4.66925
SELT	-0.452
SLC39A2	1.099
ERF	-0.441666666666667
ARL3	0.939375
SURF6	-1.575
MLLT10	-0.993571428571429
FLJ11171	-0.959833333333333
TDGF1	-4.42266666666667
ERCC6	0.83175
EIF2AK4	-0.047125
BAZ1A	0.1395
LRRN3	-0.0205
TMC3	1.0115
EFTUD1	-0.022
PTPRO	0.142166666666667
CLEC12A	-0.340125
ACBD4	0.11175
ZDHHC14	-1.024375
OTUD7B	1.260375
ACTB	-0.104625
MSRA	0.462125
LCE5A	-0.4595
IFI35	-0.00375
BSCL2	0.423
ANKRD12	1.19733333333333
CFHR2	1.07175
RGAG1	0.164333333333333
HSFY1	-2.466
SLC30A5	0.17825
IMPG1	0.239
GPR109A	0.772
ZNF185	0.90075
IYD	0.67975
NPCDR1	1.361
SERPINA13	0.64
HMGCLL1	0.08475
NEUROG1	0.51
UBQLN1	-0.799375
LIN37	0.484
SOCS2	-1.148625
DSCR4	-0.9365
XKR6	-0.97725
GPR142	0.7145
KRTAP13-3	0.9345
CCDC15	-0.549166666666667
MOS	0.6535
CD1E	-1.6805
OFCC1	0.1404
FAM83D	-4.903
SRFBP1	0.094
C9orf96	0.2635
DHDH	-1.791
CCDC90A	0.419
RABL3	1.5923
CD320	-2.06166666666667
ANGEL2	0.06425
MRPL21	0.35225
SMG6	1.059
INSR	1.511125
FLJ14816	-0.997
GLRB	1.84
C9orf89	1.3275
CIZ1	-0.925625
URG4	-0.697166666666667
LRDD	-1.08466666666667
CBY1	1.19233333333333
NFX1	-0.2765
MTERFD2	0.900428571428571
C19orf23	0.275
PGC	-2.931875
IER3IP1	0.5729
RASAL2	0.169583333333333
C1orf89	-0.354
SYNJ1	-1.041
NFKBIE	0.7735
FLJ40125	-0.429333333333333
TCEB2	-0.125
NOG	-2.43
POLR2J2	-0.343333333333333
HLA-B	1.618
PCDHA1	2.3075
PPP2R2B	-1.52475
ARHGEF17	0.383166666666667
TCF7L2	1.593
CHD5	-0.7792
ZNF431	0.025
TBC1D25	0.18725
ZNF800	-0.68025
SCUBE2	4.48872727272727
MYCBP	0.432833333333333
GPX5	0.221
C6orf129	-1.018
QSER1	-1.4715
ULK2	2.33525
PIGO	0.1
NRCAM	-2.77278571428571
SLC35E3	0.13125
CSRP2	-1.59675
HYPE	0.161
MAPK15	-0.0828333333333333
MGC14327	-0.109
TIMM13	-0.5225
ZNF462	-1.04975
GBA3	1.69425
TEX13A	1.059
MCM6	-2.12622222222222
MTRF1	-0.5145
ABCA7	-0.28175
EIF4A2	-0.59175
ZC3H10	1.3923
RPGR	1.07433333333333
C20orf94	0.255
RP1L1	-0.332
GPR125	-0.747625
USP22	0.290714285714286
OR1L4	0.0546666666666667
MLZE	1.062
FLJ32065	0.1435
PTCD1	-0.28625
CRTAC1	0.0485
BXDC2	-1.6185
C18orf1	0.4535
FAM107A	0.638928571428571
EFNA3	-1.03725
P18SRP	-0.6306
CAMKK2	0.346333333333333
KIAA0649	-0.12225
NES	-1.96033333333333
HS6ST3	-2.035875
PON2	0.28925
TCP11L2	0.115
CLEC4A	1.64375
PRR12	0.751
MLXIPL	-1.4714
C2orf50	3.8805
ZNF28	0.63375
ENC1	0.088
MAP2K1	-0.807
FKSG2	1.4295
KIAA0430	1.122
PTP4A1	-1.84322222222222
GPR156	0.095
GTF3C6	-0.30375
UBR2	0.8263
LOC388272	-2.31775
MAK	3.82383333333333
ACOT4	3.04775
STC2	2.55025
PIGW	-1.821125
SAE1	-0.931375
COL6A1	0.416
OAZ1	0.0883333333333333
STMN4	0.279666666666667
EDG3	0.0475
SGCE	-2.01233333333333
IL11	-1.87433333333333
PRSS8	2.3625
YIPF5	-0.417833333333333
WNT4	4.27675
CSN2	0.2562
TCF7	-2.872625
TDO2	0.50275
SAMD9	-0.3495
S100A7A	-0.246
MMRN1	0.421833333333333
GKAP1	0.6005
AKR1C3	-2.78925
RNF19A	0.438125
GMDS	-0.6725
YKT6	-1.26725
SPARC	1.756
C12orf31	-0.426
UBE2V2	-1.4495
FBXL18	-0.538166666666667
KIAA0460	1.4355
ADAM22	-0.414142857142857
SERPINC1	-4.4275
KCTD21	0.69425
MYOHD1	-2.20275
ZNF37A	0.7482
GTF3C1	-0.773333333333333
CTSZ	1.649
PRNPIP	-0.7455
DRD1IP	-0.02175
NR1I2	-2.33066666666667
ZNF266	0.4163
SPAG4L	-0.31
COX4NB	-0.95975
SAPS1	0.0918333333333333
APOA1	-4.012875
TATDN1	-0.9005
C10orf82	-1.2895
KPNB1	-1.548
FOXO3	0.741583333333333
CRYBB2	-0.9715
ZBTB5	-0.1535
SLC25A38	-0.09175
DCTN2	-0.595
IFT20	1.13
CTHRC1	1.212
C1orf31	-0.0945
UHRF1	-2.52353333333333
GPC6	-1.9225
C10orf54	1.01325
MCF2L2	-1.1744
WNT9B	-0.032125
OLA1	-0.102125
FAM120B	1.3425
TTLL10	-0.6405
CYorf15A	-4.49675
RELN	-3.34833333333333
SCN2B	1.88191666666667
MFHAS1	-2.52875
NKX3-2	-0.517166666666667
RASGRF2	0.5965
SSBP1	-0.4545
KPNA6	-0.427285714285714
LOC389118	-0.002
HS3ST4	-0.7645
SUPT7L	0.152375
FLJ32658	-1.9615
IGFBPL1	-0.94725
KIAA1641	-1.4217
SHKBP1	-0.540833333333333
CSF1R	4.488
NAGK	0.013
MYL2	0.25025
HIST1H4C	-2.704
TOMM7	-0.193625
ADAMTSL3	2.7236
TNFSF14	-1.2705
PRRT2	-1.92325
VTA1	-0.49925
AOAH	1.66666666666667
CRISPLD2	1.59678571428571
PNN	-0.905
TA-NFKBH	-0.54225
ESPN	1.6265
RBM43	-0.84
KIAA1267	1.08075
DDX3X	-0.248888888888889
KIAA1576	-3.88075
PLXDC1	4.0145
FLJ25801	-4.35425
HNRNPL	-0.05075
RUNDC3A	0.531
CASP12	0.4745
SH2D5	-1.44175
RPL26L1	-0.0705
OR51A7	-1.26766666666667
HDC	3.396
C2orf16	-0.0281666666666667
SYTL3	2.57675
GOLGA4	0.3068125
NOTCH1	-1.11833333333333
ATPAF2	0.6205
ECD	0.502
SSX5	-1.8366
SNAP91	0.40725
OCA2	-3.95325
PNPO	0.035
DAPK1	-1.62433333333333
PINX1	-0.7575
SELENBP1	1.43725
NEK3	-0.17725
TMED4	0.183285714285714
SSTR4	0.106
FOSL1	-2.5706
CD40LG	0.127
CES1	-2.1505
DCI	0.547166666666667
B3GAT3	-0.194333333333333
STK17B	0.72675
CNTN6	1.441
CYP3A4	-1.62416666666667
MBOAT2	2.81678571428571
PISD	0.532875
USP1	-1.95825
PYDC1	2.4915
CENPM	-2.34225
SAR1B	0.653
TTC7B	-1.391625
DP58	0.392
GPC1	0.41425
RBL1	-2.0155
TMEM137	-2.29016666666667
TOB1	0.742166666666667
TCEAL1	3.22866666666667
CENPF	-3.36845454545455
C6	1.02966666666667
PRSS1	-3.14375
PPIL6	1.68616666666667
C6orf124	3.753
ODZ4	1.63466666666667
SNCB	0.00200000000000002
NDUFB9	0.375
CNOT6L	0.411
S100A9	-1.03866666666667
TRIM50	0.5755
KCTD1	2.5724
WDR63	0.8215
SPEF2	4.260625
RNGTT	-0.688
CXorf22	-2.795
KCNK16	0.68575
CEP250	-1.92675
ATPBD1B	0.43975
KCNJ2	3.86325
MT1B	-1.118
ZNF684	-0.276
SLC4A1	0.22925
PDHA1	-0.855
ZNF492	0.535375
TKT	-1.378
BYSL	-1.017625
RNF38	-0.294875
AHDC1	0.6285
KLHL2	1.026625
CMTM8	0.97475
DMP1	-0.544
HERPUD2	-0.036
CRTAM	1.582
ZNF572	-0.08375
TMEM16J	-0.3475
HSD17B2	-3.6185
UBE2G1	-0.430375
AHSA2	-0.9765
PELI2	0.243
TPX2	-3.928375
ATP9B	1.405
DAZAP1	-1.02475
HMGCS2	3.814
C17orf38	0.39825
B9D1	1.136125
NKX2-5	-1.1135
KIAA1276	-0.77075
LILRB2	3.18
CSTF1	-0.827
BTN2A1	-0.952833333333333
C15orf48	5.35075
IGF2BP3	-4.5685
FAM113B	-0.281333333333333
HRG	-0.29725
ZNF131	-0.24925
USP47	0.835428571428572
CCDC88B	-0.7635
HCN1	0.9277
HTN1	-0.302666666666667
SYCP3	-0.3795
C13orf23	-0.0511
PAPOLA	-0.70925
AATK	-0.2921
MSH3	0.113666666666667
NDUFAB1	-0.815
ITLN2	-1.01216666666667
BAK1	-0.622333333333333
MRPL45	-0.215
MTNR1B	0.3925
LOC645843	0.28
SPECC1L	0.800625
PGCP	-0.4105
SPN	-1.327625
GPR143	1.19383333333333
ZNF576	-0.0871666666666667
TMEM39A	0.3874
ATP5D	0.3905
MAGEB3	-1.394
RPS5	-0.752166666666667
ANP32E	-2.76321428571429
MTMR1	0.17925
YEATS4	-0.93
SYNGAP1	-0.10675
PCOLCE	-0.7815
MNS1	0.51425
PCYT2	-0.374833333333333
ZNF182	0.66725
LAX1	-0.28575
SPPL2B	-0.1307
ELOVL5	2.2432
PCDHAC1	0.0865
B4GALNT1	-1.21083333333333
BLOC1S2	0.256
ZNF673	0.1944
ARHGAP21	-0.7685
IRX5	2.188375
LRFN5	-0.497666666666667
FAM7A1	-1.445
RAB19	2.539
GINS1	-3.61275
ITM2B	1.0829
PAPSS2	2.49925
OR5BF1	0.5955
ACSL3	0.34975
KIAA1919	-0.779
GLT8D2	2.8425
UTRN	-0.660785714285714
CNN1	1.47475
HISPPD2A	1.24816666666667
SDAD1	-0.00962500000000001
SIGLEC9	-0.0263333333333333
RPL35	-0.355071428571429
C22orf26	-3.2935
IMPDH2	-2.096625
WDR69	-0.39275
SEC14L5	-0.545833333333333
CLTA	-0.102
RP11-529I10.4	0.563
GPR37L1	0.501166666666667
OGDH	-0.922333333333333
ASB13	0.964166666666667
ZFP14	0.6785
ZCRB1	0.3035
KPNA3	-0.96525
HSPA1L	1.3805
RHOC	0.54975
LOC554175	-0.04925
PPP3CA	0.8401
SLC1A7	-0.6825
ZNF529	-0.201833333333333
RBED1	1.50725
DDB2	-0.48725
FLJ11286	0.1285
SPATA1	0.933
MKNK1	0.2285
DYSF	0.9425
ALKBH2	-0.29075
NKD1	-2.9115
C1orf174	-0.24375
PLEKHO1	-0.4315
ASB10	0.078
RING1	0.138666666666667
NPC2	1.020625
AVPR1B	0.954
YTHDF1	0.135416666666667
LMAN1L	0.575
GSG2	-3.737
CEP170	-1.3349
RPS4Y2	-5.9545
MSH6	-1.096
HECTD2	0.671
ZNF556	0.665333333333333
PLEKHC1	-1.6235
AIRE	0.00983333333333334
BCL2L10	0.596
LMOD3	0.00799999999999995
ZBTB8	-0.2422
FOXA2	-3.21
SLCO2A1	2.876375
C3orf46	1.079
PRDM16	-0.3234
TMEM98	-0.3955
FRMD5	-2.104
PDE6C	-0.2535
C1orf216	-0.451333333333333
EP400	-0.327857142857143
PTK2	0.223416666666667
RNF217	-1.66325
NDUFA8	0.1025
ZFAT1	0.85825
LAMP3	0.595
GLTSCR2	0.702
NPW	-1.359
LLGL2	-0.299
PPM1K	-1.55583333333333
C20orf177	-1.3615
KIR2DL4	0.3763
NFKB2	0.14025
C21orf122	0.0381666666666667
HESX1	0.77225
GPR114	0.3555
SLC25A35	1.26383333333333
GNAT1	-0.2165
ORAI3	-0.0725
FAM76B	-0.598875
TMEM99	0.8803
TRIM29	-0.2287
CDS1	2.91575
RHEB	-0.6031
C4orf27	-0.655333333333333
RAB3A	-0.066
OTUD6B	-1.0035
GPD1	-0.377875
CDH15	-0.785833333333333
NPM1	-1.00771428571429
TMEM117	-0.6995
PRPS2	-1.18008333333333
GCK	-1.021
ADRA2A	5.41083333333333
TSPYL4	0.76
TASP1	-0.70725
WDR19	1.36541666666667
C10orf38	-1.6185
PDE4C	-0.607
FYB	-0.8225
C1orf55	-0.384833333333333
PPFIA3	-1.26425
RAD18	-0.7935
C12orf44	-0.2895
CRYBA4	0.785
HVCN1	1.05225
TAF10	0.412333333333333
C16orf48	-0.307
DEPDC5	1.85366666666667
LTBP1	-2.5375
MAPRE1	-0.6025
FGF8	-0.283
C3orf52	0.439
SENP7	-0.0281666666666667
LRRK2	1.57075
RUNDC2A	-0.381333333333333
KIAA0355	0.157666666666667
CPEB1	-2.577
PPEF2	0.427
ABI2	0.194
KIAA0317	0.046625
ATF1	-0.843
DYNC1H1	1.151
DIP	0.7815
TMEM33	0.337444444444444
POLDIP3	0.03425
C7orf24	0.48925
GPR171	0.96675
CDC6	-4.36083333333333
PLD1	-0.9504
ITFG2	0.2727
NDUFC1	0.9805
AKNA	-1.92675
NBR1	1.5075
PKHD1	0.688714285714286
HPS4	-0.5947
MAFA	0.21875
ULBP3	-0.02875
DIRC1	2.766
IMMT	-0.536125
C22orf13	0.0516666666666666
CEL	0.03475
MARK3	-0.982
ADAMTS2	0.2015
ARPC3	0.115166666666667
TMEM10	-0.261428571428571
NPHS1	-0.13775
BRD8	0.448666666666667
WDR12	-1.74075
IDI2	-0.232125
HOXD13	-2.477
OR8G2	-1.16633333333333
SLAIN1	-3.71025
GABRQ	-0.965
NR2C2	-1.14225
NKTR	-0.585
TLE2	0.9115
KIAA0892	-1.5505
AURKA	-3.64136363636364
GPRC5C	0.372166666666667
TBC1D9B	-0.024375
PNPLA6	0.312333333333333
AP3B1	0.033
NAG	-0.007125
C11orf68	0.428
AKR7A3	1.7325
AHCYL1	0.664333333333333
COP1	0.682833333333333
RPP14	-0.321666666666667
PCDHB18	0.30275
CDH24	-1.08725
KRT17	0.6473
LACTB2	-0.29075
DDX24	0.1364
PHACTR1	-2.5515
SLC35E2	0.12825
LOXL1	0.538
IQSEC2	0.82125
RGSL1	0.3855
PCDHGC5	-0.161
MEGF10	-0.780625
PRRX1	0.346666666666667
ASTE1	0.844833333333333
C6orf159	-0.6775
MYOD1	-0.207
GAA	0.6935
ZNF747	0.58975
KLRC1	-2.563625
IL1RL2	0.198
GDF9	1.607
GPR119	-0.0295
TRAF2	-0.275
HCK	1.7125
BMP6	-3.00225
IL8RA	0.807333333333333
FLJ35848	-1.85325
EFHA1	0.829
CDSN	0.104333333333333
C14orf54	-0.3396
LSM3	-0.1025
ZFP41	0.6485
C9orf126	-1.373
VIT	-1.5525
SPCS3	-1.28075
DEF8	-1.8641
CHAF1A	-1.847
C1orf165	1.521
ZFPM2	0.817333333333333
FTH1	-0.0225
SLC35F1	-1.65525
YWHAH	-0.39025
C17orf66	-0.6982
ADRB1	-0.200333333333333
FOXL1	-0.7
RG9MTD3	-0.242166666666667
UMPS	-0.19675
MGC13008	-0.00600000000000001
KIAA1161	-1.423
CCDC77	-1.46475
C12orf65	-0.3703
COG4	-1.4775
RCP9	-1.197
RP4-692D3.1	4.88433333333333
CDC2L5	0.021
MGC7036	1.59233333333333
DNAJC11	-1.0305
GDF2	0.363
TIMM17A	-1.65025
HNRNPA0	-0.9001
OR2H1	0.753
PCBP1	-0.19475
COL23A1	-1.99
LRRC2	-1.10869230769231
NSD1	0.554428571428571
FLJ37078	-0.745
WDR91	0.191666666666667
TMEM179	-0.2105
DSCR10	-0.0840000000000001
CNDP2	0.2451
FYN	-1.1095
BEX2	-2.96466666666667
KCND3	1.2065
YPEL5	1.6875
LRRC42	-0.532166666666667
C17orf45	-0.493125
ZNF649	1.4936
LOC150763	2.40975
COL5A2	2.256
CNGA2	0.561
ELA2B	-0.776666666666667
RAB9B	-2.0485
FAM100A	0.266
NAIP	0.4345
MYOZ2	-0.349125
SPATA12	-1.071
XRCC4	-1.91525
CYB561	0.8421
CHST10	-0.263
BAI1	-0.981833333333333
BRSK1	-0.803333333333333
C17orf89	0.648125
PDE6H	-1.0045
FLJ20309	-0.3191
MAP7	1.020875
SCN4B	1.8275
SPAG9	-1.61325
