Hybridization REF	TCGA-BH-A18Q-11A-34R-A12D-07
SLC4A5	0.3285
NSBP1	-0.451
UGCGL2	-0.640833333333333
POTE15	-0.8725
NOXA1	1.13025
RP13-347D8.3	2.86975
SAMD10	-0.323333333333333
EP400NL	-1.38325
TCF21	-0.31025
AMELX	-0.26975
JPH2	1.167
SLA	0.847875
DLST	-1.24083333333333
SEPT12	0.80175
RGS20	-3.32875
LXN	0.957666666666667
ZNF419	0.15275
UPK3B	-0.1185
RELL1	1.6355
ESPNL	-0.203
KLHL21	1.043125
PI15	2.605
C2orf61	-0.9105
LOC407835	-0.795833333333333
RER1	-0.182166666666667
ELAVL2	0.141
MGC26718	0.91075
KLF2	3.12075
TNFAIP8L3	1.69208333333333
TFE3	0.44125
C11orf17	-0.265
15E1.2	-2.2395
SNRPC	-1.18825
DLGAP1	0.9225
PGLYRP1	0.150125
OVCH2	0.7065
IRF7	0.5749
SET	-0.7421
NAB2	-0.295833333333333
LRP5L	0.2805
FAM120A	-0.1511875
ASCL2	-0.2165
SHH	-0.3015
ATP5H	-0.474
THPO	-1.25333333333333
TYRP1	-4.15566666666667
HIST1H3E	-0.4355
EIF2S1	-0.546777777777778
TNFRSF17	1.073
TARSL2	1.00875
NKX2-8	0.903625
C1orf115	2.59575
LOC56964	0.1505
KIAA0841	-0.21875
ISCU	1.2785
TTMA	-0.2995
ZNF414	-0.185
LOC441150	0.635
RAB15	0.97425
HBP1	1.64466666666667
TNNT2	-0.342666666666667
CECR5	-1.0455
PHGDH	-0.8445
JRK	-0.3896
XPO4	-0.870875
FAM131C	0.1415
ARHGAP25	1.259
CA9	-3.12533333333333
GPR62	1.25683333333333
TLX1	-0.443833333333333
GPS1	-0.613
OR2M2	0.451
BDP1	0.215857142857143
FAM70B	0.544
RPS29	0.0631666666666667
MKLN1	-0.2379
TSPAN19	-2.42975
SLC29A3	0.1225
LGALS4	0.863833333333333
USH2A	0.0298333333333333
NF1	0.121666666666667
APOBEC3A	0.866333333333333
IMPAD1	-0.633
OLR1	-0.1175
NRAP	-0.6325
HCFC1R1	0.0543333333333333
TAOK2	0.209666666666667
MCM10	-4.15266666666667
MAP4K3	0.329
CBS	-2.698875
CLK3	-0.3012
PCDHGA5	0.8445
ELF4	-0.205875
FAM71A	0.47
C11orf49	-0.09575
CLIP2	-0.74975
BTBD9	0.7487
ZNF524	1.16275
KDELR1	-0.551333333333333
ZNF509	1.0225
NCSTN	0.6315
ZNF533	1.99192857142857
PARP4	-0.206125
GALNT9	-0.270833333333333
NPY	-2.2225
BEGAIN	-0.691166666666667
TMEM77	0.0815
FOXRED1	-1.3425
SLC16A2	1.38683333333333
SLC35B1	-0.90525
GK5	0.0349166666666667
SDCCAG10	-0.57825
C4orf20	0.46725
SLC9A2	-0.07975
ADD1	0.624571428571429
TAL2	-1.10483333333333
ACLY	-0.713375
DNAJC1	0.069
SOST	-1.864
USP43	0.559
CYP4F12	0.81475
FKBP5	-0.286125
CHCHD5	-0.0693
NUDT22	-0.523
CCDC85B	-0.4035
OR51G2	0.4495
STRN3	0.493428571428571
TMOD2	0.2735
FLI1	0.85
MAB21L2	-0.212833333333333
DGKQ	0.121
VPRBP	-0.5765
SCNN1B	0.5758
ECHDC3	2.5858
TMEM106C	-0.79875
CSNK2A2	-0.2405
RPL39	-0.0558
HERC3	0.6987
ZBTB47	1.19116666666667
ZNF681	-0.15725
PAGE2	-2.5335
CLIC5	3.41207142857143
RABAC1	0.54975
ZFHX2	0.39425
YPEL1	0.305166666666667
KIAA0776	0.622
NR1D2	1.74075
DNAJC4	0.359
NPNT	2.4158
ZNF677	1.493
ZNF536	-1.56766666666667
MEF2B	-0.22175
PTPN4	0.181
CTCFL	-6.613
STX5	0.277166666666667
CD72	0.75375
VEGFA	-1.93452631578947
XRCC1	-0.0461
MAS1L	0.2025
ELL	-0.0073
SETBP1	2.54125
CDH11	1.57466666666667
NDC80	-4.05615384615385
DMBX1	-2.7565
NRSN1	0.197
BAT2D1	-0.061875
CDS2	0.301666666666667
C1orf212	-0.129333333333333
SENP3	-0.696625
IL1F9	-0.3855
EEF2K	-0.348
COG8	0.03925
CEP72	-1.32475
OR1L8	0.236
MUS81	-0.361583333333333
PHYH	0.4165
GGT6	1.58383333333333
C22orf23	0.151416666666667
C13orf33	3.475625
MAPK8IP2	0.15325
NELL2	-0.08175
POU3F2	-3.57316666666667
ALPK1	1.602
MRPS18C	-0.4655
RPLP2	0.402
FGF22	-0.632
SPNS1	-0.719166666666667
ZFP1	-0.14125
IL1RAPL1	-0.5925
PCSK9	-3.7995
NKX2-1	-0.288
C6orf189	3.125
SP4	-0.176
SLC11A1	0.4178
C21orf25	1.31933333333333
ICAM2	1.153
SH3GL1	-0.716333333333333
GSK3B	-0.745333333333333
RALB	0.87125
PDXP	-1.7215
GNGT1	-4.1705
KIR2DL1	0.3035
TNFAIP3	0.244916666666667
C6orf32	1.169
CBLN2	-0.7195
PANK3	-0.609375
TAAR9	1.961
WDR82	0.427857142857143
APOM	-2.945375
TRIP10	0.24225
SPATA16	0.267166666666667
C1orf135	-3.77225
USP51	1.1775
TESK1	1.043
C11orf64	0.054875
ZNF611	-0.2935
PDE6G	-0.224833333333333
HLA-DQA1	3.93525
GCLC	0.058375
SEC61A1	-0.411714285714286
TWSG1	-0.0424166666666667
ZMYND10	0.6905
CTDP1	-0.00812499999999999
ADAMTS6	-1.49266666666667
SLIT1	-1.974
KRT86	-0.4715
KIAA0574	-0.906
GTPBP2	-0.7244
PQLC3	1.034
PRRX2	0.183833333333333
C15orf44	-0.0578333333333333
MKKS	-0.544625
C11orf10	-0.461
GPR110	1.51325
CD109	-1.51641666666667
ADCY1	-0.474166666666667
RHBG	-2.599
TP53I3	0.00875
SLC22A3	-0.0179
UCP2	-0.2995
FOXG1	-2.7125
OR2AG1	-0.026
TRIM24	-1.01775
PROC	-3.7275
TAAR6	0.09775
AMTN	-0.484
C10orf47	-0.5135
DEPDC1	-4.69
FLJ45557	0.4635
ZDHHC17	0.6344375
KIAA1429	0.094
KCNH1	0.1695
VNN3	-0.108625
PSMAL	2.74125
PPARD	-0.072625
HFM1	-0.199
YBX1	-1.53016666666667
ZNF695	-3.53275
SCTR	0.358166666666667
DCDC1	-0.5525
VPS26B	-0.1578
MTF2	-0.996333333333333
ATP6V1F	-0.362
CCDC94	0.09075
PERF15	1.6
CCL11	0.48275
LMO7	-0.713375
DCST1	0.102
ADRBK1	-0.372125
CDRT4	0.07875
ZNF84	-0.5815
HOXD8	2.0805
STARD8	0.1105
FOXP2	-0.2155
CCDC103	1.24225
POLR3A	-1.0928
GSC	0.855
ZNF114	-1.87233333333333
HTR7P	-0.0375
LALBA	3.489
RMND5A	-0.905166666666667
PSCD2	0.5315
ZNF409	-0.126
KRTAP1-3	0.0693333333333333
MAF1	-0.0125
LOC201725	-1.233
NRN1	0.030125
SPAG5	-3.7615
DNAH7	1.913
FLJ43860	0.492
BRCA2	-3.15925
ACADM	0.173125
CXXC6	-2.588125
RAGE	-0.7025
CHMP2A	0.29575
FAM8A1	0.3772
GPR21	0.3385
SLC12A3	-2.80183333333333
FVT1	0.7125
ZDHHC7	-0.077125
FLJ44048	1.052
SLC44A3	2.36183333333333
SDSL	-0.5695
MMP8	-0.66775
PLA2G12B	-3.1255
ACY1	-0.7495
MT1E	1.12
OR4K15	0.388
TECTB	-0.5205
GPR20	0.45325
IRAK2	-0.72075
RFPL3	-0.541875
MYO9A	0.93925
NARG1L	-0.0620833333333333
BLMH	-1.4325
CCDC3	3.47683333333333
C9orf21	-0.0985
KIAA0513	-0.1525
MIER2	-0.1835
PNMA2	-1.31108333333333
SH3BP2	0.1889
ANXA10	-0.23975
RTN2	0.515333333333333
TFB1M	-1.432
PRPH2	2.9885
C14orf133	-0.1255
GOLGB1	1.08458333333333
IRX4	2.038625
NFKBIL1	-0.249833333333333
C10orf62	0.705
APBB3	0.128
RPS10	0.4726
LOC728378	0.8995
TLE3	0.520944444444444
PSMB7	-0.747875
MESDC1	-0.237
SLC6A1	0.407
OCLN	0.543666666666667
PTTG3	-3.77166666666667
NAGLU	-0.06675
SERTAD4	1.702875
SPRY1	2.3365
FLJ10781	0.86675
MYSM1	0.3895
TRIM4	0.618142857142857
SH3YL1	1.464875
TREM2	2.93533333333333
SERPINI1	2.523
HDHD3	0.4905
TMEM38A	0.052125
EID2B	-0.05125
TDRD3	-0.0651666666666667
SEDLP	0.687
THSD7A	1.85333333333333
NDST3	-3.1005
KLHL15	-0.2565
DHRS12	2.185
FBXO9	-0.0167857142857143
TNPO1	-0.440666666666667
MRPL13	-1.522
SNX5	-2.4185
METTL6	-0.89475
SOD1	-0.090875
CHML	-2.071
PACS1	0.648375
SIRT5	-0.5312
CAPN2	0.2355
FXYD5	-0.1725
TWISTNB	-0.492875
LRFN1	0.1015
UBE1L	1.57425
UBE1C	0.47325
OR51B2	-0.19825
OR4D11	-0.5765
C15orf2	0.725
NR4A1	2.121
LOC339047	-1.20125
TRIM17	1.31475
ATP5G3	-0.541071428571429
RPL15	0.486416666666667
ADAMTS8	-0.38925
HOXC4	0.418
C14orf37	1.921
CEACAM5	-2.39725
MYT1L	-0.2566
RASA2	0.26725
OSBPL7	-0.5515
STAG1	-0.2845
GIMAP4	4.57966666666667
FUT3	0.0586666666666667
PIF1	-3.44575
LPIN2	0.0719
SH3PX3	0.5685
PDP2	-0.1935
PAPD1	-0.216125
ERP27	3.274
APOOL	-0.3024
DIABLO	-0.23075
TRHR	0.074
ARMC9	-0.8695
RNF152	1.91975
SLITRK3	1.04033333333333
ZNF211	0.4823
PFDN1	0.10375
RGS11	-0.014875
HS6ST1	0.3104
AKR1D1	-1.70175
TNP2	-0.15
STK31	2.14816666666667
EML4	-0.86025
SGTA	-0.870833333333333
HIST1H2BI	-1.85416666666667
PSMD6	-1.73983333333333
KIAA1257	0.88
C18orf55	-0.3515
FLJ20273	1.924625
RPL28	-0.419
EPYC	0.25225
NOX3	-0.475
ELAC1	0.729833333333333
METT11D1	-0.492
BIN2	-0.396333333333333
NACA2	0.29725
CCDC17	-0.042
HM13	-1.0069
UBOX5	0.216625
UBE2O	-0.6595
UBL5	-0.6245
APOLD1	1.8235
C9orf31	0.231
TNFSF8	0.4385
ARHGAP29	1.647875
PROKR2	-0.22
PDE5A	0.169666666666667
C6orf12	-0.262
TOM1L1	-0.719
WHDC1	0.461875
FOXI1	0.754333333333333
RAB4A	0.7596
TMEM39B	-0.37925
ATPBD1C	-0.3295
FARSA	-0.981333333333333
PLEKHG5	1.25925
CMAS	-0.599
OR7E24	-0.613
SLC30A1	-1.01975
CDC42EP5	1.284
PLAC1	-3.22425
KLHL18	-0.672333333333333
LBA1	0.6705
TAZ	-0.96275
CRIP2	1.217625
BTBD11	0.367833333333333
C16orf72	0.29525
DIO2	-0.3887
LRRCC1	0.124833333333333
CCDC136	-1.598
PRX	0.910625
RBM5	0.5922
TMEM85	0.306125
TUBGCP4	-1.41516666666667
APLN	0.647875
CDK7	-0.524
SSR2	0.2215
CRELD1	-0.25125
C19orf46	1.844
GAL3ST4	-0.0745
KBTBD10	1.2455
IL28A	0.22425
WDR27	0.695
MCM2	-2.10233333333333
SOX14	-0.0205
FLJ39743	0.1705
KIAA0922	-0.280375
HIPK4	0.822
FLJ25758	0.266
C16orf57	-0.934666666666667
PDZD2	3.252875
MCC	1.3135
HHLA3	-0.0838
ID2	0.65675
C20orf23	1.189
ZNF688	0.927
APOC2	-2.43616666666667
LOC440093	0.48025
FAM50B	2.093
PWP1	-0.423
DNAH10	0.1235
HIST1H2BA	-0.304666666666667
GPR56	0.687666666666667
METAP2	-0.097125
PAN3	1.0035
STXBP4	-0.246125
PDHX	-0.4635
MTA1	-0.28475
ZBED4	-0.31425
ZNF720	-0.3525
CDK2	-2.185
RHOJ	2.633125
CDC37	-0.315666666666667
ZER1	0.49475
GRK4	0.50075
PRPH	0.594
POLR2A	0.36
OGFOD1	-1.732
NOL5A	-1.6245
PHEX	0.2955
FLJ16478	0.6145
C20orf117	0.082125
CAMTA2	0.19475
C11orf74	0.2885
DDX17	1.20458333333333
C5orf27	0.3945
PLEKHA2	-0.2977
PDE4DIP	-1.1952
SCN7A	2.65525
ZNF559	0.857
CXCL10	2.0655
ZMYM4	0.0841666666666667
STK32B	0.6152
KIAA0888	-1.8702
TACR3	1.003
CKAP2L	-3.70425
KIF1A	-0.732333333333333
RSPRY1	0.097
VCAN	-0.718
CYP27C1	-0.2925
SYDE1	-1.04266666666667
MED12L	-1.026
ZDHHC21	1.006875
NHS	1.1795
TM9SF3	0.529833333333333
DDHD1	-0.80425
MAFG	-0.244416666666667
BICD2	-0.3147
C14orf119	-0.769333333333333
C14orf43	0.856214285714286
CDH7	-1.5425
ALKBH5	-0.264857142857143
JUP	0.978625
TMEM41A	-0.573333333333333
MAMDC4	-0.766833333333333
CBX3	-0.8795
LRRC18	0.258
RBMXL2	-0.1375
PLA2G4D	0.102333333333333
FGF13	1.243875
KIF3A	0.5945
PDIA6	-1.0775
DCXR	0.07775
CASKIN2	0.945083333333333
EHD1	0.494166666666667
MARCKSL1	0.04
ZNF496	-0.305166666666667
SCAF1	-0.076
KCTD8	0.126
TRAF3IP3	0.751214285714286
LSR	0.48075
CXorf1	0.0373333333333333
C14orf112	0.0235
EIF2B1	0.19775
OMP	-0.0105
GSTZ1	0.00175
LOC92017	1.1135
ISLR2	1.999
C12orf36	0.4315
GATA2	-1.55133333333333
GABRA5	-2.558
CELSR2	-0.679571428571429
STAM2	0.0499
TNAP	1.6795
PTPMT1	-0.817166666666667
GRP	6.11625
SV2A	-1.06816666666667
MAGEA12	-3.871
CACNG1	0.2785
C18orf19	-1.1995
GSG1	-0.38
PTPRJ	-1.00192857142857
FRMPD1	0.4255
ZNF668	-0.46725
PLEKHJ1	-0.830125
ADAT1	-1.1392
TMEM50A	0.3006
UCN3	0.27
HOOK1	0.494125
IL17B	2.839
MLKL	-0.860333333333333
TTC14	-0.213666666666667
KLHL5	-0.146
CRYL1	0.505333333333333
FOXH1	-0.483
NFYB	0.185625
PPM1G	-0.98675
GOLGA2LY1	-0.06525
NMT1	-0.272125
HADHA	-0.3567
CHSY-2	0.72175
PLEKHF1	1.36628571428571
SAGE1	-2.316
MUSTN1	1.00325
SUHW4	1.512
TFEB	1.73283333333333
ZFYVE27	0.27825
ATG12	-0.516333333333333
BMI1	0.408
ZIM3	-0.3785
MYH4	0.96075
MASP1	-0.788916666666667
KIAA0984	-0.1505
RPAP2	-0.375
ASB5	0.2565
BOLA3	-1.47933333333333
MIA3	0.475
KRT35	0.4585
KIR3DL3	-0.7445
MRPL51	-0.8215
SEMA3F	0.309333333333333
NDUFB2	-0.2605
LOC253012	3.0125
FAM46C	0.5962
G6PC	-2.83214285714286
CSAG3A	-3.90366666666667
PREX1	-1.1455
SLC25A45	-0.031375
MAPKBP1	1.1488
CPE	1.8821
GNB1	-0.99
CXCR6	3.3755
TRIM46	-0.11825
C16orf3	0.745833333333333
HPSE	-0.89825
TIGD3	-0.803
SPG3A	2.6645
LCAT	-0.058
ST6GAL1	-1.05266666666667
POMC	0.6015
FLJ36031	-0.289833333333333
NSMAF	-0.666333333333333
SKIL	-0.582
ADSS	-0.1225
HMGCS1	-1.3371
POLR3F	-0.0838333333333333
RAB10	-0.57725
ZNF277P	-0.4755
ZBTB7B	0.448375
DHRS1	0.9385
ABCC13	-0.348428571428571
CNOT3	-0.329
NFKBIA	1.18525
GAK	-0.1705
SFT2D2	0.0731666666666667
HOXA6	0.2195
CRTC1	0.117875
LY6D	2.15333333333333
C20orf72	-1.19033333333333
CPT1A	-0.95975
LMO1	-1.291
EIF3I	-0.43075
PRB4	0.4735
MCM3APAS	-1.721625
C20orf132	0.1888
FOXF2	-2.17475
S100A12	0.195
MLH1	-0.308333333333333
ACTN1	1.0794
MRPL36	-0.996833333333333
C20orf106	-0.04325
FBXO6	0.165166666666667
MKS1	-0.514166666666667
CX3CR1	-0.183625
PDE1B	1.21
PLP1	-2.55925
KISS1	-0.0866666666666667
C14orf2	-0.666166666666667
TBC1D3P2	-0.50425
COMMD6	1.749
ANKRD7	-1.2175
PTCHD1	1.797875
NARS2	-0.8075
DOCK7	-0.574
FAM127B	0.137
LOC390243	-0.1565
N6AMT2	0.4515
ZNF391	0.04
DNAJB14	0.365333333333333
WRB	0.018625
BPI	0.196916666666667
TTC4	-0.5965
FAM10A5	0.15875
GOT1L1	0.795888888888889
MAGED1	-0.420375
RESP18	-0.22
WFDC6	0.86175
MT2A	-0.2595
C11orf56	0.77075
KIAA1432	-0.983
ROR1	-0.35
HSD17B14	1.22083333333333
ZFAND2B	0.242625
SAMD4B	0.2335
HEXA	-0.15175
HNRNPU	-0.360590909090909
USP39	-0.795375
NRD1	-0.985
R3HDML	0.3445
FLT4	1.06383333333333
OMG	0.0184
OR52N4	0.2025
LOC399818	-0.066
ELA2	-1.414
VENTXP1	-0.557
RFC5	-1.616
OR52L1	0.0335
PAX5	0.1525
FBXO2	1.91675
GMEB1	0.135
AKT3	0.651833333333333
CRB1	0.2265
CTTN	0.00549999999999998
UTP15	-0.929
HSBP1	-0.464166666666667
PHF11	1.708
NDEL1	0.568333333333333
USP8	0.0595
BAIAP2	-0.0410625
SI	0.1735
ARSJ	0.681833333333333
BAAT	-3.44525
KCNS3	1.67066666666667
LOC126147	0.493666666666667
TMEM37	1.59525
C1orf162	2.287
MBD1	0.1332
ITGAL	-0.223833333333333
WDR73	-0.1145
GKN2	-0.129833333333333
ARFGAP1	-1.291125
SLC5A8	-0.402666666666667
ZBTB40	-0.1409
CYP4B1	4.25116666666667
LYPLAL1	-0.6395
CHST3	0.261
MAP3K9	-0.1595
BTAF1	-0.15
TFAP2E	0.579
RBM35B	-0.1315
LOC441251	-0.246333333333333
ANKRD25	0.384944444444444
UQCRC2	0.0015
MAEA	0.299333333333333
HYAL1	-1.2896
RNPEPL1	-0.2205
CPSF2	-0.929125
PSD3	-0.7488
ABCA13	0.843125
AGR2	0.814
GBX1	-1.5165
HDLBP	0.306357142857143
ACY3	-0.19525
HECW1	-0.29775
ZNF519	0.1785
HOPX	2.70825
ZNF304	0.988
OR12D3	0.4745
FKSG43	-0.07275
METTL1	-0.569125
MFSD3	-0.5197
PSPH	-0.90875
CLCA3	0.0575
DARS2	-2.45183333333333
CDC25A	-2.75066666666667
BAIAP2L1	-0.99925
B3GNT5	0.9685
USP29	0.24925
ARHGEF10L	1.3424
ATOX1	-0.514125
ADAM30	0.07775
DNASE1	-1.0415
STT3A	-0.407833333333333
RAB6IP1	0.3775
PTN	4.2201
C1orf106	-0.499692307692308
HECA	1.9005
RNF122	0.245
SLC22A18AS	-0.774
GNG8	0.132333333333333
ELP4	-0.50975
FAM65A	0.178666666666667
RPL10A	0.567833333333333
IRS4	-0.0255
MACF1	0.8162
SEC24D	-0.679
LOC374395	0.0895
TGFB2	0.6275
MDFIC	1.1515
CHRNE	0.264
PCMTD2	0.262
ATP6V0D1	-0.125833333333333
MTA2	0.10975
LZTR1	-0.457333333333333
RAP1A	0.802833333333333
AXIN1	-0.454625
POLR1C	0.07075
TRIO	-0.720416666666667
PLXNA4A	0.716833333333333
C5orf33	-0.17075
DEPDC1B	-5.178875
ZNF473	-0.5945
MTM1	0.862875
GPR107	-0.0588333333333333
CSNK1A1L	0.2795
FLJ14154	-0.81125
NLRC4	2.6615
ENPP4	1.82183333333333
PADI3	-0.5175
RNF170	-0.21775
CG018	3.09
C16orf7	0.178
KCNE1	3.04325
NRM	-0.907
SLC37A3	0.264
TPD52L2	-1.06316666666667
UNC5B	0.04875
C12orf12	0.0082
SDHB	-0.52425
CLRN1	0.106375
NUDT10	0.4305
UGT3A1	0.2695
FBXW8	-0.18925
RHOF	-1.19475
PTPLAD1	-0.431125
MYO3B	-1.096
DERA	-0.86975
TPP2	-0.9405
C19orf53	-0.455333333333333
GINS3	-1.403
ST6GALNAC5	1.753
CHSY1	0.2705
MGC15705	-0.1465
GPR83	0.409166666666667
EXT2	-0.035375
DOLK	-0.2735
TUBAL3	-0.32525
ACVRL1	2.0745
ABL2	-0.6175
C14orf156	-1.39216666666667
PTPRZ1	0.03525
DIP2C	0.77225
LAMP1	0.887
RXRA	0.3754
MAP3K5	1.75525
ALKBH1	0.2425
PDLIM7	0.00699999999999996
ARL14	-1.548
SNIP1	0.0726666666666667
TIMP3	2.40691666666667
RGS3	0.439166666666667
SPAG16	0.9866
ABHD4	0.15025
ARHGEF12	0.988166666666667
GLUD2	0.416
RAC2	-1.2382
UAP1L1	-0.697
SLC18A3	-0.088
YOD1	-1.096
RALY	-0.6535
HMOX2	-0.071125
DGKH	-0.26975
DBNDD2	0.7895
YIPF4	0.343
THAP10	-0.2235
ZNF513	0.5625
HAGHL	-2.144
ITGB4	1.561
CCDC141	-0.1975
YTHDF3	0.37075
C5orf28	0.22375
RPL7L1	-0.514
TMEM30B	1.27771428571429
ANKRD35	3.7345
DUOXA2	-0.3145
TBC1D5	-0.18325
DFNB59	0.8975
HRH4	-0.1695
MYO6	1.8763
DNAJA4	0.991625
RBM24	-0.141375
CEACAM20	-1.53475
RBM23	0.127357142857143
NGFB	0.944
C1orf63	-0.256
KRTAP7-1	-0.1475
PERLD1	1.581
NPB	0.1915
C17orf59	0.7372
HSPBAP1	-0.094
SLC15A4	0.29575
PRTFDC1	0.6345
OSMR	-0.941142857142857
CYSLTR2	0.5825
C19orf25	0.00329999999999999
KIAA1797	-0.444
NLRP6	0.533
FAM105B	-0.3955
SCRN2	1.01283333333333
LRRC58	-0.5932
RNF17	0.26
NEIL3	-5.6245
FAM137A	-1.534
SKP2	-2.4815
PARVA	1.3985
PKLR	-1.358
RNF34	-0.123125
A3GALT2	0.033
C12orf50	-0.119166666666667
SUNC1	-1.90675
FAM102B	-0.647333333333333
CCT2	-1.40425
LRRC37A2	0.217
ARF4	-0.0065
SIKE	0.114
C8orf48	1.16533333333333
MBTPS1	0.345714285714286
GPSN2	-0.3395
NCF2	1.895
SLC12A6	-0.239333333333333
MRPL48	-0.7335
HMGN3	0.384666666666667
LRRC62	-0.9335
PAX9	-0.15775
FAM55A	0.601
C20orf42	-0.805833333333333
SCML2	-1.6935
BCL9	0.09775
FAM40A	-0.27075
C9orf41	-1.23283333333333
ZNF774	0.757
LETM1	-1.946
PLXNB1	0.565
NIPSNAP1	-1.041
USP10	-0.81175
F9	0.36075
LIPE	4.67
CNGB3	3.456
C12orf52	-0.501875
PI4K2A	-0.439375
MED8	-0.43575
STAT4	2.2302
FGD4	0.373666666666667
RNF145	-0.304
WDR32	-0.1748
CLDN2	0.258333333333333
TCEAL8	1.0125
ZMYND8	-1.1108
PDXK	-0.24925
GATAD2A	-1.074
PTGES3	-0.7535
CCM2	0.0235
TAP1	0.15825
ZNF670	0.24325
ETS2	0.884642857142857
C6orf166	0.041
PRMT2	0.648714285714286
OR4B1	0.071
INTS8	-0.888
CCDC102A	0.9245
CCDC83	-1.72416666666667
ITGA1	-0.0374
EPHA5	-2.6297
FAM24B	-1.5045
TSGA10	2.49125
HAL	-2.36183333333333
MYOT	2.04025
SPACA3	1.2975
BCL2L2	0.101333333333333
CUGBP2	1.63216666666667
CCNB3	0.6915
RNF113B	-0.29975
MERTK	0.75575
BAG1	0.69625
VPS36	-0.104
ORMDL3	0.6753
C1orf190	1.832
ZNF625	-0.231
CORO2B	-0.18225
ALOX15	-0.359
CST1	-0.302
NUPR1	2.44
CCL7	-1.3495
SMCR5	-1.577
DSC2	2.16
RBMS2	0.05875
GRIK4	0.2585
TRIM65	-0.2046
TMPRSS6	-0.510214285714286
TP53INP2	-0.74425
GLB1L	0.523833333333333
LOC388284	0.746
PUS1	-1.10021428571429
BCL9L	0.1165
OLFM1	-0.00941666666666664
RET	-1.159
MASTL	-2.82816666666667
ALX3	0.74125
IL1RL1	-0.3155
ZNF765	-0.0592
C14orf138	-0.16475
SNX10	-0.710333333333333
TAC4	0.1595
C1orf64	2.78925
POGK	-0.33575
MAPK9	-0.40225
ZNF366	3.79525
C8orf79	3.9392
CLDN7	1.084125
OR5AT1	0.054
TRIM37	-2.37275
LRRC25	1.423
GRHL2	2.4084
TEKT3	1.931
LASS5	-0.0786666666666667
ABCC4	-2.4905
DLG3	0.103625
VGLL1	2.437875
ZFP36L2	2.31166666666667
MFRP	0.322666666666667
KIAA1799	0.54
FLJ44379	0.491
PCNX	0.12425
ANXA9	-0.2925
CYP4V2	1.0365
PIK3C2A	0.37225
SRR	0.5525
NOL3	-0.527
IFITM2	0.963
ARNTL2	-2.32775
ZNF595	1.21375
NLRP13	1.285
ASPH	0.28675
CPA2	0.589
PVRIG	-0.888333333333333
LEPR	2.77166666666667
C16orf42	0.145166666666667
SH3BGRL	1.79825
FAM77D	0.2578
FNDC7	-0.407
C9orf6	0.2375
NOTCH2NL	0.573
PGBD1	-0.5955
SYNGR2	-0.1575
PITPNA	-0.471
PRPF4B	-0.1006
SLC43A3	-0.734857142857143
NRBP1	-0.28975
SLC25A22	-0.2385
ILK	0.266125
SLC22A8	0.385166666666667
MRPS7	-0.659375
PITX2	-1.2155
FABP3	-1.122125
OR1L1	-0.432
LOC728215	-0.519
BLID	-1.4075
KIAA1217	3.47976470588235
TFPT	-0.31975
AP4B1	-0.57725
VBP1	-1.4525
OR1K1	0.186
MORC3	0.79725
BHMT2	1.842
C3orf10	0.625125
FZD7	3.177
WFDC10A	-1.142
PMS2CL	-0.54825
CCDC32	0.689
FA2H	-1.06325
ALG13	-0.551
TTLL7	-0.5368
SPOCK3	0.96875
SLC13A2	0.365
AIM1	1.3395
GPRC6A	0.3925
EGR2	6.42325
MED11	0.50825
WWC1	1.715
SH3GL3	-1.804
RIF1	-0.138142857142857
PRLH	-0.0685
VLDLR	0.114
DBT	0.015875
C21orf63	1.86775
CGGBP1	-0.440125
KRTAP12-2	0.2025
TADA3L	-0.451375
ZBTB16	3.93125
PDGFB	0.81125
RFX1	0.265
UQCRB	-0.2827
LOC133874	-0.067
HPS3	-2.0665
LGALS3BP	0.0311
DKFZP564O0823	2.30478571428571
MRFAP1L1	0.764375
HOXA10	0.364333333333333
NGB	-0.3555
KIF21A	-1.07438461538462
IFLTD1	-0.1975
LZTS1	1.236
ARHGEF3	1.543
RHBDL3	0.6785
CSNK1G2	-0.521416666666667
ChGn	-0.084
KIAA1244	1.45483333333333
GABRB2	-0.0305
MGC72080	-1.4625
CD27	3.019
EGLN1	-1.7598
PEX13	0.218
RWDD3	0.54125
RNF12	-0.850333333333333
GRIN2B	1.9195
ADAMTS14	-1.11975
DYDC2	-0.882166666666667
ATP6AP1	-0.265
NR1H2	-0.0518333333333333
PDK2	0.6865
C3orf17	0.0191666666666667
SLC38A2	-0.473071428571429
SLC25A29	0.103666666666667
C15orf29	0.476
ADAM9	-0.552583333333333
TMUB2	0.20975
GPR176	-0.98375
AGK	-0.604
MCCD1	0.1145
NDUFA4	-0.382
TMEM146	0.196
DUSP1	3.340875
UNQ6975	1.5775
EMX2OS	4.5015
INSM2	-0.3875
LUZP4	-0.49125
SETD6	-0.4955
P2RY2	1.8415
SLC45A2	-1.536
RABGAP1	0.6855
UBXD5	0.098875
GPRC5A	-1.5758
PAK3	3.70883333333333
LOC63920	-0.63375
TGFBR1	0.6406
KRTAP6-3	1.25975
SFMBT2	-0.5675
CDC42	-0.392625
C11orf35	0.3345
TTLL2	0.3765
UACA	1.67625
CD97	-1.209
SETD5	-0.294
NINJ2	-1.22
PTER	0.5435
POMGNT1	-0.34075
KRTAP4-2	-0.0425
ECGF1	1.54425
HRB	-0.593727272727273
ATP1B2	0.354
LOC400506	-1.2555
COL4A3BP	0.65475
C6orf97	0.1385
GRHPR	0.372625
TAS2R1	-0.3015
SEMA7A	-2.69575
