Hybridization REF	TCGA-E2-A15E-06A-11R-A12D-07
COL6A6	-0.37125
OR4K2	0.2335
TRIB2	-1.96141666666667
LOC91461	-2.85075
GHSR	0.6
ATP8B1	1.244125
C1orf78	3.55283333333333
RNF183	0.762833333333333
STX4	0.7345
TPPP2	-0.269125
MYBPHL	-1.4295
TXNDC6	-0.253
C9orf47	2.084
FAM137B	1.405
FANCB	-3.08275
C11orf9	-1.56725
DPY19L1	0.086
VDAC2	-0.627
VHL	-0.6025
LMBR1	-0.127
C8orf44	0.148
ZPBP	0.07425
FGF23	-1.393
C21orf67	0.93475
PCNT	-1.209625
BCKDHB	-0.4161
GALNTL5	-0.043
BET1	-0.41125
ARL13A	-0.819
HDAC6	-0.624125
N4BP3	0.932666666666667
OTOP1	0.179
TTC30A	1.9605
CRISP1	0.444
KRT32	1.698
VSTM1	0.5455
ZNF622	0.121
POLR3B	-0.8063
DNAJC10	-0.876875
C12orf54	1.7535
ADIPOQ	0.558833333333333
RIT2	0.82075
CD44	-1.1215
ABCA3	3.283
RPS17	-0.6235
FEZF1	-0.9465
PCDHB15	-1.65
KCNMA1	-0.639318181818182
CCDC116	-2.453
C15orf27	-3.1815
NARG2	-0.401375
ITGA5	-2.290375
MEFV	0.6525
TUT1	-0.161875
LOC541473	-0.0355
NMBR	0.156
GLT1D1	-2.42283333333333
ABCB7	-0.27225
PFKP	-3.23845454545455
C9orf91	-0.7417
LRRC41	0.507833333333333
C1orf85	0.297333333333333
ATP5F1	-0.200625
STOX1	-0.602875
GFOD2	-0.05
SLC25A3	0.276
ZNF646	-0.0421
ZAR1	-0.734
OSTbeta	-2.78625
GALNT3	1.495
IFT122	1.86633333333333
LDB3	0.0262
GARNL1	0.0851428571428571
HOMEZ	1.07333333333333
LRRC6	4.275
ANGPTL5	-1.88275
UBAC1	-0.513
DLEU7	-0.5545
RPL19	1.68375
TOP1MT	0.659
LOC643641	0.941125
MBD3L2	0.2075
NTSR1	0.398833333333333
WISP2	-2.25275
GPSM2	-2.33025
RDH10	-0.4403
PRKCG	0.3105
HIST1H4J	1.5675
MON1B	0.959
MLF1IP	-2.05866666666667
ZNF446	0.93025
COL4A5	0.8843
SLC26A1	1.0185
RGN	-2.714
CCNB1	-2.64275
C9orf165	0.1525
CCDC28B	-0.29775
CCDC97	1.14375
FGR	1.32325
MSRB3	-1.1232
EPN2	0.09225
COX15	-0.728166666666667
KCNK6	1.5603
XK	-5.56325
GDA	-4.6945
HEPH	-2.52575
THRAP3	0.198125
MET	-1.99321428571429
PHYHIP	-1.294
LYAR	-1.831
ING3	-0.31
AK7	-1.90675
CCT8L2	0.05225
COPS7A	0.125166666666667
WSCD1	-1.41875
RNF185	1.288875
TNS3	0.47675
KNDC1	-0.345166666666667
RWDD4A	0.518166666666667
MED13L	1.5525
ZFYVE1	0.9455
C7orf44	-0.670666666666667
MRPL1	-0.16
STGC3	-1.80275
TEAD1	-2.46
RPL7A	0.542785714285714
ARL6IP1	-0.4028
C1orf178	0.517
CTAGE5	0.74325
TMEM184A	1.21333333333333
SLC25A14	0.2005
CACNG5	0.45025
ATXN10	0.0333
ECH1	1.3718
CCL22	0.47325
CYP2F1	-1.08733333333333
GADL1	0.076
TMEM19	-1.0093
RUNX3	0.36275
EFNB1	-0.401
LIPN	0.1875
ACSM3	-4.4065
SIGLEC8	0.850166666666667
ASCC3L1	-0.5265
NOL8	-1.0335
RELT	-1.22416666666667
Magmas	-0.6235
PPP1R15B	-0.0132
C11orf2	0.58575
VKORC1	-1.08483333333333
MGC26647	0.32375
TRPM6	-0.253416666666667
UGT2B7	-4.32383333333333
FEV	0.36975
FOXK2	0.4184
PDCD5	-0.962
SLC8A1	0.4868
DGUOK	-0.535166666666667
CLDN16	0.2875
GAGE1	-1.094
RBM17	-0.0999
C1QTNF3	0.381875
VGLL3	-0.278666666666667
UNQ5830	0.2705
CD1A	-1.24133333333333
SCGB1C1	0.216
SUPT4H1	-0.354125
TRAF5	1.77875
ASAHL	0.151125
FAM73A	0.598166666666667
OR6B1	0.724
WHSC1	-1.15215
GFPT2	-2.09225
LOC339809	1.4875
STARD5	0.4725
SIP1	-1.0015
DNAJC15	0.30675
STAU2	0.804875
FAM98A	-0.967625
RAD23B	-0.879
LRRC33	-1.25425
CHRAC1	-0.02975
C21orf89	0.29125
C19orf43	0.571
KLK8	-3.1185
CCNE1	-2.4865
PKDREJ	-0.0833333333333334
SSU72	0.415
C17orf73	0.292
GPR78	2.2395
WHSC1L1	-0.6586
GSTA2	-0.42275
SMUG1	1.16983333333333
UFM1	0.5372
AP3M2	0.128416666666667
USP14	-0.719875
FBXL14	0.891333333333333
DSTN	0.4155
SFRS14	-0.7785
FBXO31	-0.845333333333333
C12orf40	-0.211
FRS2	1.5945
NR2E3	1.04625
TUBB2C	-0.37925
GMPR	-0.905
C9orf139	0.4195
ING5	-0.624
LOC730092	-0.183666666666667
ORM1	-4.32175
RP11-11C5.2	-0.5555
HSPD1	-0.7877
PIWIL3	-0.06325
C5orf13	0.053
OR5R1	0.414
LCOR	0.154
PLEKHA9	-0.2195
CCDC43	-0.914
ZNF232	-0.4245
SLC6A7	-1.155
ADH5	-0.542166666666667
SHBG	-0.6935
CROCCL2	-0.08625
PANX3	-0.0905
CDIPT	0.537
SLC16A5	0.94325
TUBB	-1.522625
TOR3A	0.0777999999999999
PREP	-0.908
ENTPD8	0.969071428571429
CHMP1B	0.4175
SYT12	0.1776
MYH6	-1.7333
MAP3K13	0.507166666666667
KLHL30	0.329833333333333
LCMT1	0.9535
EIF1AX	0.1085
FOXD4L1	1.4515
SLC24A5	-0.861
RNF166	-0.3662
TJAP1	0.10375
TMEM156	1.38216666666667
ZNF239	2.33325
SNX19	0.4832
GKN1	0.02625
FCN1	1.4892
C1QL1	-1.9445
ATP11C	-0.6155
ZNF35	1.1115
CARD8	-0.27475
LIMD1	-0.113666666666667
KIAA0286	-1.67975
XRN2	-0.680833333333333
CD6	0.871666666666667
TOX3	3.085875
ZSCAN4	-2.018
RSRC1	-0.34775
COG1	1.12875
PTRF	-2.0078
C16orf35	-0.15275
FBXO24	0.5405
CHST11	-2.0735
THRB	0.5285
MYBPC1	4.773
RNF39	1.28233333333333
PSMD11	-1.2795
ALAD	0.535833333333333
EN1	0.9165
SLC9A9	0.19025
GSTM4	0.8694
CDC42BPA	-1.42131578947368
RCSD1	-0.51525
LUC7L2	0.1304
SPTBN1	-0.8204
LOC146167	0.361
BAT5	1.0858
ZNF452	-1.645625
LSM4	0.21275
SRP72	-1.3624
SGK269	-0.421166666666667
MTX1	0.54975
CENTA1	0.82775
UNQ9433	-0.871
ATR	-0.146083333333333
DDX49	0.332166666666667
PAQR8	-1.673
C14orf174	0.599
GBGT1	0.14325
THAP1	1.44525
OR10K1	1.0585
RASIP1	-1.39883333333333
DPYD	0.2274
DOHH	-0.5155
C18orf45	1.204
POF1B	1.0379
ZNF552	3.99225
USP32	-1.678625
MED27	0.0168333333333333
C14orf149	-1.6885
PRDX4	-1.79616666666667
ABHD12	0.9013
AGT	-4.49325
SLC22A14	0.0185
C1orf58	0.445
PILRA	-0.0835
ABCF2	-0.705125
C17orf85	-0.8103
TKTL1	-0.5075
FGF1	0.51415
IL6R	-0.3755
VPS25	0.2235
CHRNB2	-0.354125
COL7A1	-2.7071
LRRC48	2.63766666666667
SPG20	-0.529333333333333
COX10	-0.256
GCA	0.7175
ECEL1	-1.09216666666667
GLG1	-1.07083333333333
SRD5A2L2	-0.4865
MUTYH	-0.247
ZNF70	-0.70025
L2HGDH	-0.6445
GPATCH2	1.4905
ZNF655	0.24425
ZNF227	0.543333333333333
MCOLN2	0.0608333333333333
NQO2	-0.76475
KCNQ5	0.1025
NEU1	0.150166666666667
QRICH1	0.34325
ZBTB20	0.9425
RPUSD3	0.143
EPGN	-1.64783333333333
TSN	-0.517833333333333
SPRY2	-3.57483333333333
LZTFL1	1.221125
GMFB	0.37175
PBEF1	-1.371
HBG2	-2.81175
TMEM8	0.5095
PALM2-AKAP2	-2.13366666666667
NFYA	0.30125
FAM108A1	0.451
PBLD	0.54225
NRG4	-2.47525
PIGF	-0.34225
PTGER1	-0.242
NOS2A	-0.355333333333333
C21orf34	0.399
C21orf51	0.0619166666666667
IL17C	0.3215
TRMT6	-1.84783333333333
ETV2	0.803833333333333
CCDC109A	-1.47075
MYLK2	-1.1505
ATP10A	1.3488
DPH4	-0.5595
C5orf5	0.00783333333333333
KCNA4	0.0326666666666667
NMNAT2	-2.38483333333333
GLYATL2	0.1875
LSMD1	-0.019625
IL23R	-2.1825
NRF1	-0.193
MUC15	-3.09566666666667
PRDM12	-3.13
PAQR4	-0.8405
RBBP6	-1.25625
IFI27	3.609
SKAP2	-1.20133333333333
TAGAP	2.21675
TJP3	2.393
C9orf61	1.2325
IDS	0.180642857142857
PARG	0.40875
LOC131149	0.1005
DYRK4	0.695666666666667
MICALL1	-0.87675
GALR2	0.0065
GPBP1L1	0.661
TBX21	3.20075
KCNJ6	-1.33933333333333
GGN	1.048
CASP5	1.11816666666667
RNF182	-5.95125
BRD4	0.06375
DOK4	-0.977375
SLC46A2	0.464333333333333
SOX9	-0.166583333333333
ZNRD1	-0.233
PRR6	-3.3405
FAU	-0.059875
DTNB	1.47883333333333
CARD9	-0.02975
STS-1	-1.07783333333333
SLC4A5	0.45675
NSBP1	0.47875
UGCGL2	-0.727333333333333
POTE15	0.411
NOXA1	1.87075
RP13-347D8.3	2.182
SAMD10	-0.0848333333333333
EP400NL	-1.15875
TCF21	-0.247
AMELX	0.10175
JPH2	-0.0035
SLA	1.2385
DLST	-1.33383333333333
SEPT12	0.0845
RGS20	-4.03425
LXN	1.02533333333333
ZNF419	0.75875
UPK3B	-0.2255
RELL1	0.061
ESPNL	0.2045
KLHL21	0.5555
PI15	0.9965
C2orf61	0.53
LOC407835	-0.330833333333333
RER1	0.973916666666667
ELAVL2	-0.147
MGC26718	-1.1115
KLF2	1.535
TNFAIP8L3	0.346
TFE3	0.62025
C11orf17	-0.06475
15E1.2	-1.86175
SNRPC	-1.20575
DLGAP1	-0.90225
PGLYRP1	0.30125
OVCH2	0.2565
IRF7	2.2702
SET	-1.3702
NAB2	-0.394
LRP5L	-0.431
FAM120A	0.095
ASCL2	1.08116666666667
SHH	0.34
ATP5H	0.2455
THPO	1.43833333333333
TYRP1	-1.7095
HIST1H3E	1.3495
EIF2S1	-0.546888888888889
TNFRSF17	-1.06933333333333
TARSL2	0.49575
NKX2-8	1.24275
C1orf115	1.745625
LOC56964	0.555
KIAA0841	-0.0165
ISCU	0.018
TTMA	-0.5755
ZNF414	0.312
LOC441150	1.09475
RAB15	0.0915
HBP1	1.60766666666667
TNNT2	-1.95366666666667
CECR5	-1.0755
PHGDH	-3.43975
JRK	0.8939
XPO4	-0.495375
FAM131C	0.9735
ARHGAP25	0.823666666666667
CA9	-3.01944444444444
GPR62	0.809666666666667
TLX1	0.00779999999999998
GPS1	0.8235
OR2M2	0.5045
BDP1	-0.954785714285714
FAM70B	1.10975
RPS29	-0.144416666666667
MKLN1	-0.3911
TSPAN19	-4.58
SLC29A3	1.6879
LGALS4	1.05133333333333
USH2A	0.133166666666667
NF1	-0.176666666666667
APOBEC3A	-0.583166666666667
IMPAD1	0.546166666666667
OLR1	1.03333333333333
NRAP	-0.194
HCFC1R1	0.526666666666667
TAOK2	0.434333333333333
MCM10	-3.40266666666667
MAP4K3	0.208583333333333
CBS	-3.315125
CLK3	0.5739
PCDHGA5	1.4215
ELF4	-0.00112500000000003
FAM71A	-0.00725000000000001
C11orf49	0.233
CLIP2	-1.377
BTBD9	0.4023
ZNF524	1.89075
KDELR1	0.178166666666667
ZNF509	0.4135
NCSTN	0.683
ZNF533	0.1735
PARP4	0.58325
GALNT9	-0.0168333333333333
NPY	-2.54075
BEGAIN	-1.97683333333333
TMEM77	0.357333333333333
FOXRED1	-1.16633333333333
SLC16A2	0.0233333333333333
SLC35B1	-0.2415
GK5	-0.364166666666667
SDCCAG10	-0.58325
C4orf20	0.85375
SLC9A2	-0.60525
ADD1	0.0117142857142857
TAL2	-1.05066666666667
ACLY	-0.012
DNAJC1	1.354
SOST	-2.24975
USP43	-0.168666666666667
CYP4F12	0.41825
FKBP5	0.558
CHCHD5	0.7017
NUDT22	0.56
CCDC85B	-0.98025
OR51G2	0.9115
STRN3	0.942714285714286
TMOD2	-0.231
FLI1	-0.0435
MAB21L2	0.505666666666667
DGKQ	0.8525
VPRBP	0.0646666666666667
SCNN1B	-0.446
ECHDC3	1.6116
TMEM106C	0.205
CSNK2A2	-0.036
RPL39	-0.1934
HERC3	0.6492
ZBTB47	0.7545
ZNF681	-0.24125
PAGE2	-2.26075
CLIC5	1.50314285714286
RABAC1	0.6605
ZFHX2	0.79925
YPEL1	0.656666666666667
KIAA0776	0.19575
NR1D2	0.41375
DNAJC4	1.34325
NPNT	4.3791
ZNF677	0.8505
ZNF536	-0.62325
MEF2B	0.18525
PTPN4	-1.067375
CTCFL	-6.5145
STX5	0.815166666666667
CD72	2.77
VEGFA	-2.08015789473684
XRCC1	0.2251
MAS1L	0.669666666666667
ELL	0.6868
SETBP1	1.88025
CDH11	0.868833333333333
NDC80	-3.03707692307692
DMBX1	-3.4135
NRSN1	0.0475
BAT2D1	0.092
CDS2	-0.198666666666667
C1orf212	0.675333333333333
SENP3	-0.46975
IL1F9	0.195
EEF2K	-0.33625
COG8	0.12925
CEP72	-2.0485
OR1L8	-0.421
MUS81	-0.3355
PHYH	0.58
GGT6	1.3705
C22orf23	-1.56225
C13orf33	0.932125
MAPK8IP2	1.0065
NELL2	4.2825
POU3F2	-3.4775
ALPK1	1.5075
MRPS18C	-0.137
RPLP2	0.169
FGF22	0.084
SPNS1	0.0403333333333333
ZFP1	-1.12225
IL1RAPL1	-0.254
PCSK9	-3.89766666666667
NKX2-1	-0.179692307692308
C6orf189	0.13
SP4	-0.203
SLC11A1	0.9681
C21orf25	0.732333333333333
ICAM2	-0.290875
SH3GL1	-0.573166666666667
GSK3B	-0.0136666666666667
RALB	-0.495375
PDXP	-1.24116666666667
GNGT1	0.9915
KIR2DL1	0.113
TNFAIP3	-0.539833333333333
C6orf32	1.6817
CBLN2	0.72525
PANK3	0.68625
TAAR9	-0.07
WDR82	0.316071428571429
APOM	-3.06675
TRIP10	-0.30175
SPATA16	0.129666666666667
C1orf135	-2.60575
USP51	-0.8915
TESK1	0.68225
C11orf64	-0.032625
ZNF611	0.8925
PDE6G	0.2535
HLA-DQA1	2.211375
GCLC	-0.00825
SEC61A1	-0.0412142857142857
TWSG1	-0.474916666666667
ZMYND10	2.26225
CTDP1	0.743125
ADAMTS6	-1.01633333333333
SLIT1	-2.04875
KRT86	0.0415
KIAA0574	-1.62575
GTPBP2	-0.5748
PQLC3	1.604
PRRX2	-1.77383333333333
C15orf44	0.4855
MKKS	-0.926
C11orf10	-0.12475
GPR110	-0.574125
CD109	-1.78083333333333
ADCY1	1.74733333333333
RHBG	-2.95075
TP53I3	-0.53475
SLC22A3	0.0728
UCP2	0.8795
FOXG1	-1.31616666666667
OR2AG1	0.086
TRIM24	-0.70775
PROC	-3.31775
TAAR6	0.9595
AMTN	-0.521
C10orf47	-0.1455
DEPDC1	-3.423
FLJ45557	3.01
ZDHHC17	-0.6976875
KIAA1429	1.45466666666667
KCNH1	0.6585
VNN3	0.038125
PSMAL	0.69625
PPARD	-0.441
HFM1	-1.825
YBX1	-1.99283333333333
ZNF695	-2.992
SCTR	-0.130333333333333
DCDC1	0.0675
VPS26B	0.7039
MTF2	-0.974833333333333
ATP6V1F	0.213
CCDC94	-0.03425
PERF15	0.6875
CCL11	1.7735
LMO7	-1.515
DCST1	0.394
ADRBK1	0.242875
CDRT4	-0.34225
ZNF84	-0.20175
HOXD8	4.08025
STARD8	-1.14783333333333
FOXP2	-0.547625
CCDC103	0.63175
POLR3A	-0.7692
GSC	0.714166666666667
ZNF114	-2.26316666666667
HTR7P	1.3765
LALBA	-0.766
RMND5A	0.7455
PSCD2	1.4195
ZNF409	0.5695
KRTAP1-3	0.625833333333333
MAF1	1.193
LOC201725	-1.14533333333333
NRN1	-3.379375
SPAG5	-3.73916666666667
DNAH7	0.863666666666667
FLJ43860	0.297
BRCA2	-2.228
ACADM	-0.43525
CXXC6	-3.458875
RAGE	-0.691
CHMP2A	1.37625
FAM8A1	-0.2362
GPR21	0.4935
SLC12A3	-2.77333333333333
FVT1	0.392857142857143
ZDHHC7	-0.404375
FLJ44048	0.4765
SLC44A3	1.11066666666667
SDSL	1.30933333333333
MMP8	-0.358666666666667
PLA2G12B	-3.19816666666667
ACY1	0.48725
MT1E	-0.158833333333333
OR4K15	0.67
TECTB	-0.609
GPR20	-0.294875
IRAK2	-0.26525
RFPL3	-0.39375
MYO9A	-0.2705
NARG1L	-0.710083333333333
BLMH	-1.947625
CCDC3	1.246
C9orf21	-1.59516666666667
KIAA0513	-0.0218333333333333
MIER2	-0.67925
PNMA2	-3.12608333333333
SH3BP2	0.5603
ANXA10	-1.18225
RTN2	2.05533333333333
TFB1M	-1.6105
PRPH2	0.55175
C14orf133	0.45275
GOLGB1	1.44533333333333
IRX4	-1.40275
NFKBIL1	0.314333333333333
C10orf62	-0.29125
APBB3	0.77875
RPS10	0.1162
LOC728378	1.20375
TLE3	1.77755555555556
PSMB7	-0.104875
MESDC1	0.344
SLC6A1	0.2025
OCLN	0.97375
PTTG3	-2.66033333333333
NAGLU	-0.25675
SERTAD4	1.5325
SPRY1	-0.20525
FLJ10781	-1.65516666666667
MYSM1	-0.15375
TRIM4	0.745928571428571
SH3YL1	1.559375
TREM2	3.57483333333333
SERPINI1	0.7505
HDHD3	0.531375
TMEM38A	-0.061625
EID2B	-1.432
TDRD3	0.295
SEDLP	0.74075
THSD7A	0.025
NDST3	-3.31375
KLHL15	-0.804
DHRS12	2.672
FBXO9	0.130285714285714
TNPO1	-0.50275
MRPL13	-0.0496666666666667
SNX5	-2.71383333333333
METTL6	-0.1435
SOD1	0.037625
CHML	-1.99783333333333
PACS1	0.33775
SIRT5	-0.8279
CAPN2	-0.5635
FXYD5	-0.9895
TWISTNB	-1.05675
LRFN1	1.065
UBE1L	2.52775
UBE1C	0.436
OR51B2	-0.26
OR4D11	-0.049
C15orf2	0.3475
NR4A1	-1.06666666666667
LOC339047	-0.87075
TRIM17	3.57075
ATP5G3	-1.222
RPL15	-0.098
ADAMTS8	0.6545
HOXC4	2.3305
C14orf37	-0.166
CEACAM5	0.644
MYT1L	-0.181333333333333
RASA2	-0.544875
OSBPL7	-0.5245
STAG1	-0.484
GIMAP4	3.94983333333333
FUT3	0.0561666666666667
PIF1	-2.97275
LPIN2	-0.5455
SH3PX3	1.729
PDP2	-1.26925
PAPD1	-0.521875
ERP27	2.38575
APOOL	0.0621
DIABLO	-0.13575
TRHR	0.20825
ARMC9	-0.625875
RNF152	1.30975
SLITRK3	0.177
ZNF211	1.217
PFDN1	-0.36675
RGS11	-0.437
HS6ST1	0.1541
AKR1D1	-1.63166666666667
TNP2	0.089
STK31	5.63583333333333
EML4	-2.57233333333333
SGTA	-0.828666666666667
HIST1H2BI	1.102
PSMD6	-1.37483333333333
KIAA1257	-1.6345
C18orf55	-0.748333333333333
FLJ20273	2.6495
RPL28	0.0078333333333333
EPYC	0.474875
NOX3	0.0105
ELAC1	-1.109
METT11D1	0.01275
BIN2	0.334833333333333
NACA2	0.369
CCDC17	0.016
HM13	-0.6685
UBOX5	-0.45775
UBE2O	-0.539
UBL5	0.7495
APOLD1	0.77225
C9orf31	0.37175
TNFSF8	0.562
ARHGAP29	0.952
PROKR2	0.3875
PDE5A	1.79833333333333
C6orf12	-0.6625
TOM1L1	0.249
WHDC1	0.286125
FOXI1	1.13433333333333
RAB4A	1.4947
TMEM39B	-0.048
ATPBD1C	-1.02875
FARSA	-0.231166666666667
PLEKHG5	0.82725
CMAS	-1.0455
OR7E24	0.1975
SLC30A1	0.10675
CDC42EP5	1.31683333333333
PLAC1	0.1775
KLHL18	-0.157333333333333
LBA1	0.7259
TAZ	0.0725
CRIP2	1.61375
BTBD11	-1.50716666666667
C16orf72	0.973
DIO2	-1.0344
LRRCC1	0.4335
CCDC136	-3.2405
PRX	0.441
RBM5	0.5146
TMEM85	0.2085
TUBGCP4	-0.581666666666667
APLN	-0.305375
CDK7	-0.133666666666667
SSR2	0.6505
CRELD1	0.09025
C19orf46	2.84375
GAL3ST4	0.580166666666667
KBTBD10	0.11875
IL28A	0.43675
WDR27	-0.105
MCM2	-2.109
SOX14	1.7975
FLJ39743	0.017
KIAA0922	0.148625
HIPK4	0.258
FLJ25758	-0.355
C16orf57	-0.879333333333333
PDZD2	0.043375
MCC	-1.272625
HHLA3	0.4187
ID2	-1.04075
C20orf23	1.02683333333333
ZNF688	1.35675
APOC2	-1.23866666666667
LOC440093	0.12575
FAM50B	1.11433333333333
PWP1	-0.9155
DNAH10	-0.741
HIST1H2BA	0.968333333333333
GPR56	0.842
METAP2	-0.40725
PAN3	1.96633333333333
STXBP4	-0.440625
PDHX	-0.0465
MTA1	0.5085
ZBED4	-0.36125
ZNF720	-0.275
CDK2	-0.958625
RHOJ	-1.438875
CDC37	0.3455
ZER1	1.0325
GRK4	-0.1025
PRPH	-0.014
POLR2A	0.1565
OGFOD1	-1.62875
NOL5A	-2.0255
PHEX	2.459
FLJ16478	-0.156
C20orf117	-0.28325
CAMTA2	0.409
C11orf74	-0.1185
DDX17	-0.00858333333333326
C5orf27	0.55025
PLEKHA2	-1.3193
PDE4DIP	-1.3631
SCN7A	-0.707
ZNF559	0.3625
CXCL10	3.35425
ZMYM4	0.435333333333333
STK32B	0.569533333333333
KIAA0888	-1.4437
TACR3	0.501
CKAP2L	-3.604
KIF1A	-1.22516666666667
RSPRY1	0.45675
VCAN	-1.09
CYP27C1	0.14
SYDE1	-1.59333333333333
MED12L	-0.9145
ZDHHC21	0.342875
NHS	-0.9635
TM9SF3	0.575
DDHD1	-0.36825
MAFG	-1.20583333333333
BICD2	-1.4026
C14orf119	-0.075
C14orf43	0.3055
CDH7	-1.32375
ALKBH5	-0.2755
JUP	1.78525
TMEM41A	0.428333333333333
MAMDC4	-0.818666666666667
CBX3	-0.155125
LRRC18	0.45375
RBMXL2	-0.753
PLA2G4D	0.474
FGF13	0.4965
KIF3A	-0.673333333333333
PDIA6	-1.25375
DCXR	1.67675
CASKIN2	0.783583333333333
EHD1	0.495666666666667
MARCKSL1	1.65216666666667
ZNF496	0.232
SCAF1	0.910166666666667
KCTD8	-2.2285
TRAF3IP3	1.36421428571429
LSR	1.4815
CXorf1	0.2175
C14orf112	0.7095
EIF2B1	-0.0855
OMP	0.3555
GSTZ1	1.25075
LOC92017	1.05725
ISLR2	1.0645
C12orf36	0.647
GATA2	-0.2685
GABRA5	-3.8895
CELSR2	0.602571428571429
STAM2	0.3832
TNAP	-1.269
PTPMT1	-0.968
GRP	3.2335
SV2A	-1.84616666666667
MAGEA12	-2.77875
CACNG1	1.447
C18orf19	-1.5615
GSG1	-0.185333333333333
PTPRJ	-0.341
FRMPD1	-0.1325
ZNF668	0.38625
PLEKHJ1	-0.362375
ADAT1	-0.7448
TMEM50A	0.3367
UCN3	-0.046
HOOK1	0.903375
IL17B	-1.6265
MLKL	-1.44483333333333
TTC14	0.0851666666666667
KLHL5	1.6055
CRYL1	1.15766666666667
FOXH1	-0.037
NFYB	0.59
PPM1G	0.01175
GOLGA2LY1	-1.75475
NMT1	-0.431625
HADHA	-0.6561
CHSY-2	-0.4235
PLEKHF1	0.505142857142857
SAGE1	-1.6825
MUSTN1	0.31375
SUHW4	1.3695
TFEB	1.55066666666667
ZFYVE27	-0.52025
ATG12	-0.815833333333333
BMI1	1.39828571428571
ZIM3	-0.54925
MYH4	0.02475
MASP1	-1.26475
KIAA0984	1.019
RPAP2	-0.788
ASB5	0.735
BOLA3	-1.30883333333333
MIA3	0.7375
KRT35	1.3145
KIR3DL3	-0.905
MRPL51	-0.76175
SEMA3F	2.53066666666667
NDUFB2	0.888833333333333
LOC253012	2.8645
FAM46C	-0.5852
G6PC	-3.49425
CSAG3A	-4.035
PREX1	2.697
SLC25A45	0.239
MAPKBP1	0.5532
CPE	-0.7182
GNB1	-0.670125
CXCR6	1.009
TRIM46	0.209
C16orf3	0.875
HPSE	0.441875
TIGD3	-0.651
SPG3A	1.4005
LCAT	-1.2565
ST6GAL1	-1.25966666666667
POMC	0.30875
FLJ36031	-0.293833333333333
NSMAF	-0.629
SKIL	1.107
ADSS	0.0656666666666667
HMGCS1	-1.6608
POLR3F	-0.9665
RAB10	-0.097
ZNF277P	-0.58375
ZBTB7B	0.884875
DHRS1	1.544
ABCC13	0.48775
CNOT3	1.305
NFKBIA	1.31625
GAK	0.853
SFT2D2	0.9965
HOXA6	-0.001
CRTC1	1.02225
LY6D	-0.826333333333333
C20orf72	-2.101
CPT1A	0.581
LMO1	-2.04
EIF3I	0.46225
PRB4	0.365
MCM3APAS	-1.8155
C20orf132	0.1827
FOXF2	-4.626
S100A12	0.836
MLH1	-0.117833333333333
ACTN1	0.047
MRPL36	-0.8425
C20orf106	-0.84025
FBXO6	1.63866666666667
MKS1	0.210333333333333
CX3CR1	-1.246875
PDE1B	-0.2075
PLP1	-4.331
KISS1	0.056
C14orf2	0.283833333333333
TBC1D3P2	0.75
COMMD6	1.6545
ANKRD7	-1.517
PTCHD1	-2.708
NARS2	-1.2015
DOCK7	-1.467125
FAM127B	-0.133375
LOC390243	-0.1275
N6AMT2	1.57825
ZNF391	-0.5055
DNAJB14	-0.0381666666666667
WRB	-0.3825
BPI	-0.084
TTC4	-0.0143333333333333
FAM10A5	-0.5785
GOT1L1	0.0893
MAGED1	0.2335
RESP18	0.1115
WFDC6	0.51675
MT2A	-1.9595
C11orf56	0.13675
KIAA1432	-1.1955
ROR1	-1.859375
HSD17B14	1.1945
ZFAND2B	-0.22925
SAMD4B	0.6865
HEXA	0.2865
HNRNPU	-0.286636363636364
USP39	-0.322375
NRD1	-0.3765
R3HDML	0.40725
FLT4	-0.103666666666667
OMG	0.0656666666666667
OR52N4	0.512
LOC399818	0.009
ELA2	-1.87825
VENTXP1	0.087
RFC5	-2.2675
OR52L1	0.211
PAX5	0.0405
FBXO2	0.5805
GMEB1	-0.284
AKT3	-1.67833333333333
CRB1	-1.34183333333333
CTTN	1.41066666666667
UTP15	-0.8075
HSBP1	-0.0299166666666667
PHF11	2.3465
NDEL1	-0.209833333333333
USP8	0.04525
BAIAP2	0.340875
SI	0.0883333333333333
ARSJ	-2.442
BAAT	-2.6735
KCNS3	1.40116666666667
LOC126147	0.0355
TMEM37	-0.5
C1orf162	2.80366666666667
MBD1	0.3554
ITGAL	0.823166666666667
WDR73	0.0856666666666667
GKN2	0.416166666666667
ARFGAP1	-0.27175
SLC5A8	-0.8748
ZBTB40	0.425
CYP4B1	1.115
LYPLAL1	0.35125
CHST3	-0.7645
MAP3K9	0.6655
BTAF1	-1.28283333333333
TFAP2E	0.058
RBM35B	0.047
LOC441251	-0.0581666666666667
ANKRD25	-1.08838888888889
UQCRC2	-0.2505
MAEA	0.0854166666666667
HYAL1	-2.6557
RNPEPL1	0.411666666666667
CPSF2	-0.2685
PSD3	0.6335
ABCA13	-1.258
AGR2	3.002625
GBX1	-1.583
HDLBP	-0.0725714285714286
ACY3	-0.07075
HECW1	-0.57625
ZNF519	-2.3385
HOPX	2.748375
ZNF304	1.469625
OR12D3	0.4895
FKSG43	0.14725
METTL1	-0.38675
MFSD3	1.069
PSPH	-1.73375
CLCA3	-0.004
DARS2	-1.57266666666667
CDC25A	-2.38666666666667
BAIAP2L1	0.30575
B3GNT5	-1.825875
USP29	-0.1975
ARHGEF10L	0.5445
ATOX1	0.543875
ADAM30	0.43675
