Hybridization REF	TCGA-BH-A18K-01A-11R-A12D-07
UFM1	-0.1264
AP3M2	1.13616666666667
USP14	-0.57075
FBXL14	0.353666666666667
DSTN	0.58025
SFRS14	-0.91525
FBXO31	-0.809
C12orf40	-0.351666666666667
FRS2	1.02175
NR2E3	-1.24025
TUBB2C	-1.036
GMPR	-1.79383333333333
C9orf139	0.1735
ING5	0.1145
LOC730092	0.726
ORM1	-3.20975
RP11-11C5.2	-0.702
HSPD1	0.0529
PIWIL3	-0.403
C5orf13	0.93
OR5R1	-0.02
LCOR	-0.14425
PLEKHA9	0.0205
CCDC43	-0.5275
ZNF232	1.02825
SLC6A7	0.15
ADH5	0.15925
SHBG	-1.25583333333333
CROCCL2	-0.18525
PANX3	0.0755
CDIPT	-0.4095
SLC16A5	-0.40225
TUBB	-0.390125
TOR3A	0.2328
PREP	-0.612833333333333
ENTPD8	-0.114642857142857
CHMP1B	-0.17275
SYT12	0.6145
MYH6	-1.7792
MAP3K13	0.0708333333333333
KLHL30	0.5535
LCMT1	0.13
EIF1AX	-0.2795
FOXD4L1	0.2615
SLC24A5	-1.3485
RNF166	-0.9452
TJAP1	0.43725
TMEM156	-0.874
ZNF239	2.75475
SNX19	1.9275
GKN1	0.633
FCN1	1.1507
C1QL1	0.111
ATP11C	1.080875
ZNF35	1.3495
CARD8	-0.27325
LIMD1	-0.564833333333333
KIAA0286	-0.84375
XRN2	0.1825
CD6	-0.151833333333333
TOX3	-3.514625
ZSCAN4	-1.99516666666667
RSRC1	0.273
COG1	0.1725
PTRF	-1.1188
C16orf35	0.6355
FBXO24	0.326
CHST11	-0.45675
THRB	-0.2722
MYBPC1	0.22325
RNF39	-0.461
PSMD11	0.54
ALAD	-0.338833333333333
EN1	4.3295
SLC9A9	-0.2395
GSTM4	-1.6947
CDC42BPA	0.137842105263158
RCSD1	1.06725
LUC7L2	-0.3907
SPTBN1	0.4786
LOC146167	0.5105
BAT5	0.5082
ZNF452	1.004625
LSM4	0.013
SRP72	-0.1161
SGK269	0.0170833333333333
MTX1	0.3715
CENTA1	-0.155
UNQ9433	0.2975
ATR	0.720916666666667
DDX49	0.374333333333333
PAQR8	-1.98766666666667
C14orf174	0.00874999999999999
GBGT1	-0.33475
THAP1	1.42525
OR10K1	1.803
RASIP1	-1.695
DPYD	-0.4737
DOHH	-0.295
C18orf45	2.23025
POF1B	0.5909
ZNF552	0.033
USP32	-0.8255
MED27	-0.423
C14orf149	-0.587666666666667
PRDX4	-0.009
ABHD12	0.6098
AGT	-3.054
SLC22A14	-0.44925
C1orf58	1.394
PILRA	-1.62
ABCF2	-0.60925
C17orf85	-0.8371
TKTL1	-1.2815
FGF1	0.87535
IL6R	-1.02866666666667
VPS25	-0.31125
CHRNB2	-0.35525
COL7A1	-1.8599
LRRC48	-0.0721666666666667
SPG20	0.601
COX10	0.4395
GCA	1.4585
ECEL1	1.78783333333333
GLG1	-0.537166666666667
SRD5A2L2	1.20725
MUTYH	0.072125
ZNF70	-0.91175
L2HGDH	-0.886
GPATCH2	0.75225
ZNF655	-0.401625
ZNF227	1.51666666666667
MCOLN2	0.343166666666667
NQO2	-0.9695
KCNQ5	-0.054
NEU1	0.545166666666667
QRICH1	-0.399
ZBTB20	-0.0538333333333333
RPUSD3	0.8035
EPGN	-2.1184
TSN	0.479
SPRY2	-2.92366666666667
LZTFL1	-0.413625
GMFB	-0.303375
PBEF1	-0.0298
HBG2	-2.55
TMEM8	0.1755
PALM2-AKAP2	-1.34266666666667
NFYA	1.1695
FAM108A1	0.18
PBLD	0.185
NRG4	-2.8945
PIGF	-0.3765
PTGER1	-0.1705
NOS2A	0.822833333333333
C21orf34	-2.08066666666667
C21orf51	-0.389916666666667
IL17C	0.0145
TRMT6	1.3525
ETV2	-0.360833333333333
CCDC109A	-0.33675
MYLK2	-0.742
ATP10A	1.3541
DPH4	-0.64725
C5orf5	-0.558833333333333
KCNA4	0.257666666666667
NMNAT2	-1.58683333333333
GLYATL2	2.753
LSMD1	-0.35925
IL23R	-2.42525
NRF1	0.53675
MUC15	-2.68566666666667
PRDM12	-2.1805
PAQR4	-0.287785714285714
RBBP6	-0.1290625
IFI27	2.2095
SKAP2	-0.275333333333333
TAGAP	2.283625
TJP3	2.152
C9orf61	-2.0805
IDS	-0.538928571428571
PARG	1.27625
LOC131149	0.5575
DYRK4	2.62966666666667
MICALL1	0.798
GALR2	0.0495
GPBP1L1	-0.212
TBX21	3.48425
KCNJ6	1.0045
GGN	0.073
CASP5	1.13033333333333
RNF182	-5.8835
BRD4	0.746
DOK4	-0.499
SLC46A2	0.725
SOX9	2.59833333333333
ZNRD1	-0.433166666666667
PRR6	-3.8315
FAU	0.364
DTNB	1.33583333333333
CARD9	2.5295
STS-1	0.352666666666667
SLC4A5	0.315625
NSBP1	-0.38875
UGCGL2	-0.61175
POTE15	-3.2385
NOXA1	-0.4435
RP13-347D8.3	1.136
SAMD10	0.130333333333333
EP400NL	0.16925
TCF21	-0.31325
AMELX	0.124
JPH2	0.2253
SLA	1.138375
DLST	-1.12366666666667
SEPT12	-1.07625
RGS20	-3.93325
LXN	-0.204333333333333
ZNF419	0.39075
UPK3B	-0.01
RELL1	-1.86675
ESPNL	0.066
KLHL21	0.33475
PI15	0.587
C2orf61	-0.9765
LOC407835	-0.186833333333333
RER1	-0.466166666666667
ELAVL2	1.2945
MGC26718	-2.54275
KLF2	0.9185
TNFAIP8L3	0.143416666666667
TFE3	0.598
C11orf17	-1.092125
15E1.2	0.067
SNRPC	-0.1025
DLGAP1	1.59075
PGLYRP1	0.367
OVCH2	-0.089
IRF7	0.5019
SET	0.0197
NAB2	-0.279166666666667
LRP5L	-0.83025
FAM120A	0.586625
ASCL2	-0.814666666666667
SHH	-0.067
ATP5H	0.2835
THPO	-1.35883333333333
TYRP1	-4.2755
HIST1H3E	0.821166666666667
EIF2S1	-0.682444444444444
TNFRSF17	-3.01416666666667
TARSL2	0.1315
NKX2-8	0.3385
C1orf115	-2.102
LOC56964	0.53
KIAA0841	-0.406
ISCU	0.1195
TTMA	0.1695
ZNF414	0.818
LOC441150	0.39375
RAB15	0.50825
HBP1	0.898333333333333
TNNT2	-0.000833333333333331
CECR5	-0.42725
PHGDH	0.2485
JRK	1.3743
XPO4	0.46025
FAM131C	-0.2205
ARHGAP25	0.792666666666667
CA9	-1.06311111111111
GPR62	0.277
TLX1	2.2185
GPS1	-0.0835
OR2M2	0.576
BDP1	-0.877714285714286
FAM70B	-0.17175
RPS29	0.360583333333333
MKLN1	-0.5129
TSPAN19	-2.059
SLC29A3	0.2812
LGALS4	-0.118
USH2A	0.381666666666667
NF1	1.391
APOBEC3A	2.12216666666667
IMPAD1	0.641166666666667
OLR1	1.95816666666667
NRAP	0.3805
HCFC1R1	0.505166666666667
TAOK2	-0.0721666666666667
MCM10	1.13166666666667
MAP4K3	0.514666666666667
CBS	-0.672
CLK3	-0.9827
PCDHGA5	0.019
ELF4	1.723
FAM71A	0.082
C11orf49	-0.872
CLIP2	-1.22525
BTBD9	0.7741
ZNF524	0.9365
KDELR1	-0.176666666666667
ZNF509	-0.179
NCSTN	0.8695
ZNF533	-1.32235714285714
PARP4	0.652625
GALNT9	-0.1225
NPY	-2.67775
BEGAIN	-3.04333333333333
TMEM77	0.217333333333333
FOXRED1	-0.668166666666667
SLC16A2	-0.024
SLC35B1	-0.369
GK5	0.0395833333333333
SDCCAG10	-0.80625
C4orf20	-0.5
SLC9A2	-0.618
ADD1	-0.370357142857143
TAL2	-1.18516666666667
ACLY	0.5475
DNAJC1	0.0225
SOST	-2.34175
USP43	1.1035
CYP4F12	-2.0715
FKBP5	2.267125
CHCHD5	0.4053
NUDT22	-0.17975
CCDC85B	-0.5015
OR51G2	0.263
STRN3	-0.264714285714286
TMOD2	0.35175
FLI1	-0.7875
MAB21L2	0.4635
DGKQ	0.554
VPRBP	-0.455666666666667
SCNN1B	0.8711
ECHDC3	2.5839
TMEM106C	-1.222
CSNK2A2	-0.124
RPL39	0.3426
HERC3	-0.1231
ZBTB47	0.408166666666667
ZNF681	0.5725
PAGE2	-2.88225
CLIC5	2.03071428571429
RABAC1	0.4255
ZFHX2	1.2365
YPEL1	-0.432666666666667
KIAA0776	-0.966
NR1D2	0.81225
DNAJC4	0.342625
NPNT	3.1558
ZNF677	0.533
ZNF536	-1.22725
MEF2B	0.157083333333333
PTPN4	0.53025
CTCFL	-5.847
STX5	1.14766666666667
CD72	2.11525
VEGFA	-0.340157894736842
XRCC1	0.0468
MAS1L	0.359
ELL	0.2688
SETBP1	-1.61625
CDH11	1.72066666666667
NDC80	-0.658230769230769
DMBX1	-2.838
NRSN1	-0.0188333333333334
BAT2D1	0.6875
CDS2	0.4445
C1orf212	-0.262833333333333
SENP3	-0.32175
IL1F9	-0.211
EEF2K	0.382625
COG8	-0.20825
CEP72	-0.1535
OR1L8	-0.9895
MUS81	-0.694583333333333
PHYH	0.607375
GGT6	0.856333333333333
C22orf23	-0.75275
C13orf33	2.31375
MAPK8IP2	-0.331
NELL2	1.58125
POU3F2	-2.82083333333333
ALPK1	2.015375
MRPS18C	-0.43075
RPLP2	1.238
FGF22	-0.195
SPNS1	-0.2425
ZFP1	-0.45775
IL1RAPL1	-1.77375
PCSK9	-4.0795
NKX2-1	-0.052
C6orf189	-0.52175
SP4	0.278
SLC11A1	1.6307
C21orf25	1.62716666666667
ICAM2	0.315125
SH3GL1	0.296833333333333
GSK3B	0.791833333333333
RALB	0.045
PDXP	-1.11166666666667
GNGT1	-3.49075
KIR2DL1	0.6185
TNFAIP3	0.525
C6orf32	-0.7448
CBLN2	-1.32575
PANK3	1.163125
TAAR9	0.509
WDR82	-0.372571428571428
APOM	-3.08125
TRIP10	0.44925
SPATA16	0.465
C1orf135	0.48025
USP51	-0.57925
TESK1	0.95075
C11orf64	0.306875
ZNF611	-0.3405
PDE6G	0.203333333333333
HLA-DQA1	3.571125
GCLC	0.506625
SEC61A1	0.355214285714286
TWSG1	-1.6365
ZMYND10	-0.82975
CTDP1	1.327
ADAMTS6	-0.372166666666667
SLIT1	-1.7475
KRT86	1.03
KIAA0574	-2.14225
GTPBP2	0.4221
PQLC3	1.28825
PRRX2	-1.40583333333333
C15orf44	0.203166666666667
MKKS	-0.383
C11orf10	0.534
GPR110	-0.2105
CD109	-0.88175
ADCY1	-0.07
RHBG	-2.6475
TP53I3	0.71475
SLC22A3	-1.7114
UCP2	1.25875
FOXG1	2.467
OR2AG1	0.03
TRIM24	-1.32825
PROC	-3.595625
TAAR6	0.493
AMTN	0.024
C10orf47	-2.62066666666667
DEPDC1	0.46275
FLJ45557	0.3695
ZDHHC17	-0.772125
KIAA1429	0.976333333333333
KCNH1	-0.34675
VNN3	-0.3775
PSMAL	2.598
PPARD	0.683625
HFM1	-3.5645
YBX1	0.113333333333333
ZNF695	2.27075
SCTR	-0.0561666666666666
DCDC1	-0.627
VPS26B	0.7741
MTF2	-0.486
ATP6V1F	0.25975
CCDC94	-0.26175
PERF15	0.188
CCL11	2.475
LMO7	0.56225
DCST1	0.135
ADRBK1	0.987875
CDRT4	-0.234625
ZNF84	0.232
HOXD8	-0.34675
STARD8	-0.746333333333333
FOXP2	-1.13675
CCDC103	-0.28775
POLR3A	-0.7959
GSC	-1.98583333333333
ZNF114	-3.43216666666667
HTR7P	0.316
LALBA	0.1695
RMND5A	1.60333333333333
PSCD2	0.1165
ZNF409	-0.217
KRTAP1-3	0.145
MAF1	1.60225
LOC201725	-0.242333333333333
NRN1	-1.607625
SPAG5	-0.006
DNAH7	0.529833333333333
FLJ43860	0.364
BRCA2	0.6285
ACADM	-0.93425
CXXC6	-2.4105
RAGE	-0.004125
CHMP2A	-0.18375
FAM8A1	-0.4608
GPR21	0.0615
SLC12A3	-2.53483333333333
FVT1	0.833428571428571
ZDHHC7	-0.7285
FLJ44048	1.21275
SLC44A3	1.4015
SDSL	-0.2935
MMP8	-0.463
PLA2G12B	-3.2665
ACY1	-0.33175
MT1E	1.52016666666667
OR4K15	0.1335
TECTB	-1.3455
GPR20	-0.481
IRAK2	-0.519
RFPL3	-0.19075
MYO9A	-0.1295
NARG1L	-0.04225
BLMH	0.8535
CCDC3	1.45116666666667
C9orf21	-1.4395
KIAA0513	-0.666
MIER2	0.2
PNMA2	-2.1395
SH3BP2	0.254
ANXA10	-1.908
RTN2	-1.42066666666667
TFB1M	-1.2905
PRPH2	1.09575
C14orf133	0.08
GOLGB1	1.0095
IRX4	2.789375
NFKBIL1	0.187333333333333
C10orf62	0.1995
APBB3	-1.12
RPS10	0.242
LOC728378	-1.77025
TLE3	-0.0294444444444445
PSMB7	-0.91425
MESDC1	0.223
SLC6A1	1.70983333333333
OCLN	-0.093
PTTG3	-0.683833333333333
NAGLU	-0.61775
SERTAD4	2.50475
SPRY1	-0.5425
FLJ10781	-2.04033333333333
MYSM1	-0.4815
TRIM4	0.644214285714286
SH3YL1	2.1955
TREM2	3.22033333333333
SERPINI1	-0.6725
HDHD3	0.80375
TMEM38A	1.58575
EID2B	-2.288
TDRD3	-0.0293333333333333
SEDLP	-0.1965
THSD7A	1.007
NDST3	-2.76625
KLHL15	0.462583333333333
DHRS12	1.3345
FBXO9	-0.730285714285714
TNPO1	-0.497916666666667
MRPL13	0.0913333333333333
SNX5	-0.994166666666667
METTL6	0.474
SOD1	0.2715
CHML	0.51
PACS1	0.52625
SIRT5	0.1949
CAPN2	0.765666666666667
FXYD5	-0.7805
TWISTNB	-0.65075
LRFN1	0.710666666666667
UBE1L	0.6135
UBE1C	1.14925
OR51B2	0.115
OR4D11	0.1625
C15orf2	0.11
NR4A1	0.4295
LOC339047	-1.8735
TRIM17	1.339
ATP5G3	-0.119285714285714
RPL15	-0.73225
ADAMTS8	-1.19125
HOXC4	0.778
C14orf37	0.116
CEACAM5	-2.553875
MYT1L	0.286166666666667
RASA2	0.067875
OSBPL7	-0.4425
STAG1	1.4235
GIMAP4	3.77783333333333
FUT3	2.76666666666667
PIF1	-1.571
LPIN2	-0.0926
SH3PX3	0.48325
PDP2	-1.11575
PAPD1	1.41275
ERP27	0.20525
APOOL	0.0313999999999999
DIABLO	0.14125
TRHR	0.274375
ARMC9	-0.646875
RNF152	1.85925
SLITRK3	0.226166666666667
ZNF211	-0.7052
PFDN1	-0.03825
RGS11	-0.998875
HS6ST1	1.8584
AKR1D1	-3.132
TNP2	0.401833333333333
STK31	0.681166666666667
EML4	-0.204666666666667
SGTA	0.690333333333333
HIST1H2BI	0.132833333333333
PSMD6	-1.91483333333333
KIAA1257	-1.0055
C18orf55	0.917333333333333
FLJ20273	1.01875
RPL28	-1.0875
EPYC	2.337625
NOX3	-0.4235
ELAC1	1.72816666666667
METT11D1	-0.94275
BIN2	-0.00133333333333334
NACA2	-0.0915
CCDC17	-0.65625
HM13	-0.6636
UBOX5	-0.387375
UBE2O	-0.59825
UBL5	0.52
APOLD1	0.306125
C9orf31	0.05575
TNFSF8	0.387
ARHGAP29	-1.5055
PROKR2	0.404
PDE5A	0.163333333333333
C6orf12	-0.2295
TOM1L1	0.6535
WHDC1	-0.61
FOXI1	1.64916666666667
RAB4A	1.3171
TMEM39B	0.97125
ATPBD1C	0.27575
FARSA	0.0401666666666667
PLEKHG5	1.3605
CMAS	-0.2995
OR7E24	1.9215
SLC30A1	-0.40875
CDC42EP5	0.885
PLAC1	-2.681
KLHL18	-0.127833333333333
LBA1	0.0562
TAZ	-0.91575
CRIP2	0.559
BTBD11	-1.94033333333333
C16orf72	0.25325
DIO2	-0.5685
LRRCC1	1.954
CCDC136	-2.456
PRX	-0.79
RBM5	-1.3803
TMEM85	-0.255875
TUBGCP4	-0.612166666666667
APLN	0.841125
CDK7	-0.401833333333333
SSR2	1.41758333333333
CRELD1	0.895
C19orf46	1.229
GAL3ST4	0.634
KBTBD10	0.493
IL28A	0.28575
WDR27	-0.904
MCM2	-0.662333333333333
SOX14	0.172
FLJ39743	0.2625
KIAA0922	1.116
HIPK4	0.182
FLJ25758	0.4455
C16orf57	0.0535
PDZD2	-1.23375
MCC	2.351875
HHLA3	0.7394
ID2	0.10325
C20orf23	1.07916666666667
ZNF688	0.37625
APOC2	-2.47366666666667
LOC440093	-0.23225
FAM50B	2.63583333333333
PWP1	0.3125
DNAH10	-0.20825
HIST1H2BA	0.77575
GPR56	0.751666666666667
METAP2	-0.552625
PAN3	0.596333333333333
STXBP4	-0.156625
PDHX	-0.7675
MTA1	-0.251583333333333
ZBED4	0.73875
ZNF720	0.14325
CDK2	-0.231625
RHOJ	-0.13075
CDC37	-0.274333333333333
ZER1	-0.13575
GRK4	-1.2615
PRPH	0.01425
POLR2A	0.58225
OGFOD1	-0.66525
NOL5A	-0.64875
PHEX	0.4585
FLJ16478	2.00475
C20orf117	-1.218
CAMTA2	-0.0855
C11orf74	0.382833333333333
DDX17	-0.760583333333333
C5orf27	0.0965
PLEKHA2	-1.018
PDE4DIP	-0.5768
SCN7A	0.062
ZNF559	0.915833333333333
CXCL10	3.831
ZMYM4	0.394
STK32B	-1.36526666666667
KIAA0888	-5.15088888888889
TACR3	1.042
CKAP2L	1.12425
KIF1A	-1.06466666666667
RSPRY1	-0.079
VCAN	0.35725
CYP27C1	0.689
SYDE1	-1.13383333333333
MED12L	-0.856333333333334
ZDHHC21	0.665
NHS	0.4625
TM9SF3	0.356833333333333
DDHD1	0.132125
MAFG	-0.05425
BICD2	-0.2185
C14orf119	-0.606
C14orf43	0.247571428571429
CDH7	-1.307
ALKBH5	-0.420642857142857
JUP	1.606
TMEM41A	-0.157666666666667
MAMDC4	-1.25216666666667
CBX3	0.073375
LRRC18	0.32325
RBMXL2	-0.9395
PLA2G4D	0.609166666666667
FGF13	-0.79325
KIF3A	-0.0265
PDIA6	0.95225
DCXR	0.3845
CASKIN2	0.66875
EHD1	0.841333333333333
MARCKSL1	1.90083333333333
ZNF496	0.686833333333333
SCAF1	0.879833333333333
KCTD8	-0.84075
TRAF3IP3	0.0248571428571428
LSR	0.85925
CXorf1	-1.17183333333333
C14orf112	-0.263333333333333
EIF2B1	-0.483
OMP	-0.066
GSTZ1	-1.56475
LOC92017	0.532
ISLR2	0.2285
C12orf36	0.687
GATA2	-2.163
GABRA5	2.9405
CELSR2	-0.368714285714286
STAM2	0.8635
TNAP	-0.5665
PTPMT1	-0.788666666666667
GRP	2.73625
SV2A	-1.43833333333333
MAGEA12	-3.965
CACNG1	-0.764
C18orf19	-1.13425
GSG1	-0.279333333333333
PTPRJ	-0.7495
FRMPD1	0.7805
ZNF668	0.52675
PLEKHJ1	-0.087875
ADAT1	-0.8292
TMEM50A	-0.267
UCN3	0.2405
HOOK1	0.7445
IL17B	-1.5005
MLKL	0.298333333333333
TTC14	-0.228
KLHL5	1.4065
CRYL1	-1.6765
FOXH1	-0.1165
NFYB	0.156
PPM1G	0.31575
GOLGA2LY1	-0.9415
NMT1	-0.384375
HADHA	0.4881
CHSY-2	1.87375
PLEKHF1	2.91414285714286
SAGE1	-1.947
MUSTN1	-0.192
SUHW4	0.52125
TFEB	1.44916666666667
ZFYVE27	-0.65625
ATG12	-0.892833333333333
BMI1	1.28171428571429
ZIM3	1.15966666666667
MYH4	-0.389333333333333
MASP1	-0.971583333333333
KIAA0984	-1.8725
RPAP2	0.04925
ASB5	-0.422
BOLA3	-0.247833333333333
MIA3	1.34033333333333
KRT35	0.9495
KIR3DL3	-1.257
MRPL51	1.614
SEMA3F	0.7875
NDUFB2	-0.353333333333333
LOC253012	-0.9735
FAM46C	-2.4416
G6PC	-3.15875
CSAG3A	-4.14166666666667
PREX1	0.9135
SLC25A45	0.32925
MAPKBP1	0.2066
CPE	-2.3183
GNB1	0.28925
CXCR6	2.7155
TRIM46	0.324
C16orf3	0.285166666666667
HPSE	0.274125
TIGD3	-1.58
SPG3A	2.10175
LCAT	-1.88983333333333
ST6GAL1	-1.12805555555556
POMC	0.20525
FLJ36031	0.983166666666667
NSMAF	-1.01116666666667
SKIL	1.5145
ADSS	1.798
HMGCS1	-1.8769
POLR3F	0.706833333333333
RAB10	1.2455
ZNF277P	-0.398625
ZBTB7B	1.50575
DHRS1	-0.272875
ABCC13	0.0248571428571429
CNOT3	0.57325
NFKBIA	0.65075
GAK	-0.641166666666667
SFT2D2	2.25283333333333
HOXA6	0.186
CRTC1	0.09
LY6D	4.0635
C20orf72	-0.992333333333333
CPT1A	-0.33075
LMO1	1.332
EIF3I	-0.546
PRB4	0.32475
MCM3APAS	-0.231875
C20orf132	-1.1091
FOXF2	-3.3915
S100A12	0.25125
MLH1	-1.44583333333333
ACTN1	-0.0508
MRPL36	0.2155
C20orf106	-0.147
FBXO6	0.246
MKS1	-0.708
CX3CR1	-3.08275
PDE1B	1.251
PLP1	-3.7985
KISS1	0.0588333333333333
C14orf2	-0.380666666666667
TBC1D3P2	-2.20825
COMMD6	1.1246
ANKRD7	-0.322
PTCHD1	5.022375
NARS2	-0.397
DOCK7	0.24875
FAM127B	0.73375
LOC390243	-0.148166666666667
N6AMT2	1.16275
ZNF391	0.2255
DNAJB14	-0.527833333333333
WRB	-0.122625
BPI	2.21325
TTC4	0.0243333333333333
FAM10A5	-0.43525
GOT1L1	0.310444444444444
MAGED1	1.446375
RESP18	0.62025
WFDC6	-0.53125
MT2A	-1.1165
C11orf56	-0.63275
KIAA1432	1.4
ROR1	0.598375
HSD17B14	1.12166666666667
ZFAND2B	0.7155
SAMD4B	0.18075
HEXA	-0.957
HNRNPU	0.102136363636364
USP39	0.432
NRD1	-0.183
R3HDML	0.31875
FLT4	0.505
OMG	-0.359666666666667
OR52N4	0.218
LOC399818	-0.95525
ELA2	-2.413
VENTXP1	-0.5865
RFC5	-0.9405
OR52L1	0.1735
PAX5	0.7945
FBXO2	1.99625
GMEB1	-0.224
AKT3	1.49066666666667
CRB1	-1.07683333333333
CTTN	1.22
UTP15	-0.203166666666667
HSBP1	-0.807833333333333
PHF11	1.72425
NDEL1	-0.2575
USP8	-0.50025
BAIAP2	0.154625
SI	0.6458
ARSJ	-1.90116666666667
BAAT	-3.0665
KCNS3	1.50483333333333
LOC126147	-0.154
TMEM37	-0.43825
C1orf162	3.342
MBD1	0.8121
ITGAL	-0.338333333333333
WDR73	-0.613166666666667
GKN2	0.517833333333333
ARFGAP1	-0.534125
SLC5A8	-1.03433333333333
ZBTB40	0.0159
CYP4B1	0.460166666666667
LYPLAL1	-0.08825
CHST3	-0.44925
MAP3K9	0.3675
BTAF1	-1.15116666666667
TFAP2E	-0.154
RBM35B	0.656
LOC441251	-0.433333333333333
ANKRD25	-2.477
UQCRC2	-0.255
MAEA	-0.0455
HYAL1	-2.8322
RNPEPL1	0.129666666666667
CPSF2	-0.908125
PSD3	-0.8235
ABCA13	0.075625
AGR2	-4.154125
GBX1	-1.868
HDLBP	1.11842857142857
ACY3	0.804
HECW1	-0.29925
ZNF519	-1.1605
HOPX	1.713
ZNF304	0.564875
OR12D3	0.702
FKSG43	0.3915
METTL1	0.114875
MFSD3	1.4364
PSPH	-0.724
CLCA3	-0.716
DARS2	0.4915
CDC25A	-0.641
BAIAP2L1	1.14125
B3GNT5	1.86
USP29	0.149
ARHGEF10L	1.2965
ATOX1	0.4985
ADAM30	0.465
DNASE1	0.011
STT3A	0.814916666666667
RAB6IP1	-0.96
PTN	-2.1935
C1orf106	1.76630769230769
HECA	2.0985
RNF122	0.72975
SLC22A18AS	-0.111
GNG8	0.315666666666667
ELP4	-1.38075
FAM65A	0.227833333333333
RPL10A	0.207666666666667
IRS4	-0.106
MACF1	0.8153
SEC24D	0.6745
LOC374395	0.716
TGFB2	0.888875
MDFIC	0.50625
CHRNE	0.763166666666667
PCMTD2	-0.441166666666667
ATP6V0D1	-0.276333333333333
MTA2	1.5375
LZTR1	-0.635166666666667
RAP1A	-0.0258333333333333
AXIN1	0.350875
POLR1C	0.482
TRIO	0.267083333333333
PLXNA4A	-0.415083333333333
C5orf33	-1.884
DEPDC1B	-0.618125
ZNF473	0.0428333333333333
MTM1	0.601
GPR107	-0.0185
CSNK1A1L	0.161333333333333
FLJ14154	0.63225
NLRC4	3.5595
ENPP4	1.03
PADI3	-0.0485
RNF170	0.66625
CG018	0.915166666666667
C16orf7	-0.402
KCNE1	-0.05975
NRM	0.174166666666667
SLC37A3	0.271714285714286
TPD52L2	-0.700333333333333
UNC5B	0.77425
C12orf12	-0.4604
SDHB	-1.13125
CLRN1	0.26325
NUDT10	-2.43533333333333
UGT3A1	0.00737499999999999
FBXW8	0.94925
RHOF	0.04425
PTPLAD1	-0.829875
MYO3B	1.04775
DERA	-0.06075
TPP2	0.1885
C19orf53	0.355166666666667
GINS3	-0.85875
ST6GALNAC5	0.9625
CHSY1	-0.6575
MGC15705	0.05
GPR83	0.210833333333333
EXT2	-0.1105
DOLK	-0.1515
TUBAL3	-0.78025
ACVRL1	1.5764
ABL2	0.0613333333333333
C14orf156	-0.862166666666667
PTPRZ1	-4.79457142857143
DIP2C	-0.706625
LAMP1	0.70975
RXRA	-0.2401
MAP3K5	0.17675
ALKBH1	-0.3655
PDLIM7	0.164
ARL14	-0.0265
SNIP1	0.0716666666666667
TIMP3	0.172416666666667
RGS3	-0.402833333333333
SPAG16	0.3447
ABHD4	-0.93075
ARHGEF12	0.641333333333333
GLUD2	-0.6865
RAC2	-1.4773
UAP1L1	-1.2195
SLC18A3	-0.372
YOD1	0.241583333333333
RALY	0.07475
HMOX2	0.697
DGKH	1.08475
DBNDD2	1.22716666666667
YIPF4	0.80725
THAP10	0.1945
ZNF513	0.7385
HAGHL	0.0326666666666667
ITGB4	0.918833333333333
CCDC141	-1.075
YTHDF3	2.39725
C5orf28	-0.295
RPL7L1	-0.932625
TMEM30B	0.562785714285714
ANKRD35	1.9485
DUOXA2	0.00775000000000002
TBC1D5	-0.1735
DFNB59	-0.353
HRH4	0.472
MYO6	2.4326
DNAJA4	2.165125
RBM24	-1.443
CEACAM20	1.5285
RBM23	0.000785714285714287
NGFB	-0.211
C1orf63	-0.5576
KRTAP7-1	-0.0135
PERLD1	1.32425
NPB	3.491
C17orf59	-0.1801
HSPBAP1	0.2165
SLC15A4	0.078875
PRTFDC1	2.96075
OSMR	-1.30164285714286
CYSLTR2	-0.3545
C19orf25	0.1835
KIAA1797	-0.243
NLRP6	0.0145
FAM105B	0.9943
SCRN2	-0.5315
LRRC58	0.708
RNF17	0.236833333333333
NEIL3	-0.6755
FAM137A	-2.00575
SKP2	-1.15775
PARVA	0.735083333333333
PKLR	-1.4665
RNF34	0.39925
A3GALT2	0.655
C12orf50	-0.0576666666666667
SUNC1	-1.01725
FAM102B	-0.5605
CCT2	-0.632
LRRC37A2	-0.957
ARF4	0.15
SIKE	1.02525
C8orf48	1.41633333333333
MBTPS1	-0.598571428571429
GPSN2	-0.0185
NCF2	2.5825
SLC12A6	0.113166666666667
MRPL48	0.72575
HMGN3	-0.328833333333333
LRRC62	-1.108
PAX9	-0.5015
FAM55A	0.1215
C20orf42	1.313
SCML2	-1.96266666666667
BCL9	0.671
FAM40A	-0.1615
C9orf41	0.047
ZNF774	1.2885
LETM1	-0.0155
PLXNB1	-0.347833333333333
NIPSNAP1	0.1975
USP10	-0.53975
F9	0.6385
LIPE	1.347
CNGB3	-0.21
C12orf52	0.49075
PI4K2A	-0.471875
MED8	0.0445
STAT4	0.7344
FGD4	0.0321666666666667
RNF145	-0.520666666666667
WDR32	0.5374
CLDN2	0.345166666666667
TCEAL8	0.1465
ZMYND8	-1.8078
PDXK	0.540875
GATAD2A	0.7605
PTGES3	-0.462
CCM2	-0.9085
TAP1	1.770375
ZNF670	2.371
ETS2	-0.894785714285714
C6orf166	0.174333333333333
PRMT2	0.2835
OR4B1	0.358
INTS8	0.5735
CCDC102A	0.2485
CCDC83	-1.94333333333333
ITGA1	-0.304
