Hybridization REF	TCGA-BH-A0B5-11A-23R-A12P-07
OSGIN2	0.5815
PDIK1L	-0.354166666666667
DARC	4.579
PIPSL	-0.2055
SHMT1	2.7745
CRISP3	-0.2175
POPDC2	1.50516666666667
ZRANB2	-0.691666666666667
FBXL8	1.09325
TRIP13	-4.25709090909091
EIF5AL1	-0.834
POU5F1P3	-4.3885
IL6	2.35216666666667
CXorf38	0.0706666666666667
IFNA16	0.8855
FBXL2	0.433666666666667
BRD1	-0.192
STATH	0.720666666666667
FBXO44	-0.4895
MCCC2	0.543
CDC2	-3.7608
C5orf23	0.0325
IVD	1.20033333333333
C10orf122	-0.47675
MSL3L1	-0.3414
MVP	-0.20375
EPOR	-0.0693
ZMYM1	-0.8615
BCL7C	0.132166666666667
PSTPIP2	-0.00970000000000002
LYPD1	-4.07375
OR8G5	-0.043
ZP3	-1.32183333333333
BCAS4	-1.76483333333333
EDG6	3.06575
ISY1	0.04675
PRAMEF2	-1.09125
CUL1	-0.096875
RNF213	-0.4158
CCRK	-0.3535
DHX9	-1.254
C13orf29	0.03825
NCKAP1	1.38816666666667
MRPL43	0.770214285714286
XPR1	-0.51675
PKN2	1.1817
PODNL1	-1.513
ZNF333	0.866125
DALRD3	0.59525
OPN1SW	0.5025
BTBD6	1.63275
C11orf82	-4.317
OR5P3	0.631
DUSP11	0.0055
L1CAM	-1.2998
NEK11	0.487166666666667
OR7E91P	1.174
CNTN3	3.8629
CREB3L2	-0.18125
ZBTB37	0.4085
KIAA1324L	0.987
NDUFB10	0.0726666666666667
NUDT2	0.26775
GTPBP8	0.262
CACNA1D	-1.364625
PRKAA2	-1.83
PRDM8	0.232
MGC16075	-1.07383333333333
KRT14	-0.173285714285714
PP8961	0.836625
MRPL18	-0.484
ABCG2	-2.59525
PACRG	1.56175
BBS2	0.098
KREMEN2	-4.281
FBXO21	0.19525
HNRPUL1	-0.05275
GRB10	0.77325
CLSTN1	-0.22525
LMAN2	-0.3103
C17orf61	1.4915
NIPSNAP3A	1.40475
INSIG2	-1.20733333333333
PCDHB7	0.835
STXBP2	-2.291125
CMAH	1.23625
SEMA5B	0.48975
ZNF155	-0.223666666666667
COQ6	0.6495
PRPF4	-0.73025
TSPAN15	3.0277
VN1R5	-0.42725
LATS2	1.48125
SELK	0.77725
PGK2	-0.112333333333333
MS4A1	-2.12225
TYW3	-0.3269
KRTAP5-1	1.7485
RCCD1	-2.158
BTN1A1	-0.52775
DDX28	-0.38825
TMEM65	-1.103625
LOC92345	-1.262
TTC31	-0.541
WDR46	-1.15666666666667
CHP2	-0.0208333333333334
LSP1	0.855125
ZNF542	-0.67725
EXOSC1	-0.2145
ARHGAP18	-0.0186666666666667
LRRTM4	-0.778
MAOB	4.28241666666667
CACNB4	-1.47125
MGC33846	1.449125
RANBP3L	0.16775
ATP5L	1.0505
ONECUT1	-3.176
NUDT9	0.07975
TMEM149	0.877
STX17	0.33625
IGSF10	-2.13925
TMPRSS9	-0.766
BMPR2	1.005
ALLC	0.72375
KLF7	0.66625
GCC1	-0.1954
TIMM9	0.0105
CDO1	6.24816666666667
MGC10701	-0.282833333333333
IFI6	0.901
FRMD8	-0.0705
MGAT2	-0.44175
WBP5	-0.1845
CNIH2	0.3985
KIAA0907	-1.9402
KCNH8	-0.592
CTSG	0.3105
GRIK1	-0.0603333333333333
CUL5	0.948375
FRMD1	1.4175
OR9A4	1.794
SYT6	-2.270125
FOXD4L2	-1.9995
ANAPC2	-0.689166666666667
OPN5	-0.191
TAF13	-0.65725
LYG2	-1.11675
GGNBP1	0.6275
C11orf40	-0.0255
OTX2	-2.801
REG4	-0.331666666666667
EIF5	0.7051875
PALB2	-1.07425
SEPSECS	0.1697
RNASE3	-0.9535
TRIM49	-0.5125
POLR2K	0.1091
GPR42	1.2495
C8B	-2.243
SASS6	-1.23225
PREB	-0.740666666666666
OR3A3	0.736
TUBA8	1.629625
IGLV2-14	-2.158
STIL	-4.62625
ANKFN1	-0.819166666666667
NME7	-1.2555
HOXC12	-1.65025
UBE2C	-3.9215
FHOD1	-0.097375
CDK2AP1	-0.7865
OR6K2	0.98375
DHPS	-0.089
RPL5	0.885666666666667
TRGV5	0.451
LOC541472	1.1585
HCCS	-0.1396
DENND1B	-0.4165
LHX3	0.455
OR5D16	0.19
CXorf57	-1.22583333333333
IRF2BP1	0.346
NDST2	0.481833333333333
LCE3D	0.023
BOLL	0.0378750000000001
SYT3	-0.95575
PIH1D2	-0.539
C20orf7	-0.103333333333333
IL1R2	0.8405
SLAMF9	-0.429
PPME1	-0.954875
PIK3CA	1.472
TRAPPC1	-0.30775
COLEC10	-1.87725
SLC9A6	0.00849999999999999
PDDC1	-0.1145
CCDC53	0.6515
GK3P	-1.777
DAZL	-0.6515
BRI3	1.09675
SDK1	1.119125
CYP2C18	0.343
IFI44L	2.7245
RPL3L	0.9175
FUT9	-1.3682
KIFC2	-0.203833333333333
PMP2	0.1165
SLC4A9	-0.4735
PLAG1	0.247833333333333
MYCBP2	1.88316666666667
OR4E2	0.643
CCDC65	-0.118
C16orf82	0.423125
ENTPD4	-0.954375
BRP44L	1.949625
PMP22CD	0.474
TMCO4	1.55183333333333
KCNN1	-0.3606
WDR35	-0.07875
CCDC80	1.807875
C3orf31	-0.27225
SLC7A9	-2.114
TMEM190	-1.9465
DBC1	-1.79166666666667
FADS3	1.29916666666667
PDZD8	-0.385166666666667
GRM5	0.5145
AZGP1	3.4818
PEX3	-0.0055
MED1	-0.200857142857143
ATG4C	-0.545666666666667
HNRPH3	-0.702875
FAM109B	1.4945
C4orf17	-0.504
CA10	1.464
OPRD1	0.4
CCL16	-1.323
SACM1L	-0.5635
CST6	1.15475
CD63	1.8055625
LGI1	-0.908
ZNF784	1.08875
CRYBB1	-1.4385
CX3CL1	1.85075
TOP2A	-4.7295
GYPB	-3.801
GADD45GIP1	-0.361
FEN1	-3.142
IGF1R	-1.463
WDR72	-3.257
PURG	-0.8494
DEFB126	-0.76525
PKD1L1	0.30725
CAV1	2.0183
GNPDA2	0.8602
DGAT2	4.2885
NLGN1	-0.82625
STRBP	-1.6585
HPRT1	-2.77083333333333
FANCI	-4.0445
PSMA7	1.321
DBF4B	-0.5435
TTF1	-0.14775
RAD54L	-3.37475
ELOF1	0.18775
PLAGL2	-0.713875
ZNF256	-0.26175
HMGCL	1.46775
MSI2	-1.92416666666667
RPESP	-1.642
C11orf60	1.00025
ABCD1	1.4235
ACAA1	1.1858
SPARCL1	6.20178571428571
IL6ST	1.251
ZNF319	0.3045
TMEM109	0.3961
FAM90A1	-1.59066666666667
IL22RA1	-0.9835
ATP4B	0.4605
TEC	-1.255
C7orf30	-0.445
TXNDC2	-1.61783333333333
ABCB4	-1.04775
KIAA1191	0.17025
C9orf38	0.4935
SFTPB	0.18325
CNTNAP2	-2.75033333333333
FRK	-1.689
TBX19	-0.94975
CHD4	-0.7325
C6orf26	-2.96283333333333
MOSC2	3.08375
IKBKE	-2.04525
HIF1A	-2.00933333333333
LOC595101	-0.084
RELA	0.253833333333333
TMEM16B	1.45483333333333
ABHD12B	-4.20625
TSEN34	-0.73275
KIF18A	-5.23525
TXNDC9	-0.628333333333333
SPATA2L	0.8245
SEMA4G	-1.707
C21orf91	0.48575
MATN1	0.00900000000000001
KCNIP4	0.284166666666667
TUSC1	1.468625
OR4C15	1.64175
ARMCX6	-0.08675
WBSCR27	-1.20683333333333
OR52I2	-1.0675
KIAA1604	-0.07575
DYNC1I1	-0.327
PPP4C	-1.18775
SLC47A2	-1.93366666666667
TREH	0.2115
CD48	0.257166666666667
ST14	-1.65033333333333
PKN1	0.112
SPON2	1.7335
XBP1	-1.9395
SFRS12	-0.6555
EFCAB6	1.10075
SELT	-0.26475
SLC39A2	-0.333
ERF	-1.30483333333333
ARL3	0.23075
SURF6	-0.8752
MLLT10	-0.0854761904761905
FLJ11171	0.116833333333333
TDGF1	-3.75333333333333
ERCC6	0.2215
EIF2AK4	0.531
BAZ1A	-0.684666666666667
LRRN3	1.54933333333333
TMC3	-0.7605
EFTUD1	-0.40275
PTPRO	0.4806
CLEC12A	1.400875
ACBD4	0.617125
ZDHHC14	-1.2825
OTUD7B	0.4825
ACTB	-0.5149375
MSRA	1.307625
LCE5A	1.494
IFI35	0.466
BSCL2	-0.373333333333333
ANKRD12	0.627333333333333
CFHR2	1.31175
RGAG1	0.0375
HSFY1	1.5115
SLC30A5	-0.34525
IMPG1	-0.22
GPR109A	2.0485
ZNF185	-1.81925
IYD	0.016
NPCDR1	-0.099
SERPINA13	0.2295
HMGCLL1	0.2705
NEUROG1	1.4625
UBQLN1	-0.410875
LIN37	0.785
SOCS2	0.683
DSCR4	-1.69928571428571
XKR6	-0.33975
GPR142	0.236
KRTAP13-3	0.7325
CCDC15	-1.41733333333333
MOS	0.919
CD1E	-2.13
OFCC1	0.570833333333333
FAM83D	-5.36425
SRFBP1	-0.84225
C9orf96	0.4545
DHDH	-2.6215
CCDC90A	-0.3635
RABL3	1.01305
CD320	-0.323333333333333
ANGEL2	-0.280666666666667
MRPL21	0.1035
SMG6	1.03966666666667
INSR	2.313375
FLJ14816	-0.393
GLRB	-0.187666666666667
C9orf89	-0.154
CIZ1	-0.190125
URG4	0.206333333333333
LRDD	-1.03416666666667
CBY1	1.35416666666667
NFX1	0.465125
MTERFD2	0.563285714285714
C19orf23	0.473
PGC	-2.46675
IER3IP1	0.5161
RASAL2	0.735
C1orf89	0.10025
SYNJ1	-0.641625
NFKBIE	-1.84775
FLJ40125	-1.454
TCEB2	-0.1269
NOG	-1.396
POLR2J2	-0.231666666666667
HLA-B	1.60725
PCDHA1	-0.3735
PPP2R2B	-0.7665
ARHGEF17	0.414
TCF7L2	2.03792857142857
CHD5	-0.618
ZNF431	-0.876625
TBC1D25	0.311
ZNF800	-0.42425
SCUBE2	0.623545454545455
MYCBP	-1.78383333333333
GPX5	0.158
C6orf129	-1.64966666666667
QSER1	-0.750166666666667
ULK2	1.8965
PIGO	0.106666666666667
NRCAM	-3.19746153846154
SLC35E3	-1.069
CSRP2	0.14675
HYPE	-0.95425
MAPK15	0.6255
MGC14327	-0.072
TIMM13	-0.907666666666667
ZNF462	0.4005
GBA3	2.44125
TEX13A	1.081
MCM6	-2.20611111111111
MTRF1	-1.05625
ABCA7	-0.07275
EIF4A2	0.34975
ZC3H10	1.0274
RPGR	0.619333333333333
C20orf94	-0.9585
RP1L1	0.04825
GPR125	0.41925
USP22	-0.0850714285714286
OR1L4	-0.38
MLZE	-1.03325
FLJ32065	0.478
PTCD1	-1.234
CRTAC1	1.18333333333333
BXDC2	-1.6545
C18orf1	-0.0913333333333333
FAM107A	4.62128571428571
EFNA3	-1.4155
P18SRP	-0.099
CAMKK2	0.553833333333333
KIAA0649	-1.22875
NES	0.442
HS6ST3	-1.784875
PON2	-1.48575
TCP11L2	-0.064
CLEC4A	1.32025
PRR12	-0.366
MLXIPL	2.2098
C2orf50	-0.224
ZNF28	-0.231
ENC1	-1.19066666666667
MAP2K1	0.0775
FKSG2	2.639
KIAA0430	0.90475
PTP4A1	-1.006
GPR156	1.65
GTF3C6	-0.86475
UBR2	0.3723
LOC388272	-1.12625
MAK	-0.334833333333333
ACOT4	2.944
STC2	-3.90733333333333
PIGW	-1.94
SAE1	-1.1245
COL6A1	1.14840909090909
OAZ1	-0.225666666666667
STMN4	0.175833333333333
EDG3	0.0546666666666667
SGCE	0.800166666666667
IL11	-2.97266666666667
PRSS8	-2.475625
YIPF5	0.8215
WNT4	0.7375
CSN2	1.1574
TCF7	-2.023125
TDO2	-2.019
SAMD9	-0.7724375
S100A7A	-1.939
MMRN1	3.83933333333333
GKAP1	1.84675
AKR1C3	1.74175
RNF19A	0.407125
GMDS	-1.449
YKT6	-0.415
SPARC	1.3161
C12orf31	-0.689
UBE2V2	-0.967
FBXL18	-0.8405
KIAA0460	0.38575
ADAM22	-1.50385714285714
SERPINC1	-4.5485
KCTD21	0.59475
MYOHD1	-2.90775
ZNF37A	0.02
GTF3C1	-0.847833333333333
CTSZ	1.68525
PRNPIP	-0.92575
DRD1IP	0.5705
NR1I2	-2.6495
ZNF266	-0.1164
SPAG4L	-0.1855
COX4NB	-0.90975
SAPS1	4.13916666666667
APOA1	-3.19875
TATDN1	0.287166666666667
C10orf82	-2.3505
KPNB1	-1.2335
FOXO3	1.23516666666667
CRYBB2	-0.8765
ZBTB5	-1.202
SLC25A38	0.42075
DCTN2	-0.00216666666666667
IFT20	0.144
CTHRC1	-0.1585
C1orf31	-1.30275
UHRF1	-3.500375
GPC6	2.2795
C10orf54	3.454
MCF2L2	-0.2634
WNT9B	0.26975
OLA1	-1.20875
FAM120B	0.62925
TTLL10	0.11
CYorf15A	-4.5425
RELN	-2.20555555555556
SCN2B	1.45108333333333
MFHAS1	-0.94725
NKX3-2	-2.25366666666667
RASGRF2	2.5315
SSBP1	-1.1125
KPNA6	-0.350071428571429
LOC389118	0.561
HS3ST4	-1.8503
SUPT7L	-0.41275
FLJ32658	-2.262
IGFBPL1	-1.12925
KIAA1641	-1.8769
SHKBP1	-1.13066666666667
CSF1R	4.8725
NAGK	0.362
MYL2	2.01175
HIST1H4C	-1.63666666666667
TOMM7	1.204
ADAMTSL3	3.45
TNFSF14	-0.57825
PRRT2	-2.574
VTA1	-0.59925
AOAH	1.515
CRISPLD2	2.85935714285714
PNN	-1.1358
TA-NFKBH	-0.02375
ESPN	-1.622
RBM43	-0.1415
KIAA1267	0.507
DDX3X	0.763611111111111
KIAA1576	-4.22975
PLXDC1	3.0735
FLJ25801	-4.012
HNRNPL	-0.488
RUNDC3A	0.440833333333333
CASP12	2.747
SH2D5	-0.620625
RPL26L1	-0.559
OR51A7	0.42325
HDC	4.162
C2orf16	0.125666666666667
SYTL3	2.107
GOLGA4	0.8995625
NOTCH1	0.4765
ATPAF2	0.29925
ECD	0.08925
SSX5	0.312
SNAP91	-0.1655
OCA2	-3.90075
PNPO	-0.220166666666667
DAPK1	-0.167
PINX1	-0.097
SELENBP1	2.15425
NEK3	0.689583333333333
TMED4	0.0977142857142857
SSTR4	0.2785
FOSL1	-2.4651
CD40LG	0.21
CES1	1.72916666666667
DCI	0.465
B3GAT3	-0.369
STK17B	-0.26325
CNTN6	0.9945
CYP3A4	2.755
MBOAT2	-2.08128571428571
PISD	0.664125
USP1	-1.5365
PYDC1	-0.2925
CENPM	-2.828125
SAR1B	0.664
TTC7B	0.301625
DP58	-0.1565
GPC1	-0.06675
RBL1	-1.9605
TMEM137	-2.96233333333333
TOB1	0.0535833333333334
TCEAL1	0.476833333333333
CENPF	-5.42936363636364
C6	6.779
PRSS1	-3.59825
PPIL6	0.557
C6orf124	-0.7995
ODZ4	-0.6895
SNCB	-0.1355
NDUFB9	0.377625
CNOT6L	0.531
S100A9	1.58666666666667
TRIM50	0.0635
KCTD1	-0.3248
WDR63	-0.807
SPEF2	1.072625
RNGTT	-0.725833333333333
CXorf22	0.263
KCNK16	-0.08675
CEP250	-1.6055
ATPBD1B	-0.26675
KCNJ2	3.566
MT1B	-0.09
ZNF684	-0.5105
SLC4A1	0.6405
PDHA1	0.86625
ZNF492	-0.9035
TKT	0.05875
BYSL	-1.19
RNF38	0.828375
AHDC1	0.025
KLHL2	0.507
CMTM8	1.34
DMP1	-0.8305
HERPUD2	0.367625
CRTAM	1.36116666666667
ZNF572	0.00575
TMEM16J	-2.3625
HSD17B2	-4.069
UBE2G1	-0.17425
AHSA2	-0.83625
PELI2	1.3715
TPX2	-4.86875
ATP9B	0.705166666666667
DAZAP1	-0.185875
HMGCS2	0.0256666666666667
C17orf38	0.559
B9D1	-0.436375
NKX2-5	-0.831
KIAA1276	-1.32325
LILRB2	3.2745
CSTF1	-1.33733333333333
BTN2A1	-0.585166666666667
C15orf48	-1.0695
IGF2BP3	-3.7825
FAM113B	-0.829666666666667
HRG	0.161125
ZNF131	-1.38775
USP47	1.42942857142857
CCDC88B	-1.716
HCN1	-0.4681
HTN1	-0.731833333333333
SYCP3	-0.71275
C13orf23	-1.2961
PAPOLA	-0.8123125
AATK	-0.3131
MSH3	-0.0265
NDUFAB1	-0.29475
ITLN2	0.935166666666667
BAK1	-1.27733333333333
MRPL45	0.428333333333333
MTNR1B	0.449833333333333
LOC645843	0.69
SPECC1L	0.085875
PGCP	1.46775
SPN	-1.24875
GPR143	-1.83383333333333
ZNF576	-0.0796666666666667
TMEM39A	-0.0171
ATP5D	0.782
MAGEB3	-1.746
RPS5	-0.0623333333333333
ANP32E	-1.785
MTMR1	-0.62575
YEATS4	-1.85875
SYNGAP1	-0.41
PCOLCE	-1.22133333333333
MNS1	0.1435
PCYT2	2.31083333333333
ZNF182	-0.6775
LAX1	0.208375
SPPL2B	1.126
ELOVL5	1.8214
PCDHAC1	1.634
B4GALNT1	-1.79883333333333
BLOC1S2	-0.211125
ZNF673	0.0522
ARHGAP21	0.288666666666667
IRX5	0.647
LRFN5	-0.0391666666666667
FAM7A1	2.29
RAB19	0.1165
GINS1	-4.49625
ITM2B	2.4978
PAPSS2	0.99
OR5BF1	0.634
ACSL3	-1.163125
KIAA1919	-1.592
GLT8D2	2.238
UTRN	2.11007142857143
CNN1	1.6785
HISPPD2A	-0.440166666666667
SDAD1	-0.034375
SIGLEC9	0.0221666666666667
RPL35	0.469571428571429
C22orf26	-0.2015
IMPDH2	-0.61875
WDR69	-0.2465
SEC14L5	0.463833333333333
CLTA	0.41925
RP11-529I10.4	-0.858
GPR37L1	0.706166666666667
OGDH	0.101916666666667
ASB13	0.0165
ZFP14	-0.56125
ZCRB1	-0.0646666666666667
KPNA3	0.09475
HSPA1L	1.21625
RHOC	0.238
LOC554175	0.12075
PPP3CA	1.0997
SLC1A7	0.776
ZNF529	-1.00033333333333
RBED1	3.2325
DDB2	-1.28525
FLJ11286	0.0666666666666667
SPATA1	0.6195
MKNK1	0.778166666666667
DYSF	1.97333333333333
ALKBH2	-0.687
NKD1	-3.36833333333333
C1orf174	-0.69225
PLEKHO1	-0.203
ASB10	0.55225
RING1	-0.159666666666667
NPC2	1.241375
AVPR1B	0.2605
YTHDF1	-0.51375
LMAN1L	0.4975
GSG2	-3.903
CEP170	-0.1407
RPS4Y2	-4.55825
MSH6	-1.603
HECTD2	0.293166666666667
ZNF556	-3.9045
PLEKHC1	2.2016
AIRE	0.269
BCL2L10	1.2215
LMOD3	0.965
ZBTB8	0.5323
FOXA2	-3.1302
SLCO2A1	3.3695
C3orf46	-1.123
PRDM16	0.886666666666667
TMEM98	-0.40975
FRMD5	-5.528
PDE6C	-0.049
C1orf216	-0.558
EP400	-0.647142857142857
PTK2	-0.187166666666667
RNF217	2.30375
NDUFA8	0.4655
ZFAT1	0.0215
LAMP3	-2.16283333333333
GLTSCR2	1.358875
NPW	-1.784
LLGL2	-2.0287
PPM1K	-0.2815
C20orf177	-0.5955
KIR2DL4	0.7641
NFKB2	-0.33775
C21orf122	0.308833333333333
HESX1	-0.803
GPR114	-0.357666666666667
SLC25A35	0.532333333333333
GNAT1	1.0565
ORAI3	1.06175
FAM76B	-0.4565
TMEM99	-0.35
TRIM29	-1.7625
CDS1	-1.62475
RHEB	0.00140000000000001
C4orf27	0.0065
RAB3A	-1.05075
OTUD6B	-1.78725
GPD1	4.76975
CDH15	-1.56633333333333
NPM1	-0.475714285714286
TMEM117	0.00599999999999999
PRPS2	-0.2945
GCK	0.7895
ADRA2A	5.92933333333333
TSPYL4	-0.427333333333333
TASP1	-0.57075
WDR19	1.17025
C10orf38	-0.39775
PDE4C	-0.2945
FYB	-0.9315
C1orf55	-0.931166666666667
PPFIA3	-1.79175
RAD18	-1.88575
C12orf44	-0.398333333333333
CRYBA4	-0.674
HVCN1	1.68175
TAF10	0.290666666666667
C16orf48	-0.592
DEPDC5	0.235333333333333
LTBP1	-1.9135
MAPRE1	-0.3745
FGF8	0.961
C3orf52	-2.29775
SENP7	0.335333333333333
LRRK2	2.58275
RUNDC2A	0.885833333333333
KIAA0355	1.4425
CPEB1	-0.83525
PPEF2	0.315
ABI2	-1.39516666666667
KIAA0317	-0.330125
ATF1	-0.388833333333333
DYNC1H1	0.646875
DIP	0.58
TMEM33	-0.572176470588235
POLDIP3	0.25475
C7orf24	0.92
GPR171	1.735
CDC6	-4.95433333333333
PLD1	0.4301
ITFG2	0.197
NDUFC1	-0.0735
AKNA	-0.881
NBR1	0.3335
PKHD1	-0.179666666666667
HPS4	-0.4603
MAFA	1.83525
ULBP3	-0.79375
DIRC1	0.076
IMMT	-0.241625
C22orf13	0.740916666666667
CEL	-0.081
MARK3	-0.24125
ADAMTS2	2.74425
ARPC3	-0.553666666666667
TMEM10	0.826625
NPHS1	-0.065
BRD8	-0.508166666666667
WDR12	-1.872
IDI2	0.09475
HOXD13	-1.907
OR8G2	-1.991
SLAIN1	-0.67775
GABRQ	0.18975
NR2C2	-0.9655
NKTR	-0.6778
TLE2	0.647
KIAA0892	-0.522333333333333
AURKA	-3.53427272727273
GPRC5C	-1.32466666666667
TBC1D9B	0.570625
PNPLA6	0.260833333333333
AP3B1	-0.15
NAG	0.735625
C11orf68	0.27225
AKR7A3	0.297
AHCYL1	0.602833333333333
COP1	0.886166666666667
RPP14	-0.227333333333333
PCDHB18	0.88825
CDH24	1.65075
KRT17	-1.6143
LACTB2	0.417
DDX24	0.305
PHACTR1	-2.6715
SLC35E2	-0.10525
LOXL1	-1.944
IQSEC2	0.77725
RGSL1	0.829
PCDHGC5	-0.285
MEGF10	-0.729375
PRRX1	1.59383333333333
ASTE1	0.445166666666667
C6orf159	-0.58075
MYOD1	1.6475
GAA	-0.74375
ZNF747	0.44925
KLRC1	-1.262
IL1RL2	0.112
GDF9	0.45775
GPR119	0.1265
TRAF2	-1.165
HCK	2.42583333333333
BMP6	0.341
IL8RA	1.447
FLJ35848	-1.68675
EFHA1	-0.00825
CDSN	-0.866166666666667
C14orf54	0.222
LSM3	-0.472625
ZFP41	-0.1875
C9orf126	0.612333333333333
VIT	4.4085
SPCS3	-1.0585
DEF8	-0.7727
CHAF1A	-2.18333333333333
C1orf165	0.210666666666667
ZFPM2	3.081
FTH1	0.85975
SLC35F1	2.71675
YWHAH	-0.735
C17orf66	0.2525
ADRB1	1.35833333333333
FOXL1	-0.095
RG9MTD3	-0.172833333333333
UMPS	-0.372875
MGC13008	0.1805
KIAA1161	0.9945
CCDC77	-1.663
C12orf65	-0.0521
COG4	-0.0371666666666667
RCP9	-0.334
RP4-692D3.1	1.65233333333333
CDC2L5	-0.12325
MGC7036	1.25816666666667
DNAJC11	0.0445
GDF2	-0.0981666666666667
TIMM17A	-1.391
HNRNPA0	-0.0747
OR2H1	0.124
PCBP1	0.487375
COL23A1	-1.785
LRRC2	3.70707142857143
NSD1	0.380571428571429
FLJ37078	-0.857375
WDR91	-0.048
TMEM179	0.1595
DSCR10	1.8015
CNDP2	0.2486
FYN	0.944
BEX2	-3.33033333333333
KCND3	0.28675
YPEL5	2.901625
LRRC42	-1.45266666666667
C17orf45	0.800125
ZNF649	0.1009
LOC150763	2.302125
COL5A2	0.595333333333333
CNGA2	1.582
ELA2B	-0.293
RAB9B	-0.9465
FAM100A	-0.5755
NAIP	-0.903642857142857
MYOZ2	0.907
SPATA12	-0.105
XRCC4	-0.935
CYB561	-1.2681
CHST10	-1.27125
BAI1	-1.1755
BRSK1	-0.739166666666667
C17orf89	0.349125
PDE6H	-0.826
FLJ20309	0.4221
MAP7	-1.342875
SCN4B	2.52975
SPAG9	-0.2624375
SERTAD1	0.405
FLJ21963	3.0145
ANTXR1	-1.0239
TMPRSS13	-0.2865
ETV7	0.691666666666667
DGAT1	2.63416666666667
NKIRAS1	1.11483333333333
TAC3	-3.205
CORO1C	-0.590583333333333
RAD54B	-2.32975
HRASLS3	5.78516666666667
C21orf42	-0.08525
BARD1	-2.33333333333333
ZNF177	-0.0383333333333333
MIP	0.7395
ZNF442	-0.691
F2	-3.2916
GRIA1	0.9175
GALNTL2	4.5535
WNT5A	-2.7414
LENG9	0.161
hCG_25371	-0.4885
FOXR1	1.377
TRA@	0.9184
PWWP2	0.75375
C1QTNF7	5.6725
SLC7A4	0.67725
C4orf7	-0.451
C17orf80	-0.337166666666667
KLK4	0.389166666666667
IL31	0.768
TMEM176A	3.81425
CTNNB1	-0.8425
BHLHB2	-0.92825
TMEM185B	-0.623833333333333
ARD1B	0.29775
C1orf93	-0.742
BRUNOL4	-0.4595
LOC541469	-0.202333333333333
UPK2	0.5415
GAS8	-0.037
PATE	3.7165
IMPACT	0.653875
WNK4	-2.48366666666667
HNRPLL	-1.170125
GAD2	1.24125
ITGA6	0.93225
BMP15	0.141166666666667
CYP2A7	2.255375
RIC8A	-0.15325
CCND1	-2.53808333333333
USP35	-0.146
DSCR2	-1.3795
CCL4	4.873
ZCCHC10	-0.5155
NOL11	-1.1005
TRPM2	-0.354916666666667
PSMD2	-1.11990909090909
CHTF18	-3.1145
USP18	0.846
RRAS	2.075625
LAMC3	-1.5655
TOX	-3.19483333333333
PCDH15	-0.5325
GABRG3	-1.96875
NUDCD2	0.299
SGCZ	-0.2955
KCTD17	-0.4217
SPSB2	-0.7505
TPPP3	3.65283333333333
CILP2	-0.362333333333333
CALB2	5.179625
CEBPZ	-0.376333333333333
ZNF479	-0.37475
FMOD	5.65533333333333
C21orf66	-1.42921428571429
CLN6	-0.6675
ANAPC1	-0.753875
SH2D3C	2.89275
PTPN14	-0.1741
TRIM42	0.67575
APTX	-0.28125
SNRPG	-1.35766666666667
BMS1	-0.51575
MAGEA3	-3.8105
NFATC3	-0.0925833333333333
LRRC45	-0.807833333333333
ARS2	-1.27671428571429
LRIG1	2.47783333333333
EPSTI1	0.251333333333333
PRSS27	-0.4105
ERC2	-1.0245
PRKACB	-0.117785714285714
PRDM13	-4.552
HCG27	-1.67875
KLK12	-5.2525
HSD17B7	-1.1875
ZNF354A	0.22075
PCDH11X	0.339
DMGDH	3.43425
PCBD2	0.0748333333333333
TMC6	-1.123875
RIMS1	-0.00174999999999999
SF3B2	-0.175333333333333
RCN1	-0.368833333333333
CPB1	2.35
BCAR3	0.697
FCRLB	0.69925
PAK1IP1	-1.02325
OR10H1	0.511
KIF9	-0.4414
PITPNM2	-0.268125
L3MBTL4	0.46425
TGFB1	-0.9142
ZXDC	0.1475
SLC6A16	1.30325
SRrp35	-1.3855
LRRC8E	-2.32075
PPIAL4	-1.16058333333333
EOMES	0.474
PAX2	-1.0165
SCARF2	0.503125
PSEN2	0.652916666666667
PCDHB13	0.204666666666667
C10orf28	-0.20175
DHRS7B	1.27321428571429
C1orf131	-0.79475
ASB1	-0.2394
ZNF223	0.514
LCMT2	-0.25875
MEP1A	-1.17525
TMEM53	1.864
RSPH3	0.4235
C10orf33	0.61
LOC644285	0.32
PTPN9	0.278833333333333
ABCA12	-4.28
CCDC37	-1.93375
RUNDC1	0.1203
YES1	0.0463333333333333
FAM120AOS	0.355
OR5M3	1.2715
PPP1R3F	0.266583333333333
IL13	0.0261
MDFI	1.72575
PRNT	0.936333333333333
ZDBF2	0.54
OR10C1	0.697
CLIC1	-1.18883333333333
LILRA5	0.486166666666667
CSAG1	-3.32966666666667
TREML2	-0.6085
FAM125A	-0.0316666666666667
ZNF74	-1.355
FAM104A	-0.385625
LRRC39	-0.907
SAMD5	-2.00325
HYAL2	0.9725
HIST2H2AC	-0.089125
IGFBP5	2.42982608695652
NRTN	-1.72716666666667
KIAA0556	-0.3602
FAM29A	-2.17116666666667
JMJD2A	-1.1145
EPHB1	0.1575
POLD4	0.82625
ANAPC10	-0.0035
LRRC36	0.143
MEGF6	-0.306375
LPHN3	1.569
BMP10	0.655833333333333
C21orf55	0.8655
CREM	-0.327875
PTGER4	1.28083333333333
METAP1	-0.719125
KCNQ1	0.989833333333333
NR2F2	0.2445
