Hybridization REF	TCGA-BH-A18K-11A-13R-A12D-07
CENTA1	-0.15
UNQ9433	-0.6135
ATR	-0.1635
DDX49	-0.239833333333333
PAQR8	-0.929166666666667
C14orf174	0.0255
GBGT1	-0.26225
THAP1	0.3385
OR10K1	0.7015
RASIP1	-0.256666666666667
DPYD	1.2974
DOHH	-0.9865
C18orf45	0.43375
POF1B	2.6344
ZNF552	1.3885
USP32	-0.6435
MED27	-0.406
C14orf149	0.234833333333333
PRDX4	-1.8085
ABHD12	-0.1104
AGT	-3.0425
SLC22A14	-0.12475
C1orf58	-0.10425
PILRA	-0.1395
ABCF2	-0.867875
C17orf85	-0.6244
TKTL1	-0.70675
FGF1	2.86575
IL6R	-0.0561666666666667
VPS25	0.01775
CHRNB2	1.065875
COL7A1	-0.7925
LRRC48	2.75233333333333
SPG20	1.47608333333333
COX10	0.28625
GCA	0.62775
ECEL1	0.0583333333333333
GLG1	0.0401666666666667
SRD5A2L2	0.931666666666667
MUTYH	-0.646125
ZNF70	-0.52325
L2HGDH	-1.097
GPATCH2	0.07975
ZNF655	-0.144125
ZNF227	0.392833333333333
MCOLN2	-0.855166666666667
NQO2	0.3685
KCNQ5	-0.597
NEU1	0.317
QRICH1	-0.0065
ZBTB20	2.23766666666667
RPUSD3	-0.54525
EPGN	-1.44183333333333
TSN	-0.0280833333333333
SPRY2	0.9085
LZTFL1	0.42475
GMFB	-0.38575
PBEF1	-0.1122
HBG2	-3.47366666666667
TMEM8	-0.72875
PALM2-AKAP2	0.124
NFYA	-0.69425
FAM108A1	0.3775
PBLD	1.012625
NRG4	-1.83025
PIGF	-0.62475
PTGER1	0.211
NOS2A	-0.523666666666667
C21orf34	1.98483333333333
C21orf51	0.0424166666666667
IL17C	-0.2115
TRMT6	-1.1965
ETV2	0.3395
CCDC109A	-0.47825
MYLK2	-1.8465
ATP10A	0.6751
DPH4	-0.65125
C5orf5	0.215166666666667
KCNA4	1.1615
NMNAT2	0.626
GLYATL2	3.9125
LSMD1	-0.296625
IL23R	-1.68325
NRF1	-0.3455
MUC15	1.554
PRDM12	-2.6085
PAQR4	-2.192
RBBP6	-1.0401875
IFI27	2.9845
SKAP2	0.550166666666667
TAGAP	0.998875
TJP3	0.6995
C9orf61	3.77825
IDS	-0.322785714285714
PARG	-0.058
LOC131149	-0.4805
DYRK4	0.230833333333333
MICALL1	-0.306
GALR2	-0.224
GPBP1L1	0.65275
TBX21	2.87275
KCNJ6	0.0591666666666667
GGN	1.03225
CASP5	0.721166666666667
RNF182	-3.90375
BRD4	-1.24425
DOK4	-0.4245
SLC46A2	0.690666666666667
SOX9	1.40175
ZNRD1	-0.561333333333333
PRR6	-2.67875
FAU	0.47825
DTNB	0.888166666666667
CARD9	0.35175
STS-1	-1.84
SLC4A5	0.27675
NSBP1	-0.554
UGCGL2	-1.1245
POTE15	-2.048
NOXA1	0.98625
RP13-347D8.3	1.52925
SAMD10	0.914166666666667
EP400NL	-1.76625
TCF21	-0.419
AMELX	-0.137
JPH2	1.3046
SLA	0.483125
DLST	-0.701666666666667
SEPT12	0.4085
RGS20	-3.332
LXN	1.222
ZNF419	0.378
UPK3B	-0.0211666666666666
RELL1	1.23575
ESPNL	1.224
KLHL21	1.352125
PI15	0.814
C2orf61	-0.608
LOC407835	-0.785833333333333
RER1	0.366666666666667
ELAVL2	-0.426
MGC26718	0.18575
KLF2	2.09525
TNFAIP8L3	1.18625
TFE3	0.8325
C11orf17	-0.243375
15E1.2	-2.43725
SNRPC	-1.3525
DLGAP1	1.05075
PGLYRP1	-0.059875
OVCH2	1.4135
IRF7	0.4749
SET	-2.2526
NAB2	-0.4275
LRP5L	-0.339
FAM120A	-0.5746875
ASCL2	-0.417666666666667
SHH	-0.4125
ATP5H	-0.383
THPO	-1.036
TYRP1	-4.35433333333333
HIST1H3E	-0.336666666666667
EIF2S1	-0.760277777777778
TNFRSF17	0.1405
TARSL2	0.7455
NKX2-8	0.31675
C1orf115	2.53775
LOC56964	0.379
KIAA0841	-0.055
ISCU	1.2575
TTMA	-0.0705
ZNF414	0.1905
LOC441150	0.69825
RAB15	0.75275
HBP1	2.245
TNNT2	-1.13683333333333
CECR5	-0.77125
PHGDH	-1.010875
JRK	-0.6634
XPO4	-1
FAM131C	-0.002
ARHGAP25	0.889166666666667
CA9	-3.78644444444444
GPR62	1.17283333333333
TLX1	0.2135
GPS1	-0.4395
OR2M2	0.729
BDP1	-1.46192857142857
FAM70B	0.265
RPS29	0.1105
MKLN1	-0.0252
TSPAN19	-2.751
SLC29A3	0.1323
LGALS4	0.8015
USH2A	-0.304666666666667
NF1	0.337833333333333
APOBEC3A	-0.34
IMPAD1	-0.135
OLR1	-1.2305
NRAP	-0.057
HCFC1R1	0.517833333333333
TAOK2	0.526833333333333
MCM10	-4.839
MAP4K3	0.54875
CBS	-2.929625
CLK3	-0.0168
PCDHGA5	0.0065
ELF4	-0.594
FAM71A	-0.073
C11orf49	0.08175
CLIP2	-0.027
BTBD9	0.2259
ZNF524	1.734
KDELR1	-0.271333333333333
ZNF509	0.0305
NCSTN	1.4035
ZNF533	-0.1085
PARP4	-0.428625
GALNT9	-0.3165
NPY	-3.2585
BEGAIN	-0.347166666666667
TMEM77	0.452333333333333
FOXRED1	-1.09266666666667
SLC16A2	1.657
SLC35B1	-0.8805
GK5	-0.4845
SDCCAG10	-0.60025
C4orf20	0.58575
SLC9A2	-1.57525
ADD1	0.423071428571429
TAL2	-1.33783333333333
ACLY	1.671
DNAJC1	-0.089
SOST	-2.0795
USP43	-0.642166666666667
CYP4F12	-0.8705
FKBP5	1.517375
CHCHD5	0.5154
NUDT22	0.08675
CCDC85B	-0.6755
OR51G2	0.071
STRN3	-0.0295714285714286
TMOD2	0.305
FLI1	0.6535
MAB21L2	1.16833333333333
DGKQ	0.39975
VPRBP	-1.23866666666667
SCNN1B	0.6887
ECHDC3	3.2512
TMEM106C	-0.492
CSNK2A2	0.743
RPL39	0.151
HERC3	0.7173
ZBTB47	1.3455
ZNF681	-0.094
PAGE2	-2.58675
CLIC5	3.00528571428571
RABAC1	0.541
ZFHX2	0.6235
YPEL1	-0.118166666666667
KIAA0776	0.4625
NR1D2	1.21925
DNAJC4	0.68075
NPNT	1.18
ZNF677	1.445
ZNF536	-0.63475
MEF2B	0.427333333333333
PTPN4	-0.261
CTCFL	-5.488
STX5	0.6575
CD72	0.63625
VEGFA	-2.11247368421053
XRCC1	-0.343
MAS1L	0.148
ELL	-0.1911
SETBP1	2.2095
CDH11	1.0935
NDC80	-4.65946153846154
DMBX1	-3.05325
NRSN1	0.356333333333333
BAT2D1	-0.762625
CDS2	0.371666666666667
C1orf212	0.0901666666666667
SENP3	-0.515
IL1F9	-0.4195
EEF2K	-0.09525
COG8	0.28725
CEP72	-1.5065
OR1L8	0.4805
MUS81	-0.54075
PHYH	0.910875
GGT6	1.40616666666667
C22orf23	-0.105833333333333
C13orf33	2.5195
MAPK8IP2	0.4065
NELL2	0.349
POU3F2	-3.58933333333333
ALPK1	1.565125
MRPS18C	-0.23875
RPLP2	0.503125
FGF22	-0.194
SPNS1	-0.484166666666667
ZFP1	-0.36675
IL1RAPL1	0.56
PCSK9	-4.46316666666667
NKX2-1	-0.261857142857143
C6orf189	2.68475
SP4	-1.0235
SLC11A1	0.2953
C21orf25	0.530666666666667
ICAM2	0.743875
SH3GL1	-0.0978333333333333
GSK3B	-0.931833333333333
RALB	0.09575
PDXP	-1.60516666666667
GNGT1	-3.045375
KIR2DL1	0.2265
TNFAIP3	-0.770083333333333
C6orf32	1.6341
CBLN2	-1.82725
PANK3	0.64825
TAAR9	1.366
WDR82	-0.191214285714286
APOM	-3.0745
TRIP10	0.33625
SPATA16	0.117333333333333
C1orf135	-3.81275
USP51	-0.435
TESK1	1.285
C11orf64	0.509875
ZNF611	-0.0855
PDE6G	0.1875
HLA-DQA1	3.014
GCLC	0.379125
SEC61A1	-0.0475
TWSG1	0.07425
ZMYND10	0.4045
CTDP1	-0.0985
ADAMTS6	-1.929
SLIT1	-2.14275
KRT86	-0.038
KIAA0574	-1.07925
GTPBP2	-0.2879
PQLC3	1.149
PRRX2	-0.506166666666667
C15orf44	0.0718333333333333
MKKS	-0.48925
C11orf10	-0.776
GPR110	1.214125
CD109	-1.69041666666667
ADCY1	-0.480833333333333
RHBG	-2.887
TP53I3	0.73875
SLC22A3	0.7724
UCP2	1.31625
FOXG1	-3.103
OR2AG1	-0.1485
TRIM24	-1.374
PROC	-4.097875
TAAR6	0.04325
AMTN	-1.4335
C10orf47	-0.858333333333333
DEPDC1	-5.201
FLJ45557	1.1815
ZDHHC17	-0.200875
KIAA1429	0.4165
KCNH1	-0.27
VNN3	0.2015
PSMAL	3.08875
PPARD	-0.560875
HFM1	-1.124
YBX1	-1.20066666666667
ZNF695	-3.27925
SCTR	0.0478333333333333
DCDC1	-0.1635
VPS26B	0.1197
MTF2	-1.86083333333333
ATP6V1F	-0.24475
CCDC94	0.048
PERF15	1.837
CCL11	0.76275
LMO7	-0.789125
DCST1	-0.5535
ADRBK1	-0.250125
CDRT4	-0.383
ZNF84	-0.547
HOXD8	1.3805
STARD8	0.0853333333333333
FOXP2	-0.01025
CCDC103	2.79675
POLR3A	-1.3038
GSC	0.470166666666667
ZNF114	-2.245
HTR7P	-0.1185
LALBA	0.464
RMND5A	-0.486
PSCD2	0.64375
ZNF409	0.1445
KRTAP1-3	0.336166666666667
MAF1	0.289
LOC201725	-1.26
NRN1	-0.487375
SPAG5	-4.05883333333333
DNAH7	1.91983333333333
FLJ43860	0.7555
BRCA2	-3.305
ACADM	0.65975
CXXC6	-2.623375
RAGE	-0.320125
CHMP2A	0.70125
FAM8A1	0.3514
GPR21	0.1585
SLC12A3	-3.00616666666667
FVT1	0.619071428571429
ZDHHC7	-0.014625
FLJ44048	1.841
SLC44A3	2.25266666666667
SDSL	0.135666666666667
MMP8	-0.7095
PLA2G12B	-3.57833333333333
ACY1	0.287
MT1E	1.37316666666667
OR4K15	0.383
TECTB	0.2715
GPR20	0.21825
IRAK2	0.07
RFPL3	0.06875
MYO9A	0.8595
NARG1L	-0.704333333333333
BLMH	-1.498125
CCDC3	3.38516666666667
C9orf21	-0.139
KIAA0513	-0.338166666666667
MIER2	-0.138
PNMA2	-1.1085
SH3BP2	0.113
ANXA10	-1.641
RTN2	1.349
TFB1M	-1.656
PRPH2	3.19775
C14orf133	0.254
GOLGB1	1.47991666666667
IRX4	1.89775
NFKBIL1	0.282666666666667
C10orf62	1.36775
APBB3	0.6825
RPS10	0.0271
LOC728378	0.825
TLE3	0.117777777777778
PSMB7	-0.785375
MESDC1	-0.236
SLC6A1	0.140833333333333
OCLN	0.601083333333333
PTTG3	-3.96866666666667
NAGLU	0.25525
SERTAD4	1.810625
SPRY1	2.57
FLJ10781	0.541083333333333
MYSM1	0.4235
TRIM4	0.736285714285714
SH3YL1	1.35975
TREM2	2.38466666666667
SERPINI1	2.5615
HDHD3	1.244125
TMEM38A	0.664625
EID2B	-0.6275
TDRD3	0.244
SEDLP	0.0735
THSD7A	1.7375
NDST3	-3.34775
KLHL15	-0.764166666666667
DHRS12	2.265
FBXO9	0.537214285714286
TNPO1	-0.567416666666667
MRPL13	-1.34316666666667
SNX5	-2.079
METTL6	-1.00675
SOD1	0.14625
CHML	-2.03216666666667
PACS1	-0.404375
SIRT5	-0.377
CAPN2	-0.0273333333333333
FXYD5	0.34
TWISTNB	-1.17275
LRFN1	-0.361166666666667
UBE1L	1.732
UBE1C	0.5005
OR51B2	-0.31425
OR4D11	0.658
C15orf2	1.566
NR4A1	0.350666666666667
LOC339047	-0.562
TRIM17	1.242
ATP5G3	-0.499357142857143
RPL15	0.71275
ADAMTS8	-0.13225
HOXC4	0.2795
C14orf37	1.105
CEACAM5	-2.718625
MYT1L	-0.969
RASA2	-0.921125
OSBPL7	-0.5185
STAG1	-0.0915
GIMAP4	4.68966666666667
FUT3	-0.511833333333333
PIF1	-3.752125
LPIN2	-0.3837
SH3PX3	1.2715
PDP2	-0.20125
PAPD1	-0.38325
ERP27	1.52325
APOOL	-0.6265
DIABLO	0.0065
TRHR	0.370625
ARMC9	-0.6485
RNF152	1.79375
SLITRK3	0.787166666666667
ZNF211	0.9159
PFDN1	-0.7395
RGS11	0.6835
HS6ST1	0.2339
AKR1D1	1.08175
TNP2	0.223666666666667
STK31	1.32216666666667
EML4	-2.08775
SGTA	-0.4295
HIST1H2BI	-0.359166666666667
PSMD6	-1.504
KIAA1257	-1.43725
C18orf55	-0.440833333333333
FLJ20273	1.878375
RPL28	-0.132333333333333
EPYC	0.25525
NOX3	-0.322
ELAC1	0.562166666666667
METT11D1	0.02325
BIN2	-0.498666666666667
NACA2	0.84925
CCDC17	0.0875
HM13	-1.1693
UBOX5	-0.14675
UBE2O	-1.201125
UBL5	-0.371
APOLD1	0.21625
C9orf31	0.4465
TNFSF8	0.209
ARHGAP29	1.018875
PROKR2	0.218
PDE5A	0.175333333333333
C6orf12	-1.008
TOM1L1	0.367
WHDC1	0.361
FOXI1	0.878666666666667
RAB4A	1.0014
TMEM39B	-0.0975
ATPBD1C	-0.55425
FARSA	-0.939
PLEKHG5	1.7675
CMAS	-0.8565
OR7E24	-0.3745
SLC30A1	-1.35925
CDC42EP5	0.518
PLAC1	-3.1645
KLHL18	-0.636166666666667
LBA1	0.7438
TAZ	-1.177
CRIP2	1.459875
BTBD11	0.7815
C16orf72	0.1925
DIO2	1.8039
LRRCC1	-0.245833333333333
CCDC136	-2.146
PRX	1.294875
RBM5	0.5303
TMEM85	0.3355
TUBGCP4	-1.28566666666667
APLN	0.576625
CDK7	-0.337166666666667
SSR2	0.293666666666667
CRELD1	0.2525
C19orf46	1.799
GAL3ST4	0.0653333333333333
KBTBD10	1.1405
IL28A	0.736
WDR27	0.3325
MCM2	-2.543
SOX14	0.762
FLJ39743	-1.0395
KIAA0922	-0.079
HIPK4	0.7615
FLJ25758	-0.2485
C16orf57	-0.61175
PDZD2	2.999875
MCC	0.629625
HHLA3	0.7439
ID2	0.203
C20orf23	0.911666666666667
ZNF688	0.823
APOC2	-2.6865
LOC440093	-0.044
FAM50B	2.075
PWP1	-0.403
DNAH10	1.37875
HIST1H2BA	0.958
GPR56	0.988166666666667
METAP2	-0.010375
PAN3	1.252
STXBP4	-0.447
PDHX	0.461
MTA1	-0.3315
ZBED4	-0.368625
ZNF720	-1.29725
CDK2	-1.485375
RHOJ	2.02875
CDC37	-0.246
ZER1	0.923625
GRK4	0.10775
PRPH	0.39975
POLR2A	0.5645
OGFOD1	-1.67275
NOL5A	-1.71775
PHEX	-0.159
FLJ16478	0.945
C20orf117	-0.946125
CAMTA2	0.622
C11orf74	0.190833333333333
DDX17	0.509166666666666
C5orf27	1.195
PLEKHA2	-1.7905
PDE4DIP	-1.0283
SCN7A	1.3515
ZNF559	0.544
CXCL10	1.012
ZMYM4	-0.14
STK32B	1.2746
KIAA0888	-2.2734
TACR3	-0.0715
CKAP2L	-4.19025
KIF1A	-1.08883333333333
RSPRY1	0.57825
VCAN	-0.784
CYP27C1	-0.6835
SYDE1	-0.9285
MED12L	-1.00325
ZDHHC21	0.304
NHS	0.533
TM9SF3	0.717333333333333
DDHD1	-1.24725
MAFG	-0.61725
BICD2	-1.019
C14orf119	-0.802833333333333
C14orf43	0.396642857142857
CDH7	-2.647
ALKBH5	-0.504428571428571
JUP	1.84725
TMEM41A	-0.452833333333333
MAMDC4	0.0513333333333333
CBX3	-0.963125
LRRC18	0.2805
RBMXL2	-0.263333333333333
PLA2G4D	0.2125
FGF13	1.16475
KIF3A	-0.986333333333333
PDIA6	-1.31225
DCXR	1.6285
CASKIN2	1.11216666666667
EHD1	0.439333333333333
MARCKSL1	0.783666666666667
ZNF496	-0.380333333333333
SCAF1	0.457333333333333
KCTD8	-0.1885
TRAF3IP3	-0.172285714285714
LSR	0.132
CXorf1	0.451166666666667
C14orf112	-0.289666666666667
EIF2B1	0.32825
OMP	0.024
GSTZ1	0.292
LOC92017	1.0745
ISLR2	1.5265
C12orf36	-0.18
GATA2	-1.44216666666667
GABRA5	-1.8345
CELSR2	-0.4635
STAM2	0.6419
TNAP	1.483
PTPMT1	-0.182833333333333
GRP	7.11675
SV2A	-1.33783333333333
MAGEA12	-4.26625
CACNG1	0.8715
C18orf19	-1.3285
GSG1	-0.397
PTPRJ	-0.940857142857143
FRMPD1	-0.2345
ZNF668	-0.67375
PLEKHJ1	-0.329375
ADAT1	-0.5641
TMEM50A	0.2615
UCN3	1.6345
HOOK1	-0.38675
IL17B	3.673
MLKL	-0.7025
TTC14	-0.810833333333333
KLHL5	0.33525
CRYL1	0.2685
FOXH1	-0.4775
NFYB	0.27575
PPM1G	-0.8895
GOLGA2LY1	-1.32575
NMT1	0.147625
HADHA	-0.1144
CHSY-2	0.68
PLEKHF1	1.40578571428571
SAGE1	-2.396
MUSTN1	2.613
SUHW4	2.077
TFEB	1.73983333333333
ZFYVE27	-0.16625
ATG12	-0.762166666666667
BMI1	0.624357142857143
ZIM3	0.06275
MYH4	0.74975
MASP1	-1.17891666666667
KIAA0984	-0.33275
RPAP2	-0.50175
ASB5	0.10775
BOLA3	-1.51733333333333
MIA3	0.871166666666667
KRT35	0.1975
KIR3DL3	-1.246
MRPL51	-0.5705
SEMA3F	0.791166666666667
NDUFB2	-0.503833333333333
LOC253012	2.608
FAM46C	-0.5463
G6PC	-3.347125
CSAG3A	-4.49666666666667
PREX1	-1.438
SLC25A45	0.146125
MAPKBP1	0.8294
CPE	1.4868
GNB1	-1.023625
CXCR6	1.576
TRIM46	-0.05775
C16orf3	0.889833333333333
HPSE	-1.176375
TIGD3	-1.058
SPG3A	2.7775
LCAT	0.157166666666667
ST6GAL1	-1.13772222222222
POMC	1.616
FLJ36031	-0.572666666666667
NSMAF	-0.667
SKIL	-0.302
ADSS	-0.314666666666667
HMGCS1	-1.8805
POLR3F	-0.0418333333333333
RAB10	-0.459
ZNF277P	-0.100375
ZBTB7B	0.82325
DHRS1	1.118
ABCC13	-0.261875
CNOT3	0.528
NFKBIA	0.66825
GAK	-0.134333333333333
SFT2D2	0.5335
HOXA6	-0.321
CRTC1	-0.045125
LY6D	2.47633333333333
C20orf72	-1.2375
CPT1A	-1.69575
LMO1	-2.64
EIF3I	0.03475
PRB4	1.1505
MCM3APAS	-2.00925
C20orf132	0.2149
FOXF2	-3.07775
S100A12	-0.80175
MLH1	-0.698666666666667
ACTN1	1.1925
MRPL36	-0.7365
C20orf106	-0.38375
FBXO6	0.084
MKS1	-0.0676666666666666
CX3CR1	-0.715875
PDE1B	2.187
PLP1	-1.76025
KISS1	-0.0756666666666667
C14orf2	-0.458166666666667
TBC1D3P2	-0.62425
COMMD6	1.3851
ANKRD7	-1.28625
PTCHD1	1.976375
NARS2	-0.89875
DOCK7	-0.730125
FAM127B	0.44575
LOC390243	-0.312166666666667
N6AMT2	0.78425
ZNF391	0.4335
DNAJB14	-0.714666666666667
WRB	0.10275
BPI	0.557166666666666
TTC4	-0.444166666666667
FAM10A5	0.6115
GOT1L1	0.0065
MAGED1	-0.0365
RESP18	0.43525
WFDC6	0.54025
MT2A	0.0155
C11orf56	0.212
KIAA1432	-0.311
ROR1	-0.252375
HSD17B14	1.5255
ZFAND2B	0.231625
SAMD4B	-0.2905
HEXA	0.03025
HNRNPU	-0.702863636363636
USP39	-0.57525
NRD1	-0.13325
R3HDML	0.0595
FLT4	0.793833333333333
OMG	-0.1915
OR52N4	0.8225
LOC399818	0.20575
ELA2	-1.3915
VENTXP1	0.977
RFC5	-1.586
OR52L1	-0.0725
PAX5	0.526
FBXO2	1.85
GMEB1	-0.526
AKT3	-0.866166666666667
CRB1	-0.206333333333333
CTTN	-0.006
UTP15	-1.28016666666667
HSBP1	-0.30075
PHF11	1.71375
NDEL1	0.541
USP8	0.00925
BAIAP2	-0.2070625
SI	-0.2535
ARSJ	-0.188
BAAT	-2.91275
KCNS3	1.649
LOC126147	0.757333333333333
TMEM37	2.18225
C1orf162	2.12466666666667
MBD1	-0.0231
ITGAL	-1.08583333333333
WDR73	-0.432
GKN2	0.01
ARFGAP1	-1.31725
SLC5A8	0.538333333333333
ZBTB40	-0.1618
CYP4B1	4.01883333333333
LYPLAL1	-0.8215
CHST3	1.135
MAP3K9	-0.6515
BTAF1	-0.165833333333333
TFAP2E	0.0655
RBM35B	-0.28125
LOC441251	-0.416333333333333
ANKRD25	0.0650555555555556
UQCRC2	0.375
MAEA	0.30525
HYAL1	-0.8972
RNPEPL1	0.457333333333333
CPSF2	-0.5425
PSD3	-0.641
ABCA13	0.595875
AGR2	0.816875
GBX1	-2.111
HDLBP	0.478857142857143
ACY3	-0.11375
HECW1	-0.3765
ZNF519	-0.34725
HOPX	2.814
ZNF304	1.30625
OR12D3	0.364
FKSG43	0.64
METTL1	-0.7885
MFSD3	-0.0824
PSPH	-0.62525
CLCA3	-0.986
DARS2	-1.65333333333333
CDC25A	-2.68616666666667
BAIAP2L1	-1.0525
B3GNT5	0.3015
USP29	0.72475
ARHGEF10L	1.2633
ATOX1	-0.147375
ADAM30	0.26725
DNASE1	-0.88075
STT3A	0.17475
RAB6IP1	0.60925
PTN	4.2899
C1orf106	-0.656
HECA	1.80775
RNF122	0.21475
SLC22A18AS	-0.150333333333333
GNG8	-0.221666666666667
ELP4	-0.4815
FAM65A	0.278
RPL10A	0.962666666666667
IRS4	-0.721
MACF1	0.0870999999999999
SEC24D	-0.4815
LOC374395	0.606
TGFB2	-0.661
MDFIC	0.55375
CHRNE	0.214833333333333
PCMTD2	0.3165
ATP6V0D1	0.684166666666667
MTA2	0.37375
LZTR1	-0.271166666666667
RAP1A	0.178
AXIN1	-0.491375
POLR1C	-0.1285
TRIO	-0.983666666666667
PLXNA4A	0.84525
C5orf33	-0.3935
DEPDC1B	-6.097875
ZNF473	-0.364
MTM1	1.037125
GPR107	0.198166666666667
CSNK1A1L	-0.701666666666667
FLJ14154	0.07625
NLRC4	2.4265
ENPP4	1.50366666666667
PADI3	-1.0045
RNF170	-0.029625
CG018	2.96783333333333
C16orf7	0.02425
KCNE1	2.90275
NRM	-0.708666666666667
SLC37A3	0.11
TPD52L2	-0.906833333333333
UNC5B	-1.37025
C12orf12	0.362333333333333
SDHB	0.11075
CLRN1	0.110625
NUDT10	0.570333333333333
UGT3A1	0.0265714285714286
FBXW8	-0.043375
RHOF	-1.337875
PTPLAD1	-1.42975
MYO3B	-1.16033333333333
DERA	-1.01875
TPP2	-0.6985
C19orf53	0.255166666666667
GINS3	-1.244375
ST6GALNAC5	1.8535
CHSY1	-0.253
MGC15705	0.022
GPR83	0.481166666666667
EXT2	0.1915
DOLK	0.087
TUBAL3	-0.7745
ACVRL1	1.89
ABL2	-0.925
C14orf156	-1.00916666666667
PTPRZ1	0.5195
DIP2C	0.50825
LAMP1	0.944875
RXRA	0.1915
MAP3K5	1.87025
ALKBH1	0.3755
PDLIM7	0.453625
ARL14	-2.277
SNIP1	-0.235833333333333
TIMP3	2.43541666666667
RGS3	1.26883333333333
SPAG16	0.4957
ABHD4	0.72525
ARHGEF12	1.09558333333333
GLUD2	0.8415
RAC2	-1.3281
UAP1L1	-1.1985
SLC18A3	-0.066
YOD1	-1.08725
RALY	-0.439
HMOX2	0.143125
DGKH	-0.383
DBNDD2	1.23583333333333
YIPF4	0.45025
THAP10	-0.215
ZNF513	0.31
HAGHL	-1.95083333333333
ITGB4	1.9325
CCDC141	-2.3615
YTHDF3	0.57925
C5orf28	-0.0675
RPL7L1	-0.457125
TMEM30B	0.869928571428571
ANKRD35	3.518
DUOXA2	-0.69825
TBC1D5	0.196
DFNB59	0.678
HRH4	-0.0045
MYO6	1.9232
DNAJA4	1.2155
RBM24	-0.457125
CEACAM20	-1.12025
RBM23	0.8815
NGFB	1.274
C1orf63	-0.1924
KRTAP7-1	0.258
PERLD1	1.21575
NPB	0.351
C17orf59	0.4504
HSPBAP1	-0.0095
SLC15A4	0.447
PRTFDC1	0.2925
OSMR	-0.907928571428571
CYSLTR2	-0.1595
C19orf25	0.1142
KIAA1797	-0.655
NLRP6	0.1235
FAM105B	-0.43
SCRN2	1.45933333333333
LRRC58	-1.2785
RNF17	0.630375
NEIL3	-5.3735
FAM137A	-2.36
SKP2	-3.34025
PARVA	1.59241666666667
PKLR	-0.668
RNF34	-0.26575
A3GALT2	-0.08075
C12orf50	0.102166666666667
SUNC1	-1.95675
FAM102B	-0.777333333333333
CCT2	-1.589
LRRC37A2	-0.848
ARF4	0.0345
SIKE	-0.53025
C8orf48	1.28233333333333
MBTPS1	0.605571428571429
GPSN2	0.376
NCF2	1.67875
SLC12A6	-0.135166666666667
MRPL48	-0.55375
HMGN3	0.440333333333333
LRRC62	-0.87975
PAX9	-0.1605
FAM55A	0.326
C20orf42	-1.7025
SCML2	-2.15966666666667
BCL9	0.13675
FAM40A	-0.0835
C9orf41	-1.1235
ZNF774	0.09
LETM1	-1.09875
PLXNB1	0.6725
NIPSNAP1	-0.822125
USP10	-1.101
F9	0.226
LIPE	5.10775
CNGB3	1.18
C12orf52	0.4275
PI4K2A	-0.479
MED8	0.180125
STAT4	1.9028
FGD4	-0.16
RNF145	-1.19033333333333
WDR32	-0.0065
CLDN2	0.371666666666667
TCEAL8	0.86525
ZMYND8	-1.1298
PDXK	0.0215625
GATAD2A	-0.95675
PTGES3	-0.9265
CCM2	-0.192
TAP1	-0.0765
ZNF670	0.0315
ETS2	0.6235
C6orf166	0.264166666666667
PRMT2	0.951357142857143
OR4B1	0.4135
INTS8	-1.1245
CCDC102A	0.36925
CCDC83	-1.84983333333333
ITGA1	-0.2098
EPHA5	-1.8491
FAM24B	-0.8375
TSGA10	2.353
HAL	-1.55283333333333
MYOT	1.88325
SPACA3	1.13975
BCL2L2	0.136166666666667
CUGBP2	1.62566666666667
CCNB3	0.777
RNF113B	-0.095
MERTK	0.7205
BAG1	0.89475
VPS36	0.212
ORMDL3	1.0444
C1orf190	2.032
ZNF625	-0.2795
CORO2B	-0.101
ALOX15	-0.274
CST1	0.0645
NUPR1	2.545
CCL7	-0.762
SMCR5	-1.269
DSC2	2.1085
RBMS2	0.59225
GRIK4	0.3845
TRIM65	-0.8698
TMPRSS6	-0.644785714285714
TP53INP2	-0.2325
GLB1L	1.05716666666667
LOC388284	1.03583333333333
PUS1	-1.37907142857143
BCL9L	0.5685
OLFM1	-0.275916666666667
RET	-0.61175
MASTL	-2.87983333333333
ALX3	0.27825
IL1RL1	0.178833333333333
ZNF765	0.5718
C14orf138	-0.2375
SNX10	-1.727
TAC4	0.085
C1orf64	1.78075
POGK	0.520625
MAPK9	-0.25825
ZNF366	3.77875
C8orf79	3.3654
CLDN7	1.45925
OR5AT1	-0.3135
TRIM37	-1.8
LRRC25	1.345
GRHL2	2.5825
TEKT3	1.185
LASS5	-0.0496666666666667
ABCC4	-2.46508333333333
DLG3	-0.0805
VGLL1	2.7575
ZFP36L2	2.11333333333333
MFRP	0.928333333333333
KIAA1799	0.73225
FLJ44379	-0.225
PCNX	0.54025
ANXA9	0.1445
CYP4V2	1.0787
PIK3C2A	0.2705
SRR	0.396
NOL3	-0.276
IFITM2	1.168
ARNTL2	-2.45225
ZNF595	1.40125
NLRP13	0.9505
ASPH	-0.15025
CPA2	0.695
PVRIG	-1.7585
LEPR	1.078
C16orf42	-0.313166666666667
SH3BGRL	2.4855
FAM77D	-0.855833333333333
FNDC7	-0.13
C9orf6	0.652666666666667
NOTCH2NL	-0.384333333333333
PGBD1	-0.403166666666667
SYNGR2	0.176
PITPNA	-0.4198125
PRPF4B	-0.2347
SLC43A3	-1.20935714285714
NRBP1	0.08075
SLC25A22	-0.26225
ILK	0.871375
SLC22A8	0.000833333333333334
MRPS7	0.00425
PITX2	-1.03175
