Hybridization REF	TCGA-BH-A18J-01A-11R-A12D-07
TJAP1	-0.29775
TMEM156	-0.756333333333333
ZNF239	1.488
SNX19	0.7076
GKN1	0.48
FCN1	0.709
C1QL1	-1.168
ATP11C	-0.13125
ZNF35	0.533
CARD8	-0.323125
LIMD1	-0.9875
KIAA0286	-1.157375
XRN2	-0.585333333333333
CD6	-0.853
TOX3	2.64375
ZSCAN4	-0.268
RSRC1	0.022
COG1	0.662
PTRF	0.7572
C16orf35	-0.398125
FBXO24	-0.2145
CHST11	-0.6245
THRB	0.1604
MYBPC1	-0.06775
RNF39	0.447166666666667
PSMD11	-0.84725
ALAD	0.765
EN1	2.9875
SLC9A9	0.30875
GSTM4	0.1361
CDC42BPA	1.22784210526316
RCSD1	-1.05525
LUC7L2	-0.5226
SPTBN1	-0.1481
LOC146167	0.0795
BAT5	1.2444
ZNF452	-1.741
LSM4	0.229625
SRP72	-0.0962
SGK269	0.427333333333333
MTX1	1.042
CENTA1	0.1445
UNQ9433	-0.4465
ATR	-0.0596666666666667
DDX49	1.22416666666667
PAQR8	-1.30116666666667
C14orf174	1.64975
GBGT1	0.04275
THAP1	0.12375
OR10K1	-0.255
RASIP1	-1.342
DPYD	0.6102
DOHH	-0.50825
C18orf45	1.80575
POF1B	-1.1459
ZNF552	2.009
USP32	-0.68025
MED27	-0.834
C14orf149	-1.00683333333333
PRDX4	-0.810333333333333
ABHD12	0.6928
AGT	-1.24925
SLC22A14	-0.38375
C1orf58	1.26125
PILRA	-1.32275
ABCF2	-0.518
C17orf85	-0.1725
TKTL1	-1.39625
FGF1	2.7149
IL6R	-0.8235
VPS25	-0.52775
CHRNB2	-0.463875
COL7A1	-2.1421
LRRC48	1.4465
SPG20	0.331166666666667
COX10	-0.701
GCA	0.81525
ECEL1	1.395
GLG1	0.281166666666667
SRD5A2L2	-0.498666666666667
MUTYH	-1.0485
ZNF70	0.077
L2HGDH	-1.027
GPATCH2	1.00475
ZNF655	-0.522375
ZNF227	0.490166666666667
MCOLN2	-0.083
NQO2	-0.45275
KCNQ5	-0.0645
NEU1	0.809166666666667
QRICH1	-0.28425
ZBTB20	0.6905
RPUSD3	-0.94925
EPGN	-0.024
TSN	0.262583333333333
SPRY2	-2.51316666666667
LZTFL1	-0.31375
GMFB	0.211375
PBEF1	-0.8303
HBG2	-3.06825
TMEM8	0.364
PALM2-AKAP2	-0.166333333333333
NFYA	0.38075
FAM108A1	-0.138
PBLD	0.772125
NRG4	-2.01875
PIGF	0.10625
PTGER1	0.985
NOS2A	1.60516666666667
C21orf34	0.123666666666667
C21orf51	-0.0591666666666667
IL17C	0.285
TRMT6	-0.517
ETV2	0.645166666666667
CCDC109A	0.42625
MYLK2	-1.2605
ATP10A	1.8191
DPH4	-0.000750000000000015
C5orf5	0.214
KCNA4	0.932833333333333
NMNAT2	-1.3595
GLYATL2	3.49
LSMD1	0.431875
IL23R	-2.449
NRF1	0.07
MUC15	-2.31383333333333
PRDM12	-1.9275
PAQR4	-0.760571428571428
RBBP6	-0.8604375
IFI27	4.28225
SKAP2	0.229333333333333
TAGAP	1.113
TJP3	2.07
C9orf61	1.3795
IDS	0.551642857142857
PARG	-0.28
LOC131149	0.0195
DYRK4	0.265833333333333
MICALL1	-0.92725
GALR2	-0.027
GPBP1L1	0.483625
TBX21	1.31575
KCNJ6	0.578666666666667
GGN	1.32275
CASP5	0.298666666666667
RNF182	-3.40425
BRD4	0.7315
DOK4	-0.282125
SLC46A2	1.2445
SOX9	1.97308333333333
ZNRD1	-0.553666666666667
PRR6	-2.6915
FAU	0.228625
DTNB	1.6605
CARD9	-0.4855
STS-1	-1.134
SLC4A5	-0.246125
NSBP1	-1.5905
UGCGL2	-0.313833333333333
POTE15	0.898
NOXA1	0.6125
RP13-347D8.3	0.991
SAMD10	-0.4995
EP400NL	-0.9865
TCF21	-0.64275
AMELX	-0.309
JPH2	1.0439
SLA	1.512625
DLST	-1.49033333333333
SEPT12	0.03325
RGS20	-3.67275
LXN	-0.668333333333333
ZNF419	0.95525
UPK3B	-0.435
RELL1	1.2375
ESPNL	-0.1095
KLHL21	-0.511125
PI15	-0.02
C2orf61	0.319
LOC407835	-0.802
RER1	-0.2995
ELAVL2	-0.1555
MGC26718	-1.86275
KLF2	1.36275
TNFAIP8L3	0.53525
TFE3	0.461
C11orf17	0.127875
15E1.2	-1.667
SNRPC	-0.8325
DLGAP1	1.34975
PGLYRP1	0.211875
OVCH2	-0.4285
IRF7	1.4781
SET	-0.5163
NAB2	-0.676166666666667
LRP5L	-0.9665
FAM120A	1.0810625
ASCL2	1.83683333333333
SHH	-0.0605
ATP5H	-0.218166666666667
THPO	0.541333333333333
TYRP1	-1.64633333333333
HIST1H3E	1.13933333333333
EIF2S1	-0.802722222222222
TNFRSF17	-2.82566666666667
TARSL2	0.94875
NKX2-8	0.6035
C1orf115	2.081625
LOC56964	0.1885
KIAA0841	-1.49725
ISCU	0.552
TTMA	0.18
ZNF414	0.6705
LOC441150	0.68625
RAB15	2.063
HBP1	0.676
TNNT2	-1.38816666666667
CECR5	-1.1115
PHGDH	-1.336375
JRK	-0.531
XPO4	-0.47825
FAM131C	0.5065
ARHGAP25	1.04866666666667
CA9	-3.34555555555556
GPR62	0.924333333333333
TLX1	0.0943333333333333
GPS1	-0.04575
OR2M2	0.4055
BDP1	0.736285714285714
FAM70B	0.4525
RPS29	-0.489583333333333
MKLN1	-0.1529
TSPAN19	-2.6145
SLC29A3	1.3636
LGALS4	-0.345333333333333
USH2A	-0.0218333333333333
NF1	-0.2415
APOBEC3A	-1.29883333333333
IMPAD1	0.906666666666667
OLR1	2.06316666666667
NRAP	-0.4835
HCFC1R1	0.611333333333333
TAOK2	0.181333333333333
MCM10	-2.03966666666667
MAP4K3	0.374416666666667
CBS	-2.65
CLK3	-1.0896
PCDHGA5	0.8605
ELF4	0.135875
FAM71A	-0.28025
C11orf49	0.4925
CLIP2	-0.21725
BTBD9	0.8684
ZNF524	1.55725
KDELR1	1.03516666666667
ZNF509	0.2785
NCSTN	1.7475
ZNF533	0.963642857142857
PARP4	0.242625
GALNT9	-0.173166666666667
NPY	-2.6
BEGAIN	-3.19583333333333
TMEM77	0.682166666666667
FOXRED1	-1.86933333333333
SLC16A2	0.940833333333333
SLC35B1	-0.58125
GK5	-0.163833333333333
SDCCAG10	-0.3925
C4orf20	-0.38775
SLC9A2	0.99625
ADD1	0.579571428571429
TAL2	1.23883333333333
ACLY	-0.7355
DNAJC1	1.662
SOST	-1.149
USP43	0.9435
CYP4F12	-0.72325
FKBP5	0.0575
CHCHD5	0.512
NUDT22	0.85975
CCDC85B	-0.30725
OR51G2	0.234
STRN3	0.669214285714286
TMOD2	0.156
FLI1	-0.10075
MAB21L2	-0.262166666666667
DGKQ	0.29225
VPRBP	-0.2375
SCNN1B	1.7428
ECHDC3	1.7728
TMEM106C	-0.45725
CSNK2A2	-1.2395
RPL39	-0.4415
HERC3	-0.2388
ZBTB47	0.0746666666666667
ZNF681	0.457
PAGE2	-2.71175
CLIC5	2.67585714285714
RABAC1	1.4765
ZFHX2	1.858
YPEL1	1.378
KIAA0776	0.04225
NR1D2	0.20525
DNAJC4	0.677375
NPNT	3.4465
ZNF677	-0.695
ZNF536	-0.91925
MEF2B	1.1435
PTPN4	-0.194625
CTCFL	-5.215
STX5	0.762666666666667
CD72	1.121
VEGFA	-0.682526315789474
XRCC1	0.3512
MAS1L	-0.324
ELL	0.8861
SETBP1	1.16325
CDH11	3.56183333333333
NDC80	-1.75446153846154
DMBX1	-1.30675
NRSN1	-0.336166666666667
BAT2D1	-0.904875
CDS2	0.949333333333333
C1orf212	-0.4755
SENP3	-0.902
IL1F9	0.159
EEF2K	-0.28625
COG8	-0.016
CEP72	-1.80875
OR1L8	0.5495
MUS81	-0.253166666666667
PHYH	0.367625
GGT6	0.423166666666667
C22orf23	-0.602
C13orf33	1.824125
MAPK8IP2	0.30125
NELL2	2.84875
POU3F2	-2.74933333333333
ALPK1	0.855
MRPS18C	-1.311
RPLP2	0.140375
FGF22	0.656
SPNS1	-0.252333333333333
ZFP1	-0.183
IL1RAPL1	-1.18775
PCSK9	-3.601
NKX2-1	-0.106083333333333
C6orf189	0.2065
SP4	-0.1915
SLC11A1	1.8053
C21orf25	1.61116666666667
ICAM2	0.58975
SH3GL1	-0.746666666666667
GSK3B	0.63
RALB	1.083875
PDXP	-1.724
GNGT1	1.38075
KIR2DL1	0.136
TNFAIP3	0.150666666666667
C6orf32	0.0784
CBLN2	1.77575
PANK3	1.0805
TAAR9	0.7005
WDR82	-0.429785714285714
APOM	-4.16625
TRIP10	-0.21875
SPATA16	0.124
C1orf135	-1.592
USP51	-0.0555
TESK1	1.362
C11orf64	0.099
ZNF611	0.0255
PDE6G	-0.164
HLA-DQA1	3.373625
GCLC	0.255125
SEC61A1	0.313214285714286
TWSG1	0.318583333333333
ZMYND10	2.484
CTDP1	0.263
ADAMTS6	0.00283333333333332
SLIT1	-1.96
KRT86	-1.1315
KIAA0574	0.08525
GTPBP2	-0.2559
PQLC3	0.75475
PRRX2	0.44
C15orf44	-0.362833333333333
MKKS	-0.0205
C11orf10	0.287
GPR110	1.783375
CD109	0.908333333333333
ADCY1	-0.0323333333333333
RHBG	-3.548
TP53I3	-0.222
SLC22A3	-2.0388
UCP2	-0.00675
FOXG1	-1.92783333333333
OR2AG1	0.124
TRIM24	-0.3365
PROC	-3.137625
TAAR6	0.36225
AMTN	-0.4125
C10orf47	0.509333333333333
DEPDC1	-1.84275
FLJ45557	2.79375
ZDHHC17	0.0114375
KIAA1429	0.2255
KCNH1	0.2545
VNN3	0.97675
PSMAL	2.85375
PPARD	0.644625
HFM1	-1.36725
YBX1	0.290166666666667
ZNF695	-1.473
SCTR	0.023
DCDC1	0.556
VPS26B	-0.3547
MTF2	-1.06333333333333
ATP6V1F	0.1785
CCDC94	-0.7505
PERF15	0.4695
CCL11	2.401
LMO7	-0.505375
DCST1	-0.017
ADRBK1	-0.078875
CDRT4	-0.658875
ZNF84	0.5345
HOXD8	1.15575
STARD8	-0.502166666666667
FOXP2	-0.437625
CCDC103	-0.368
POLR3A	-0.1464
GSC	1.682
ZNF114	-1.48666666666667
HTR7P	0.4855
LALBA	0.3925
RMND5A	-0.145
PSCD2	0.83175
ZNF409	-0.0165
KRTAP1-3	0.182166666666667
MAF1	-0.1635
LOC201725	-1.16466666666667
NRN1	-1.669875
SPAG5	-2.74683333333333
DNAH7	1.86633333333333
FLJ43860	-0.131
BRCA2	-0.565
ACADM	-0.277125
CXXC6	-2.666375
RAGE	-1.365875
CHMP2A	1.37925
FAM8A1	0.0916
GPR21	0.8685
SLC12A3	-2.90183333333333
FVT1	0.410857142857143
ZDHHC7	-0.0905
FLJ44048	0.507
SLC44A3	1.739
SDSL	-0.0245
MMP8	-0.9985
PLA2G12B	-3.24783333333333
ACY1	-1.4065
MT1E	-0.822166666666667
OR4K15	0.4055
TECTB	-0.7145
GPR20	-0.094375
IRAK2	-1.03025
RFPL3	-0.31225
MYO9A	-0.255
NARG1L	-0.00149999999999999
BLMH	-0.495625
CCDC3	3.5755
C9orf21	0.423166666666667
KIAA0513	0.3725
MIER2	-0.46975
PNMA2	-0.433083333333333
SH3BP2	0.6468
ANXA10	-1.4995
RTN2	-0.757833333333333
TFB1M	-1.4205
PRPH2	3.23825
C14orf133	0.49625
GOLGB1	0.967833333333333
IRX4	1.5305
NFKBIL1	0.339166666666667
C10orf62	-0.602
APBB3	0.209
RPS10	0.1731
LOC728378	1.21
TLE3	1.02705555555556
PSMB7	-0.9445
MESDC1	0.364
SLC6A1	1.93183333333333
OCLN	1.42758333333333
PTTG3	-2.08866666666667
NAGLU	-0.78675
SERTAD4	1.612625
SPRY1	0.83075
FLJ10781	0.983833333333333
MYSM1	-1.70625
TRIM4	-0.182
SH3YL1	0.0645
TREM2	3.93033333333333
SERPINI1	1.47375
HDHD3	0.732625
TMEM38A	1.004875
EID2B	-1.132
TDRD3	0.0725
SEDLP	0.6475
THSD7A	1.39366666666667
NDST3	-1.57775
KLHL15	-1.02791666666667
DHRS12	1.172
FBXO9	-0.592428571428571
TNPO1	-0.583666666666667
MRPL13	-0.586166666666667
SNX5	-2.63366666666667
METTL6	2.41675
SOD1	0.17725
CHML	-0.765333333333333
PACS1	0.620125
SIRT5	-0.1576
CAPN2	0.613833333333333
FXYD5	-0.0903333333333333
TWISTNB	-0.769125
LRFN1	0.351
UBE1L	1.199125
UBE1C	-0.48675
OR51B2	-0.5045
OR4D11	0.35
C15orf2	-0.5075
NR4A1	-0.615833333333333
LOC339047	-2.70475
TRIM17	1.735625
ATP5G3	-0.6115
RPL15	-0.265166666666667
ADAMTS8	-0.66025
HOXC4	-0.113
C14orf37	2.5195
CEACAM5	-1.603625
MYT1L	-0.477166666666667
RASA2	0.233875
OSBPL7	-1.31
STAG1	0.0735
GIMAP4	3.97433333333333
FUT3	-0.818666666666667
PIF1	-3.003375
LPIN2	0.2553
SH3PX3	0.027
PDP2	-0.402
PAPD1	-0.300625
ERP27	4.35966666666667
APOOL	-0.4755
DIABLO	0.43925
TRHR	0.644375
ARMC9	0.557125
RNF152	3.72075
SLITRK3	0.332666666666667
ZNF211	0.7009
PFDN1	0.644375
RGS11	-0.014
HS6ST1	0.7857
AKR1D1	-1.80233333333333
TNP2	0.175166666666667
STK31	0.8825
EML4	-0.402833333333333
SGTA	-0.791833333333333
HIST1H2BI	-0.552666666666667
PSMD6	-2.14733333333333
KIAA1257	1.51125
C18orf55	-0.2455
FLJ20273	2.583625
RPL28	-0.0311666666666667
EPYC	0.422875
NOX3	-0.3
ELAC1	-0.405
METT11D1	-0.715
BIN2	-0.737666666666667
NACA2	-0.0465
CCDC17	-1.041
HM13	0.2261
UBOX5	-0.0795
UBE2O	-0.234125
UBL5	0.45825
APOLD1	1.107625
C9orf31	0.25125
TNFSF8	0.4045
ARHGAP29	0.48275
PROKR2	0.2885
PDE5A	0.3256
C6orf12	0.1985
TOM1L1	0.403
WHDC1	0.023125
FOXI1	0.0686666666666667
RAB4A	0.4593
TMEM39B	-0.63375
ATPBD1C	-0.78975
FARSA	0.1345
PLEKHG5	0.93325
CMAS	-0.578
OR7E24	0.1675
SLC30A1	0.2695
CDC42EP5	0.943833333333333
PLAC1	1.4475
KLHL18	-0.398083333333333
LBA1	0.5413
TAZ	-1.0785
CRIP2	2.163
BTBD11	-0.485666666666667
C16orf72	0.28925
DIO2	1.3231
LRRCC1	1.10133333333333
CCDC136	-2.155
PRX	0.171625
RBM5	-0.3735
TMEM85	-0.34625
TUBGCP4	-1.92283333333333
APLN	2.200375
CDK7	0.0491666666666667
SSR2	0.579333333333333
CRELD1	0.7015
C19orf46	2.022
GAL3ST4	0.679333333333333
KBTBD10	0.952
IL28A	0.607
WDR27	-0.9815
MCM2	-1.4475
SOX14	-0.301
FLJ39743	0.1455
KIAA0922	-0.272375
HIPK4	0.847
FLJ25758	0.58
C16orf57	-0.396166666666667
PDZD2	0.329125
MCC	1.308
HHLA3	-0.5695
ID2	-0.07775
C20orf23	2.644
ZNF688	0.82475
APOC2	-2.266
LOC440093	-0.006
FAM50B	1.73116666666667
PWP1	-0.6425
DNAH10	0.92125
HIST1H2BA	-0.19725
GPR56	1.59233333333333
METAP2	-0.761625
PAN3	0.396833333333333
STXBP4	0.543875
PDHX	-0.3565
MTA1	-0.163083333333333
ZBED4	-0.39625
ZNF720	-0.2515
CDK2	-1.9175
RHOJ	0.444
CDC37	-0.280666666666667
ZER1	0.400125
GRK4	0.3965
PRPH	-0.29825
POLR2A	0.156625
OGFOD1	-1.115
NOL5A	-1.0385
PHEX	1.162
FLJ16478	0.20025
C20orf117	-1.1885
CAMTA2	-0.09125
C11orf74	0.402
DDX17	0.518
C5orf27	0.372375
PLEKHA2	-1.4372
PDE4DIP	-0.0399
SCN7A	1.564
ZNF559	0.431166666666667
CXCL10	4.23275
ZMYM4	0.0185
STK32B	-0.0032
KIAA0888	-0.903
TACR3	0.5855
CKAP2L	-0.685
KIF1A	0.8915
RSPRY1	0.601
VCAN	2.0715
CYP27C1	0.1165
SYDE1	-0.877666666666667
MED12L	-0.79975
ZDHHC21	1.58575
NHS	0.0965
TM9SF3	1.03433333333333
DDHD1	-0.4015
MAFG	-0.420583333333333
BICD2	-0.2259
C14orf119	-0.667166666666667
C14orf43	0.0969285714285714
CDH7	-1.7245
ALKBH5	-0.404428571428571
JUP	1.09075
TMEM41A	-0.0255
MAMDC4	-0.942666666666667
CBX3	-0.209375
LRRC18	0.034
RBMXL2	0.094
PLA2G4D	0.209
FGF13	1.1995
KIF3A	1.22316666666667
PDIA6	-0.027
DCXR	0.1265
CASKIN2	0.255416666666667
EHD1	0.668166666666667
MARCKSL1	0.924666666666667
ZNF496	-0.5215
SCAF1	0.367166666666667
KCTD8	-0.7735
TRAF3IP3	0.197214285714286
LSR	1.405
CXorf1	0.466333333333333
C14orf112	0.392833333333333
EIF2B1	-0.1105
OMP	0.1095
GSTZ1	-0.51375
LOC92017	0.802
ISLR2	1.31
C12orf36	0.3555
GATA2	-0.3715
GABRA5	-2.3685
CELSR2	-0.510857142857143
STAM2	1.243
TNAP	-0.5
PTPMT1	-0.856166666666667
GRP	6.95175
SV2A	-1.55466666666667
MAGEA12	-3.04025
CACNG1	0.2705
C18orf19	-0.5855
GSG1	-0.1655
PTPRJ	-0.779285714285714
FRMPD1	0.7555
ZNF668	1.0425
PLEKHJ1	-1.13275
ADAT1	-0.9742
TMEM50A	0.0078
UCN3	0.0315
HOOK1	0.81475
IL17B	-1.2205
MLKL	-0.9875
TTC14	-0.693333333333333
KLHL5	0.839875
CRYL1	0.1445
FOXH1	-0.3205
NFYB	-0.0605
PPM1G	-0.35075
GOLGA2LY1	-0.477
NMT1	-0.88975
HADHA	0.1191
CHSY-2	3.04475
PLEKHF1	0.770642857142857
SAGE1	-3.218
MUSTN1	-0.516
SUHW4	0.566
TFEB	1.38616666666667
ZFYVE27	0.40175
ATG12	-0.327333333333333
BMI1	0.988857142857143
ZIM3	0.8435
MYH4	0.532
MASP1	-1.23625
KIAA0984	1.36175
RPAP2	-0.95275
ASB5	-0.2305
BOLA3	-0.613
MIA3	1.41933333333333
KRT35	0.167
KIR3DL3	-0.715
MRPL51	-0.33525
SEMA3F	0.934333333333333
NDUFB2	0.455666666666667
LOC253012	0.238
FAM46C	0.3273
G6PC	-1.570625
CSAG3A	-5.35916666666667
PREX1	2.073
SLC25A45	-0.058375
MAPKBP1	0.043
CPE	0.5232
GNB1	-0.324125
CXCR6	-0.8905
TRIM46	1.00675
C16orf3	0.195833333333333
HPSE	0.66725
TIGD3	0.439
SPG3A	2.34525
LCAT	-1.2385
ST6GAL1	0.750888888888889
POMC	-0.1135
FLJ36031	-0.385666666666667
NSMAF	-0.635166666666667
SKIL	3.04
ADSS	-0.532833333333333
HMGCS1	-1.9464
POLR3F	-1.22566666666667
RAB10	0.633375
ZNF277P	-0.081125
ZBTB7B	1.551375
DHRS1	-0.352
ABCC13	1.202125
CNOT3	0.37775
NFKBIA	1.392
GAK	0.522
SFT2D2	0.7995
HOXA6	0.2335
CRTC1	0.74725
LY6D	-0.901
C20orf72	-1.65616666666667
CPT1A	1.78575
LMO1	-0.7565
EIF3I	-0.92025
PRB4	-0.027
MCM3APAS	-2.03525
C20orf132	-0.978
FOXF2	-2.1955
S100A12	-0.091
MLH1	-1.13333333333333
ACTN1	1.1106
MRPL36	-0.595833333333333
C20orf106	-0.574
FBXO6	0.5025
MKS1	-0.0366666666666667
CX3CR1	-1.04025
PDE1B	0.266
PLP1	-3.81925
KISS1	0.2518
C14orf2	-0.475333333333333
TBC1D3P2	-1.31875
COMMD6	1.0653
ANKRD7	-1.65125
PTCHD1	-0.740125
NARS2	-0.36925
DOCK7	0.154875
FAM127B	-0.051375
LOC390243	-0.428666666666667
N6AMT2	0.91575
ZNF391	-0.955
DNAJB14	-0.665833333333333
WRB	0.1865
BPI	-0.157833333333333
TTC4	-0.536166666666667
FAM10A5	-0.655
GOT1L1	0.4714
MAGED1	1.652375
RESP18	0.41325
WFDC6	0.67325
MT2A	-1.1345
C11orf56	0.4385
KIAA1432	0.607
ROR1	-0.79125
HSD17B14	1.2155
ZFAND2B	0.178375
SAMD4B	0.35475
HEXA	-0.284125
HNRNPU	-0.147454545454545
USP39	-0.026125
NRD1	-0.16575
R3HDML	-0.07175
FLT4	0.530666666666667
OMG	0.056
OR52N4	0.3365
LOC399818	-0.65125
ELA2	-2.76525
VENTXP1	-1.539
RFC5	-1.4555
OR52L1	0.1735
PAX5	-0.3815
FBXO2	0.604
GMEB1	0.487
AKT3	-0.1915
CRB1	-0.812333333333333
CTTN	0.572
UTP15	-0.346833333333333
HSBP1	-0.12125
PHF11	1.7455
NDEL1	-0.0378333333333333
USP8	-0.35725
BAIAP2	0.2154375
SI	0.7078
ARSJ	-0.327166666666667
BAAT	-2.106
KCNS3	3.99983333333333
LOC126147	0.169
TMEM37	0.236
C1orf162	3.125
MBD1	0.358
ITGAL	-0.243333333333333
WDR73	0.419333333333333
GKN2	0.0586666666666667
ARFGAP1	-0.775375
SLC5A8	1.13983333333333
ZBTB40	0.0248
CYP4B1	4.68083333333333
LYPLAL1	0.45225
CHST3	0.124
MAP3K9	0.05
BTAF1	-1.02583333333333
TFAP2E	-0.484
RBM35B	0.29525
LOC441251	-0.665666666666667
ANKRD25	0.433444444444445
UQCRC2	-0.608
MAEA	0.47025
HYAL1	-3.2985
RNPEPL1	0.385166666666667
CPSF2	-0.857625
PSD3	0.1705
ABCA13	-0.294428571428571
AGR2	3.429375
GBX1	-0.896
HDLBP	0.912928571428571
ACY3	-0.00625
HECW1	0.217
ZNF519	-0.81725
HOPX	3.2845
ZNF304	1.302625
OR12D3	-0.986
FKSG43	0.383
METTL1	0.096625
MFSD3	0.0109
PSPH	-0.88875
CLCA3	-1.057
DARS2	-2.1435
CDC25A	-2.2505
BAIAP2L1	0.546
B3GNT5	-0.154
USP29	0.122
ARHGEF10L	0.7011
ATOX1	0.78325
ADAM30	0.223
DNASE1	-0.2565
STT3A	-0.119583333333333
RAB6IP1	-0.15625
PTN	0.8278
C1orf106	-0.946692307692308
HECA	1.0545
RNF122	-0.199
SLC22A18AS	0.354
GNG8	0.208833333333333
ELP4	-0.531
FAM65A	0.0543333333333333
RPL10A	-0.076
IRS4	0.445
MACF1	2.1907
SEC24D	0.706
LOC374395	0.86
TGFB2	1.520875
MDFIC	0.279375
CHRNE	0.367833333333333
PCMTD2	-1.14783333333333
ATP6V0D1	-0.256833333333333
MTA2	0.4035
LZTR1	-0.755166666666667
RAP1A	0.1825
AXIN1	-0.012625
POLR1C	-0.42525
TRIO	0.476833333333333
PLXNA4A	0.0495833333333333
C5orf33	-0.90025
DEPDC1B	-2.861625
ZNF473	-0.121833333333333
MTM1	0.582125
GPR107	1.37516666666667
CSNK1A1L	0.829666666666667
FLJ14154	0.12475
NLRC4	3.911
ENPP4	2.02166666666667
PADI3	-0.0735
RNF170	-0.571
CG018	-0.5825
C16orf7	-0.316
KCNE1	-0.03125
NRM	-0.382
SLC37A3	0.534857142857143
TPD52L2	-0.873833333333333
UNC5B	2.72
C12orf12	-0.011
SDHB	-1.17575
CLRN1	0.210375
NUDT10	0.261166666666667
UGT3A1	0.237375
FBXW8	0.331
RHOF	-0.931125
PTPLAD1	-0.936875
MYO3B	-0.485
DERA	-0.95475
TPP2	-0.4525
C19orf53	0.28
GINS3	-1.715
ST6GALNAC5	1.918
CHSY1	0.31425
MGC15705	-0.527
GPR83	-0.0753333333333333
EXT2	0.911375
DOLK	0.76475
TUBAL3	0.357
ACVRL1	2.2511
ABL2	-0.705416666666666
C14orf156	-0.379666666666667
PTPRZ1	-3.62725
DIP2C	1.0155
LAMP1	1.041625
RXRA	1.0295
MAP3K5	1.88775
ALKBH1	-0.035
PDLIM7	0.35225
ARL14	-1.365
SNIP1	-0.260666666666667
TIMP3	2.62625
RGS3	0.442
SPAG16	-0.0984
ABHD4	0.70675
ARHGEF12	0.283333333333333
GLUD2	-0.3465
RAC2	-2.1065
UAP1L1	-1.4705
SLC18A3	-0.1835
YOD1	0.10975
RALY	-0.24375
HMOX2	0.483
DGKH	0.4865
DBNDD2	0.694
YIPF4	0.368875
THAP10	-1.3925
ZNF513	0.93975
HAGHL	-0.240166666666667
ITGB4	1.44466666666667
CCDC141	-1.2325
YTHDF3	0.19525
C5orf28	-0.39575
RPL7L1	-0.426625
TMEM30B	1.13885714285714
ANKRD35	1.932
DUOXA2	-0.3325
TBC1D5	-0.42475
DFNB59	-0.1365
HRH4	0.9465
MYO6	2.5795
DNAJA4	1.944625
RBM24	0.26575
CEACAM20	-0.9825
RBM23	0.4705
NGFB	-0.1035
C1orf63	-1.1467
KRTAP7-1	-0.166
PERLD1	1.451
NPB	0.148
C17orf59	0.5936
HSPBAP1	-0.1575
SLC15A4	0.285
PRTFDC1	-1.12425
OSMR	-0.783571428571429
CYSLTR2	-0.21
C19orf25	-0.07
KIAA1797	-0.1005
NLRP6	0.353
FAM105B	0.454
SCRN2	-1.46666666666667
LRRC58	-0.2744
RNF17	0.217857142857143
NEIL3	-2.9075
FAM137A	1.063
SKP2	-3.088
PARVA	1.24808333333333
PKLR	-1.5025
RNF34	1.203
A3GALT2	-0.14675
C12orf50	0.238166666666667
SUNC1	-1.81125
FAM102B	0.229
CCT2	-1.15925
LRRC37A2	-0.1935
ARF4	0.3675
SIKE	0.098625
C8orf48	0.142666666666667
MBTPS1	0.236214285714286
GPSN2	0.225
NCF2	3.41025
SLC12A6	-0.510166666666667
MRPL48	-0.44275
HMGN3	0.283
LRRC62	-1.1375
PAX9	1.61825
FAM55A	0.0875
C20orf42	-2.77583333333333
SCML2	-1.55
BCL9	0.229
FAM40A	-0.007
C9orf41	-0.301666666666667
ZNF774	0.5945
LETM1	-0.10775
PLXNB1	-0.728833333333333
NIPSNAP1	-0.478625
USP10	-0.69175
F9	-0.39175
LIPE	-0.3905
CNGB3	-0.325
C12orf52	0.126375
PI4K2A	0.345125
MED8	0.465875
STAT4	-0.1607
FGD4	-0.0396666666666667
RNF145	-2.20383333333333
WDR32	0.5518
CLDN2	0.245
TCEAL8	0.61025
ZMYND8	0.1096
PDXK	0.21003125
GATAD2A	1.10275
PTGES3	-0.6495
CCM2	0.20875
TAP1	1.80175
ZNF670	-1.3915
ETS2	-0.495357142857143
C6orf166	0.277666666666667
PRMT2	0.850785714285714
OR4B1	0.105
INTS8	-0.12
CCDC102A	0.18925
CCDC83	-0.595333333333333
ITGA1	1.1001
EPHA5	-2.0414
FAM24B	-0.764666666666667
TSGA10	0.33125
HAL	-0.863
MYOT	0.0235
SPACA3	0.06475
BCL2L2	-0.388
CUGBP2	-0.670666666666667
CCNB3	0.4005
RNF113B	-0.243
MERTK	-0.1415
BAG1	0.7225
VPS36	0.1345
ORMDL3	-0.033
C1orf190	0.588
ZNF625	-0.4965
CORO2B	-1.9505
ALOX15	-1.075
CST1	0.322
NUPR1	2.3615
CCL7	0.11325
SMCR5	-2.8955
DSC2	3.4415
RBMS2	0.6405
GRIK4	0.588
TRIM65	-0.049
TMPRSS6	1.15014285714286
TP53INP2	0.08925
GLB1L	0.256333333333333
LOC388284	-0.254333333333333
PUS1	-0.783928571428571
BCL9L	-0.2705
OLFM1	-0.0901666666666667
RET	3.76875
MASTL	-1.38366666666667
ALX3	0.11775
IL1RL1	0.5954
ZNF765	-0.5026
C14orf138	-0.77225
SNX10	-0.324666666666667
TAC4	0.206
C1orf64	-1.256
POGK	-0.775625
MAPK9	0.422
ZNF366	2.10125
C8orf79	-0.3932
CLDN7	2.367
OR5AT1	0.3075
TRIM37	-1.6825
LRRC25	1.89375
GRHL2	2.5474
