Hybridization REF	TCGA-E2-A1BC-11A-32R-A12P-07
EP400NL	-0.77075
TCF21	1.50125
AMELX	0.065
JPH2	1.0487
SLA	1.37775
DLST	-1.28916666666667
SEPT12	-0.609
RGS20	-2.114
LXN	0.0806666666666667
ZNF419	0.01575
UPK3B	-0.208333333333333
RELL1	1.4285
ESPNL	-1.1395
KLHL21	1.306875
PI15	-0.184
C2orf61	-0.626
LOC407835	-0.284166666666667
RER1	0.929666666666667
ELAVL2	-0.9365
MGC26718	-0.704
KLF2	4.05375
TNFAIP8L3	0.604416666666667
TFE3	1.89125
C11orf17	-0.40125
15E1.2	-1.64475
SNRPC	-1.2205
DLGAP1	0.09075
PGLYRP1	0.74275
OVCH2	-0.218
IRF7	0.4394
SET	-2.151
NAB2	-0.9975
LRP5L	-0.61325
FAM120A	0.23825
ASCL2	-2.19283333333333
SHH	-0.1755
ATP5H	0.513
THPO	-0.155833333333333
TYRP1	-4.26383333333333
HIST1H3E	-0.6935
EIF2S1	-0.261444444444444
TNFRSF17	-3.1634
TARSL2	1.36275
NKX2-8	0.11875
C1orf115	3.275875
LOC56964	0.843
KIAA0841	-0.96475
ISCU	1.62
TTMA	-0.909
ZNF414	0.638
LOC441150	1.23775
RAB15	-1.31025
HBP1	1.91366666666667
TNNT2	-1.66766666666667
CECR5	-0.702
PHGDH	-0.29625
JRK	0.3654
XPO4	-0.568625
FAM131C	0.2835
ARHGAP25	0.979333333333333
CA9	-3.24477777777778
GPR62	1.75316666666667
TLX1	-0.628333333333333
GPS1	0.05
OR2M2	0.2155
BDP1	-0.128428571428571
FAM70B	0.96675
RPS29	-0.49325
MKLN1	0.4429
TSPAN19	-3.51033333333333
SLC29A3	-0.0157
LGALS4	0.636
USH2A	0.8286
NF1	0.0558333333333333
APOBEC3A	1.706
IMPAD1	1.476
OLR1	-1.5534
NRAP	-0.463
HCFC1R1	0.345166666666667
TAOK2	0.6085
MCM10	-4.26066666666667
MAP4K3	0.309416666666667
CBS	-2.87825
CLK3	-0.3516
PCDHGA5	0.666
ELF4	-0.827375
FAM71A	2.2385
C11orf49	-0.84375
CLIP2	-0.4445
BTBD9	0.9074
ZNF524	1.71725
KDELR1	-0.111
ZNF509	0.3155
NCSTN	0.882
ZNF533	1.90357142857143
PARP4	-0.18775
GALNT9	-0.3285
NPY	-3.60925
BEGAIN	-3.04516666666667
TMEM77	0.777333333333333
FOXRED1	-0.781
SLC16A2	2.46366666666667
SLC35B1	-0.70275
GK5	-0.19825
SDCCAG10	-0.4235
C4orf20	0.74025
SLC9A2	-2.056
ADD1	1.00507142857143
TAL2	-1.492
ACLY	2.29975
DNAJC1	0.0735
SOST	-3.418
USP43	-2.88833333333333
CYP4F12	1.73725
FKBP5	1.834
CHCHD5	0.3507
NUDT22	-0.14425
CCDC85B	0.3175
OR51G2	0.668
STRN3	0.471
TMOD2	1.44625
FLI1	1.762
MAB21L2	-0.823666666666667
DGKQ	0.54
VPRBP	0.401166666666667
SCNN1B	-0.1362
ECHDC3	4.3316
TMEM106C	-1.68225
CSNK2A2	0.471
RPL39	-0.3105
HERC3	0.6669
ZBTB47	2.05833333333333
ZNF681	-1.24125
PAGE2	-2.816
CLIC5	5.02407142857143
RABAC1	0.76875
ZFHX2	0.635
YPEL1	0.969
KIAA0776	0.67375
NR1D2	1.9395
DNAJC4	0.45575
NPNT	0.1992
ZNF677	1.642
ZNF536	-1.22875
MEF2B	0.0968333333333333
PTPN4	1.024125
CTCFL	-5.6805
STX5	0.321333333333333
CD72	0.9225
VEGFA	-0.300157894736842
XRCC1	-0.5122
MAS1L	0.962666666666667
ELL	-0.0546
SETBP1	1.1275
CDH11	1.04633333333333
NDC80	-5.349
DMBX1	-3.10325
NRSN1	0.328833333333333
BAT2D1	-0.642625
CDS2	0.476166666666667
C1orf212	0.916666666666667
SENP3	0.0225
IL1F9	-0.4645
EEF2K	-0.080125
COG8	0.69775
CEP72	-2.626
OR1L8	0.6655
MUS81	-0.730166666666667
PHYH	1.771
GGT6	-0.475
C22orf23	-0.766666666666667
C13orf33	5.407375
MAPK8IP2	-0.29525
NELL2	-0.52125
POU3F2	-3.33333333333333
ALPK1	0.4405
MRPS18C	-0.16575
RPLP2	1.25075
FGF22	1.892
SPNS1	-0.3285
ZFP1	-0.50675
IL1RAPL1	0.362
PCSK9	-3.73383333333333
NKX2-1	-0.74175
C6orf189	4.00175
SP4	-1.0875
SLC11A1	1.0885
C21orf25	3.78766666666667
ICAM2	1.902125
SH3GL1	-0.647333333333333
GSK3B	0.00966666666666667
RALB	1.22025
PDXP	-1.38
GNGT1	-3.215
KIR2DL1	0.452
TNFAIP3	0.633416666666667
C6orf32	0.9248
CBLN2	-1.8245
PANK3	-0.077625
TAAR9	1.2845
WDR82	0.263285714285714
APOM	-3.24
TRIP10	0.93275
SPATA16	-0.17175
C1orf135	-6.128
USP51	0.35425
TESK1	2.65325
C11orf64	-0.039125
ZNF611	-0.446
PDE6G	-0.398666666666667
HLA-DQA1	1.68114285714286
GCLC	2.000125
SEC61A1	-0.162142857142857
TWSG1	0.0133333333333333
ZMYND10	-1.33025
CTDP1	0.300625
ADAMTS6	-1.10183333333333
SLIT1	-1.691
KRT86	-1.899
KIAA0574	-0.0715
GTPBP2	-0.4704
PQLC3	1.83625
PRRX2	-0.253333333333333
C15orf44	-0.544333333333333
MKKS	0.296125
C11orf10	-0.69075
GPR110	0.387125
CD109	-0.9435
ADCY1	-0.064
RHBG	-3.37175
TP53I3	0.60925
SLC22A3	1.896
UCP2	1.28625
FOXG1	-2.70533333333333
OR2AG1	0.43
TRIM24	-1.34775
PROC	-3.6555
TAAR6	-0.11875
AMTN	-1.66
C10orf47	-1.00566666666667
DEPDC1	-5.29325
FLJ45557	-0.9845
ZDHHC17	0.644
KIAA1429	0.356
KCNH1	0.78125
VNN3	1.135
PSMAL	0.08875
PPARD	0.270125
HFM1	-1.62675
YBX1	-0.4645
ZNF695	-3.922
SCTR	2.88316666666667
DCDC1	-0.00799999999999998
VPS26B	0.5683
MTF2	-1.58233333333333
ATP6V1F	0.0755
CCDC94	0.09175
PERF15	5.0285
CCL11	0.29725
LMO7	-3.378125
DCST1	0.822
ADRBK1	0.165125
CDRT4	-0.31475
ZNF84	-1.13425
HOXD8	2.875
STARD8	1.15066666666667
FOXP2	0.46975
CCDC103	2.35075
POLR3A	-0.4864
GSC	2.05933333333333
ZNF114	-1.85433333333333
HTR7P	0.807
LALBA	-0.215
RMND5A	0.031
PSCD2	0.868
ZNF409	0.6855
KRTAP1-3	0.0995
MAF1	0.7105
LOC201725	-1.555
NRN1	0.875625
SPAG5	-4.3515
DNAH7	0.224666666666667
FLJ43860	-0.3275
BRCA2	-4.04475
ACADM	1.4155
CXXC6	-3.16075
RAGE	-1.15625
CHMP2A	0.8285
FAM8A1	0.6617
GPR21	1.279
SLC12A3	-2.8475
FVT1	0.517857142857143
ZDHHC7	0.193625
FLJ44048	1.11275
SLC44A3	-0.618333333333333
SDSL	-0.11
MMP8	-1.7545
PLA2G12B	-4.40316666666667
ACY1	0.3755
MT1E	1.17683333333333
OR4K15	-2.2715
TECTB	0.68
GPR20	1.025375
IRAK2	0.192
RFPL3	-1.169
MYO9A	0.5355
NARG1L	-0.661333333333333
BLMH	-1.04775
CCDC3	4.71433333333333
C9orf21	0.506666666666667
KIAA0513	0.112833333333333
MIER2	0.059
PNMA2	-2.67158333333333
SH3BP2	0.7801
ANXA10	-2.54466666666667
RTN2	-0.5435
TFB1M	-1.7495
PRPH2	5.4345
C14orf133	0.342
GOLGB1	0.9695
IRX4	-1.69275
NFKBIL1	0.298333333333333
C10orf62	-0.576666666666667
APBB3	-0.12125
RPS10	-0.1373
LOC728378	-2.1065
TLE3	0.358444444444444
PSMB7	-0.387625
MESDC1	0.0945
SLC6A1	0.509666666666667
OCLN	-2.86725
PTTG3	-4.12183333333333
NAGLU	1.06425
SERTAD4	0.011875
SPRY1	3.08275
FLJ10781	-0.410833333333333
MYSM1	-0.57475
TRIM4	0.204214285714286
SH3YL1	-0.11125
TREM2	0.218333333333333
SERPINI1	1.89475
HDHD3	0.448
TMEM38A	0.364125
EID2B	-0.33
TDRD3	0.269833333333333
SEDLP	0.122
THSD7A	3.23966666666667
NDST3	-3.544
KLHL15	-0.130083333333333
DHRS12	3.1285
FBXO9	0.522
TNPO1	0.271
MRPL13	-0.9865
SNX5	-1.39983333333333
METTL6	-0.3865
SOD1	0.614625
CHML	-2.47216666666667
PACS1	0.615625
SIRT5	-0.6535
CAPN2	1.10833333333333
FXYD5	-0.701833333333333
TWISTNB	-0.968375
LRFN1	0.426833333333333
UBE1L	1.741125
UBE1C	0.31075
OR51B2	-0.56275
OR4D11	0.2975
C15orf2	-0.018
NR4A1	0.782166666666667
LOC339047	-2.22125
TRIM17	-1.450625
ATP5G3	0.7935
RPL15	-0.385583333333333
ADAMTS8	-1.00075
HOXC4	0.092
C14orf37	2.5165
CEACAM5	-2.77525
MYT1L	-0.4122
RASA2	-0.1865
OSBPL7	-0.5525
STAG1	-0.062
GIMAP4	5.32633333333333
FUT3	-2.02166666666667
PIF1	-3.328875
LPIN2	-0.00359999999999999
SH3PX3	1.24
PDP2	2.347
PAPD1	-0.39075
ERP27	-1.3815
APOOL	0.1741
DIABLO	-0.729
TRHR	0.0695714285714286
ARMC9	-2.1255
RNF152	1.56375
SLITRK3	0.0591666666666667
ZNF211	-0.3595
PFDN1	0.384875
RGS11	2.055625
HS6ST1	-0.341
AKR1D1	-2.37766666666667
TNP2	0.296833333333333
STK31	1.33116666666667
EML4	-1.563
SGTA	-0.406
HIST1H2BI	-1.8825
PSMD6	-1.20116666666667
KIAA1257	-1.24625
C18orf55	0.460166666666667
FLJ20273	0.364625
RPL28	-1.07583333333333
EPYC	1.0065
NOX3	-0.1445
ELAC1	0.883166666666667
METT11D1	-0.68125
BIN2	-1.03416666666667
NACA2	-0.13725
CCDC17	0.45175
HM13	-0.8712
UBOX5	0.118375
UBE2O	-0.6915
UBL5	-0.13625
APOLD1	3.352875
C9orf31	0.38825
TNFSF8	0.779
ARHGAP29	1.4665
PROKR2	0.834
PDE5A	0.230166666666667
C6orf12	-0.329
TOM1L1	-0.849
WHDC1	1.00625
FOXI1	-0.622
RAB4A	0.4365
TMEM39B	-0.5425
ATPBD1C	-0.105
FARSA	-1.08683333333333
PLEKHG5	2.30225
CMAS	-1.15216666666667
OR7E24	0.666
SLC30A1	-0.83425
CDC42EP5	1.82366666666667
PLAC1	-3.829
KLHL18	-0.17525
LBA1	0.5265
TAZ	-0.27525
CRIP2	0.9185
BTBD11	-1.839
C16orf72	0.52825
DIO2	-0.7402
LRRCC1	-0.211833333333333
CCDC136	-2.218
PRX	0.73925
RBM5	-0.0388
TMEM85	0.43575
TUBGCP4	-1.4
APLN	0.22275
CDK7	-1.04033333333333
SSR2	-0.12525
CRELD1	0.976
C19orf46	-2.479
GAL3ST4	-0.0121666666666667
KBTBD10	0.09175
IL28A	0.2305
WDR27	-0.5295
MCM2	-3.53866666666667
SOX14	-0.213
FLJ39743	0.2135
KIAA0922	1.15575
HIPK4	0.3515
FLJ25758	-1.186
C16orf57	-0.203833333333333
PDZD2	5.21025
MCC	1.887125
HHLA3	-0.0155
ID2	0.08375
C20orf23	1.03725
ZNF688	0.9535
APOC2	-1.95666666666667
LOC440093	-0.6065
FAM50B	1.99383333333333
PWP1	0.13
DNAH10	1.2025
HIST1H2BA	0.18125
GPR56	0.188333333333333
METAP2	-0.04625
PAN3	0.5395
STXBP4	-0.657
PDHX	0.925
MTA1	-0.336916666666667
ZBED4	-0.652625
ZNF720	-0.56125
CDK2	-2.900625
RHOJ	1.621125
CDC37	0.3265
ZER1	1.031375
GRK4	-0.0185
PRPH	1.01425
POLR2A	-0.105
OGFOD1	-0.941
NOL5A	-1.8565
PHEX	-2.1755
FLJ16478	0.43775
C20orf117	-0.841857142857143
CAMTA2	0.915
C11orf74	0.925666666666667
DDX17	-0.0984166666666667
C5orf27	2.2125
PLEKHA2	-0.9845
PDE4DIP	0.7919
SCN7A	0.87325
ZNF559	0.248833333333333
CXCL10	1.67475
ZMYM4	-0.081
STK32B	-0.0949333333333333
KIAA0888	-4.9973
TACR3	1.788
CKAP2L	-4.5305
KIF1A	-1.48116666666667
RSPRY1	0.01975
VCAN	-0.843
CYP27C1	-0.2365
SYDE1	0.118
MED12L	-1.5025
ZDHHC21	0.778625
NHS	1.75
TM9SF3	0.7805
DDHD1	0.51225
MAFG	-0.185666666666667
BICD2	0.4012
C14orf119	-0.679
C14orf43	0.521142857142857
CDH7	-2.61275
ALKBH5	0.131142857142857
JUP	-0.486
TMEM41A	-0.296333333333333
MAMDC4	0.110333333333333
CBX3	-1.14525
LRRC18	0.6775
RBMXL2	-0.45175
PLA2G4D	0.603666666666667
FGF13	3.246625
KIF3A	-1.16816666666667
PDIA6	-1.3965
DCXR	1.45675
CASKIN2	1.48766666666667
EHD1	1.0425
MARCKSL1	-2.08683333333333
ZNF496	-0.495333333333333
SCAF1	0.424
KCTD8	2.15375
TRAF3IP3	-1.158
LSR	-1.5675
CXorf1	-0.3882
C14orf112	-0.199166666666667
EIF2B1	0.586
OMP	0.068
GSTZ1	0.0715
LOC92017	1.5265
ISLR2	3.871
C12orf36	0.5055
GATA2	-1.32133333333333
GABRA5	-3.11
CELSR2	-1.9945
STAM2	0.766
TNAP	1.117
PTPMT1	0.126666666666667
GRP	-0.884
SV2A	-1.89133333333333
MAGEA12	-4.026
CACNG1	-1.2955
C18orf19	-0.98975
GSG1	0.196
PTPRJ	-1.57771428571429
FRMPD1	0.3855
ZNF668	-0.083
PLEKHJ1	0.2235
ADAT1	-0.615
TMEM50A	0.0771
UCN3	0.165
HOOK1	-4.1705
IL17B	-0.5095
MLKL	-0.238666666666667
TTC14	-1.03666666666667
KLHL5	1.645
CRYL1	0.869
FOXH1	-0.219
NFYB	-0.1805
PPM1G	-0.69175
GOLGA2LY1	-0.3215
NMT1	0.208875
HADHA	0.4344
CHSY-2	2.19975
PLEKHF1	2.25164285714286
SAGE1	-2.783
MUSTN1	2.5795
SUHW4	1.79025
TFEB	2.25733333333333
ZFYVE27	-0.67675
ATG12	0.0911666666666667
BMI1	0.463142857142857
ZIM3	0.67225
MYH4	1.64225
MASP1	-0.319909090909091
KIAA0984	-1.10975
RPAP2	-0.51625
ASB5	-0.334
BOLA3	-0.719333333333333
MIA3	1.04983333333333
KRT35	0.815
KIR3DL3	-1.027
MRPL51	-0.91625
SEMA3F	0.349833333333333
NDUFB2	0.656166666666667
LOC253012	-1.50925
FAM46C	-2.85577777777778
G6PC	-3.099375
CSAG3A	-4.40033333333333
PREX1	-1.204
SLC25A45	0.184875
MAPKBP1	0.6066
CPE	1.3517
GNB1	-0.26425
CXCR6	0.84
TRIM46	0.31625
C16orf3	0.163166666666667
HPSE	-1.226875
TIGD3	-1.8625
SPG3A	1.1035
LCAT	0.269
ST6GAL1	-1.28611111111111
POMC	2.53425
FLJ36031	-0.0461666666666667
NSMAF	-0.0796666666666667
SKIL	-0.145
ADSS	-1.24783333333333
HMGCS1	-1.6953
POLR3F	-0.041
RAB10	-0.261875
ZNF277P	-0.929125
ZBTB7B	1.33725
DHRS1	0.3275
ABCC13	0.101285714285714
CNOT3	-0.2055
NFKBIA	2.1445
GAK	0.132333333333333
SFT2D2	0.694833333333333
HOXA6	0.268
CRTC1	0.3325
LY6D	-0.791333333333333
C20orf72	-2.53766666666667
CPT1A	-0.96225
LMO1	-0.578
EIF3I	-0.2945
PRB4	0.021
MCM3APAS	-2.86625
C20orf132	1.4156
FOXF2	-3.88575
S100A12	3.032
MLH1	-0.251833333333333
ACTN1	1.3402
MRPL36	-0.352333333333333
C20orf106	-0.50075
FBXO6	1.18333333333333
MKS1	-0.4475
CX3CR1	-2.7755
PDE1B	3.5095
PLP1	-1.699
KISS1	0.2682
C14orf2	-0.0971666666666667
TBC1D3P2	-1.76
COMMD6	1.9096
ANKRD7	-1.53375
PTCHD1	-1.311375
NARS2	-0.87775
DOCK7	0.531625
FAM127B	0.857375
LOC390243	0.161833333333333
N6AMT2	0.9895
ZNF391	1.1585
DNAJB14	-0.136833333333333
WRB	0.4125
BPI	-0.107416666666667
TTC4	-0.382
FAM10A5	0.20975
GOT1L1	0.642666666666667
MAGED1	-0.681625
RESP18	0.3655
WFDC6	0.41725
MT2A	-0.394
C11orf56	0.163
KIAA1432	-0.0815
ROR1	0.1625
HSD17B14	0.911166666666667
ZFAND2B	0.749125
SAMD4B	0.12525
HEXA	0.060375
HNRNPU	-0.415272727272727
USP39	-0.711
NRD1	-0.147
R3HDML	0.332666666666667
FLT4	1.27516666666667
OMG	-0.0321666666666667
OR52N4	0.71
LOC399818	-0.2115
ELA2	0.1715
VENTXP1	0.367
RFC5	-2.634
OR52L1	0.6975
PAX5	0.0885
FBXO2	-2.818
GMEB1	-0.5075
AKT3	-0.0268333333333333
CRB1	-0.170833333333333
CTTN	0.500333333333333
UTP15	-0.586333333333333
HSBP1	-1.04841666666667
PHF11	1.59825
NDEL1	1.077
USP8	0.036
BAIAP2	-0.61575
SI	1.107
ARSJ	-2.5855
BAAT	-2.886
KCNS3	0.478666666666667
LOC126147	0.0691666666666667
TMEM37	3.328
C1orf162	2.29083333333333
MBD1	0.058
ITGAL	-0.8095
WDR73	-0.572
GKN2	0.846166666666667
ARFGAP1	-1.17475
SLC5A8	-1.06
ZBTB40	-0.1904
CYP4B1	5.51133333333333
LYPLAL1	0.368
CHST3	1.26075
MAP3K9	0.404
BTAF1	-1.07983333333333
TFAP2E	-0.212
RBM35B	-3.4755
LOC441251	-0.752833333333333
ANKRD25	1.71394444444444
UQCRC2	0.63
MAEA	0.193416666666667
HYAL1	-0.8045
RNPEPL1	1.48666666666667
CPSF2	-0.496375
PSD3	-1.1448
ABCA13	-0.330571428571429
AGR2	-4.47025
GBX1	-2.024
HDLBP	0.958285714285714
ACY3	-0.87025
HECW1	-1.623
ZNF519	-0.54375
HOPX	1.934
ZNF304	0.33625
OR12D3	0.66
FKSG43	0.37425
METTL1	-0.838875
MFSD3	-0.3147
PSPH	-1.7855
CLCA3	0.363
DARS2	-1.5905
CDC25A	-3.59716666666667
BAIAP2L1	-2.236
B3GNT5	0.8265
USP29	-0.40475
ARHGEF10L	1.2209
ATOX1	-0.08575
ADAM30	1.61033333333333
DNASE1	-0.58325
STT3A	-0.313583333333333
RAB6IP1	1.2655
PTN	-1.0877
C1orf106	-2.83069230769231
HECA	2.07075
RNF122	-0.6785
SLC22A18AS	-0.262666666666667
GNG8	-0.0931666666666667
ELP4	-0.324
FAM65A	0.641666666666667
RPL10A	-0.4115
IRS4	0.366
MACF1	0.6669
SEC24D	-0.806
LOC374395	0.4055
TGFB2	-1.249125
MDFIC	2.787875
CHRNE	0.617
PCMTD2	-0.590833333333333
ATP6V0D1	0.508333333333333
MTA2	0.2405
LZTR1	0.7185
RAP1A	0.858
AXIN1	-0.737875
POLR1C	-0.831
TRIO	0.195416666666667
PLXNA4A	2.77433333333333
C5orf33	0.0935
DEPDC1B	-6.122875
ZNF473	-0.574333333333333
MTM1	0.521125
GPR107	0.126666666666667
CSNK1A1L	-0.4505
FLJ14154	0.022
NLRC4	3.5925
ENPP4	3.1775
PADI3	-0.229
RNF170	0.24725
CG018	1.33583333333333
C16orf7	0.5085
KCNE1	1.87825
NRM	-1.27833333333333
SLC37A3	0.171785714285714
TPD52L2	0.236166666666667
UNC5B	-0.91
C12orf12	0.327
SDHB	0.52325
CLRN1	0.371875
NUDT10	-1.79966666666667
UGT3A1	0.50175
FBXW8	-0.105625
RHOF	-1.111
PTPLAD1	-1.364625
MYO3B	-0.809666666666667
DERA	-0.91025
TPP2	-1.1895
C19orf53	0.155
GINS3	-0.908625
ST6GALNAC5	-2.977
CHSY1	-1.3825
MGC15705	-0.178
GPR83	0.291333333333333
EXT2	0.204875
DOLK	0.42925
TUBAL3	-2.18675
ACVRL1	3.3075
ABL2	-0.266166666666667
C14orf156	-0.755666666666667
PTPRZ1	-3.6085
DIP2C	1.653875
LAMP1	0.59125
RXRA	1.9061
MAP3K5	2.319
ALKBH1	-0.2825
PDLIM7	-0.4615
ARL14	-3.4565
SNIP1	-0.5445
TIMP3	3.47233333333333
RGS3	2.211
SPAG16	1.3229
ABHD4	1.00825
ARHGEF12	0.760666666666667
GLUD2	0.523
RAC2	-2.0384
UAP1L1	-0.3815
SLC18A3	0.3125
YOD1	-1.16591666666667
RALY	-0.38475
HMOX2	0.604875
DGKH	-0.68775
DBNDD2	0.338
YIPF4	1.155375
THAP10	-1.30975
ZNF513	0.85425
HAGHL	-2.6645
ITGB4	-0.383833333333333
CCDC141	-0.0365
YTHDF3	0.5595
C5orf28	-0.23725
RPL7L1	-0.1705
TMEM30B	-0.244714285714286
ANKRD35	3.7335
DUOXA2	-0.214
TBC1D5	0.312875
DFNB59	0.873
HRH4	0.41925
MYO6	-0.0017
DNAJA4	1.798875
RBM24	0.154625
CEACAM20	-1.37775
RBM23	-0.490428571428571
NGFB	0.3965
C1orf63	-1.731
KRTAP7-1	0.241
PERLD1	0.6175
NPB	0.6165
C17orf59	0.8858
HSPBAP1	0.05875
SLC15A4	0.225375
PRTFDC1	-0.18575
OSMR	-1.51957142857143
CYSLTR2	-0.135
C19orf25	0.1863
KIAA1797	0.037
NLRP6	-1.111
FAM105B	-0.1741
SCRN2	2.631
LRRC58	-0.4067
RNF17	0.738
NEIL3	-5.6765
FAM137A	-2.96575
SKP2	-2.80025
PARVA	2.54525
PKLR	-1.843
RNF34	-0.034375
A3GALT2	0.38625
C12orf50	0.929333333333333
SUNC1	-1.08825
FAM102B	-1.13983333333333
CCT2	-1.42675
LRRC37A2	-0.489
ARF4	0.3785
SIKE	0.8225
C8orf48	1.90066666666667
MBTPS1	0.0207857142857143
GPSN2	0.36
NCF2	2.979
SLC12A6	0.507666666666667
MRPL48	-0.7575
HMGN3	0.459666666666667
LRRC62	-0.985
PAX9	-2.975375
FAM55A	-0.266
C20orf42	-3.1335
SCML2	-1.691
BCL9	-0.27575
FAM40A	-0.358
C9orf41	-1.02066666666667
ZNF774	-1.797
LETM1	0.39825
PLXNB1	0.0348333333333333
NIPSNAP1	-1.975625
USP10	-1.20825
F9	-0.329666666666667
LIPE	6.08025
CNGB3	-0.3805
C12orf52	-0.484625
PI4K2A	0.2875
MED8	0.5965
STAT4	1.66
FGD4	1.38216666666667
RNF145	-1.21716666666667
WDR32	0.3696
CLDN2	1.54333333333333
TCEAL8	0.43675
ZMYND8	-1.3547
PDXK	1.80084375
GATAD2A	-0.61525
PTGES3	-1.264
CCM2	0.901
TAP1	0.375625
ZNF670	-0.67425
ETS2	0.5375
C6orf166	1.026
PRMT2	0.581214285714286
OR4B1	0.411
INTS8	-1.319
CCDC102A	0.44
CCDC83	-2.652
ITGA1	1.2693
EPHA5	-2.6622
FAM24B	-1.84083333333333
TSGA10	4.39975
HAL	-2.7075
MYOT	3.3555
SPACA3	-0.695
BCL2L2	1.15766666666667
CUGBP2	2.8475
CCNB3	1.52425
RNF113B	-0.39525
MERTK	-0.24375
BAG1	0.881
VPS36	0.73125
ORMDL3	2.1583
C1orf190	1.082
ZNF625	-0.76925
CORO2B	0.9585
ALOX15	-0.32
CST1	0.1665
NUPR1	2.45133333333333
CCL7	-1.497
SMCR5	-2.706
DSC2	0.6975
RBMS2	1.4845
GRIK4	0.884
TRIM65	0.0523
TMPRSS6	-0.578928571428571
TP53INP2	0.20775
GLB1L	1.0955
LOC388284	1.773
PUS1	-1.29807142857143
BCL9L	0.3965
OLFM1	0.0224166666666667
RET	1.01125
MASTL	-2.28816666666667
ALX3	0.274
IL1RL1	1.01866666666667
ZNF765	-0.1178
C14orf138	-1.23675
SNX10	0.7285
TAC4	0.177
C1orf64	-2.949875
POGK	-0.606125
MAPK9	0.5975
ZNF366	6.27075
C8orf79	1.0983
CLDN7	-1.7065
OR5AT1	0.276
TRIM37	-2.28275
LRRC25	3.1575
GRHL2	-3.75
TEKT3	1.5175
LASS5	-0.408333333333333
ABCC4	-2.699
DLG3	-2.2455
VGLL1	-0.581375
ZFP36L2	2.67083333333333
MFRP	0.3755
KIAA1799	-0.4675
FLJ44379	-0.4785
PCNX	0.54
ANXA9	-3.184
CYP4V2	1.8619
PIK3C2A	0.70725
SRR	0.5515
NOL3	0.3335
IFITM2	0.9905
ARNTL2	-1.4705
ZNF595	0.6725
NLRP13	-0.0415
ASPH	2.382125
CPA2	3.59
PVRIG	-1.9965
LEPR	2.068
C16orf42	0.675166666666667
SH3BGRL	0.6525
FAM77D	-0.4795
FNDC7	1.135
C9orf6	0.144166666666667
NOTCH2NL	1.38233333333333
PGBD1	-0.0328333333333333
SYNGR2	0.288166666666667
PITPNA	0.165875
PRPF4B	-0.6126
SLC43A3	-0.990571428571428
NRBP1	0.126
SLC25A22	-0.32
ILK	1.137
SLC22A8	0.5815
MRPS7	0.091625
PITX2	-2.68675
FABP3	0.149
OR1L1	1.39
LOC728215	-0.312875
BLID	-2.416
KIAA1217	2.49670588235294
TFPT	-0.23425
AP4B1	-0.76175
VBP1	-0.8975
OR1K1	0.7255
MORC3	0.34775
BHMT2	4.09616666666667
C3orf10	0.7875
FZD7	0.330833333333333
WFDC10A	0.539
PMS2CL	-1.0145
CCDC32	0.651666666666667
FA2H	-6.76725
ALG13	-0.444
TTLL7	1.3557
SPOCK3	-0.64025
SLC13A2	0.4385
AIM1	1.6475
GPRC6A	-1.549
EGR2	3.5655
MED11	0.91125
WWC1	-1.5125
SH3GL3	-4.578
RIF1	-0.929714285714286
PRLH	0.3115
VLDLR	2.247
DBT	0.843625
C21orf63	1.2485
CGGBP1	-0.006875
KRTAP12-2	-1.753
TADA3L	-0.25475
ZBTB16	4.50725
PDGFB	1.724625
RFX1	0.20925
UQCRB	0.5139
LOC133874	1.839
HPS3	-3.55375
LGALS3BP	1.3137
DKFZP564O0823	3.51457142857143
MRFAP1L1	0.00325000000000001
HOXA10	2.27866666666667
NGB	0.2145
KIF21A	-0.664076923076923
IFLTD1	-0.834
LZTS1	-1.52375
ARHGEF3	0.593
RHBDL3	-1.8545
CSNK1G2	0.0560833333333333
ChGn	-0.55175
KIAA1244	-1.666
GABRB2	0.538
MGC72080	0.4205
CD27	1.53075
EGLN1	-0.9438
PEX13	0.0845
RWDD3	-0.05925
RNF12	-0.709333333333333
GRIN2B	1.3465
ADAMTS14	-0.821
DYDC2	-1.1625
ATP6AP1	-0.5617
NR1H2	0.567333333333333
PDK2	2.034
C3orf17	-0.102833333333333
SLC38A2	-0.755285714285714
SLC25A29	-1.26716666666667
C15orf29	0.66625
ADAM9	-0.520666666666667
TMUB2	0.479625
GPR176	-0.52525
AGK	-0.869
MCCD1	0.21325
NDUFA4	0.579
TMEM146	0.138
DUSP1	4.143875
UNQ6975	2.969
EMX2OS	5.064
INSM2	-0.475
LUZP4	-0.921
SETD6	-2.002
P2RY2	0.554
SLC45A2	-1.642
RABGAP1	0.390333333333333
UBXD5	-0.5755
GPRC5A	-2.6091
PAK3	1.4215
LOC63920	-0.29125
TGFBR1	0.836
KRTAP6-3	0.02425
SFMBT2	-0.74825
CDC42	0.2554375
C11orf35	-1.118
TTLL2	-0.2515
UACA	1.61358333333333
CD97	-0.2185
SETD5	-0.713
NINJ2	0.07975
PTER	0.164833333333333
POMGNT1	0.33225
KRTAP4-2	1.1205
ECGF1	2.107375
HRB	0.440818181818182
ATP1B2	0.8551
LOC400506	-1.884
COL4A3BP	1.57625
C6orf97	1.6315
GRHPR	1.1185
TAS2R1	1.9925
SEMA7A	-2.2115
EDF1	0.31125
ODF2L	0.2024
PCID2	-0.692
GTF2H4	-0.941
ZCCHC3	-0.9645
CGB2	1.1275
